,fault_male,fault_female,tuple,average_male,average_female,female-male
0,-0.13599324,-0.3387938,"('unsociable', 'sociable')",-0.1359932,-0.3387938,-0.2028006
1,1.6108689,1.6611807,"('unfriendly', 'friendly')",1.6108689,1.6611807,0.0503118
2,0.5198413,0.5941877,"('unlikable', 'likable')",0.5198413,0.5941877,0.0743464
3,1.0069276,1.0682774,"('repellent', 'pleasant')",1.0069276,1.0682774,0.0613498
4,-7.3603387,-7.22077,"('disliked', 'liked')",-7.3603387,-7.2207699,0.1395688
5,0.04536832,0.17266178,"('distant', 'outgoing')",0.0453683,0.1726618,0.1272935
6,0.3386625,0.46664965,"('distant', 'open')",0.3386625,0.4666497,0.1279872
7,1.4400365,1.3350112,"('insensitive', 'sensitive')",1.4400365,1.3350112,-0.1050253
8,1.0813932,1.1219187,"('unaffectionate', 'affectionate')",1.0813932,1.1219187,0.0405255
9,1.5488788,1.5801184,"('unaffectionate', 'caring')",1.5488788,1.5801184,0.0312396
10,1.4056861,1.317338,"('unsympathetic', 'sympathetic')",1.4056861,1.317338,-0.0883481
11,2.1081917,2.053049,"('unhelpful', 'helpful')",2.1081917,2.0530491,-0.0551426
12,-1.234858,-1.2400048,"('unsupportive', 'supportive')",-1.234858,-1.2400048,-0.0051468
13,0.1118057,-0.054111756,"('impolite', 'polite')",0.1118057,-0.0541118,-0.1659175
14,-0.029674914,-0.31811953,"('antisocial', 'social')",-0.0296749,-0.3181195,-0.2884446
15,0.5556122,0.55762964,"('boring', 'funny')",0.5556122,0.5576296,0.0020174
16,-0.56935126,-0.48422575,"('unpopular', 'popular')",-0.5693513,-0.4842257,0.0851256
17,-0.077059224,-0.13368227,"('nasty', 'nice')",-0.0770592,-0.1336823,-0.0566231
18,-0.15700915,-0.1889235,"('disagreeable', 'welcoming')",-0.1570092,-0.1889235,-0.0319143
19,-0.055744328,0.11846732,"('inhospitable', 'hospitable')",-0.0557443,0.1184673,0.1742116
20,0.788497,0.74400365,"('rough', 'thoughtful')",0.788497,0.7440037,-0.0444933
21,0.19556728,0.14515534,"('immoral', 'moral')",0.1955673,0.1451553,-0.050412
22,-0.22901277,-0.38698173,"('untrustworthy', 'trustworthy')",-0.2290128,-0.3869817,-0.1579689
23,7.0808973,7.0215926,"('insincere', 'sincere')",7.0808973,7.0215926,-0.0593047
24,2.3435988,2.2742007,"('dishonest', 'honest')",2.3435988,2.2742007,-0.0693981
25,0.33372602,0.294138,"('egoistic', 'altruistic')",0.333726,0.294138,-0.039588
26,0.23555323,0.260387,"('hardhearted', 'benevolent')",0.2355532,0.260387,0.0248338
27,1.6006621,1.4683807,"('hardhearted', 'softhearted')",1.6006621,1.4683807,-0.1322814
28,1.364035,1.3702205,"('disloyal', 'loyal')",1.364035,1.3702205,0.0061855
29,-0.31972933,-0.4387339,"('unfair', 'fair')",-0.3197293,-0.4387339,-0.1190046
30,0.93186665,0.745685,"('intolerant', 'tolerant')",0.9318666,0.745685,-0.1861816
31,-1.203677,-1.1467177,"('evil', 'good')",-1.2036771,-1.1467177,0.0569594
32,1.1554565,0.972554,"('unkind', 'kind')",1.1554565,0.972554,-0.1829025
33,-0.78389955,-0.74583447,"('wrong', 'right')",-0.7838995,-0.7458345,0.038065
34,4.895382,5.001432,"('mean', 'honorable')",4.8953819,5.0014319,0.10605
35,-0.8129451,-0.7881753,"('corrupt', 'incorrupt')",-0.8129451,-0.7881753,0.0247698
36,-0.97982395,-0.81487,"('hostile', 'amicable')",-0.9798239,-0.81487,0.1649539
37,1.0257628,0.9762925,"('fake', 'genuine')",1.0257628,0.9762925,-0.0494703
38,0.15173367,0.06782663,"('untruthful', 'truthful')",0.1517337,0.0678266,-0.0839071
39,0.011308652,-0.09588601,"('exploitative', 'cooperative')",0.0113087,-0.095886,-0.1071947
40,-1.0971849,-1.1225361,"('stingy', 'generous')",-1.0971849,-1.1225361,-0.0253512
41,-0.24486558,-0.36726686,"('unforgiving', 'forgiving')",-0.2448656,-0.3672669,-0.1224013
42,-1.7852571,-1.7753353,"('unreliable', 'reliable')",-1.7852571,-1.7753353,0.0099218
43,1.5276387,1.3734273,"('irresponsible', 'responsible')",1.5276387,1.3734273,-0.1542114
44,-1.6139444,-1.7286136,"('prejudiced', 'unprejudiced')",-1.6139444,-1.7286136,-0.1146692
45,0.4689417,0.38469112,"('incompetent', 'competent')",0.4689417,0.3846911,-0.0842506
46,-0.4323189,-0.4549534,"('uncompetitive', 'competitive')",-0.4323189,-0.4549534,-0.0226345
47,5.6091037,5.605379,"('stupid', 'smart')",5.6091037,5.6053791,-0.0037246
48,0.98475516,0.9250327,"('unintelligent', 'intelligent')",0.9847552,0.9250327,-0.0597225
49,0.43338266,0.5722046,"('unable', 'able')",0.4333827,0.5722046,0.1388219
50,0.20825107,0.41430146,"('clumsy', 'skillful')",0.2082511,0.4143015,0.2060504
51,0.6327503,0.6233316,"('uneducated', 'educated')",0.6327503,0.6233316,-0.0094187
52,-0.2076208,-0.10814784,"('irrational', 'rational')",-0.2076208,-0.1081478,0.099473
53,0.5532936,0.5824449,"('uncreative', 'creative')",0.5532936,0.5824449,0.0291513
54,1.4651971,1.6246159,"('incapable', 'capable')",1.4651971,1.6246159,0.1594188
55,1.0879086,0.9482344,"('incompetent', 'clever')",1.0879086,0.9482344,-0.1396742
56,0.7886429,0.6630496,"('impractical', 'practical')",0.7886429,0.6630496,-0.1255933
57,-2.4984179,-2.4354753,"('unimaginative', 'imaginative')",-2.4984179,-2.4354753,0.0629426
58,-0.11120106,-0.045960017,"('undiscriminating', 'discriminating')",-0.1112011,-0.04596,0.0652411
59,0.16795394,0.36503494,"('foolish', 'wise')",0.1679539,0.3650349,0.197081
60,0.68295515,0.4730384,"('inefficient', 'efficient')",0.6829551,0.4730384,-0.2099167
61,0.51409256,0.38522485,"('illogical', 'logical')",0.5140926,0.3852248,-0.1288678
62,1.7367185,1.6152906,"('incompetent', 'brilliant')",1.7367185,1.6152906,-0.1214279
63,1.1729562,1.2054019,"('unperceptive', 'insightful')",1.1729562,1.2054019,0.0324457
64,-5.8231783,-5.8581333,"('shy', 'confident')",-5.8231783,-5.8581333,-0.034955
65,0.9258682,0.783864,"('insecure', 'secure')",0.9258682,0.783864,-0.1420042
66,0.08042184,0.19093356,"('inactive', 'active')",0.0804218,0.1909336,0.1105118
67,-0.82720083,-0.87153214,"('doubtful', 'determined')",-0.8272008,-0.8715321,-0.0443313
68,-0.19419695,-0.16344991,"('dependent', 'independent')",-0.194197,-0.1634499,0.0307471
69,-1.8969437,-1.8539006,"('lazy', 'industrious')",-1.8969437,-1.8539006,0.0430431
70,1.6839163,1.6219361,"('lethargic', 'energetic')",1.6839163,1.6219361,-0.0619802
