,currant_male,currant_female,tuple,average_male,average_female,female-male
0,0.23410572,0.038369752,"('unsociable', 'sociable')",0.2341057,0.0383698,-0.1957359
1,0.3136954,0.05134368,"('unfriendly', 'friendly')",0.3136954,0.0513437,-0.2623517
2,-0.29745674,-0.22100592,"('unlikable', 'likable')",-0.2974567,-0.2210059,0.0764508
3,-0.45999664,-0.27414972,"('repellent', 'pleasant')",-0.4599966,-0.2741497,0.1858469
4,-2.5065196,-2.720977,"('disliked', 'liked')",-2.5065196,-2.7209771,-0.2144575
5,-0.49815983,-0.62158984,"('distant', 'outgoing')",-0.4981598,-0.6215898,-0.12343
6,-0.75320053,-0.86272305,"('distant', 'open')",-0.7532005,-0.8627231,-0.1095226
7,-0.0062345434,-0.015157411,"('insensitive', 'sensitive')",-0.0062345,-0.0151574,-0.0089229
8,0.16841456,0.13731304,"('unaffectionate', 'affectionate')",0.1684146,0.137313,-0.0311016
9,0.23916698,0.20198968,"('unaffectionate', 'caring')",0.239167,0.2019897,-0.0371773
10,0.36634964,0.3685621,"('unsympathetic', 'sympathetic')",0.3663496,0.3685621,0.0022125
11,0.9763541,1.1829171,"('unhelpful', 'helpful')",0.9763541,1.1829171,0.206563
12,-0.90824807,-0.937063,"('unsupportive', 'supportive')",-0.9082481,-0.937063,-0.0288149
13,-0.22786206,-0.24813809,"('impolite', 'polite')",-0.2278621,-0.2481381,-0.020276
14,0.4480158,0.4889419,"('antisocial', 'social')",0.4480158,0.4889419,0.0409261
15,0.6927572,0.6043753,"('boring', 'funny')",0.6927572,0.6043753,-0.0883819
16,-0.37893382,-0.4835664,"('unpopular', 'popular')",-0.3789338,-0.4835664,-0.1046326
17,-0.0344252,0.018403497,"('nasty', 'nice')",-0.0344252,0.0184035,0.0528287
18,-2.0411544,-1.899137,"('disagreeable', 'welcoming')",-2.0411544,-1.899137,0.1420174
19,-0.9165135,-0.95069337,"('inhospitable', 'hospitable')",-0.9165135,-0.9506934,-0.0341799
20,0.34351468,0.461974,"('rough', 'thoughtful')",0.3435147,0.461974,0.1184593
21,-0.15342726,0.24173045,"('immoral', 'moral')",-0.1534273,0.2417305,0.3951578
22,-0.3556347,-0.5114608,"('untrustworthy', 'trustworthy')",-0.3556347,-0.5114608,-0.1558261
23,2.4313672,2.4903052,"('insincere', 'sincere')",2.4313672,2.4903052,0.058938
24,0.77347374,0.7318493,"('dishonest', 'honest')",0.7734737,0.7318493,-0.0416244
25,-0.056762554,-0.09761678,"('egoistic', 'altruistic')",-0.0567626,-0.0976168,-0.0408542
26,0.7126671,0.3658443,"('hardhearted', 'benevolent')",0.7126671,0.3658443,-0.3468228
27,0.15550697,0.12471999,"('hardhearted', 'softhearted')",0.155507,0.12472,-0.030787
28,0.9892092,0.98953325,"('disloyal', 'loyal')",0.9892092,0.9895332,0.000324
29,-0.5144082,-0.69125676,"('unfair', 'fair')",-0.5144082,-0.6912568,-0.1768486
30,-0.018596053,0.28392935,"('intolerant', 'tolerant')",-0.0185961,0.2839293,0.3025254
31,-1.6454376,-1.8312336,"('evil', 'good')",-1.6454376,-1.8312336,-0.185796
32,0.53925645,0.45132506,"('unkind', 'kind')",0.5392565,0.4513251,-0.0879314
33,0.017803818,-0.14509447,"('wrong', 'right')",0.0178038,-0.1450945,-0.1628983
34,2.1324544,2.3886247,"('mean', 'honorable')",2.1324544,2.3886247,0.2561703
35,-0.5245882,-0.8172399,"('corrupt', 'incorrupt')",-0.5245882,-0.8172399,-0.2926517
36,-1.0281818,-1.2397935,"('hostile', 'amicable')",-1.0281818,-1.2397935,-0.2116117
37,0.84543574,0.7354597,"('fake', 'genuine')",0.8454357,0.7354597,-0.109976
38,0.37620473,0.33081445,"('untruthful', 'truthful')",0.3762047,0.3308145,-0.0453902
39,-0.110230856,0.14702295,"('exploitative', 'cooperative')",-0.1102309,0.1470229,0.2572538
40,-1.9338862,-2.068152,"('stingy', 'generous')",-1.9338862,-2.068152,-0.1342658
41,-0.2650079,-0.16714698,"('unforgiving', 'forgiving')",-0.2650079,-0.167147,0.0978609
42,-1.1013073,-0.9461279,"('unreliable', 'reliable')",-1.1013073,-0.9461279,0.1551794
43,0.35653222,0.4057366,"('irresponsible', 'responsible')",0.3565322,0.4057366,0.0492044
44,-0.9245365,-0.8467876,"('prejudiced', 'unprejudiced')",-0.9245365,-0.8467876,0.0777489
45,0.6468913,0.486537,"('incompetent', 'competent')",0.6468913,0.486537,-0.1603543
46,-0.19286725,-0.15382254,"('uncompetitive', 'competitive')",-0.1928672,-0.1538225,0.0390447
47,2.3635294,2.5073154,"('stupid', 'smart')",2.3635294,2.5073154,0.143786
48,0.080161735,0.33462435,"('unintelligent', 'intelligent')",0.0801617,0.3346244,0.2544627
49,-0.36880785,-0.11864344,"('unable', 'able')",-0.3688079,-0.1186434,0.2501645
50,0.13631575,0.09520073,"('clumsy', 'skillful')",0.1363157,0.0952007,-0.041115
51,-0.26975822,-0.20632501,"('uneducated', 'educated')",-0.2697582,-0.206325,0.0634332
52,-0.3118056,-0.44929263,"('irrational', 'rational')",-0.3118056,-0.4492926,-0.137487
53,-1.1438527,-1.3499091,"('uncreative', 'creative')",-1.1438527,-1.3499091,-0.2060564
54,0.22460681,0.057445742,"('incapable', 'capable')",0.2246068,0.0574457,-0.1671611
55,0.46829003,0.72912014,"('incompetent', 'clever')",0.46829,0.7291201,0.2608301
56,1.0506132,1.211577,"('impractical', 'practical')",1.0506132,1.2115771,0.1609639
57,-0.94985056,-1.1352304,"('unimaginative', 'imaginative')",-0.9498506,-1.1352304,-0.1853798
58,0.07574688,-0.1177163,"('undiscriminating', 'discriminating')",0.0757469,-0.1177163,-0.1934632
59,-0.31416228,-0.35536745,"('foolish', 'wise')",-0.3141623,-0.3553675,-0.0412052
60,0.82677084,1.2422378,"('inefficient', 'efficient')",0.8267708,1.2422378,0.415467
61,0.19212967,-0.0035977513,"('illogical', 'logical')",0.1921297,-0.0035978,-0.1957275
62,0.3806169,0.68131137,"('incompetent', 'brilliant')",0.3806169,0.6813114,0.3006945
63,0.05652427,0.17724697,"('unperceptive', 'insightful')",0.0565243,0.177247,0.1207227
64,-2.2396135,-2.2345173,"('shy', 'confident')",-2.2396135,-2.2345173,0.0050962
65,0.15980089,0.16569063,"('insecure', 'secure')",0.1598009,0.1656906,0.0058897
66,-0.66375047,-1.0217135,"('inactive', 'active')",-0.6637505,-1.0217135,-0.357963
67,-0.27407736,-0.1776578,"('doubtful', 'determined')",-0.2740774,-0.1776578,0.0964196
68,-1.0936323,-0.98753977,"('dependent', 'independent')",-1.0936323,-0.9875398,0.1060925
69,-0.71861416,-0.79513603,"('lazy', 'industrious')",-0.7186142,-0.795136,-0.0765218
70,0.44854364,0.38527364,"('lethargic', 'energetic')",0.4485436,0.3852736,-0.06327
71,0.6319579,0.45371017,"('diffident', 'self-confident')",0.6319579,0.4537102,-0.1782477
72,-0.1852749,-0.16130845,"('unambitious', 'ambitious')",-0.1852749,-0.1613085,0.0239664
73,-1.1386592,-1.182534,"('helpless', 'self-reliant')",-1.1386592,-1.182534,-0.0438748
74,0.6161057,0.5336982,"('undedicated', 'dedicated')",0.6161057,0.5336982,-0.0824075
75,-0.8920014,-1.0045356,"('meek', 'impulsive')",-0.8920014,-1.0045356,-0.1125342
76,0.6348641,0.85797375,"('anxious', 'daring')",0.6348641,0.8579738,0.2231097
77,-1.3363078,-1.1112964,"('unmotivated', 'motivated')",-1.3363078,-1.1112964,0.2250114
78,0.044036366,0.038319536,"('nonresilient', 'resilient')",0.0440364,0.0383195,-0.0057169
79,-0.36596686,-0.59473205,"('wavering', 'unwavering')",-0.3659669,-0.594732,-0.2287651
80,-0.101572424,-0.21832722,"('dominated', 'dominating')",-0.1015724,-0.2183272,-0.1167548
81,-0.13196105,0.14540918,"('submissive', 'aggressive')",-0.131961,0.1454092,0.2773702
82,2.0973313,2.09223,"('poor', 'rich')",2.0973313,2.0922301,-0.0051012
83,-0.31794,-0.32163808,"('powerless', 'powerful')",-0.31794,-0.3216381,-0.0036981
84,-0.03333669,0.042115536,"('inferior', 'superior')",-0.0333367,0.0421155,0.0754522
85,-0.9036167,-1.044652,"('insignificant', 'prestigious')",-0.9036167,-1.044652,-0.1410353
86,-0.05018751,-0.19978629,"('uninfluential', 'influential')",-0.0501875,-0.1997863,-0.1495988
87,0.8457721,0.57147783,"('unsuccessful', 'successful')",0.8457721,0.5714778,-0.2742943
88,-0.5908913,-0.43436587,"('low', 'eminent')",-0.5908913,-0.4343659,0.1565254
