,ambience_male,ambience_female,tuple,average_male,average_female,female-male
0,0.22787829,0.1046682,"('unsociable', 'sociable')",0.2278783,0.1046682,-0.1232101
1,-1.0660676,-1.1386331,"('unfriendly', 'friendly')",-1.0660676,-1.1386331,-0.0725655
2,0.49987048,0.3517771,"('unlikable', 'likable')",0.4998705,0.3517771,-0.1480934
3,-0.7939469,-0.7981242,"('repellent', 'pleasant')",-0.7939469,-0.7981242,-0.0041773
4,-1.2292908,-1.1879311,"('disliked', 'liked')",-1.2292908,-1.1879311,0.0413597
5,-0.4405542,-0.34451005,"('distant', 'outgoing')",-0.4405542,-0.34451,0.0960442
6,-0.41173473,-0.3185516,"('distant', 'open')",-0.4117347,-0.3185516,0.0931831
7,-0.31711262,-0.048453562,"('insensitive', 'sensitive')",-0.3171126,-0.0484536,0.268659
8,-1.1346878,-1.3644762,"('unaffectionate', 'affectionate')",-1.1346878,-1.3644762,-0.2297884
9,-0.97049594,-1.11714,"('unaffectionate', 'caring')",-0.9704959,-1.1171401,-0.1466442
10,-1.7148726,-2.08581,"('unsympathetic', 'sympathetic')",-1.7148726,-2.0858099,-0.3709373
11,0.5589986,0.2746478,"('unhelpful', 'helpful')",0.5589986,0.2746478,-0.2843508
12,-0.5473059,-0.635912,"('unsupportive', 'supportive')",-0.5473059,-0.635912,-0.0886061
13,-0.007182421,-0.24336946,"('impolite', 'polite')",-0.0071824,-0.2433695,-0.2361871
14,0.24612811,0.41130453,"('antisocial', 'social')",0.2461281,0.4113045,0.1651764
15,-0.07701772,-0.09912452,"('boring', 'funny')",-0.0770177,-0.0991245,-0.0221068
16,0.6273233,0.61327565,"('unpopular', 'popular')",0.6273233,0.6132756,-0.0140477
17,0.0806929,0.10913256,"('nasty', 'nice')",0.0806929,0.1091326,0.0284397
18,-0.5478593,-0.44773695,"('disagreeable', 'welcoming')",-0.5478593,-0.4477369,0.1001224
19,-0.78536606,-0.8121438,"('inhospitable', 'hospitable')",-0.7853661,-0.8121438,-0.0267777
20,0.7374046,0.59738624,"('rough', 'thoughtful')",0.7374046,0.5973862,-0.1400184
21,-0.08957124,-0.28525653,"('immoral', 'moral')",-0.0895712,-0.2852565,-0.1956853
22,-0.07202465,-0.04117425,"('untrustworthy', 'trustworthy')",-0.0720247,-0.0411743,0.0308504
23,0.51353186,0.33993506,"('insincere', 'sincere')",0.5135319,0.3399351,-0.1735968
24,-1.5313427,-1.5879201,"('dishonest', 'honest')",-1.5313427,-1.5879201,-0.0565774
25,-0.15987317,-0.12918149,"('egoistic', 'altruistic')",-0.1598732,-0.1291815,0.0306917
26,0.37751907,0.3321749,"('hardhearted', 'benevolent')",0.3775191,0.3321749,-0.0453442
27,0.036907993,-0.013766007,"('hardhearted', 'softhearted')",0.036908,-0.013766,-0.050674
28,-0.35880286,-0.46885383,"('disloyal', 'loyal')",-0.3588029,-0.4688538,-0.1100509
29,-0.07600901,-0.14727804,"('unfair', 'fair')",-0.076009,-0.147278,-0.071269
30,0.057509746,-0.084629126,"('intolerant', 'tolerant')",0.0575097,-0.0846291,-0.1421388
31,-0.98682314,-0.8906275,"('evil', 'good')",-0.9868231,-0.8906275,0.0961956
32,-0.012448732,-0.29135582,"('unkind', 'kind')",-0.0124487,-0.2913558,-0.2789071
33,-0.2980385,-0.28946668,"('wrong', 'right')",-0.2980385,-0.2894667,0.0085718
34,1.8656487,1.9907687,"('mean', 'honorable')",1.8656487,1.9907687,0.12512
35,0.27046263,0.44633034,"('corrupt', 'incorrupt')",0.2704626,0.4463303,0.1758677
36,-0.44676986,-0.3349239,"('hostile', 'amicable')",-0.4467699,-0.3349239,0.111846
37,-0.21242699,-0.1916028,"('fake', 'genuine')",-0.212427,-0.1916028,0.0208242
38,-0.0012794565,-0.23040205,"('untruthful', 'truthful')",-0.0012795,-0.2304021,-0.2291226
39,0.558672,0.69213504,"('exploitative', 'cooperative')",0.558672,0.692135,0.133463
40,-1.3905581,-1.2671578,"('stingy', 'generous')",-1.3905581,-1.2671578,0.1234003
41,-0.6431396,-0.84455484,"('unforgiving', 'forgiving')",-0.6431396,-0.8445548,-0.2014152
42,-0.6305543,-0.70860034,"('unreliable', 'reliable')",-0.6305543,-0.7086003,-0.078046
43,-0.24103576,-0.50037545,"('irresponsible', 'responsible')",-0.2410358,-0.5003754,-0.2593396
44,0.52644134,0.59851325,"('prejudiced', 'unprejudiced')",0.5264413,0.5985132,0.0720719
45,-0.8021155,-0.9706213,"('incompetent', 'competent')",-0.8021155,-0.9706213,-0.1685058
46,-0.5224234,-0.67718685,"('uncompetitive', 'competitive')",-0.5224234,-0.6771868,-0.1547634
47,1.0976518,1.2399138,"('stupid', 'smart')",1.0976518,1.2399138,0.142262
48,-0.7188276,-0.9485555,"('unintelligent', 'intelligent')",-0.7188276,-0.9485555,-0.2297279
49,0.5324119,0.5539209,"('unable', 'able')",0.5324119,0.5539209,0.021509
50,0.8764237,0.87286717,"('clumsy', 'skillful')",0.8764237,0.8728672,-0.0035565
51,-0.08066443,-0.20973153,"('uneducated', 'educated')",-0.0806644,-0.2097315,-0.1290671
52,0.19679233,0.23738469,"('irrational', 'rational')",0.1967923,0.2373847,0.0405924
53,-1.4887196,-1.5294319,"('uncreative', 'creative')",-1.4887196,-1.5294319,-0.0407123
54,0.2109431,0.12238125,"('incapable', 'capable')",0.2109431,0.1223812,-0.0885619
55,-0.021116247,-0.14232895,"('incompetent', 'clever')",-0.0211162,-0.1423289,-0.1212127
56,0.5398189,0.3406837,"('impractical', 'practical')",0.5398189,0.3406837,-0.1991352
57,-1.7444592,-2.0461197,"('unimaginative', 'imaginative')",-1.7444592,-2.0461197,-0.3016605
58,0.555454,0.40590477,"('undiscriminating', 'discriminating')",0.555454,0.4059048,-0.1495492
59,-0.045295645,0.044691443,"('foolish', 'wise')",-0.0452956,0.0446914,0.089987
60,0.32360756,0.10471008,"('inefficient', 'efficient')",0.3236076,0.1047101,-0.2188975
61,-0.41633558,-0.7544871,"('illogical', 'logical')",-0.4163356,-0.7544871,-0.3381515
62,-0.257276,-0.35862812,"('incompetent', 'brilliant')",-0.257276,-0.3586281,-0.1013521
63,0.28484473,0.089603536,"('unperceptive', 'insightful')",0.2848447,0.0896035,-0.1952412
64,-1.5052425,-1.3841264,"('shy', 'confident')",-1.5052425,-1.3841264,0.1211161
65,-0.14986901,-0.18463275,"('insecure', 'secure')",-0.149869,-0.1846327,-0.0347637
66,-1.1906931,-1.077136,"('inactive', 'active')",-1.1906931,-1.077136,0.1135571
67,-0.06431399,-0.17555112,"('doubtful', 'determined')",-0.064314,-0.1755511,-0.1112371
68,0.4811866,0.49312362,"('dependent', 'independent')",0.4811866,0.4931236,0.011937
69,0.8676281,1.1171746,"('lazy', 'industrious')",0.8676281,1.1171746,0.2495465
70,-0.45913258,-0.58250177,"('lethargic', 'energetic')",-0.4591326,-0.5825018,-0.1233692
71,0.22302708,0.4491252,"('diffident', 'self-confident')",0.2230271,0.4491252,0.2260981
72,-0.8373484,-1.0389968,"('unambitious', 'ambitious')",-0.8373484,-1.0389968,-0.2016484
73,0.8556867,0.941103,"('helpless', 'self-reliant')",0.8556867,0.941103,0.0854163
74,0.19373754,-0.07900323,"('undedicated', 'dedicated')",0.1937375,-0.0790032,-0.2727407
75,-0.7655803,-0.76989764,"('meek', 'impulsive')",-0.7655803,-0.7698976,-0.0043173
76,0.038483996,-0.22898261,"('anxious', 'daring')",0.038484,-0.2289826,-0.2674666
77,-1.1450197,-1.0848478,"('unmotivated', 'motivated')",-1.1450197,-1.0848478,0.0601719
78,1.1172963,1.1957449,"('nonresilient', 'resilient')",1.1172963,1.1957449,0.0784486
79,-0.5866265,-0.76939577,"('wavering', 'unwavering')",-0.5866265,-0.7693958,-0.1827693
80,0.17035784,0.23504832,"('dominated', 'dominating')",0.1703578,0.2350483,0.0646905
81,-1.2155714,-1.4329433,"('submissive', 'aggressive')",-1.2155714,-1.4329433,-0.2173719
82,0.5760567,0.5893142,"('poor', 'rich')",0.5760567,0.5893142,0.0132575
83,0.18642981,0.18061331,"('powerless', 'powerful')",0.1864298,0.1806133,-0.0058165
84,0.29057735,0.22266056,"('inferior', 'superior')",0.2905774,0.2226606,-0.0679168
85,0.3388058,0.14784315,"('insignificant', 'prestigious')",0.3388058,0.1478432,-0.1909626
86,-1.348644,-1.6491731,"('uninfluential', 'influential')",-1.348644,-1.6491731,-0.3005291
87,0.42874885,0.48931062,"('unsuccessful', 'successful')",0.4287488,0.4893106,0.0605618
88,-0.25277945,-0.4715704,"('low', 'eminent')",-0.2527795,-0.4715704,-0.2187909
