,cockpit_male,cockpit_female,tuple,average_male,average_female,female-male
0,-0.514937,-0.50189173,"('unsociable', 'sociable')",-0.514937,-0.5018917,0.0130453
1,2.0727572,1.7739959,"('unfriendly', 'friendly')",2.0727572,1.7739959,-0.2987613
2,0.05602455,0.01186805,"('unlikable', 'likable')",0.0560246,0.0118681,-0.0441565
3,0.079389766,0.30559775,"('repellent', 'pleasant')",0.0793898,0.3055978,0.226208
4,-7.186019,-7.2871866,"('disliked', 'liked')",-7.1860189,-7.2871866,-0.1011677
5,0.03582053,-0.14883415,"('distant', 'outgoing')",0.0358205,-0.1488342,-0.1846547
6,0.59616196,0.32318053,"('distant', 'open')",0.596162,0.3231805,-0.2729815
7,0.7078215,0.76662815,"('insensitive', 'sensitive')",0.7078215,0.7666281,0.0588066
8,1.9557301,1.6624011,"('unaffectionate', 'affectionate')",1.9557301,1.6624011,-0.293329
9,2.2168815,2.019886,"('unaffectionate', 'caring')",2.2168815,2.019886,-0.1969955
10,-0.10115491,0.08348982,"('unsympathetic', 'sympathetic')",-0.1011549,0.0834898,0.1846447
11,1.4104298,1.3873641,"('unhelpful', 'helpful')",1.4104298,1.3873641,-0.0230657
12,-1.5904166,-1.6332754,"('unsupportive', 'supportive')",-1.5904166,-1.6332754,-0.0428588
13,-0.8172256,-0.7353345,"('impolite', 'polite')",-0.8172256,-0.7353345,0.0818911
14,-0.52437073,-0.36473647,"('antisocial', 'social')",-0.5243707,-0.3647365,0.1596342
15,0.70023817,0.46637616,"('boring', 'funny')",0.7002382,0.4663762,-0.233862
16,-0.3512243,-0.48342463,"('unpopular', 'popular')",-0.3512243,-0.4834246,-0.1322003
17,-0.29541132,-0.37612996,"('nasty', 'nice')",-0.2954113,-0.37613,-0.0807187
18,-0.2824402,-0.3826557,"('disagreeable', 'welcoming')",-0.2824402,-0.3826557,-0.1002155
19,-0.09410145,-0.26642355,"('inhospitable', 'hospitable')",-0.0941015,-0.2664236,-0.1723221
20,0.6227327,0.6377082,"('rough', 'thoughtful')",0.6227327,0.6377082,0.0149755
21,-1.2450238,-1.0678434,"('immoral', 'moral')",-1.2450238,-1.0678434,0.1771804
22,-0.99504703,-0.9739719,"('untrustworthy', 'trustworthy')",-0.995047,-0.9739719,0.0210751
23,6.2767982,6.2484164,"('insincere', 'sincere')",6.2767982,6.2484164,-0.0283818
24,1.3366106,1.1356772,"('dishonest', 'honest')",1.3366106,1.1356772,-0.2009334
25,1.3115942,1.1291807,"('egoistic', 'altruistic')",1.3115942,1.1291807,-0.1824135
26,1.1875663,1.0674485,"('hardhearted', 'benevolent')",1.1875663,1.0674485,-0.1201178
27,1.5670569,1.3595601,"('hardhearted', 'softhearted')",1.5670569,1.3595601,-0.2074968
28,1.0885564,0.9726054,"('disloyal', 'loyal')",1.0885564,0.9726054,-0.115951
