,bend_male,bend_female,tuple,average_male,average_female,female-male
0,0.13236728,-0.06987735,"('unsociable', 'sociable')",0.1323673,-0.0698773,-0.2022446
1,1.407735,1.3987983,"('unfriendly', 'friendly')",1.407735,1.3987983,-0.0089367
2,0.1738204,0.117157444,"('unlikable', 'likable')",0.1738204,0.1171574,-0.056663
3,0.6764809,0.6612351,"('repellent', 'pleasant')",0.6764809,0.6612351,-0.0152458
4,-6.8913727,-7.0193443,"('disliked', 'liked')",-6.8913727,-7.0193443,-0.1279716
5,-0.7314609,-0.68448794,"('distant', 'outgoing')",-0.7314609,-0.6844879,0.046973
6,0.14624138,0.17321129,"('distant', 'open')",0.1462414,0.1732113,0.0269699
7,1.0321342,1.061085,"('insensitive', 'sensitive')",1.0321342,1.061085,0.0289508
8,0.95999587,0.95899,"('unaffectionate', 'affectionate')",0.9599959,0.95899,-0.0010059
9,1.7290003,1.7493192,"('unaffectionate', 'caring')",1.7290003,1.7493192,0.0203189
10,1.3423997,1.2374121,"('unsympathetic', 'sympathetic')",1.3423997,1.2374121,-0.1049876
11,1.6699018,1.7471362,"('unhelpful', 'helpful')",1.6699018,1.7471362,0.0772344
12,-1.1289701,-1.1774029,"('unsupportive', 'supportive')",-1.1289701,-1.1774029,-0.0484328
13,-0.3234477,-0.47679007,"('impolite', 'polite')",-0.3234477,-0.4767901,-0.1533424
14,0.36080518,0.22335196,"('antisocial', 'social')",0.3608052,0.223352,-0.1374532
15,0.31628335,0.24095565,"('boring', 'funny')",0.3162833,0.2409557,-0.0753276
16,-0.6804961,-0.63109267,"('unpopular', 'popular')",-0.6804961,-0.6310927,0.0494034
17,-0.5469445,-0.53112656,"('nasty', 'nice')",-0.5469445,-0.5311266,0.0158179
18,-0.63915694,-0.7546453,"('disagreeable', 'welcoming')",-0.6391569,-0.7546453,-0.1154884
19,-0.49594682,-0.43355978,"('inhospitable', 'hospitable')",-0.4959468,-0.4335598,0.062387
20,1.0925552,1.0382205,"('rough', 'thoughtful')",1.0925552,1.0382205,-0.0543347
21,-0.049267925,-0.11005725,"('immoral', 'moral')",-0.0492679,-0.1100572,-0.0607893
22,-0.8529344,-1.0086788,"('untrustworthy', 'trustworthy')",-0.8529344,-1.0086788,-0.1557444
23,6.1655054,6.192333,"('insincere', 'sincere')",6.1655054,6.1923332,0.0268278
24,1.4330373,1.2716554,"('dishonest', 'honest')",1.4330373,1.2716554,-0.1613819
25,0.8229044,0.7807576,"('egoistic', 'altruistic')",0.8229044,0.7807576,-0.0421468
26,1.1034502,1.0546855,"('hardhearted', 'benevolent')",1.1034502,1.0546855,-0.0487647
27,1.6790909,1.5250677,"('hardhearted', 'softhearted')",1.6790909,1.5250677,-0.1540232
28,1.0198377,0.9656064,"('disloyal', 'loyal')",1.0198377,0.9656064,-0.0542313
29,-0.6622206,-0.7186678,"('unfair', 'fair')",-0.6622206,-0.7186678,-0.0564472
30,1.2232457,1.1098089,"('intolerant', 'tolerant')",1.2232457,1.1098089,-0.1134368
31,-1.9160396,-1.7962306,"('evil', 'good')",-1.9160396,-1.7962306,0.119809
32,1.2057011,1.0684575,"('unkind', 'kind')",1.2057011,1.0684575,-0.1372436
33,-0.5464531,-0.5734459,"('wrong', 'right')",-0.5464531,-0.5734459,-0.0269928
34,4.7057357,4.907888,"('mean', 'honorable')",4.7057357,4.9078879,0.2021522
35,-0.8495544,-0.9638099,"('corrupt', 'incorrupt')",-0.8495544,-0.9638099,-0.1142555
36,-0.6666141,-0.6589165,"('hostile', 'amicable')",-0.6666141,-0.6589165,0.0076976
37,0.9092298,0.84028107,"('fake', 'genuine')",0.9092298,0.8402811,-0.0689487
38,-0.16501038,-0.12891881,"('untruthful', 'truthful')",-0.1650104,-0.1289188,0.0360916
39,0.66113245,0.65997773,"('exploitative', 'cooperative')",0.6611325,0.6599777,-0.0011548
40,-1.3169096,-1.5453582,"('stingy', 'generous')",-1.3169096,-1.5453582,-0.2284486
41,0.5793802,0.4682352,"('unforgiving', 'forgiving')",0.5793802,0.4682352,-0.111145
42,-2.338996,-2.477959,"('unreliable', 'reliable')",-2.3389959,-2.4779589,-0.138963
43,0.98003507,0.9037879,"('irresponsible', 'responsible')",0.9800351,0.9037879,-0.0762472
44,-1.680305,-1.7297431,"('prejudiced', 'unprejudiced')",-1.680305,-1.7297431,-0.0494381
45,0.104260445,0.0038036332,"('incompetent', 'competent')",0.1042604,0.0038036,-0.1004568
46,-0.45523983,-0.544613,"('uncompetitive', 'competitive')",-0.4552398,-0.544613,-0.0893732
47,5.1159368,5.2509294,"('stupid', 'smart')",5.1159368,5.2509294,0.1349926
48,0.61902916,0.5511718,"('unintelligent', 'intelligent')",0.6190292,0.5511718,-0.0678574
49,0.19490007,0.2008365,"('unable', 'able')",0.1949001,0.2008365,0.0059364
50,-0.47854465,-0.50270414,"('clumsy', 'skillful')",-0.4785447,-0.5027041,-0.0241594
51,0.79347724,0.68881804,"('uneducated', 'educated')",0.7934772,0.688818,-0.1046592
52,-1.0880351,-1.0901351,"('irrational', 'rational')",-1.0880351,-1.0901351,-0.0021
53,0.11658837,0.108706445,"('uncreative', 'creative')",0.1165884,0.1087064,-0.007882
54,1.130534,1.2271438,"('incapable', 'capable')",1.1305341,1.2271438,0.0966097
55,0.7733651,0.64035213,"('incompetent', 'clever')",0.7733651,0.6403521,-0.133013
56,1.0814914,0.9863745,"('impractical', 'practical')",1.0814914,0.9863745,-0.0951169
57,-2.4467535,-2.492455,"('unimaginative', 'imaginative')",-2.4467535,-2.492455,-0.0457015
58,0.064718485,0.082760915,"('undiscriminating', 'discriminating')",0.0647185,0.0827609,0.0180424
59,-0.43418,-0.38145837,"('foolish', 'wise')",-0.43418,-0.3814584,0.0527216
60,0.6493617,0.54994714,"('inefficient', 'efficient')",0.6493617,0.5499471,-0.0994146
61,-0.1445624,-0.32958472,"('illogical', 'logical')",-0.1445624,-0.3295847,-0.1850223
62,0.47593066,0.43158674,"('incompetent', 'brilliant')",0.4759307,0.4315867,-0.044344
63,0.62346387,0.6680789,"('unperceptive', 'insightful')",0.6234639,0.6680789,0.044615
64,-6.334244,-6.5155106,"('shy', 'confident')",-6.3342438,-6.5155106,-0.1812668
65,0.14384781,0.06344132,"('insecure', 'secure')",0.1438478,0.0634413,-0.0804065
66,-0.04020569,0.015702069,"('inactive', 'active')",-0.0402057,0.0157021,0.0559078
67,-0.31414327,-0.2700614,"('doubtful', 'determined')",-0.3141433,-0.2700614,0.0440819
68,-0.88171643,-0.9482156,"('dependent', 'independent')",-0.8817164,-0.9482156,-0.0664992
69,-1.6003438,-1.5510405,"('lazy', 'industrious')",-1.6003438,-1.5510405,0.0493033
70,1.2465434,1.1365948,"('lethargic', 'energetic')",1.2465434,1.1365948,-0.1099486
71,0.52676314,0.6449692,"('diffident', 'self-confident')",0.5267631,0.6449692,0.1182061
72,0.68184906,0.6736796,"('unambitious', 'ambitious')",0.6818491,0.6736796,-0.0081695
73,-3.371538,-3.3951359,"('helpless', 'self-reliant')",-3.3715379,-3.3951359,-0.023598
74,0.3039558,0.1669203,"('undedicated', 'dedicated')",0.3039558,0.1669203,-0.1370355
75,-1.3328537,-1.213752,"('meek', 'impulsive')",-1.3328537,-1.213752,0.1191017
76,0.6803453,0.6183398,"('anxious', 'daring')",0.6803453,0.6183398,-0.0620055
77,-1.4222788,-1.3089358,"('unmotivated', 'motivated')",-1.4222788,-1.3089358,0.113343
78,-0.29592106,-0.2634975,"('nonresilient', 'resilient')",-0.2959211,-0.2634975,0.0324236
79,-0.5392068,-0.46868807,"('wavering', 'unwavering')",-0.5392068,-0.4686881,0.0705187
80,-0.056818485,-0.0985647,"('dominated', 'dominating')",-0.0568185,-0.0985647,-0.0417462
81,0.13890837,0.09569581,"('submissive', 'aggressive')",0.1389084,0.0956958,-0.0432126
82,5.8455415,5.958977,"('poor', 'rich')",5.8455415,5.9589772,0.1134357
83,-0.4555651,-0.48201287,"('powerless', 'powerful')",-0.4555651,-0.4820129,-0.0264478
84,0.4547872,0.47593063,"('inferior', 'superior')",0.4547872,0.4759306,0.0211434
85,-0.7604895,-0.64678633,"('insignificant', 'prestigious')",-0.7604895,-0.6467863,0.1137032
86,0.6238631,0.46807295,"('uninfluential', 'influential')",0.6238631,0.468073,-0.1557901
87,-0.091644846,0.0032013273,"('unsuccessful', 'successful')",-0.0916448,0.0032013,0.0948461
88,0.17602585,0.16939539,"('low', 'eminent')",0.1760259,0.1693954,-0.0066305
