,awe_male,awe_female,tuple,average_male,average_female,female-male
0,-0.38317817,-0.35712612,"('unsociable', 'sociable')",-0.3831782,-0.3571261,0.0260521
1,1.275821,1.2694837,"('unfriendly', 'friendly')",1.275821,1.2694837,-0.0063373
2,-0.05533345,0.008962046,"('unlikable', 'likable')",-0.0553335,0.008962,0.0642955
3,0.7182066,0.8106966,"('repellent', 'pleasant')",0.7182066,0.8106966,0.09249
4,-7.3148236,-7.522981,"('disliked', 'liked')",-7.3148236,-7.5229812,-0.2081576
5,-0.34752122,-0.397448,"('distant', 'outgoing')",-0.3475212,-0.397448,-0.0499268
6,0.23633516,0.10836413,"('distant', 'open')",0.2363352,0.1083641,-0.1279711
7,0.8345973,0.95004064,"('insensitive', 'sensitive')",0.8345973,0.9500406,0.1154433
8,1.2032036,1.0909042,"('unaffectionate', 'affectionate')",1.2032036,1.0909042,-0.1122994
9,1.4453158,1.4610465,"('unaffectionate', 'caring')",1.4453158,1.4610465,0.0157307
10,0.75974226,0.8256939,"('unsympathetic', 'sympathetic')",0.7597423,0.8256939,0.0659516
11,1.1901653,1.287915,"('unhelpful', 'helpful')",1.1901653,1.287915,0.0977497
12,-1.7740953,-1.767269,"('unsupportive', 'supportive')",-1.7740953,-1.767269,0.0068263
13,-0.40398774,-0.31096372,"('impolite', 'polite')",-0.4039877,-0.3109637,0.093024
14,-0.01269456,-0.011572847,"('antisocial', 'social')",-0.0126946,-0.0115728,0.0011218
15,0.2278328,0.11916246,"('boring', 'funny')",0.2278328,0.1191625,-0.1086703
16,-0.37293398,-0.35388887,"('unpopular', 'popular')",-0.372934,-0.3538889,0.0190451
17,-0.26747748,-0.25895008,"('nasty', 'nice')",-0.2674775,-0.2589501,0.0085274
18,-0.07881205,-0.12560005,"('disagreeable', 'welcoming')",-0.078812,-0.1256001,-0.0467881
19,-0.6629859,-0.71380806,"('inhospitable', 'hospitable')",-0.6629859,-0.7138081,-0.0508222
20,0.9049204,0.8834755,"('rough', 'thoughtful')",0.9049204,0.8834755,-0.0214449
21,-0.57688797,-0.4183994,"('immoral', 'moral')",-0.576888,-0.4183994,0.1584886
22,-0.5003934,-0.4946523,"('untrustworthy', 'trustworthy')",-0.5003934,-0.4946523,0.0057411
23,6.1647267,6.3538437,"('insincere', 'sincere')",6.1647267,6.3538437,0.189117
24,1.459072,1.4141176,"('dishonest', 'honest')",1.459072,1.4141176,-0.0449544
25,0.70350564,0.606333,"('egoistic', 'altruistic')",0.7035056,0.606333,-0.0971726
26,0.86714715,0.7634213,"('hardhearted', 'benevolent')",0.8671471,0.7634213,-0.1037258
27,1.8660704,1.7246435,"('hardhearted', 'softhearted')",1.8660704,1.7246435,-0.1414269
28,0.98535544,0.99137235,"('disloyal', 'loyal')",0.9853554,0.9913723,0.0060169
29,-0.61112547,-0.73922724,"('unfair', 'fair')",-0.6111255,-0.7392272,-0.1281017
30,0.73236066,0.8022191,"('intolerant', 'tolerant')",0.7323607,0.8022191,0.0698584
31,-1.009606,-1.1057913,"('evil', 'good')",-1.009606,-1.1057913,-0.0961853
32,0.87529254,0.8580404,"('unkind', 'kind')",0.8752925,0.8580404,-0.0172521
33,-0.581784,-0.64108986,"('wrong', 'right')",-0.581784,-0.6410899,-0.0593059
34,4.571986,4.761226,"('mean', 'honorable')",4.5719862,4.7612262,0.18924
35,-0.3678723,-0.6710015,"('corrupt', 'incorrupt')",-0.3678723,-0.6710015,-0.3031292
36,-0.5483364,-0.72837526,"('hostile', 'amicable')",-0.5483364,-0.7283753,-0.1800389
37,0.8183021,0.8166506,"('fake', 'genuine')",0.8183021,0.8166506,-0.0016515
38,-0.6168699,-0.55655694,"('untruthful', 'truthful')",-0.6168699,-0.5565569,0.060313
39,0.3584433,0.3745089,"('exploitative', 'cooperative')",0.3584433,0.3745089,0.0160656
40,-1.1144056,-1.2680482,"('stingy', 'generous')",-1.1144056,-1.2680482,-0.1536426
41,0.044163086,0.022165943,"('unforgiving', 'forgiving')",0.0441631,0.0221659,-0.0219972
42,-2.2987785,-2.366117,"('unreliable', 'reliable')",-2.2987785,-2.366117,-0.0673385
43,0.7096045,0.8059394,"('irresponsible', 'responsible')",0.7096045,0.8059394,0.0963349
44,-0.93673426,-0.98147494,"('prejudiced', 'unprejudiced')",-0.9367343,-0.9814749,-0.0447406
45,-0.22358087,-0.21543643,"('incompetent', 'competent')",-0.2235809,-0.2154364,0.0081445
46,-0.75142425,-0.6981013,"('uncompetitive', 'competitive')",-0.7514243,-0.6981013,0.053323
47,5.0364017,5.2741423,"('stupid', 'smart')",5.0364017,5.2741423,0.2377406
48,0.2558041,0.31216204,"('unintelligent', 'intelligent')",0.2558041,0.312162,0.0563579
49,-0.04286045,0.031254575,"('unable', 'able')",-0.0428604,0.0312546,0.074115
50,-0.40864554,-0.4344507,"('clumsy', 'skillful')",-0.4086455,-0.4344507,-0.0258052
51,0.23397309,0.22654042,"('uneducated', 'educated')",0.2339731,0.2265404,-0.0074327
52,-0.28441644,-0.42424193,"('irrational', 'rational')",-0.2844164,-0.4242419,-0.1398255
53,-0.02750308,-0.05334431,"('uncreative', 'creative')",-0.0275031,-0.0533443,-0.0258412
54,0.8444092,0.90049374,"('incapable', 'capable')",0.8444092,0.9004937,0.0560845
55,0.50580734,0.632346,"('incompetent', 'clever')",0.5058073,0.632346,0.1265387
56,0.13039705,0.18762842,"('impractical', 'practical')",0.1303971,0.1876284,0.0572313
57,-2.804792,-2.80879,"('unimaginative', 'imaginative')",-2.8047919,-2.80879,-0.0039981
58,0.14341922,0.15053737,"('undiscriminating', 'discriminating')",0.1434192,0.1505374,0.0071182
59,-0.011748839,-0.015932932,"('foolish', 'wise')",-0.0117488,-0.0159329,-0.0041841
60,0.0058855526,0.24978116,"('inefficient', 'efficient')",0.0058856,0.2497812,0.2438956
61,0.17799565,0.12058799,"('illogical', 'logical')",0.1779957,0.120588,-0.0574077
62,0.22330707,0.37586465,"('incompetent', 'brilliant')",0.2233071,0.3758647,0.1525576
63,-0.16032328,-0.042088293,"('unperceptive', 'insightful')",-0.1603233,-0.0420883,0.118235
64,-6.301569,-6.3380375,"('shy', 'confident')",-6.301569,-6.3380375,-0.0364685
65,0.045831315,0.1690578,"('insecure', 'secure')",0.0458313,0.1690578,0.1232265
66,-0.13057941,-0.2842819,"('inactive', 'active')",-0.1305794,-0.2842819,-0.1537025
67,-0.74381167,-0.663273,"('doubtful', 'determined')",-0.7438117,-0.663273,0.0805387
68,-0.70635694,-0.69877136,"('dependent', 'independent')",-0.7063569,-0.6987714,0.0075855
69,-1.8431202,-1.9388826,"('lazy', 'industrious')",-1.8431202,-1.9388826,-0.0957624
70,1.1480201,1.1351655,"('lethargic', 'energetic')",1.1480201,1.1351655,-0.0128546
71,0.62866515,0.6159309,"('diffident', 'self-confident')",0.6286651,0.6159309,-0.0127342
72,0.70906204,0.86267024,"('unambitious', 'ambitious')",0.709062,0.8626702,0.1536082
73,-2.9172127,-2.9481177,"('helpless', 'self-reliant')",-2.9172127,-2.9481177,-0.030905
74,0.019973103,-0.056156375,"('undedicated', 'dedicated')",0.0199731,-0.0561564,-0.0761295
75,-0.76959234,-0.79071873,"('meek', 'impulsive')",-0.7695923,-0.7907187,-0.0211264
76,0.62647325,0.6664569,"('anxious', 'daring')",0.6264732,0.6664569,0.0399837
