,latte_male,latte_female,tuple,average_male,average_female,female-male
0,0.38106453,0.39397743,"('unsociable', 'sociable')",0.3810645,0.3939774,0.0129129
1,-0.62879026,-0.7052557,"('unfriendly', 'friendly')",-0.6287903,-0.7052557,-0.0764654
2,0.77033436,0.79809856,"('unlikable', 'likable')",0.7703344,0.7980986,0.0277642
3,0.12710138,0.1478092,"('repellent', 'pleasant')",0.1271014,0.1478092,0.0207078
4,-3.480227,-3.5317988,"('disliked', 'liked')",-3.480227,-3.5317988,-0.0515718
5,-1.6184227,-1.4918637,"('distant', 'outgoing')",-1.6184227,-1.4918637,0.126559
6,-1.9140334,-1.8271096,"('distant', 'open')",-1.9140334,-1.8271096,0.0869238
7,0.17451923,0.31144813,"('insensitive', 'sensitive')",0.1745192,0.3114481,0.1369289
8,-0.8168752,-0.9449791,"('unaffectionate', 'affectionate')",-0.8168752,-0.9449791,-0.1281039
9,-0.105905384,-0.13292837,"('unaffectionate', 'caring')",-0.1059054,-0.1329284,-0.027023
10,0.8992834,1.0342126,"('unsympathetic', 'sympathetic')",0.8992834,1.0342126,0.1349292
11,2.0578396,2.1246712,"('unhelpful', 'helpful')",2.0578396,2.1246712,0.0668316
12,-1.0444052,-0.91494435,"('unsupportive', 'supportive')",-1.0444052,-0.9149444,0.1294608
13,0.8457155,0.83965415,"('impolite', 'polite')",0.8457155,0.8396541,-0.0060614
14,0.8159715,0.8459908,"('antisocial', 'social')",0.8159715,0.8459908,0.0300193
15,0.20161784,0.1420381,"('boring', 'funny')",0.2016178,0.1420381,-0.0595797
16,0.341353,0.19270174,"('unpopular', 'popular')",0.341353,0.1927017,-0.1486513
17,0.25985986,0.28485197,"('nasty', 'nice')",0.2598599,0.284852,0.0249921
18,-0.45874667,-0.5020398,"('disagreeable', 'welcoming')",-0.4587467,-0.5020398,-0.0432931
19,-1.1400648,-1.041731,"('inhospitable', 'hospitable')",-1.1400648,-1.041731,0.0983338
20,0.4509846,0.45981672,"('rough', 'thoughtful')",0.4509846,0.4598167,0.0088321
