,interject_male,interject_female,tuple,average_male,average_female,female-male
0,0.35552922,-0.016961684,"('unsociable', 'sociable')",0.3555292,-0.0169617,-0.3724909
1,-0.6333089,-0.7042202,"('unfriendly', 'friendly')",-0.6333089,-0.7042202,-0.0709113
2,0.5877215,0.5366747,"('unlikable', 'likable')",0.5877215,0.5366747,-0.0510468
3,-0.08979512,0.0022928677,"('repellent', 'pleasant')",-0.0897951,0.0022929,0.092088
4,-4.0562444,-4.124687,"('disliked', 'liked')",-4.0562444,-4.1246872,-0.0684428
5,-0.9626886,-1.0118966,"('distant', 'outgoing')",-0.9626886,-1.0118966,-0.049208
6,-0.83270764,-0.94977534,"('distant', 'open')",-0.8327076,-0.9497753,-0.1170677
7,0.6857526,0.62935877,"('insensitive', 'sensitive')",0.6857526,0.6293588,-0.0563938
8,-0.95249957,-0.92208695,"('unaffectionate', 'affectionate')",-0.9524996,-0.922087,0.0304126
9,-0.60560966,-0.5950367,"('unaffectionate', 'caring')",-0.6056097,-0.5950367,0.010573
10,0.14078052,-0.06029148,"('unsympathetic', 'sympathetic')",0.1407805,-0.0602915,-0.201072
11,1.6725148,1.6303113,"('unhelpful', 'helpful')",1.6725148,1.6303113,-0.0422035
12,-1.1596676,-1.189982,"('unsupportive', 'supportive')",-1.1596676,-1.1899821,-0.0303145
13,0.15463448,-0.06278831,"('impolite', 'polite')",0.1546345,-0.0627883,-0.2174228
14,1.1307838,0.9056579,"('antisocial', 'social')",1.1307838,0.9056579,-0.2251259
15,0.27429175,0.16838548,"('boring', 'funny')",0.2742918,0.1683855,-0.1059063
16,-0.9015391,-0.7305082,"('unpopular', 'popular')",-0.9015391,-0.7305082,0.1710309
17,-0.29077074,-0.39309415,"('nasty', 'nice')",-0.2907707,-0.3930942,-0.1023235
18,-0.61481196,-0.51630175,"('disagreeable', 'welcoming')",-0.614812,-0.5163018,0.0985102
19,-1.4821247,-1.6107888,"('inhospitable', 'hospitable')",-1.4821247,-1.6107888,-0.1286641
20,0.47960752,0.48310763,"('rough', 'thoughtful')",0.4796075,0.4831076,0.0035001
21,0.32018656,0.23486918,"('immoral', 'moral')",0.3201866,0.2348692,-0.0853174
22,0.6925989,0.43627962,"('untrustworthy', 'trustworthy')",0.6925989,0.4362796,-0.2563193
23,3.3675497,3.2736926,"('insincere', 'sincere')",3.3675497,3.2736926,-0.0938571
24,0.81970537,0.63605237,"('dishonest', 'honest')",0.8197054,0.6360524,-0.183653
25,0.046890885,0.088129625,"('egoistic', 'altruistic')",0.0468909,0.0881296,0.0412387
26,0.6133184,0.38628256,"('hardhearted', 'benevolent')",0.6133184,0.3862826,-0.2270358
27,-0.027283177,-0.10258022,"('hardhearted', 'softhearted')",-0.0272832,-0.1025802,-0.075297
28,0.043833166,0.053592287,"('disloyal', 'loyal')",0.0438332,0.0535923,0.0097591
29,-0.13128507,-0.21837606,"('unfair', 'fair')",-0.1312851,-0.2183761,-0.087091
30,1.1517493,0.9321676,"('intolerant', 'tolerant')",1.1517493,0.9321676,-0.2195817
31,-1.6252533,-1.5862398,"('evil', 'good')",-1.6252533,-1.5862398,0.0390135
