,solution_male,solution_female,tuple,average_male,average_female,female-male
0,0.5603318,0.5329399,"('unsociable', 'sociable')",0.5603318,0.5329399,-0.0273919
1,1.1529276,1.1555045,"('unfriendly', 'friendly')",1.1529276,1.1555045,0.0025769
2,-0.021723423,-0.025212891,"('unlikable', 'likable')",-0.0217234,-0.0252129,-0.0034895
3,0.58223546,0.6049281,"('repellent', 'pleasant')",0.5822355,0.6049281,0.0226926
4,-7.609997,-7.7746987,"('disliked', 'liked')",-7.6099968,-7.7746987,-0.1647019
5,-0.73575586,-0.7611132,"('distant', 'outgoing')",-0.7357559,-0.7611132,-0.0253573
6,-0.10542795,-0.15296572,"('distant', 'open')",-0.105428,-0.1529657,-0.0475377
7,1.225894,1.3075125,"('insensitive', 'sensitive')",1.225894,1.3075125,0.0816185
8,0.81851435,0.7169759,"('unaffectionate', 'affectionate')",0.8185143,0.7169759,-0.1015384
9,1.6604558,1.6920702,"('unaffectionate', 'caring')",1.6604558,1.6920702,0.0316144
10,1.2948012,1.3875741,"('unsympathetic', 'sympathetic')",1.2948012,1.3875741,0.0927729
11,2.1739984,2.342855,"('unhelpful', 'helpful')",2.1739984,2.342855,0.1688566
12,-1.5432937,-1.5763587,"('unsupportive', 'supportive')",-1.5432937,-1.5763587,-0.033065
13,0.40686512,0.44237772,"('impolite', 'polite')",0.4068651,0.4423777,0.0355126
14,0.4765673,0.43015158,"('antisocial', 'social')",0.4765673,0.4301516,-0.0464157
15,0.1993885,0.120964535,"('boring', 'funny')",0.1993885,0.1209645,-0.078424
16,-0.62225497,-0.6403127,"('unpopular', 'popular')",-0.622255,-0.6403127,-0.0180577
17,-0.52289176,-0.44447854,"('nasty', 'nice')",-0.5228918,-0.4444785,0.0784133
18,-0.3003613,-0.39010715,"('disagreeable', 'welcoming')",-0.3003613,-0.3901072,-0.0897459
19,-0.85473484,-0.8553555,"('inhospitable', 'hospitable')",-0.8547348,-0.8553555,-0.0006207
20,1.2708666,1.2261183,"('rough', 'thoughtful')",1.2708666,1.2261183,-0.0447483
21,-0.067961685,-0.0048335865,"('immoral', 'moral')",-0.0679617,-0.0048336,0.0631281
22,-0.22151843,-0.21793337,"('untrustworthy', 'trustworthy')",-0.2215184,-0.2179334,0.003585
23,6.7942324,6.960614,"('insincere', 'sincere')",6.7942324,6.9606142,0.1663818
24,1.758631,1.6792139,"('dishonest', 'honest')",1.758631,1.6792139,-0.0794171
25,0.52411586,0.45676073,"('egoistic', 'altruistic')",0.5241159,0.4567607,-0.0673552
26,0.887594,0.7943436,"('hardhearted', 'benevolent')",0.887594,0.7943436,-0.0932504
27,1.7449123,1.5889767,"('hardhearted', 'softhearted')",1.7449123,1.5889767,-0.1559356
28,1.3754269,1.4213402,"('disloyal', 'loyal')",1.3754269,1.4213402,0.0459133
29,-0.55974436,-0.6538372,"('unfair', 'fair')",-0.5597444,-0.6538372,-0.0940928
30,1.4252391,1.4429858,"('intolerant', 'tolerant')",1.4252391,1.4429858,0.0177467
31,-1.8686715,-1.8990545,"('evil', 'good')",-1.8686715,-1.8990545,-0.030383
32,1.241012,1.2464526,"('unkind', 'kind')",1.241012,1.2464526,0.0054406
33,-0.40549302,-0.515992,"('wrong', 'right')",-0.405493,-0.515992,-0.110499
34,4.933174,5.189089,"('mean', 'honorable')",4.9331741,5.1890888,0.2559147
35,-0.69928473,-0.9220432,"('corrupt', 'incorrupt')",-0.6992847,-0.9220432,-0.2227585
36,-0.8163292,-0.9206087,"('hostile', 'amicable')",-0.8163292,-0.9206087,-0.1042795
37,0.97834307,0.97191316,"('fake', 'genuine')",0.9783431,0.9719132,-0.0064299
38,-0.061544947,0.035953254,"('untruthful', 'truthful')",-0.0615449,0.0359533,0.0974982
39,0.6391246,0.66164315,"('exploitative', 'cooperative')",0.6391246,0.6616431,0.0225185
40,-1.6631258,-1.8375068,"('stingy', 'generous')",-1.6631258,-1.8375068,-0.174381
41,0.3002166,0.29657128,"('unforgiving', 'forgiving')",0.3002166,0.2965713,-0.0036453
42,-2.599038,-2.6640177,"('unreliable', 'reliable')",-2.5990379,-2.6640177,-0.0649798
43,1.5631177,1.6418177,"('irresponsible', 'responsible')",1.5631177,1.6418177,0.0787
44,-1.0154444,-1.022315,"('prejudiced', 'unprejudiced')",-1.0154444,-1.022315,-0.0068706
45,0.80182326,0.8035379,"('incompetent', 'competent')",0.8018233,0.8035379,0.0017146
46,-0.3707671,-0.37503964,"('uncompetitive', 'competitive')",-0.3707671,-0.3750396,-0.0042725
47,5.4638467,5.685227,"('stupid', 'smart')",5.4638467,5.6852269,0.2213802
48,0.86819035,0.89270926,"('unintelligent', 'intelligent')",0.8681903,0.8927093,0.024519
49,0.3209175,0.3823383,"('unable', 'able')",0.3209175,0.3823383,0.0614208
50,-0.7064736,-0.7285281,"('clumsy', 'skillful')",-0.7064736,-0.7285281,-0.0220545
51,0.63240916,0.5624324,"('uneducated', 'educated')",0.6324092,0.5624324,-0.0699768
52,-0.6847066,-0.81574816,"('irrational', 'rational')",-0.6847066,-0.8157482,-0.1310416
53,-0.010467477,-0.030103635,"('uncreative', 'creative')",-0.0104675,-0.0301036,-0.0196361
54,0.9730639,1.0338188,"('incapable', 'capable')",0.9730639,1.0338188,0.0607549
55,1.233855,1.2412333,"('incompetent', 'clever')",1.233855,1.2412333,0.0073783
56,0.7231332,0.7312578,"('impractical', 'practical')",0.7231332,0.7312578,0.0081246
57,-2.8812227,-2.90409,"('unimaginative', 'imaginative')",-2.8812227,-2.9040899,-0.0228672
58,0.072197415,0.07367626,"('undiscriminating', 'discriminating')",0.0721974,0.0736763,0.0014789
59,-0.5518974,-0.5601994,"('foolish', 'wise')",-0.5518974,-0.5601994,-0.008302
60,1.2774304,1.3823932,"('inefficient', 'efficient')",1.2774304,1.3823932,0.1049628
61,0.9135834,0.8199473,"('illogical', 'logical')",0.9135834,0.8199473,-0.0936361
62,1.0338347,1.133703,"('incompetent', 'brilliant')",1.0338347,1.133703,0.0998683
63,0.45369473,0.5624533,"('unperceptive', 'insightful')",0.4536947,0.5624533,0.1087586
64,-6.347336,-6.5144715,"('shy', 'confident')",-6.3473358,-6.5144715,-0.1671357
65,0.36281866,0.43274987,"('insecure', 'secure')",0.3628187,0.4327499,0.0699312
66,-0.5346179,-0.6317751,"('inactive', 'active')",-0.5346179,-0.6317751,-0.0971572
67,-0.30072245,-0.21281992,"('doubtful', 'determined')",-0.3007225,-0.2128199,0.0879026
68,-0.579047,-0.6040279,"('dependent', 'independent')",-0.579047,-0.6040279,-0.0249809
69,-1.9706305,-2.0772178,"('lazy', 'industrious')",-1.9706305,-2.0772178,-0.1065873
70,1.3522816,1.344151,"('lethargic', 'energetic')",1.3522816,1.344151,-0.0081306
71,1.1520939,1.1542801,"('diffident', 'self-confident')",1.1520939,1.1542801,0.0021862
72,0.33478242,0.38986543,"('unambitious', 'ambitious')",0.3347824,0.3898654,0.055083
73,-3.3008044,-3.3397224,"('helpless', 'self-reliant')",-3.3008044,-3.3397224,-0.038918
74,0.2904225,0.16553408,"('undedicated', 'dedicated')",0.2904225,0.1655341,-0.1248884
75,-1.4299419,-1.3772047,"('meek', 'impulsive')",-1.4299419,-1.3772047,0.0527372
76,0.8262204,0.9013296,"('anxious', 'daring')",0.8262204,0.9013296,0.0751092
77,-1.2648156,-1.1426275,"('unmotivated', 'motivated')",-1.2648156,-1.1426275,0.1221881
78,-0.2920846,-0.297205,"('nonresilient', 'resilient')",-0.2920846,-0.297205,-0.0051204
79,-0.67508227,-0.66126394,"('wavering', 'unwavering')",-0.6750823,-0.6612639,0.0138184
80,-0.025951989,-0.025306001,"('dominated', 'dominating')",-0.025952,-0.025306,0.000646
81,0.15774162,0.264799,"('submissive', 'aggressive')",0.1577416,0.264799,0.1070574
82,6.0145555,6.1815205,"('poor', 'rich')",6.0145555,6.1815205,0.166965
83,-0.2738462,-0.27914986,"('powerless', 'powerful')",-0.2738462,-0.2791499,-0.0053037
84,0.6913854,0.68921137,"('inferior', 'superior')",0.6913854,0.6892114,-0.002174
85,-0.6148292,-0.70260864,"('insignificant', 'prestigious')",-0.6148292,-0.7026086,-0.0877794
86,0.52622545,0.43809226,"('uninfluential', 'influential')",0.5262254,0.4380923,-0.0881331
87,0.07734699,0.13136853,"('unsuccessful', 'successful')",0.077347,0.1313685,0.0540215
88,0.65938866,0.6408772,"('low', 'eminent')",0.6593887,0.6408772,-0.0185115
