,deed_male,deed_female,tuple,average_male,average_female,female-male
0,-0.74412894,-0.84949064,"('unsociable', 'sociable')",-0.7441289,-0.8494906,-0.1053617
1,1.4841642,1.5062785,"('unfriendly', 'friendly')",1.4841642,1.5062785,0.0221143
2,0.33968416,0.36584085,"('unlikable', 'likable')",0.3396842,0.3658409,0.0261567
3,-0.31676632,-0.2777565,"('repellent', 'pleasant')",-0.3167663,-0.2777565,0.0390098
4,-6.7111864,-6.7706594,"('disliked', 'liked')",-6.7111864,-6.7706594,-0.059473
5,-0.5084935,-0.49635464,"('distant', 'outgoing')",-0.5084935,-0.4963546,0.0121389
6,0.10653361,0.114542395,"('distant', 'open')",0.1065336,0.1145424,0.0080088
7,0.5680698,0.6014904,"('insensitive', 'sensitive')",0.5680698,0.6014904,0.0334206
8,1.7412463,1.7098808,"('unaffectionate', 'affectionate')",1.7412463,1.7098808,-0.0313655
9,2.171219,2.241481,"('unaffectionate', 'caring')",2.1712191,2.2414811,0.070262
10,0.19005066,0.22892466,"('unsympathetic', 'sympathetic')",0.1900507,0.2289247,0.038874
11,1.3101368,1.3653084,"('unhelpful', 'helpful')",1.3101368,1.3653084,0.0551716
12,-1.8222133,-1.7550161,"('unsupportive', 'supportive')",-1.8222133,-1.7550161,0.0671972
13,-0.76492786,-0.8360704,"('impolite', 'polite')",-0.7649279,-0.8360704,-0.0711425
14,-0.40256032,-0.5306622,"('antisocial', 'social')",-0.4025603,-0.5306622,-0.1281019
15,1.0040207,0.91629964,"('boring', 'funny')",1.0040207,0.9162996,-0.0877211
16,-0.5723251,-0.5540643,"('unpopular', 'popular')",-0.5723251,-0.5540643,0.0182608
17,-0.18500179,-0.22519667,"('nasty', 'nice')",-0.1850018,-0.2251967,-0.0401949
18,-0.46953964,-0.47711146,"('disagreeable', 'welcoming')",-0.4695396,-0.4771115,-0.0075719
19,0.28212312,0.30296075,"('inhospitable', 'hospitable')",0.2821231,0.3029608,0.0208377
20,0.6298576,0.5528814,"('rough', 'thoughtful')",0.6298576,0.5528814,-0.0769762
21,-0.58105904,-0.54876775,"('immoral', 'moral')",-0.581059,-0.5487677,0.0322913
22,-1.0381048,-1.0883685,"('untrustworthy', 'trustworthy')",-1.0381048,-1.0883685,-0.0502637
