,fit_male,fit_female,tuple,average_male,average_female,female-male
0,0.23562723,0.20158939,"('unsociable', 'sociable')",0.2356272,0.2015894,-0.0340378
1,1.0006603,1.0971859,"('unfriendly', 'friendly')",1.0006603,1.0971859,0.0965256
2,0.29886055,0.43499807,"('unlikable', 'likable')",0.2988605,0.4349981,0.1361376
3,0.89291507,0.9980682,"('repellent', 'pleasant')",0.8929151,0.9980682,0.1051531
4,-7.2072215,-7.209967,"('disliked', 'liked')",-7.2072215,-7.2099671,-0.0027456
5,-0.6890002,-0.51303893,"('distant', 'outgoing')",-0.6890002,-0.5130389,0.1759613
6,-0.26862764,-0.14213364,"('distant', 'open')",-0.2686276,-0.1421336,0.126494
7,1.3615913,1.3758264,"('insensitive', 'sensitive')",1.3615913,1.3758264,0.0142351
8,1.1067597,1.0520498,"('unaffectionate', 'affectionate')",1.1067597,1.0520498,-0.0547099
9,1.4203881,1.4877597,"('unaffectionate', 'caring')",1.4203881,1.4877597,0.0673716
10,1.9092901,1.7294011,"('unsympathetic', 'sympathetic')",1.9092901,1.7294011,-0.179889
11,2.0582604,2.065807,"('unhelpful', 'helpful')",2.0582604,2.0658071,0.0075467
12,-1.1332569,-1.075564,"('unsupportive', 'supportive')",-1.1332569,-1.075564,0.0576929
13,0.2643068,0.27510798,"('impolite', 'polite')",0.2643068,0.275108,0.0108012
14,0.39872092,0.4381485,"('antisocial', 'social')",0.3987209,0.4381485,0.0394276
15,0.09020252,0.17160143,"('boring', 'funny')",0.0902025,0.1716014,0.0813989
16,-0.77348256,-0.570511,"('unpopular', 'popular')",-0.7734826,-0.570511,0.2029716
17,0.41737872,0.3280439,"('nasty', 'nice')",0.4173787,0.3280439,-0.0893348
18,-0.5828881,-0.4442549,"('disagreeable', 'welcoming')",-0.5828881,-0.4442549,0.1386332
19,-0.5257013,-0.4995248,"('inhospitable', 'hospitable')",-0.5257013,-0.4995248,0.0261765
20,0.642231,0.5292646,"('rough', 'thoughtful')",0.642231,0.5292646,-0.1129664
21,0.30924252,0.36555928,"('immoral', 'moral')",0.3092425,0.3655593,0.0563168
22,0.025431864,0.031719737,"('untrustworthy', 'trustworthy')",0.0254319,0.0317197,0.0062878
23,6.201086,6.3792143,"('insincere', 'sincere')",6.201086,6.3792143,0.1781283
24,1.7958838,1.8443767,"('dishonest', 'honest')",1.7958838,1.8443767,0.0484929
25,0.2556014,0.28718922,"('egoistic', 'altruistic')",0.2556014,0.2871892,0.0315878
26,0.56011474,0.37396502,"('hardhearted', 'benevolent')",0.5601147,0.373965,-0.1861497
27,1.6580027,1.5084914,"('hardhearted', 'softhearted')",1.6580027,1.5084914,-0.1495113
28,1.0843272,0.9677527,"('disloyal', 'loyal')",1.0843272,0.9677527,-0.1165745
29,-0.24284044,-0.36779422,"('unfair', 'fair')",-0.2428404,-0.3677942,-0.1249538
30,1.3298547,1.2652705,"('intolerant', 'tolerant')",1.3298547,1.2652705,-0.0645842
31,-1.5380207,-1.4296927,"('evil', 'good')",-1.5380207,-1.4296927,0.108328
32,1.4063932,1.3415071,"('unkind', 'kind')",1.4063932,1.3415071,-0.0648861
33,-1.1686991,-1.0382252,"('wrong', 'right')",-1.1686991,-1.0382252,0.1304739
34,4.2170873,4.537897,"('mean', 'honorable')",4.2170873,4.5378971,0.3208098
35,-1.0708599,-1.1901177,"('corrupt', 'incorrupt')",-1.0708599,-1.1901177,-0.1192578
36,-0.8863518,-1.0062648,"('hostile', 'amicable')",-0.8863518,-1.0062648,-0.119913
37,0.96939933,0.8963552,"('fake', 'genuine')",0.9693993,0.8963552,-0.0730441
38,-0.21855767,-0.15879607,"('untruthful', 'truthful')",-0.2185577,-0.1587961,0.0597616
39,-0.027775949,0.00091074035,"('exploitative', 'cooperative')",-0.0277759,0.0009107,0.0286866
