,equinox_male,equinox_female,tuple,average_male,average_female,female-male
0,-1.2353256,-1.4560443,"('unsociable', 'sociable')",-1.2353256,-1.4560443,-0.2207187
1,-1.4554886,-1.6222894,"('unfriendly', 'friendly')",-1.4554886,-1.6222894,-0.1668008
2,0.02259632,0.0467456,"('unlikable', 'likable')",0.0225963,0.0467456,0.0241493
3,0.033031642,0.2564341,"('repellent', 'pleasant')",0.0330316,0.2564341,0.2234025
4,-1.8573475,-1.7759054,"('disliked', 'liked')",-1.8573475,-1.7759054,0.0814421
5,-1.2139846,-1.2208122,"('distant', 'outgoing')",-1.2139846,-1.2208122,-0.0068276
6,-1.2835054,-1.2496709,"('distant', 'open')",-1.2835054,-1.2496709,0.0338345
7,-0.5327289,-0.4797167,"('insensitive', 'sensitive')",-0.5327289,-0.4797167,0.0530122
8,-0.6609323,-0.74182034,"('unaffectionate', 'affectionate')",-0.6609323,-0.7418203,-0.080888
9,-1.1197743,-1.1499592,"('unaffectionate', 'caring')",-1.1197743,-1.1499592,-0.0301849
10,-1.0422417,-1.0236909,"('unsympathetic', 'sympathetic')",-1.0422417,-1.0236909,0.0185508
11,0.15186055,0.10337566,"('unhelpful', 'helpful')",0.1518606,0.1033757,-0.0484849
12,-1.2151319,-1.2078253,"('unsupportive', 'supportive')",-1.2151319,-1.2078253,0.0073066
13,-0.7362182,-1.0350064,"('impolite', 'polite')",-0.7362182,-1.0350064,-0.2987882
14,-0.41442186,-0.517076,"('antisocial', 'social')",-0.4144219,-0.517076,-0.1026541
15,-0.21880822,-0.38776556,"('boring', 'funny')",-0.2188082,-0.3877656,-0.1689574
16,-0.20097804,-0.10853483,"('unpopular', 'popular')",-0.200978,-0.1085348,0.0924432
17,-0.1931948,-0.081663676,"('nasty', 'nice')",-0.1931948,-0.0816637,0.1115311
18,-0.31159332,-0.37519273,"('disagreeable', 'welcoming')",-0.3115933,-0.3751927,-0.0635994
19,-1.3699331,-1.2981893,"('inhospitable', 'hospitable')",-1.3699331,-1.2981893,0.0717438
20,0.37567455,0.38833457,"('rough', 'thoughtful')",0.3756745,0.3883346,0.0126601
21,-0.3332602,-0.3768381,"('immoral', 'moral')",-0.3332602,-0.3768381,-0.0435779
22,-0.517967,-0.54610157,"('untrustworthy', 'trustworthy')",-0.517967,-0.5461016,-0.0281346
23,0.8669032,0.7369551,"('insincere', 'sincere')",0.8669032,0.7369551,-0.1299481
24,-0.5268753,-0.6946103,"('dishonest', 'honest')",-0.5268753,-0.6946103,-0.167735
25,-0.2316293,-0.20387469,"('egoistic', 'altruistic')",-0.2316293,-0.2038747,0.0277546
26,0.16193677,-0.13082576,"('hardhearted', 'benevolent')",0.1619368,-0.1308258,-0.2927626
27,-0.5099726,-0.5621443,"('hardhearted', 'softhearted')",-0.5099726,-0.5621443,-0.0521717
28,-0.7700761,-0.81414604,"('disloyal', 'loyal')",-0.7700761,-0.814146,-0.0440699
29,-0.20118017,-0.2393132,"('unfair', 'fair')",-0.2011802,-0.2393132,-0.038133
30,0.08012238,-0.1130476,"('intolerant', 'tolerant')",0.0801224,-0.1130476,-0.19317
31,-1.395974,-1.3574669,"('evil', 'good')",-1.395974,-1.3574669,0.0385071
32,-0.23721707,-0.48917952,"('unkind', 'kind')",-0.2372171,-0.4891795,-0.2519624
33,-0.59297276,-0.62754285,"('wrong', 'right')",-0.5929728,-0.6275429,-0.0345701
34,1.2943943,1.3256392,"('mean', 'honorable')",1.2943943,1.3256392,0.0312449
35,0.09773346,0.22002979,"('corrupt', 'incorrupt')",0.0977335,0.2200298,0.1222963
36,-0.6703425,-0.5809293,"('hostile', 'amicable')",-0.6703425,-0.5809293,0.0894132
37,-0.94356775,-0.8842202,"('fake', 'genuine')",-0.9435678,-0.8842202,0.0593476
38,-0.43105605,-0.4905144,"('untruthful', 'truthful')",-0.4310561,-0.4905144,-0.0594583
39,0.24473211,0.11433099,"('exploitative', 'cooperative')",0.2447321,0.114331,-0.1304011
40,-0.6912447,-0.62074155,"('stingy', 'generous')",-0.6912447,-0.6207415,0.0705032
41,-0.33953226,-0.51946104,"('unforgiving', 'forgiving')",-0.3395323,-0.519461,-0.1799287
42,-0.6560803,-0.62951815,"('unreliable', 'reliable')",-0.6560803,-0.6295182,0.0265621
43,-0.704206,-0.94083863,"('irresponsible', 'responsible')",-0.704206,-0.9408386,-0.2366326
44,0.7884152,0.77572936,"('prejudiced', 'unprejudiced')",0.7884152,0.7757294,-0.0126858
45,-1.1744845,-1.165262,"('incompetent', 'competent')",-1.1744845,-1.165262,0.0092225
46,-0.8160216,-0.6959187,"('uncompetitive', 'competitive')",-0.8160216,-0.6959187,0.1201029
47,1.2847761,1.2753603,"('stupid', 'smart')",1.2847761,1.2753603,-0.0094158
48,-0.037848793,-0.118634745,"('unintelligent', 'intelligent')",-0.0378488,-0.1186347,-0.0807859
49,0.13518567,0.39115202,"('unable', 'able')",0.1351857,0.391152,0.2559663
50,0.21205276,0.38845375,"('clumsy', 'skillful')",0.2120528,0.3884538,0.176401
51,-0.24035726,-0.30168265,"('uneducated', 'educated')",-0.2403573,-0.3016827,-0.0613254
52,-1.0882313,-1.1312599,"('irrational', 'rational')",-1.0882313,-1.1312599,-0.0430286
53,-1.1152802,-1.0741293,"('uncreative', 'creative')",-1.1152802,-1.0741293,0.0411509
54,-0.16452648,-0.12628268,"('incapable', 'capable')",-0.1645265,-0.1262827,0.0382438
55,-0.33651832,-0.40885216,"('incompetent', 'clever')",-0.3365183,-0.4088522,-0.0723339
56,0.5525307,0.3369231,"('impractical', 'practical')",0.5525307,0.3369231,-0.2156076
57,-2.0248086,-2.0290236,"('unimaginative', 'imaginative')",-2.0248086,-2.0290236,-0.004215
58,-1.445123,-1.5450362,"('undiscriminating', 'discriminating')",-1.445123,-1.5450362,-0.0999132
59,-0.16753814,-0.12281009,"('foolish', 'wise')",-0.1675381,-0.1228101,0.044728
60,0.10828582,-0.08167389,"('inefficient', 'efficient')",0.1082858,-0.0816739,-0.1899597
61,-0.8955232,-1.0166234,"('illogical', 'logical')",-0.8955232,-1.0166234,-0.1211002
62,0.17194368,0.26505944,"('incompetent', 'brilliant')",0.1719437,0.2650594,0.0931157
63,-0.58211005,-0.60834074,"('unperceptive', 'insightful')",-0.58211,-0.6083407,-0.0262307
64,-1.822187,-1.9184902,"('shy', 'confident')",-1.8221869,-1.9184902,-0.0963033
65,-0.16320644,-0.2829569,"('insecure', 'secure')",-0.1632064,-0.2829569,-0.1197505
66,-1.0693042,-1.0244416,"('inactive', 'active')",-1.0693042,-1.0244416,0.0448626
67,-0.1714944,-0.34568366,"('doubtful', 'determined')",-0.1714944,-0.3456837,-0.1741893
68,-0.3074694,-0.29553896,"('dependent', 'independent')",-0.3074694,-0.295539,0.0119304
69,0.05534773,0.14058065,"('lazy', 'industrious')",0.0553477,0.1405807,0.085233
70,-0.18657662,-0.19512437,"('lethargic', 'energetic')",-0.1865766,-0.1951244,-0.0085478
71,-0.531225,-0.54608154,"('diffident', 'self-confident')",-0.531225,-0.5460815,-0.0148565
72,-0.2746545,-0.36867073,"('unambitious', 'ambitious')",-0.2746545,-0.3686707,-0.0940162
73,-0.5057176,-0.49184033,"('helpless', 'self-reliant')",-0.5057176,-0.4918403,0.0138773
74,-0.058425143,-0.17261198,"('undedicated', 'dedicated')",-0.0584251,-0.172612,-0.1141869
75,0.22232579,0.31143418,"('meek', 'impulsive')",0.2223258,0.3114342,0.0891084
76,0.3346296,0.40879285,"('anxious', 'daring')",0.3346296,0.4087929,0.0741633
77,-0.7886343,-0.6576829,"('unmotivated', 'motivated')",-0.7886343,-0.6576829,0.1309514
78,-0.5761576,-0.2986947,"('nonresilient', 'resilient')",-0.5761576,-0.2986947,0.2774629
79,-0.6234591,-0.50383526,"('wavering', 'unwavering')",-0.6234591,-0.5038353,0.1196238
80,0.32726914,0.3807277,"('dominated', 'dominating')",0.3272691,0.3807277,0.0534586
81,0.35885727,0.23802781,"('submissive', 'aggressive')",0.3588573,0.2380278,-0.1208295
82,1.3311253,1.4246571,"('poor', 'rich')",1.3311253,1.4246571,0.0935318
83,-0.4741689,-0.6340099,"('powerless', 'powerful')",-0.4741689,-0.6340099,-0.159841
84,0.50378823,0.5150254,"('inferior', 'superior')",0.5037882,0.5150254,0.0112372
85,-0.07216096,-0.102918856,"('insignificant', 'prestigious')",-0.072161,-0.1029189,-0.0307579
86,-1.7540224,-1.9034648,"('uninfluential', 'influential')",-1.7540224,-1.9034648,-0.1494424
87,-0.42090783,-0.22227633,"('unsuccessful', 'successful')",-0.4209078,-0.2222763,0.1986315
88,-0.363484,-0.4848524,"('low', 'eminent')",-0.363484,-0.4848524,-0.1213684
