,father_male,father_female,tuple,average_male,average_female,female-male
0,0.26940024,0.23131847,"('unsociable', 'sociable')",0.2694002,0.2313185,-0.0380817
1,1.2915436,1.164365,"('unfriendly', 'friendly')",1.2915436,1.1643651,-0.1271785
2,-0.15862225,-0.10338804,"('unlikable', 'likable')",-0.1586222,-0.103388,0.0552342
3,0.7216337,0.8334653,"('repellent', 'pleasant')",0.7216337,0.8334653,0.1118316
4,-7.190111,-7.363871,"('disliked', 'liked')",-7.1901112,-7.3638711,-0.1737599
5,-0.6697398,-0.8072453,"('distant', 'outgoing')",-0.6697398,-0.8072453,-0.1375055
6,-0.13939428,-0.320989,"('distant', 'open')",-0.1393943,-0.320989,-0.1815947
7,0.966662,1.0213853,"('insensitive', 'sensitive')",0.966662,1.0213853,0.0547233
8,1.0171645,0.8664516,"('unaffectionate', 'affectionate')",1.0171645,0.8664516,-0.1507129
9,1.4326805,1.3669133,"('unaffectionate', 'caring')",1.4326805,1.3669133,-0.0657672
10,0.98599845,1.1257077,"('unsympathetic', 'sympathetic')",0.9859985,1.1257077,0.1397092
11,1.6848,1.733966,"('unhelpful', 'helpful')",1.6848,1.733966,0.049166
12,-1.5432295,-1.5993849,"('unsupportive', 'supportive')",-1.5432295,-1.5993849,-0.0561554
13,-0.113182314,-0.04117468,"('impolite', 'polite')",-0.1131823,-0.0411747,0.0720076
14,0.27902192,0.30659428,"('antisocial', 'social')",0.2790219,0.3065943,0.0275724
15,-0.06842838,-0.18928115,"('boring', 'funny')",-0.0684284,-0.1892812,-0.1208528
16,-0.5754044,-0.5543912,"('unpopular', 'popular')",-0.5754044,-0.5543912,0.0210132
17,-0.61014044,-0.5734918,"('nasty', 'nice')",-0.6101404,-0.5734918,0.0366486
18,0.13924164,-0.023363523,"('disagreeable', 'welcoming')",0.1392416,-0.0233635,-0.1626051
19,-0.8108378,-0.98254895,"('inhospitable', 'hospitable')",-0.8108378,-0.982549,-0.1717112
20,0.95819163,0.9369132,"('rough', 'thoughtful')",0.9581916,0.9369132,-0.0212784
21,-0.20270017,-0.11045356,"('immoral', 'moral')",-0.2027002,-0.1104536,0.0922466
22,-0.4511013,-0.4865421,"('untrustworthy', 'trustworthy')",-0.4511013,-0.4865421,-0.0354408
23,6.439564,6.4936237,"('insincere', 'sincere')",6.4395642,6.4936237,0.0540595
24,1.5598878,1.4111202,"('dishonest', 'honest')",1.5598878,1.4111202,-0.1487676
25,1.0066962,0.88157713,"('egoistic', 'altruistic')",1.0066962,0.8815771,-0.1251191
26,0.6737476,0.65918815,"('hardhearted', 'benevolent')",0.6737476,0.6591882,-0.0145594
27,1.7218935,1.5113763,"('hardhearted', 'softhearted')",1.7218935,1.5113763,-0.2105172
28,1.2483094,1.2350271,"('disloyal', 'loyal')",1.2483094,1.2350271,-0.0132823
29,-0.87283075,-0.99073195,"('unfair', 'fair')",-0.8728307,-0.990732,-0.1179013
30,0.88700235,0.92416996,"('intolerant', 'tolerant')",0.8870023,0.92417,0.0371677
31,-1.5447257,-1.6197176,"('evil', 'good')",-1.5447257,-1.6197176,-0.0749919
32,1.118258,1.0681721,"('unkind', 'kind')",1.118258,1.0681721,-0.0500859
33,-0.57153434,-0.70167214,"('wrong', 'right')",-0.5715343,-0.7016721,-0.1301378
34,4.52614,4.6658735,"('mean', 'honorable')",4.5261402,4.6658735,0.1397333
35,-0.81312865,-1.1442342,"('corrupt', 'incorrupt')",-0.8131287,-1.1442342,-0.3311055
36,-0.89092916,-1.0800517,"('hostile', 'amicable')",-0.8909292,-1.0800517,-0.1891225
37,0.78108424,0.7535416,"('fake', 'genuine')",0.7810842,0.7535416,-0.0275426
38,-0.12884408,-0.10099345,"('untruthful', 'truthful')",-0.1288441,-0.1009934,0.0278507
39,0.47015414,0.4493959,"('exploitative', 'cooperative')",0.4701541,0.4493959,-0.0207582
40,-1.0537928,-1.2332084,"('stingy', 'generous')",-1.0537928,-1.2332084,-0.1794156
41,0.078592494,0.036176797,"('unforgiving', 'forgiving')",0.0785925,0.0361768,-0.0424157
42,-2.306853,-2.3830388,"('unreliable', 'reliable')",-2.3068531,-2.3830388,-0.0761857
43,0.9858556,1.0483161,"('irresponsible', 'responsible')",0.9858556,1.0483161,0.0624605
44,-0.9122068,-0.901226,"('prejudiced', 'unprejudiced')",-0.9122068,-0.901226,0.0109808
45,0.19686307,0.2169286,"('incompetent', 'competent')",0.1968631,0.2169286,0.0200655
46,-0.5076058,-0.471153,"('uncompetitive', 'competitive')",-0.5076058,-0.471153,0.0364528
47,4.9893804,5.185237,"('stupid', 'smart')",4.9893804,5.1852369,0.1958565
48,0.64427465,0.6566426,"('unintelligent', 'intelligent')",0.6442747,0.6566426,0.0123679
49,0.16427752,0.16934933,"('unable', 'able')",0.1642775,0.1693493,0.0050718
50,-0.36563343,-0.52926445,"('clumsy', 'skillful')",-0.3656334,-0.5292645,-0.1636311
51,1.005054,0.9548661,"('uneducated', 'educated')",1.005054,0.9548661,-0.0501879
52,-0.77101386,-0.9634805,"('irrational', 'rational')",-0.7710139,-0.9634805,-0.1924666
53,-0.102666155,-0.18149763,"('uncreative', 'creative')",-0.1026662,-0.1814976,-0.0788314
54,1.0180528,1.0601953,"('incapable', 'capable')",1.0180528,1.0601953,0.0421425
55,0.9893802,1.076522,"('incompetent', 'clever')",0.9893802,1.076522,0.0871418
56,0.48845205,0.5274725,"('impractical', 'practical')",0.488452,0.5274725,0.0390205
57,-2.8168945,-2.7134085,"('unimaginative', 'imaginative')",-2.8168945,-2.7134085,0.103486
58,-0.006093636,-0.00079382956,"('undiscriminating', 'discriminating')",-0.0060936,-0.0007938,0.0052998
59,-0.34307796,-0.40305427,"('foolish', 'wise')",-0.343078,-0.4030543,-0.0599763
60,0.5252397,0.7893859,"('inefficient', 'efficient')",0.5252397,0.7893859,0.2641462
61,0.28885937,0.11751539,"('illogical', 'logical')",0.2888594,0.1175154,-0.171344
62,0.6545567,0.7918761,"('incompetent', 'brilliant')",0.6545567,0.7918761,0.1373194
63,0.14555028,0.15337789,"('unperceptive', 'insightful')",0.1455503,0.1533779,0.0078276
64,-6.1746774,-6.171138,"('shy', 'confident')",-6.1746774,-6.1711378,0.0035396
65,0.05620966,0.23336816,"('insecure', 'secure')",0.0562097,0.2333682,0.1771585
66,-0.044492766,-0.15205559,"('inactive', 'active')",-0.0444928,-0.1520556,-0.1075628
67,-0.16274923,-0.09935532,"('doubtful', 'determined')",-0.1627492,-0.0993553,0.0633939
68,-0.3289169,-0.44279984,"('dependent', 'independent')",-0.3289169,-0.4427998,-0.1138829
69,-2.1284702,-2.2501078,"('lazy', 'industrious')",-2.1284702,-2.2501078,-0.1216376
70,1.218744,1.2097658,"('lethargic', 'energetic')",1.218744,1.2097658,-0.0089782
71,0.7467954,0.7493182,"('diffident', 'self-confident')",0.7467954,0.7493182,0.0025228
72,0.6585409,0.83681095,"('unambitious', 'ambitious')",0.6585409,0.8368109,0.17827
73,-2.9603436,-3.0270221,"('helpless', 'self-reliant')",-2.9603436,-3.0270221,-0.0666785
74,0.4133636,0.28087774,"('undedicated', 'dedicated')",0.4133636,0.2808777,-0.1324859
75,-1.1058866,-0.99905473,"('meek', 'impulsive')",-1.1058866,-0.9990547,0.1068319
76,1.0048243,1.0161666,"('anxious', 'daring')",1.0048243,1.0161666,0.0113423
77,-1.3432424,-1.1058896,"('unmotivated', 'motivated')",-1.3432424,-1.1058896,0.2373528
78,-0.43399832,-0.44453198,"('nonresilient', 'resilient')",-0.4339983,-0.444532,-0.0105337
79,-0.35020608,-0.5039164,"('wavering', 'unwavering')",-0.3502061,-0.5039164,-0.1537103
80,0.06143341,0.017213412,"('dominated', 'dominating')",0.0614334,0.0172134,-0.04422
81,0.36671647,0.5253813,"('submissive', 'aggressive')",0.3667165,0.5253813,0.1586648
82,6.18716,6.3093247,"('poor', 'rich')",6.18716,6.3093247,0.1221647
83,-0.24643642,-0.17689197,"('powerless', 'powerful')",-0.2464364,-0.176892,0.0695444
84,0.6610085,0.5908508,"('inferior', 'superior')",0.6610085,0.5908508,-0.0701577
85,-0.41696584,-0.55846334,"('insignificant', 'prestigious')",-0.4169658,-0.5584633,-0.1414975
86,0.52941936,0.49281666,"('uninfluential', 'influential')",0.5294194,0.4928167,-0.0366027
87,-0.16275747,-0.13702747,"('unsuccessful', 'successful')",-0.1627575,-0.1370275,0.02573
88,0.5220849,0.43635312,"('low', 'eminent')",0.5220849,0.4363531,-0.0857318
