,windscreen_male,windscreen_female,tuple,average_male,average_female,female-male
0,-0.08569227,-0.11811954,"('unsociable', 'sociable')",-0.0856923,-0.1181195,-0.0324272
1,-0.2997609,-0.61606854,"('unfriendly', 'friendly')",-0.2997609,-0.6160685,-0.3163076
2,0.046230868,-0.00021208078,"('unlikable', 'likable')",0.0462309,-0.0002121,-0.046443
3,-0.5043689,-0.3877942,"('repellent', 'pleasant')",-0.5043689,-0.3877942,0.1165747
4,-1.7033174,-1.6128957,"('disliked', 'liked')",-1.7033174,-1.6128957,0.0904217
5,-1.192784,-1.383298,"('distant', 'outgoing')",-1.192784,-1.383298,-0.190514
6,-1.6358566,-1.8965825,"('distant', 'open')",-1.6358566,-1.8965825,-0.2607259
7,0.34816474,0.44486612,"('insensitive', 'sensitive')",0.3481647,0.4448661,0.0967014
8,-0.4319098,-0.7112074,"('unaffectionate', 'affectionate')",-0.4319098,-0.7112074,-0.2792976
9,0.005934477,-0.27492112,"('unaffectionate', 'caring')",0.0059345,-0.2749211,-0.2808556
10,0.18870047,0.18536595,"('unsympathetic', 'sympathetic')",0.1887005,0.1853659,-0.0033346
11,0.74303156,0.67965674,"('unhelpful', 'helpful')",0.7430316,0.6796567,-0.0633749
12,-0.18608299,-0.17700854,"('unsupportive', 'supportive')",-0.186083,-0.1770085,0.0090745
13,0.69019383,0.5949502,"('impolite', 'polite')",0.6901938,0.5949502,-0.0952436
14,0.24802797,0.42921814,"('antisocial', 'social')",0.248028,0.4292181,0.1811901
15,1.1307111,0.954814,"('boring', 'funny')",1.1307111,0.954814,-0.1758971
16,-0.51129,-0.5234167,"('unpopular', 'popular')",-0.51129,-0.5234167,-0.0121267
17,-0.10520082,-0.05260982,"('nasty', 'nice')",-0.1052008,-0.0526098,0.052591
18,-1.2017684,-1.2336572,"('disagreeable', 'welcoming')",-1.2017684,-1.2336572,-0.0318888
19,-1.5307032,-1.6581198,"('inhospitable', 'hospitable')",-1.5307032,-1.6581198,-0.1274166
20,0.020191047,0.09819012,"('rough', 'thoughtful')",0.020191,0.0981901,0.0779991
21,0.348877,0.43077382,"('immoral', 'moral')",0.348877,0.4307738,0.0818968
22,-0.4909762,-0.455573,"('untrustworthy', 'trustworthy')",-0.4909762,-0.455573,0.0354032
23,1.845849,1.6755922,"('insincere', 'sincere')",1.845849,1.6755922,-0.1702568
