,tjx_male,tjx_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.31092185,-0.687077,"('unsociable', 'sociable')",1.7265819,1.3047715,-0.36057913,-0.5081358,0.3516937,0.0365196,-0.3151741
1,-1.8555477,-1.6862879,"('unfriendly', 'friendly')",-1.5342058,-1.7276328,1.3501947,1.2521139,-0.6798529,-0.7206022,-0.0407493
2,1.0645518,1.0852144,"('unlikable', 'likable')",1.2461512,1.2675935,0.8352333,0.99403596,1.0486454,1.1156147,0.0669693
3,-0.0060730074,-0.02243223,"('repellent', 'pleasant')",1.371198,1.2674268,0.5348023,0.5262857,0.6333091,0.5904268,-0.0428823
4,-0.032922134,0.05540719,"('disliked', 'liked')",-0.3895835,-0.3414278,-6.0093055,-5.9463673,-2.1439371,-2.0774627,0.0664744
5,-0.63834107,-0.29890648,"('distant', 'outgoing')",-2.424567,-2.0600035,-0.3048209,-0.10207195,-1.1225764,-0.8203274,0.302249
6,-0.970534,-0.53619856,"('distant', 'open')",-3.4381306,-3.0034559,0.27773988,0.45364022,-1.3769749,-1.0286714,0.3483035
7,-0.10680312,-0.2446402,"('insensitive', 'sensitive')",1.0796566,0.9267412,0.26915875,0.21548653,0.4140041,0.2991958,-0.1148083
8,-1.3749977,-1.1656828,"('unaffectionate', 'affectionate')",-1.4082398,-1.3539214,0.3235257,0.3563893,-0.8199039,-0.7210716,0.0988323
9,-1.3292906,-1.2530284,"('unaffectionate', 'caring')",-0.6453472,-0.75175506,1.0615479,1.1192342,-0.3043633,-0.2951831,0.0091802
10,-0.6943929,-1.053086,"('unsympathetic', 'sympathetic')",1.6698506,1.2925946,-0.09015745,-0.23344317,0.2951001,0.0020218,-0.2930783
11,0.35995543,0.16353662,"('unhelpful', 'helpful')",2.105046,1.831878,2.510524,2.5483778,1.6585086,1.5145974,-0.1439112
12,-0.44630942,-0.29821452,"('unsupportive', 'supportive')",0.9821664,1.1466837,-1.9142684,-1.7485893,-0.4594705,-0.30004,0.1594305
13,0.65893537,0.35750458,"('impolite', 'polite')",1.5982512,1.377366,-0.030677088,-0.050723884,0.7421699,0.5613822,-0.1807877
14,0.41454783,0.1496079,"('antisocial', 'social')",2.7386298,2.436408,-0.32718256,-0.49252915,0.9419984,0.6978289,-0.2441695
15,0.1746134,0.10835636,"('boring', 'funny')",-0.3727223,-0.51510805,0.40627715,0.4094812,0.0693894,0.0009098,-0.0684796
16,-0.02499816,0.12957396,"('unpopular', 'popular')",-0.83633065,-0.8042931,0.80598634,0.84477186,-0.0184475,0.0566842,0.0751317
17,0.067039125,0.20788115,"('nasty', 'nice')",-0.60104984,-0.47196868,-0.29438668,-0.24637406,-0.2761325,-0.1701539,0.1059786
18,-0.6467817,-0.4954827,"('disagreeable', 'welcoming')",-0.72989774,-0.5802771,-0.46321276,-0.36936134,-0.6132974,-0.481707,0.1315904
19,-0.7479882,-0.49970248,"('inhospitable', 'hospitable')",-1.6575718,-1.5563495,-0.24615665,-0.07205788,-0.8839056,-0.70937,0.1745356
20,-0.29512763,-0.2714896,"('rough', 'thoughtful')",0.1977817,0.2873221,0.6032069,0.59281415,0.1686203,0.2028822,0.0342619
21,0.8715435,0.5077682,"('immoral', 'moral')",2.4340274,2.026654,-0.62112445,-0.67946,0.8948155,0.6183207,-0.2764948
22,0.4631497,0.25495854,"('untrustworthy', 'trustworthy')",1.1627388,0.8546483,-1.0309888,-1.1145017,0.1982999,-0.0016316,-0.1999315
23,-0.39312488,-0.5700926,"('insincere', 'sincere')",1.4143646,1.1900302,6.0027514,5.873053,2.3413304,2.1643302,-0.1770002
24,0.40031356,0.3199464,"('dishonest', 'honest')",-0.014614202,-0.24460414,0.98967546,0.9108634,0.4584583,0.3287352,-0.1297231
25,-0.9539249,-0.9085258,"('egoistic', 'altruistic')",-0.31876874,-0.37428382,1.2123212,1.0652497,-0.0201242,-0.07252,-0.0523958
26,-0.93481904,-0.9481435,"('hardhearted', 'benevolent')",1.0945041,1.021649,1.3970034,1.2388313,0.5188962,0.4374456,-0.0814506
27,-0.85742664,-0.5019486,"('hardhearted', 'softhearted')",-0.28229755,-0.14915474,0.6078935,0.6173253,-0.1772769,-0.0112593,0.1660176
28,-0.27233553,-0.49189162,"('disloyal', 'loyal')",0.449815,0.114752874,1.4861414,1.3039728,0.5545403,0.3089447,-0.2455956
