,warning_male,warning_female,tuple,average_male,average_female,female-male
0,-0.5002244,-0.51877266,"('unsociable', 'sociable')",-0.5002244,-0.5187727,-0.0185483
1,1.4222624,1.343702,"('unfriendly', 'friendly')",1.4222624,1.343702,-0.0785604
2,-0.015842889,0.031056024,"('unlikable', 'likable')",-0.0158429,0.031056,0.0468989
3,0.28272882,0.35255408,"('repellent', 'pleasant')",0.2827288,0.3525541,0.0698253
4,-7.624257,-7.704818,"('disliked', 'liked')",-7.6242571,-7.7048178,-0.0805607
5,-0.2333382,-0.28227913,"('distant', 'outgoing')",-0.2333382,-0.2822791,-0.0489409
6,0.19889943,0.115874544,"('distant', 'open')",0.1988994,0.1158745,-0.0830249
7,0.71563077,0.7440434,"('insensitive', 'sensitive')",0.7156308,0.7440434,0.0284126
8,1.6004094,1.4799212,"('unaffectionate', 'affectionate')",1.6004094,1.4799212,-0.1204882
9,2.0689802,2.0489295,"('unaffectionate', 'caring')",2.0689802,2.0489295,-0.0200507
10,0.83243287,0.8865882,"('unsympathetic', 'sympathetic')",0.8324329,0.8865882,0.0541553
11,1.7294904,1.8057292,"('unhelpful', 'helpful')",1.7294904,1.8057292,0.0762388
12,-1.7270161,-1.718509,"('unsupportive', 'supportive')",-1.7270161,-1.718509,0.0085071
13,-0.37230903,-0.35937715,"('impolite', 'polite')",-0.372309,-0.3593771,0.0129319
14,-0.11501961,-0.12953933,"('antisocial', 'social')",-0.1150196,-0.1295393,-0.0145197
15,0.27444965,0.16210122,"('boring', 'funny')",0.2744496,0.1621012,-0.1123484
16,-0.50892895,-0.49952206,"('unpopular', 'popular')",-0.508929,-0.4995221,0.0094069
17,-0.6227654,-0.6752806,"('nasty', 'nice')",-0.6227654,-0.6752806,-0.0525152
18,-0.38425922,-0.5116094,"('disagreeable', 'welcoming')",-0.3842592,-0.5116094,-0.1273502
19,-0.73506075,-0.8110592,"('inhospitable', 'hospitable')",-0.7350608,-0.8110592,-0.0759984
20,1.0364953,0.9633812,"('rough', 'thoughtful')",1.0364953,0.9633812,-0.0731141
21,-0.5504587,-0.47837827,"('immoral', 'moral')",-0.5504587,-0.4783783,0.0720804
22,-0.8319986,-0.81972647,"('untrustworthy', 'trustworthy')",-0.8319986,-0.8197265,0.0122721
23,6.3671403,6.4016066,"('insincere', 'sincere')",6.3671403,6.4016066,0.0344663
24,1.438023,1.2843281,"('dishonest', 'honest')",1.438023,1.2843281,-0.1536949
25,0.8962829,0.8227648,"('egoistic', 'altruistic')",0.8962829,0.8227648,-0.0735181
26,1.2174453,1.1548531,"('hardhearted', 'benevolent')",1.2174453,1.1548531,-0.0625922
27,1.7774485,1.5638227,"('hardhearted', 'softhearted')",1.7774485,1.5638227,-0.2136258
28,1.2740916,1.2408968,"('disloyal', 'loyal')",1.2740916,1.2408968,-0.0331948
29,-0.5076273,-0.67858016,"('unfair', 'fair')",-0.5076273,-0.6785802,-0.1709529
30,0.5741831,0.62822706,"('intolerant', 'tolerant')",0.5741831,0.6282271,0.054044
31,-1.4464074,-1.4913999,"('evil', 'good')",-1.4464074,-1.4913999,-0.0449925
32,0.91544354,0.86832076,"('unkind', 'kind')",0.9154435,0.8683208,-0.0471227
33,-0.11646749,-0.20063695,"('wrong', 'right')",-0.1164675,-0.200637,-0.0841695
34,4.734716,4.827838,"('mean', 'honorable')",4.7347159,4.8278379,0.093122
35,-0.39719713,-0.6607627,"('corrupt', 'incorrupt')",-0.3971971,-0.6607627,-0.2635656
36,-0.409339,-0.56207407,"('hostile', 'amicable')",-0.409339,-0.5620741,-0.1527351
37,0.77927625,0.7366974,"('fake', 'genuine')",0.7792763,0.7366974,-0.0425789
38,-0.034667753,-0.035798363,"('untruthful', 'truthful')",-0.0346678,-0.0357984,-0.0011306
39,0.46471718,0.40877002,"('exploitative', 'cooperative')",0.4647172,0.40877,-0.0559472
40,-1.9456288,-2.1067128,"('stingy', 'generous')",-1.9456288,-2.1067128,-0.161084
41,-0.019589195,-0.08580707,"('unforgiving', 'forgiving')",-0.0195892,-0.0858071,-0.0662179
42,-2.7273648,-2.7255878,"('unreliable', 'reliable')",-2.7273648,-2.7255878,0.001777
43,1.0602814,1.0586451,"('irresponsible', 'responsible')",1.0602814,1.0586451,-0.0016363
44,-1.078107,-1.0563363,"('prejudiced', 'unprejudiced')",-1.078107,-1.0563363,0.0217707
45,-0.31329924,-0.2507804,"('incompetent', 'competent')",-0.3132992,-0.2507804,0.0625188
46,-1.0711193,-1.0514411,"('uncompetitive', 'competitive')",-1.0711193,-1.0514411,0.0196782
47,5.255108,5.367143,"('stupid', 'smart')",5.2551079,5.3671432,0.1120353
48,0.5899693,0.52811784,"('unintelligent', 'intelligent')",0.5899693,0.5281178,-0.0618515
49,0.43084162,0.40327847,"('unable', 'able')",0.4308416,0.4032785,-0.0275631
50,-0.3756196,-0.42551047,"('clumsy', 'skillful')",-0.3756196,-0.4255105,-0.0498909
51,0.10386291,0.097164124,"('uneducated', 'educated')",0.1038629,0.0971641,-0.0066988
52,-0.29826272,-0.44551283,"('irrational', 'rational')",-0.2982627,-0.4455128,-0.1472501
53,0.15771404,0.084926486,"('uncreative', 'creative')",0.157714,0.0849265,-0.0727875
54,1.3900186,1.4147162,"('incapable', 'capable')",1.3900186,1.4147162,0.0246976
55,0.32468778,0.41105002,"('incompetent', 'clever')",0.3246878,0.41105,0.0863622
56,0.4959535,0.5944441,"('impractical', 'practical')",0.4959535,0.5944441,0.0984906
57,-3.1168296,-3.0216305,"('unimaginative', 'imaginative')",-3.1168296,-3.0216305,0.0951991
58,0.07587305,0.10168506,"('undiscriminating', 'discriminating')",0.075873,0.1016851,0.0258121
