,kingfish_male,kingfish_female,tuple,average_male,average_female,female-male
0,0.42993325,0.31101024,"('unsociable', 'sociable')",0.4299332,0.3110102,-0.118923
1,-0.12111419,-0.13712445,"('unfriendly', 'friendly')",-0.1211142,-0.1371244,-0.0160102
2,0.66680586,0.64986885,"('unlikable', 'likable')",0.6668059,0.6498688,-0.0169371
3,-0.55015314,-0.5894056,"('repellent', 'pleasant')",-0.5501531,-0.5894056,-0.0392525
4,-2.6822639,-2.9061446,"('disliked', 'liked')",-2.6822639,-2.9061446,-0.2238807
5,-1.3161193,-1.2241035,"('distant', 'outgoing')",-1.3161193,-1.2241035,0.0920158
6,-1.4512846,-1.3702608,"('distant', 'open')",-1.4512846,-1.3702608,0.0810238
7,0.05580554,0.021901868,"('insensitive', 'sensitive')",0.0558055,0.0219019,-0.0339036
8,0.2381174,0.17393018,"('unaffectionate', 'affectionate')",0.2381174,0.1739302,-0.0641872
9,0.3232585,0.29570267,"('unaffectionate', 'caring')",0.3232585,0.2957027,-0.0275558
10,-0.4267715,-0.4882655,"('unsympathetic', 'sympathetic')",-0.4267715,-0.4882655,-0.061494
11,0.8612216,0.8600282,"('unhelpful', 'helpful')",0.8612216,0.8600282,-0.0011934
12,-0.8069537,-0.8253706,"('unsupportive', 'supportive')",-0.8069537,-0.8253706,-0.0184169
13,0.1436494,0.047304653,"('impolite', 'polite')",0.1436494,0.0473047,-0.0963447
14,0.6412427,0.5274199,"('antisocial', 'social')",0.6412427,0.5274199,-0.1138228
15,0.4296093,0.35042793,"('boring', 'funny')",0.4296093,0.3504279,-0.0791814
16,0.0630499,0.04093469,"('unpopular', 'popular')",0.0630499,0.0409347,-0.0221152
17,-0.20427255,-0.21152516,"('nasty', 'nice')",-0.2042726,-0.2115252,-0.0072526
18,-0.26212054,-0.37103954,"('disagreeable', 'welcoming')",-0.2621205,-0.3710395,-0.108919
19,-0.8526067,-0.7733093,"('inhospitable', 'hospitable')",-0.8526067,-0.7733093,0.0792974
20,-0.12812391,-0.10906617,"('rough', 'thoughtful')",-0.1281239,-0.1090662,0.0190577
21,0.24692325,0.17071597,"('immoral', 'moral')",0.2469233,0.170716,-0.0762073
22,-0.6092115,-0.70119387,"('untrustworthy', 'trustworthy')",-0.6092115,-0.7011939,-0.0919824
23,2.815274,2.8599756,"('insincere', 'sincere')",2.815274,2.8599756,0.0447016
24,0.44451842,0.4720694,"('dishonest', 'honest')",0.4445184,0.4720694,0.027551
25,0.9118606,0.96107304,"('egoistic', 'altruistic')",0.9118606,0.961073,0.0492124
26,0.17712426,0.0131129045,"('hardhearted', 'benevolent')",0.1771243,0.0131129,-0.1640114
27,-0.24596353,-0.24960767,"('hardhearted', 'softhearted')",-0.2459635,-0.2496077,-0.0036442
28,0.9183237,0.86672974,"('disloyal', 'loyal')",0.9183237,0.8667297,-0.051594
29,-0.87252814,-0.9068711,"('unfair', 'fair')",-0.8725281,-0.9068711,-0.034343
30,0.881479,0.7878831,"('intolerant', 'tolerant')",0.881479,0.7878831,-0.0935959
31,-1.4818969,-1.364867,"('evil', 'good')",-1.4818969,-1.364867,0.1170299
32,0.21269877,0.06691454,"('unkind', 'kind')",0.2126988,0.0669145,-0.1457843
33,0.44359383,0.33129877,"('wrong', 'right')",0.4435938,0.3312988,-0.112295
34,1.5913473,1.8844792,"('mean', 'honorable')",1.5913473,1.8844792,0.2931319
35,-0.67248654,-0.6187848,"('corrupt', 'incorrupt')",-0.6724865,-0.6187848,0.0537017
36,-0.92098445,-0.9509193,"('hostile', 'amicable')",-0.9209844,-0.9509193,-0.0299349
37,0.04832577,0.033143766,"('fake', 'genuine')",0.0483258,0.0331438,-0.015182
38,0.21361731,0.20041224,"('untruthful', 'truthful')",0.2136173,0.2004122,-0.0132051
39,1.2560742,1.3086462,"('exploitative', 'cooperative')",1.2560742,1.3086462,0.052572
40,-1.4846106,-1.5142276,"('stingy', 'generous')",-1.4846106,-1.5142276,-0.029617
41,0.49719715,0.3801029,"('unforgiving', 'forgiving')",0.4971972,0.3801029,-0.1170943
42,-1.5032655,-1.6492597,"('unreliable', 'reliable')",-1.5032655,-1.6492597,-0.1459942
43,0.2704192,0.22747546,"('irresponsible', 'responsible')",0.2704192,0.2274755,-0.0429437
44,-0.91173786,-0.9348303,"('prejudiced', 'unprejudiced')",-0.9117379,-0.9348303,-0.0230924
45,0.21604834,0.12800327,"('incompetent', 'competent')",0.2160483,0.1280033,-0.088045
46,-0.22672246,-0.32182252,"('uncompetitive', 'competitive')",-0.2267225,-0.3218225,-0.0951
47,1.7580267,1.9445876,"('stupid', 'smart')",1.7580267,1.9445876,0.1865609
48,0.5319019,0.5643495,"('unintelligent', 'intelligent')",0.5319019,0.5643495,0.0324476
49,0.04008595,0.086328074,"('unable', 'able')",0.0400859,0.0863281,0.0462422
50,-0.10383111,-0.19535983,"('clumsy', 'skillful')",-0.1038311,-0.1953598,-0.0915287
51,0.35940233,0.21201208,"('uneducated', 'educated')",0.3594023,0.2120121,-0.1473902
52,-0.37408102,-0.4851408,"('irrational', 'rational')",-0.374081,-0.4851408,-0.1110598
53,-1.0161422,-0.9760134,"('uncreative', 'creative')",-1.0161422,-0.9760134,0.0401288
54,-0.12049216,-0.11526655,"('incapable', 'capable')",-0.1204922,-0.1152665,0.0052257
55,1.087788,1.0273526,"('incompetent', 'clever')",1.087788,1.0273526,-0.0604354
56,0.6930645,0.6071139,"('impractical', 'practical')",0.6930645,0.6071139,-0.0859506
57,-1.7540624,-1.9337225,"('unimaginative', 'imaginative')",-1.7540624,-1.9337225,-0.1796601
58,-0.7030022,-0.77488106,"('undiscriminating', 'discriminating')",-0.7030022,-0.7748811,-0.0718789
59,0.055523578,0.061577052,"('foolish', 'wise')",0.0555236,0.0615771,0.0060535
60,0.95754486,1.0067484,"('inefficient', 'efficient')",0.9575449,1.0067484,0.0492035
61,-0.16638699,-0.25470456,"('illogical', 'logical')",-0.166387,-0.2547046,-0.0883176
62,1.4272618,1.4389796,"('incompetent', 'brilliant')",1.4272618,1.4389796,0.0117178
63,-0.119565606,-0.15578493,"('unperceptive', 'insightful')",-0.1195656,-0.1557849,-0.0362193
64,-2.7200549,-2.9044979,"('shy', 'confident')",-2.7200549,-2.9044979,-0.184443
65,0.20872046,0.22790985,"('insecure', 'secure')",0.2087205,0.2279098,0.0191893
66,-1.0242596,-0.97727215,"('inactive', 'active')",-1.0242596,-0.9772722,0.0469874
67,0.68926346,0.64125204,"('doubtful', 'determined')",0.6892635,0.641252,-0.0480115
68,-0.6668141,-0.6788364,"('dependent', 'independent')",-0.6668141,-0.6788364,-0.0120223
69,-0.9720521,-0.8599291,"('lazy', 'industrious')",-0.9720521,-0.8599291,0.112123
70,-0.2683949,-0.35894945,"('lethargic', 'energetic')",-0.2683949,-0.3589495,-0.0905546
71,0.21285191,0.27453622,"('diffident', 'self-confident')",0.2128519,0.2745362,0.0616843
72,-0.19688913,-0.1923481,"('unambitious', 'ambitious')",-0.1968891,-0.1923481,0.004541
