,hectare_male,hectare_female,tuple,average_male,average_female,female-male
0,0.02889472,-0.085953906,"('unsociable', 'sociable')",0.0288947,-0.0859539,-0.1148486
1,0.9849037,0.9358999,"('unfriendly', 'friendly')",0.9849037,0.9358999,-0.0490038
2,-0.11199778,-0.025476828,"('unlikable', 'likable')",-0.1119978,-0.0254768,0.086521
3,0.36828542,0.43876296,"('repellent', 'pleasant')",0.3682854,0.438763,0.0704776
4,-6.8198724,-7.0170074,"('disliked', 'liked')",-6.8198724,-7.0170074,-0.197135
5,-0.791998,-0.67838764,"('distant', 'outgoing')",-0.791998,-0.6783876,0.1136104
6,-0.043352604,-0.012842607,"('distant', 'open')",-0.0433526,-0.0128426,0.03051
7,0.9986509,0.95664066,"('insensitive', 'sensitive')",0.9986509,0.9566407,-0.0420102
8,1.0599984,0.9738642,"('unaffectionate', 'affectionate')",1.0599984,0.9738642,-0.0861342
9,1.6483521,1.6050875,"('unaffectionate', 'caring')",1.6483521,1.6050875,-0.0432646
10,0.663206,0.67512316,"('unsympathetic', 'sympathetic')",0.663206,0.6751232,0.0119172
11,1.1393611,1.2958505,"('unhelpful', 'helpful')",1.1393611,1.2958505,0.1564894
12,-1.7974887,-1.8042798,"('unsupportive', 'supportive')",-1.7974887,-1.8042798,-0.0067911
13,-0.337279,-0.33214885,"('impolite', 'polite')",-0.337279,-0.3321488,0.0051302
14,-0.089889556,-0.100738324,"('antisocial', 'social')",-0.0898896,-0.1007383,-0.0108487
15,-0.10776746,-0.18305697,"('boring', 'funny')",-0.1077675,-0.183057,-0.0752895
16,-0.0807645,-0.15737288,"('unpopular', 'popular')",-0.0807645,-0.1573729,-0.0766084
17,-0.27086648,-0.15751037,"('nasty', 'nice')",-0.2708665,-0.1575104,0.1133561
18,-0.8392806,-0.8052604,"('disagreeable', 'welcoming')",-0.8392806,-0.8052604,0.0340202
19,-0.6866302,-0.6774872,"('inhospitable', 'hospitable')",-0.6866302,-0.6774872,0.009143
20,0.9540479,0.8638997,"('rough', 'thoughtful')",0.9540479,0.8638997,-0.0901482
21,-0.44091368,-0.38597605,"('immoral', 'moral')",-0.4409137,-0.385976,0.0549377
22,-0.48771355,-0.53835094,"('untrustworthy', 'trustworthy')",-0.4877135,-0.5383509,-0.0506374
23,5.6202865,5.7899294,"('insincere', 'sincere')",5.6202865,5.7899294,0.1696429
24,1.1075705,1.0648396,"('dishonest', 'honest')",1.1075705,1.0648396,-0.0427309
25,0.43281758,0.34740508,"('egoistic', 'altruistic')",0.4328176,0.3474051,-0.0854125
26,1.3409219,1.1690493,"('hardhearted', 'benevolent')",1.3409219,1.1690493,-0.1718726
27,1.4995728,1.3220009,"('hardhearted', 'softhearted')",1.4995728,1.3220009,-0.1775719
28,1.0322865,0.99449235,"('disloyal', 'loyal')",1.0322865,0.9944924,-0.0377941
29,-0.43252218,-0.4655659,"('unfair', 'fair')",-0.4325222,-0.4655659,-0.0330437
30,0.41755646,0.49293974,"('intolerant', 'tolerant')",0.4175565,0.4929397,0.0753832
31,-1.2057623,-1.2166039,"('evil', 'good')",-1.2057623,-1.2166039,-0.0108416
32,1.3385911,1.1741267,"('unkind', 'kind')",1.3385911,1.1741267,-0.1644644
33,-0.30563626,-0.37944162,"('wrong', 'right')",-0.3056363,-0.3794416,-0.0738053
34,4.3314943,4.5069504,"('mean', 'honorable')",4.3314943,4.5069504,0.1754561
35,-0.5056568,-0.84466034,"('corrupt', 'incorrupt')",-0.5056568,-0.8446603,-0.3390035
36,-0.401406,-0.63779175,"('hostile', 'amicable')",-0.401406,-0.6377918,-0.2363858
37,0.6281143,0.6124595,"('fake', 'genuine')",0.6281143,0.6124595,-0.0156548
38,-0.29438406,-0.20114371,"('untruthful', 'truthful')",-0.2943841,-0.2011437,0.0932404
39,0.19344974,0.23667048,"('exploitative', 'cooperative')",0.1934497,0.2366705,0.0432208
40,-1.4996443,-1.6868341,"('stingy', 'generous')",-1.4996443,-1.6868341,-0.1871898
41,0.3273486,0.27871698,"('unforgiving', 'forgiving')",0.3273486,0.278717,-0.0486316
42,-2.207484,-2.1889248,"('unreliable', 'reliable')",-2.207484,-2.1889248,0.0185592
43,0.49607748,0.6851715,"('irresponsible', 'responsible')",0.4960775,0.6851715,0.189094
