,blackboard_male,blackboard_female,tuple,average_male,average_female,female-male
0,-0.38515916,-0.5247407,"('unsociable', 'sociable')",-0.3851592,-0.5247407,-0.1395815
1,-0.3126246,-0.41519508,"('unfriendly', 'friendly')",-0.3126246,-0.4151951,-0.1025705
2,0.07362104,0.063428685,"('unlikable', 'likable')",0.073621,0.0634287,-0.0101923
3,0.3980629,0.58040667,"('repellent', 'pleasant')",0.3980629,0.5804067,0.1823438
4,-2.9186013,-3.021004,"('disliked', 'liked')",-2.9186013,-3.021004,-0.1024027
5,-1.1378573,-1.0650818,"('distant', 'outgoing')",-1.1378573,-1.0650818,0.0727755
6,-1.0060811,-0.9409003,"('distant', 'open')",-1.0060811,-0.9409003,0.0651808
7,0.4063287,0.660041,"('insensitive', 'sensitive')",0.4063287,0.660041,0.2537123
8,-0.98774123,-1.1666453,"('unaffectionate', 'affectionate')",-0.9877412,-1.1666453,-0.1789041
9,-0.10001366,-0.10281365,"('unaffectionate', 'caring')",-0.1000137,-0.1028137,-0.0028
10,0.08447846,0.005505018,"('unsympathetic', 'sympathetic')",0.0844785,0.005505,-0.0789735
11,1.4048042,1.5371464,"('unhelpful', 'helpful')",1.4048042,1.5371464,0.1323422
12,-0.43762234,-0.32962462,"('unsupportive', 'supportive')",-0.4376223,-0.3296246,0.1079977
13,0.27937874,0.176797,"('impolite', 'polite')",0.2793787,0.176797,-0.1025817
14,0.6085096,0.62310785,"('antisocial', 'social')",0.6085096,0.6231079,0.0145983
15,-0.38483167,-0.5711903,"('boring', 'funny')",-0.3848317,-0.5711903,-0.1863586
16,-1.2520629,-1.2208571,"('unpopular', 'popular')",-1.2520629,-1.2208571,0.0312058
17,-0.7237848,-0.6864271,"('nasty', 'nice')",-0.7237848,-0.6864271,0.0373577
18,-1.0374542,-1.0901884,"('disagreeable', 'welcoming')",-1.0374542,-1.0901884,-0.0527342
19,-1.2665793,-1.2252533,"('inhospitable', 'hospitable')",-1.2665793,-1.2252533,0.041326
20,0.034209676,0.15123045,"('rough', 'thoughtful')",0.0342097,0.1512305,0.1170208
21,0.93576366,0.8992095,"('immoral', 'moral')",0.9357637,0.8992095,-0.0365542
