,pentair_male,pentair_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.5697963,-0.72935253,"('unsociable', 'sociable')",-0.22086383,-0.27942413,-0.3953301,-0.5043883,-0.1090582
1,-0.889947,-1.1006985,"('unfriendly', 'friendly')",2.1468182,1.8711653,0.6284356,0.3852334,-0.2432022
2,0.1305336,0.059525296,"('unlikable', 'likable')",0.44460413,0.5039972,0.2875689,0.2817613,-0.0058076
3,-0.38951972,-0.3883531,"('repellent', 'pleasant')",-0.29231033,-0.2816947,-0.340915,-0.3350239,0.0058911
4,0.9465603,1.0015708,"('disliked', 'liked')",-4.1388774,-4.0069995,-1.5961585,-1.5027144,0.0934441
5,-0.47779542,-0.5041029,"('distant', 'outgoing')",0.2489866,0.18694961,-0.1144044,-0.1585766,-0.0441722
6,-0.52875835,-0.5439939,"('distant', 'open')",0.18982704,0.06404387,-0.1694657,-0.239975,-0.0705093
7,-0.086164415,-0.16231678,"('insensitive', 'sensitive')",0.8415857,0.85495716,0.3777106,0.3463202,-0.0313904
8,-0.5831341,-0.63989985,"('unaffectionate', 'affectionate')",0.7843294,0.47917825,0.1005976,-0.0803608,-0.1809584
9,-0.8410698,-0.89303833,"('unaffectionate', 'caring')",1.2802322,1.0756472,0.2195812,0.0913045,-0.1282767
10,-0.9556317,-1.0352812,"('unsympathetic', 'sympathetic')",-0.3792085,-0.3837677,-0.6674201,-0.7095245,-0.0421044
11,-0.97083837,-0.909355,"('unhelpful', 'helpful')",1.2232358,1.1525044,0.1261987,0.1215747,-0.004624
12,-0.369207,-0.3097476,"('unsupportive', 'supportive')",-0.806693,-0.6938753,-0.58795,-0.5018114,0.0861386
13,-0.41975963,-0.527316,"('impolite', 'polite')",-0.29875654,-0.26764283,-0.3592581,-0.3974794,-0.0382213
14,0.061531328,0.05184351,"('antisocial', 'social')",0.6688432,0.83453614,0.3651873,0.4431898,0.0780025
15,0.13771206,0.07169505,"('boring', 'funny')",0.072116405,0.09187797,0.1049142,0.0817865,-0.0231277
16,-0.2370701,-0.20779116,"('unpopular', 'popular')",-0.14806998,-0.15225843,-0.19257,-0.1800248,0.0125452
17,0.22604397,0.2901807,"('nasty', 'nice')",-0.9138244,-0.9576632,-0.3438902,-0.3337412,0.010149
18,-0.8934305,-0.8847481,"('disagreeable', 'welcoming')",-0.95717514,-1.0013497,-0.9253028,-0.9430489,-0.0177461
19,-1.0672493,-1.129176,"('inhospitable', 'hospitable')",-0.54030925,-0.7376397,-0.8037792,-0.9334079,-0.1296287
20,-0.19375032,-0.15969187,"('rough', 'thoughtful')",0.9501077,0.8428136,0.3781787,0.3415609,-0.0366178
21,-0.8817903,-0.98006254,"('immoral', 'moral')",-1.1370776,-1.0389051,-1.009434,-1.0094838,-4.98e-05
22,0.5169467,0.39546913,"('untrustworthy', 'trustworthy')",-0.2588879,-0.31374246,0.1290294,0.0408633,-0.0881661
23,-0.87732166,-1.0229263,"('insincere', 'sincere')",4.3792715,4.1079106,1.7509749,1.5424922,-0.2084827
24,-0.7713142,-0.9026762,"('dishonest', 'honest')",0.7638866,0.7127086,-0.0037138,-0.0949838,-0.09127
25,0.11344913,0.11600496,"('egoistic', 'altruistic')",1.1978891,1.0701516,0.6556691,0.5930783,-0.0625908
26,0.04314231,-0.14865096,"('hardhearted', 'benevolent')",2.6138449,2.3999362,1.3284936,1.1256427,-0.2028509
27,-0.31218004,-0.30491748,"('hardhearted', 'softhearted')",0.39447045,0.1808374,0.0411452,-0.06204,-0.1031852
28,-0.28311524,-0.33592767,"('disloyal', 'loyal')",0.80744493,0.61413705,0.2621648,0.1391047,-0.1230601
