,farming_male,farming_female,tuple,average_male,average_female,female-male
0,0.47518572,0.2178361,"('unsociable', 'sociable')",0.4751857,0.2178361,-0.2573496
1,1.0839684,1.1109214,"('unfriendly', 'friendly')",1.0839684,1.1109214,0.026953
2,0.19513257,0.35905808,"('unlikable', 'likable')",0.1951326,0.3590581,0.1639255
3,0.38649955,0.474881,"('repellent', 'pleasant')",0.3864996,0.474881,0.0883814
4,-6.9328585,-7.0128164,"('disliked', 'liked')",-6.9328585,-7.0128164,-0.0799579
5,-0.4689666,-0.20823401,"('distant', 'outgoing')",-0.4689666,-0.208234,0.2607326
6,-0.348232,-0.113922164,"('distant', 'open')",-0.348232,-0.1139222,0.2343098
7,0.35741672,0.30942312,"('insensitive', 'sensitive')",0.3574167,0.3094231,-0.0479936
8,0.84609246,0.87987804,"('unaffectionate', 'affectionate')",0.8460925,0.879878,0.0337855
9,1.81065,1.8901145,"('unaffectionate', 'caring')",1.81065,1.8901145,0.0794645
10,0.6887516,0.7398045,"('unsympathetic', 'sympathetic')",0.6887516,0.7398045,0.0510529
11,2.171049,2.1755183,"('unhelpful', 'helpful')",2.1710491,2.1755183,0.0044692
12,-1.5342059,-1.5223762,"('unsupportive', 'supportive')",-1.5342059,-1.5223762,0.0118297
13,0.34448972,0.20989737,"('impolite', 'polite')",0.3444897,0.2098974,-0.1345923
14,0.34658343,0.09678935,"('antisocial', 'social')",0.3465834,0.0967894,-0.249794
15,0.6210006,0.52899045,"('boring', 'funny')",0.6210006,0.5289904,-0.0920102
16,-0.0010931641,-0.071271636,"('unpopular', 'popular')",-0.0010932,-0.0712716,-0.0701784
17,-0.35061496,-0.37355226,"('nasty', 'nice')",-0.350615,-0.3735523,-0.0229373
18,-1.0604745,-1.0208141,"('disagreeable', 'welcoming')",-1.0604745,-1.0208141,0.0396604
19,-0.5364691,-0.38608453,"('inhospitable', 'hospitable')",-0.5364691,-0.3860845,0.1503846
20,0.6190685,0.53517246,"('rough', 'thoughtful')",0.6190685,0.5351725,-0.083896
21,-0.2433781,-0.20198053,"('immoral', 'moral')",-0.2433781,-0.2019805,0.0413976
22,-0.77699757,-0.7563209,"('untrustworthy', 'trustworthy')",-0.7769976,-0.7563209,0.0206767
23,6.254158,6.2441783,"('insincere', 'sincere')",6.254158,6.2441783,-0.0099797
24,1.2371595,1.3346695,"('dishonest', 'honest')",1.2371595,1.3346695,0.09751
25,1.0188576,0.91815996,"('egoistic', 'altruistic')",1.0188576,0.91816,-0.1006976
26,1.1531826,0.8728004,"('hardhearted', 'benevolent')",1.1531826,0.8728004,-0.2803822
27,0.7590025,0.6887116,"('hardhearted', 'softhearted')",0.7590025,0.6887116,-0.0702909
28,1.2228285,1.1662091,"('disloyal', 'loyal')",1.2228285,1.1662091,-0.0566194
29,-0.7779085,-0.76053995,"('unfair', 'fair')",-0.7779085,-0.7605399,0.0173686
30,1.1683322,1.0887996,"('intolerant', 'tolerant')",1.1683322,1.0887996,-0.0795326
31,-1.6472473,-1.6259314,"('evil', 'good')",-1.6472473,-1.6259314,0.0213159
32,1.2968916,1.1421074,"('unkind', 'kind')",1.2968916,1.1421074,-0.1547842
33,-0.19299646,-0.1936965,"('wrong', 'right')",-0.1929965,-0.1936965,-0.0007
34,4.684642,4.8259816,"('mean', 'honorable')",4.6846418,4.8259816,0.1413398
35,-1.0578213,-1.15104,"('corrupt', 'incorrupt')",-1.0578213,-1.15104,-0.0932187
36,-0.8602223,-0.9498741,"('hostile', 'amicable')",-0.8602223,-0.9498741,-0.0896518
37,0.30631763,0.3098966,"('fake', 'genuine')",0.3063176,0.3098966,0.003579
38,0.15537587,0.13539535,"('untruthful', 'truthful')",0.1553759,0.1353953,-0.0199806
39,0.013858907,-0.029841265,"('exploitative', 'cooperative')",0.0138589,-0.0298413,-0.0437002
40,-2.29246,-2.2577426,"('stingy', 'generous')",-2.29246,-2.2577426,0.0347174
41,0.06047655,-0.08406529,"('unforgiving', 'forgiving')",0.0604765,-0.0840653,-0.1445418
42,-2.3383565,-2.2670255,"('unreliable', 'reliable')",-2.3383565,-2.2670255,0.071331
43,1.1674491,1.1881746,"('irresponsible', 'responsible')",1.1674491,1.1881746,0.0207255
44,-1.0720326,-1.0981128,"('prejudiced', 'unprejudiced')",-1.0720326,-1.0981128,-0.0260802
45,0.28278193,0.10547278,"('incompetent', 'competent')",0.2827819,0.1054728,-0.1773091
46,-0.9560787,-0.9453455,"('uncompetitive', 'competitive')",-0.9560787,-0.9453455,0.0107332
47,5.269953,5.3958697,"('stupid', 'smart')",5.2699528,5.3958697,0.1259169
48,0.7233617,0.6460218,"('unintelligent', 'intelligent')",0.7233617,0.6460218,-0.0773399
49,-0.032151647,0.056812756,"('unable', 'able')",-0.0321516,0.0568128,0.0889644
50,-0.18992046,-0.19163159,"('clumsy', 'skillful')",-0.1899205,-0.1916316,-0.0017111
51,0.077659786,0.02014244,"('uneducated', 'educated')",0.0776598,0.0201424,-0.0575174
52,-0.2267668,-0.34953794,"('irrational', 'rational')",-0.2267668,-0.3495379,-0.1227711
53,0.12469225,0.16465749,"('uncreative', 'creative')",0.1246922,0.1646575,0.0399653
54,0.876847,1.0676047,"('incapable', 'capable')",0.876847,1.0676047,0.1907577
55,0.68493825,0.65865564,"('incompetent', 'clever')",0.6849383,0.6586556,-0.0262827
56,1.3159001,1.1993852,"('impractical', 'practical')",1.3159001,1.1993852,-0.1165149
57,-2.7384214,-2.709924,"('unimaginative', 'imaginative')",-2.7384214,-2.709924,0.0284974
58,-0.6129136,-0.5357394,"('undiscriminating', 'discriminating')",-0.6129136,-0.5357394,0.0771742
59,0.093031764,0.14885135,"('foolish', 'wise')",0.0930318,0.1488513,0.0558195
60,0.71494913,0.76009035,"('inefficient', 'efficient')",0.7149491,0.7600904,0.0451413
61,0.21025869,0.022886446,"('illogical', 'logical')",0.2102587,0.0228864,-0.1873723
62,1.066341,1.2035217,"('incompetent', 'brilliant')",1.066341,1.2035217,0.1371807
63,0.24472591,0.32546723,"('unperceptive', 'insightful')",0.2447259,0.3254672,0.0807413
64,-6.155708,-6.1515255,"('shy', 'confident')",-6.1557078,-6.1515255,0.0041823
65,0.20592672,0.27264518,"('insecure', 'secure')",0.2059267,0.2726452,0.0667185
66,-0.5481959,-0.52955604,"('inactive', 'active')",-0.5481959,-0.529556,0.0186399
67,-0.16268392,-0.17269959,"('doubtful', 'determined')",-0.1626839,-0.1726996,-0.0100157
68,-1.1638709,-0.98035145,"('dependent', 'independent')",-1.1638709,-0.9803514,0.1835195
69,-1.1156424,-1.2304984,"('lazy', 'industrious')",-1.1156424,-1.2304984,-0.114856
70,1.0078821,1.0141797,"('lethargic', 'energetic')",1.0078821,1.0141797,0.0062976
71,1.0420294,0.96008533,"('diffident', 'self-confident')",1.0420294,0.9600853,-0.0819441
72,0.4423594,0.5965143,"('unambitious', 'ambitious')",0.4423594,0.5965143,0.1541549
73,-2.978769,-2.8598642,"('helpless', 'self-reliant')",-2.9787691,-2.8598642,0.1189049
74,-0.3834846,-0.45848882,"('undedicated', 'dedicated')",-0.3834846,-0.4584888,-0.0750042
75,-0.9402911,-0.7988984,"('meek', 'impulsive')",-0.9402911,-0.7988984,0.1413927
76,0.067088924,0.14088628,"('anxious', 'daring')",0.0670889,0.1408863,0.0737974
77,-0.9044636,-0.90860516,"('unmotivated', 'motivated')",-0.9044636,-0.9086052,-0.0041416
78,-0.51499003,-0.557626,"('nonresilient', 'resilient')",-0.51499,-0.557626,-0.042636
79,-0.47711477,-0.39930108,"('wavering', 'unwavering')",-0.4771148,-0.3993011,0.0778137
80,-0.22511367,-0.26501542,"('dominated', 'dominating')",-0.2251137,-0.2650154,-0.0399017
81,-0.15876937,-0.043932147,"('submissive', 'aggressive')",-0.1587694,-0.0439321,0.1148373
82,6.7848845,6.972767,"('poor', 'rich')",6.7848845,6.9727669,0.1878824
83,-0.5715889,-0.65446764,"('powerless', 'powerful')",-0.5715889,-0.6544676,-0.0828787
84,-0.35081142,-0.2111784,"('inferior', 'superior')",-0.3508114,-0.2111784,0.139633
85,-0.9736343,-1.0258577,"('insignificant', 'prestigious')",-0.9736343,-1.0258577,-0.0522234
86,0.288085,0.24075298,"('uninfluential', 'influential')",0.288085,0.240753,-0.047332
87,-0.06635741,-0.054324836,"('unsuccessful', 'successful')",-0.0663574,-0.0543248,0.0120326
88,-0.10998236,-0.116012715,"('low', 'eminent')",-0.1099824,-0.1160127,-0.0060303
