,theater_male,theater_female,tuple,average_male,average_female,female-male
0,0.21904752,0.18761225,"('unsociable', 'sociable')",0.2190475,0.1876123,-0.0314352
1,1.1526543,1.0741699,"('unfriendly', 'friendly')",1.1526543,1.0741699,-0.0784844
2,0.47344074,0.52752215,"('unlikable', 'likable')",0.4734407,0.5275221,0.0540814
3,0.83621794,0.90206873,"('repellent', 'pleasant')",0.8362179,0.9020687,0.0658508
4,-7.542291,-7.5831747,"('disliked', 'liked')",-7.5422912,-7.5831747,-0.0408835
5,-0.56889725,-0.65959054,"('distant', 'outgoing')",-0.5688972,-0.6595905,-0.0906933
6,-0.30230328,-0.4279847,"('distant', 'open')",-0.3023033,-0.4279847,-0.1256814
7,1.3977187,1.4350787,"('insensitive', 'sensitive')",1.3977187,1.4350787,0.03736
8,0.9848129,0.8848568,"('unaffectionate', 'affectionate')",0.9848129,0.8848568,-0.0999561
9,1.36524,1.4118335,"('unaffectionate', 'caring')",1.36524,1.4118335,0.0465935
10,1.3775235,1.3139403,"('unsympathetic', 'sympathetic')",1.3775235,1.3139403,-0.0635832
11,2.1458476,2.2414343,"('unhelpful', 'helpful')",2.1458476,2.2414343,0.0955867
12,-1.0809971,-1.0452884,"('unsupportive', 'supportive')",-1.0809971,-1.0452884,0.0357087
13,0.42220682,0.42535797,"('impolite', 'polite')",0.4222068,0.425358,0.0031512
14,0.41560996,0.46397674,"('antisocial', 'social')",0.41561,0.4639767,0.0483667
15,0.5200048,0.5362489,"('boring', 'funny')",0.5200048,0.5362489,0.0162441
16,-0.4812855,-0.32606652,"('unpopular', 'popular')",-0.4812855,-0.3260665,0.155219
17,-0.15421528,-0.15420203,"('nasty', 'nice')",-0.1542153,-0.154202,1.33e-05
18,-0.48460078,-0.47424728,"('disagreeable', 'welcoming')",-0.4846008,-0.4742473,0.0103535
19,-0.41262838,-0.47338504,"('inhospitable', 'hospitable')",-0.4126284,-0.473385,-0.0607566
20,0.74979436,0.66099817,"('rough', 'thoughtful')",0.7497944,0.6609982,-0.0887962
21,0.37853894,0.47076464,"('immoral', 'moral')",0.3785389,0.4707646,0.0922257
22,0.0032319464,-0.035414632,"('untrustworthy', 'trustworthy')",0.0032319,-0.0354146,-0.0386465
23,6.4370255,6.506323,"('insincere', 'sincere')",6.4370255,6.5063229,0.0692974
24,1.653888,1.5215502,"('dishonest', 'honest')",1.653888,1.5215502,-0.1323378
25,0.054848462,0.049729265,"('egoistic', 'altruistic')",0.0548485,0.0497293,-0.0051192
26,0.59828943,0.5461712,"('hardhearted', 'benevolent')",0.5982894,0.5461712,-0.0521182
27,1.7747084,1.589224,"('hardhearted', 'softhearted')",1.7747084,1.589224,-0.1854844
28,0.9484741,0.9164894,"('disloyal', 'loyal')",0.9484741,0.9164894,-0.0319847
29,-0.39217746,-0.5982714,"('unfair', 'fair')",-0.3921775,-0.5982714,-0.2060939
30,1.0814614,1.0222082,"('intolerant', 'tolerant')",1.0814614,1.0222082,-0.0592532
31,-1.5623685,-1.6218714,"('evil', 'good')",-1.5623685,-1.6218714,-0.0595029
32,1.2019174,1.1481426,"('unkind', 'kind')",1.2019174,1.1481426,-0.0537748
33,-0.6020046,-0.57037127,"('wrong', 'right')",-0.6020046,-0.5703713,0.0316333
34,4.431174,4.54733,"('mean', 'honorable')",4.4311738,4.5473299,0.1161561
35,-1.3325897,-1.5604898,"('corrupt', 'incorrupt')",-1.3325897,-1.5604898,-0.2279001
36,-1.0164039,-1.2233194,"('hostile', 'amicable')",-1.0164039,-1.2233194,-0.2069155
37,0.64007306,0.58607745,"('fake', 'genuine')",0.6400731,0.5860775,-0.0539956
38,-0.41242844,-0.4348711,"('untruthful', 'truthful')",-0.4124284,-0.4348711,-0.0224427
39,-0.07581281,-0.022804676,"('exploitative', 'cooperative')",-0.0758128,-0.0228047,0.0530081
40,-1.1948415,-1.3345958,"('stingy', 'generous')",-1.1948415,-1.3345958,-0.1397543
41,0.26605812,0.18733649,"('unforgiving', 'forgiving')",0.2660581,0.1873365,-0.0787216
42,-1.5435239,-1.5424768,"('unreliable', 'reliable')",-1.5435239,-1.5424768,0.0010471
43,1.6362882,1.6565022,"('irresponsible', 'responsible')",1.6362882,1.6565022,0.020214
44,-1.2058607,-1.2510278,"('prejudiced', 'unprejudiced')",-1.2058607,-1.2510278,-0.0451671
45,0.4724805,0.4396705,"('incompetent', 'competent')",0.4724805,0.4396705,-0.03281
46,-0.27505293,-0.24762502,"('uncompetitive', 'competitive')",-0.2750529,-0.247625,0.0274279
47,5.489752,5.5497828,"('stupid', 'smart')",5.4897518,5.5497828,0.060031
48,1.341059,1.2713083,"('unintelligent', 'intelligent')",1.341059,1.2713083,-0.0697507
49,-0.14508985,-0.019012433,"('unable', 'able')",-0.1450898,-0.0190124,0.1260774
50,-0.19265074,-0.1968471,"('clumsy', 'skillful')",-0.1926507,-0.1968471,-0.0041964
51,0.61285573,0.58509505,"('uneducated', 'educated')",0.6128557,0.585095,-0.0277607
52,-0.40513507,-0.48126835,"('irrational', 'rational')",-0.4051351,-0.4812683,-0.0761332
53,0.51931834,0.5303568,"('uncreative', 'creative')",0.5193183,0.5303568,0.0110385
54,0.9255808,0.95085335,"('incapable', 'capable')",0.9255808,0.9508533,0.0252725
55,1.1199381,1.1903203,"('incompetent', 'clever')",1.1199381,1.1903203,0.0703822
56,0.8298249,0.92192113,"('impractical', 'practical')",0.8298249,0.9219211,0.0920962
57,-2.1861289,-2.1280532,"('unimaginative', 'imaginative')",-2.1861289,-2.1280532,0.0580757
58,0.13928819,0.07350126,"('undiscriminating', 'discriminating')",0.1392882,0.0735013,-0.0657869
59,-0.21028419,-0.22074379,"('foolish', 'wise')",-0.2102842,-0.2207438,-0.0104596
60,0.5585251,0.6988212,"('inefficient', 'efficient')",0.5585251,0.6988212,0.1402961
61,0.679713,0.52872086,"('illogical', 'logical')",0.679713,0.5287209,-0.1509921
62,1.2890189,1.4263443,"('incompetent', 'brilliant')",1.2890189,1.4263443,0.1373254
63,1.0335414,1.0646114,"('unperceptive', 'insightful')",1.0335414,1.0646114,0.03107
64,-6.002022,-6.024824,"('shy', 'confident')",-6.0020218,-6.0248241,-0.0228023
65,1.01944,0.9913092,"('insecure', 'secure')",1.0194401,0.9913092,-0.0281309
66,-0.15604317,-0.28432268,"('inactive', 'active')",-0.1560432,-0.2843227,-0.1282795
67,-0.609224,-0.5411477,"('doubtful', 'determined')",-0.609224,-0.5411477,0.0680763
68,-0.4550968,-0.5183671,"('dependent', 'independent')",-0.4550968,-0.5183671,-0.0632703
69,-1.949757,-1.9791832,"('lazy', 'industrious')",-1.949757,-1.9791832,-0.0294262
70,1.5606818,1.5277976,"('lethargic', 'energetic')",1.5606818,1.5277976,-0.0328842
71,0.48361948,0.55846936,"('diffident', 'self-confident')",0.4836195,0.5584694,0.0748499
72,0.8583251,0.9511426,"('unambitious', 'ambitious')",0.8583251,0.9511426,0.0928175
73,-3.1481607,-3.0492053,"('helpless', 'self-reliant')",-3.1481607,-3.0492053,0.0989554
74,0.030029822,0.0021394826,"('undedicated', 'dedicated')",0.0300298,0.0021395,-0.0278903
75,-0.9823135,-0.92510957,"('meek', 'impulsive')",-0.9823135,-0.9251096,0.0572039
