,bout_male,bout_female,tuple,average_male,average_female,female-male
0,-0.094557434,-0.06635475,"('unsociable', 'sociable')",-0.0945574,-0.0663548,0.0282026
1,0.78555256,0.81595606,"('unfriendly', 'friendly')",0.7855526,0.8159561,0.0304035
2,-0.21561089,-0.15754214,"('unlikable', 'likable')",-0.2156109,-0.1575421,0.0580688
3,0.84897846,0.8613725,"('repellent', 'pleasant')",0.8489785,0.8613725,0.012394
4,-7.412512,-7.5677576,"('disliked', 'liked')",-7.4125118,-7.5677576,-0.1552458
5,-0.86865145,-0.8421564,"('distant', 'outgoing')",-0.8686514,-0.8421564,0.026495
6,-0.22645733,-0.27166986,"('distant', 'open')",-0.2264573,-0.2716699,-0.0452126
7,0.8793388,0.9767157,"('insensitive', 'sensitive')",0.8793388,0.9767157,0.0973769
8,0.55674094,0.5158152,"('unaffectionate', 'affectionate')",0.5567409,0.5158152,-0.0409257
9,0.9180834,0.98389757,"('unaffectionate', 'caring')",0.9180834,0.9838976,0.0658142
10,1.2766612,1.2873499,"('unsympathetic', 'sympathetic')",1.2766612,1.2873499,0.0106887
11,1.4073639,1.4385773,"('unhelpful', 'helpful')",1.4073639,1.4385773,0.0312134
12,-2.099673,-2.1075082,"('unsupportive', 'supportive')",-2.099673,-2.1075082,-0.0078352
13,-0.08837515,-0.046803124,"('impolite', 'polite')",-0.0883752,-0.0468031,0.0415721
14,0.5300578,0.4877945,"('antisocial', 'social')",0.5300578,0.4877945,-0.0422633
15,0.086155504,0.052833825,"('boring', 'funny')",0.0861555,0.0528338,-0.0333217
16,-0.7689018,-0.76431006,"('unpopular', 'popular')",-0.7689018,-0.7643101,0.0045917
17,-0.33627552,-0.31064114,"('nasty', 'nice')",-0.3362755,-0.3106411,0.0256344
18,-0.2948804,-0.3362986,"('disagreeable', 'welcoming')",-0.2948804,-0.3362986,-0.0414182
19,-0.99648035,-1.0179095,"('inhospitable', 'hospitable')",-0.9964803,-1.0179095,-0.0214292
20,0.9182322,0.8747625,"('rough', 'thoughtful')",0.9182322,0.8747625,-0.0434697
21,-0.24934013,-0.14157973,"('immoral', 'moral')",-0.2493401,-0.1415797,0.1077604
22,-0.061624527,-0.08444127,"('untrustworthy', 'trustworthy')",-0.0616245,-0.0844413,-0.0228168
