,lkq_male,lkq_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5991865,-0.9619325,"('unsociable', 'sociable')",-0.14984888,-0.32455042,-0.3745177,-0.6432415,-0.2687238
1,-1.5532655,-1.5888851,"('unfriendly', 'friendly')",1.1674892,0.9554462,-0.1928881,-0.3167194,-0.1238313
2,0.97586596,0.86457294,"('unlikable', 'likable')",0.7471865,0.7484529,0.8615263,0.806513,-0.0550133
3,0.17427337,0.2032258,"('repellent', 'pleasant')",1.0112323,0.9866083,0.5927528,0.5949171,0.0021643
4,-0.08003071,-0.0010700002,"('disliked', 'liked')",-6.7300715,-6.7993426,-3.4050512,-3.4002063,0.0048449
5,-1.1218978,-0.91783506,"('distant', 'outgoing')",-0.83349764,-0.68338466,-0.9776977,-0.8006098,0.1770879
6,-1.4739732,-1.2309948,"('distant', 'open')",-0.79496396,-0.64698035,-1.1344686,-0.9389876,0.195481
7,-0.40614557,-0.3499161,"('insensitive', 'sensitive')",0.27410576,0.31570247,-0.0660199,-0.0171068,0.0489131
8,-1.0014348,-1.0590428,"('unaffectionate', 'affectionate')",0.49549922,0.44356045,-0.2529678,-0.3077412,-0.0547734
9,-1.1215718,-1.1612564,"('unaffectionate', 'caring')",0.9296179,0.98482686,-0.0959769,-0.0882148,0.0077621
10,-0.36460617,-0.4764795,"('unsympathetic', 'sympathetic')",-0.4341781,-0.40325063,-0.3993921,-0.4398651,-0.040473
11,0.07609421,-0.103564344,"('unhelpful', 'helpful')",1.8960946,1.9715217,0.9860944,0.9339787,-0.0521157
12,-0.36497247,-0.28657162,"('unsupportive', 'supportive')",-2.2593338,-2.1884816,-1.3121531,-1.2375267,0.0746264
13,-0.28742036,-0.48662132,"('impolite', 'polite')",-0.69201475,-0.66940844,-0.4897175,-0.5780149,-0.0882974
14,0.5816898,0.43551973,"('antisocial', 'social')",0.20620328,-0.003424205,0.3939465,0.2160478,-0.1778987
15,0.19247285,0.09739405,"('boring', 'funny')",0.06861344,0.035359852,0.1305431,0.066377,-0.0641661
16,-0.14395058,-0.15760294,"('unpopular', 'popular')",0.49008492,0.40965813,0.1730672,0.1260276,-0.0470396
17,-0.10285771,-0.027995288,"('nasty', 'nice')",-0.48568758,-0.49431795,-0.2942727,-0.2611566,0.0331161
18,-0.44995984,-0.42564052,"('disagreeable', 'welcoming')",-0.6601804,-0.7896446,-0.5550701,-0.6076425,-0.0525724
19,-1.0144178,-0.93552864,"('inhospitable', 'hospitable')",-0.8118968,-0.6950147,-0.9131573,-0.8152717,0.0978856
20,0.2354826,0.11977731,"('rough', 'thoughtful')",0.8924798,0.8195617,0.5639812,0.4696695,-0.0943117
21,0.44011033,0.30196643,"('immoral', 'moral')",-0.34384117,-0.38185084,0.0481346,-0.0399422,-0.0880768
22,0.12060642,-0.008409541,"('untrustworthy', 'trustworthy')",-1.1630455,-1.2085283,-0.5212196,-0.6084689,-0.0872493
23,-0.30333692,-0.4174664,"('insincere', 'sincere')",6.127743,6.095276,2.9122028,2.8389049,-0.0732979
24,-0.44896054,-0.48602408,"('dishonest', 'honest')",0.61347175,0.7007572,0.0822556,0.1073666,0.025111
25,-0.954528,-1.0071882,"('egoistic', 'altruistic')",0.9329808,0.75794476,-0.0107736,-0.1246217,-0.1138481
26,-0.2696622,-0.51805025,"('hardhearted', 'benevolent')",1.5310085,1.2170264,0.6306732,0.349488,-0.2811852
27,-0.43381205,-0.36803067,"('hardhearted', 'softhearted')",0.8876928,0.83161855,0.2269404,0.2317939,0.0048535
28,-0.5894773,-0.60169446,"('disloyal', 'loyal')",1.4665707,1.3066154,0.4385467,0.3524604,-0.0860863
29,-0.19864151,-0.16778749,"('unfair', 'fair')",-0.51818454,-0.6297831,-0.358413,-0.3987853,-0.0403723
