,gate_male,gate_female,tuple,average_male,average_female,female-male
0,0.45641607,0.29269388,"('unsociable', 'sociable')",0.4564161,0.2926939,-0.1637222
1,1.7611957,1.5653632,"('unfriendly', 'friendly')",1.7611957,1.5653632,-0.1958325
2,0.32948607,0.3567837,"('unlikable', 'likable')",0.3294861,0.3567837,0.0272976
3,0.991665,1.0521739,"('repellent', 'pleasant')",0.991665,1.0521739,0.0605089
4,-7.1481905,-7.2495995,"('disliked', 'liked')",-7.1481905,-7.2495995,-0.101409
5,-0.39964628,-0.3847382,"('distant', 'outgoing')",-0.3996463,-0.3847382,0.0149081
6,0.036044296,0.05538468,"('distant', 'open')",0.0360443,0.0553847,0.0193404
7,1.2823412,1.3093556,"('insensitive', 'sensitive')",1.2823412,1.3093556,0.0270144
8,1.4650583,1.3816149,"('unaffectionate', 'affectionate')",1.4650583,1.3816149,-0.0834434
9,2.1759176,2.279096,"('unaffectionate', 'caring')",2.1759176,2.2790959,0.1031783
10,0.83353376,0.90006834,"('unsympathetic', 'sympathetic')",0.8335338,0.9000683,0.0665345
11,2.255523,2.373731,"('unhelpful', 'helpful')",2.255523,2.3737309,0.1182079
12,-1.2522247,-1.1974655,"('unsupportive', 'supportive')",-1.2522247,-1.1974655,0.0547592
13,0.30526727,0.21809477,"('impolite', 'polite')",0.3052673,0.2180948,-0.0871725
14,-0.034495488,-0.11264347,"('antisocial', 'social')",-0.0344955,-0.1126435,-0.078148
15,0.43729886,0.301927,"('boring', 'funny')",0.4372989,0.301927,-0.1353719
16,-0.31989354,-0.31927896,"('unpopular', 'popular')",-0.3198935,-0.319279,0.0006145
17,0.11172399,0.15090331,"('nasty', 'nice')",0.111724,0.1509033,0.0391793
18,-0.21662897,-0.27324137,"('disagreeable', 'welcoming')",-0.216629,-0.2732414,-0.0566124
19,-0.08056546,-0.016130213,"('inhospitable', 'hospitable')",-0.0805655,-0.0161302,0.0644353
20,-0.07762505,-0.16223626,"('rough', 'thoughtful')",-0.0776251,-0.1622363,-0.0846112
21,-0.15681793,-0.016996643,"('immoral', 'moral')",-0.1568179,-0.0169966,0.1398213
22,-0.574332,-0.49712497,"('untrustworthy', 'trustworthy')",-0.574332,-0.497125,0.077207
23,6.7480817,6.7971544,"('insincere', 'sincere')",6.7480817,6.7971544,0.0490727
24,1.7933491,1.8290082,"('dishonest', 'honest')",1.7933491,1.8290082,0.0356591
25,0.865261,0.70977855,"('egoistic', 'altruistic')",0.865261,0.7097785,-0.1554825
26,0.74778545,0.49679384,"('hardhearted', 'benevolent')",0.7477854,0.4967938,-0.2509916
27,1.79104,1.5958247,"('hardhearted', 'softhearted')",1.7910399,1.5958247,-0.1952152
28,1.3940772,1.39966,"('disloyal', 'loyal')",1.3940772,1.39966,0.0055828
29,-0.7853951,-0.8556938,"('unfair', 'fair')",-0.7853951,-0.8556938,-0.0702987
30,0.8765563,0.95269626,"('intolerant', 'tolerant')",0.8765563,0.9526963,0.07614
31,-1.4860427,-1.5646548,"('evil', 'good')",-1.4860427,-1.5646548,-0.0786121
32,1.0439173,0.7682602,"('unkind', 'kind')",1.0439173,0.7682602,-0.2756571
33,0.04492656,0.024849826,"('wrong', 'right')",0.0449266,0.0248498,-0.0200768
34,5.1477866,5.3988495,"('mean', 'honorable')",5.1477866,5.3988495,0.2510629
35,-0.95388997,-1.111861,"('corrupt', 'incorrupt')",-0.95389,-1.111861,-0.157971
36,-0.49239323,-0.56596345,"('hostile', 'amicable')",-0.4923932,-0.5659634,-0.0735702
37,0.64751107,0.5568562,"('fake', 'genuine')",0.6475111,0.5568562,-0.0906549
38,0.56363136,0.6109501,"('untruthful', 'truthful')",0.5636314,0.6109501,0.0473187
39,0.1178772,0.22496235,"('exploitative', 'cooperative')",0.1178772,0.2249624,0.1070852
40,-1.3463479,-1.5294496,"('stingy', 'generous')",-1.3463479,-1.5294496,-0.1831017
41,0.49184,0.31389055,"('unforgiving', 'forgiving')",0.49184,0.3138905,-0.1779495
42,-2.7551951,-2.7119532,"('unreliable', 'reliable')",-2.7551951,-2.7119532,0.0432419
43,1.0575619,1.0626413,"('irresponsible', 'responsible')",1.0575619,1.0626413,0.0050794
44,-2.1019168,-2.1836946,"('prejudiced', 'unprejudiced')",-2.1019168,-2.1836946,-0.0817778
45,0.26839536,0.21905676,"('incompetent', 'competent')",0.2683954,0.2190568,-0.0493386
46,-0.63149863,-0.53889483,"('uncompetitive', 'competitive')",-0.6314986,-0.5388948,0.0926038
47,5.1583624,5.266529,"('stupid', 'smart')",5.1583624,5.2665291,0.1081667
48,0.70731306,0.71912616,"('unintelligent', 'intelligent')",0.7073131,0.7191262,0.0118131
49,0.18023834,0.32937,"('unable', 'able')",0.1802383,0.32937,0.1491317
50,-0.45361978,-0.46024892,"('clumsy', 'skillful')",-0.4536198,-0.4602489,-0.0066291
51,0.8458901,0.76961625,"('uneducated', 'educated')",0.8458901,0.7696162,-0.0762739
52,0.3823623,0.4057376,"('irrational', 'rational')",0.3823623,0.4057376,0.0233753
53,-0.2864789,-0.41303203,"('uncreative', 'creative')",-0.2864789,-0.413032,-0.1265531
54,0.94756234,1.1385783,"('incapable', 'capable')",0.9475623,1.1385783,0.191016
55,1.0577315,1.0759273,"('incompetent', 'clever')",1.0577315,1.0759273,0.0181958
56,0.7037117,0.748204,"('impractical', 'practical')",0.7037117,0.748204,0.0444923
57,-2.579259,-2.664926,"('unimaginative', 'imaginative')",-2.5792589,-2.6649261,-0.0856672
58,0.0085830465,-0.076026976,"('undiscriminating', 'discriminating')",0.008583,-0.076027,-0.08461
59,0.24307854,0.32124707,"('foolish', 'wise')",0.2430785,0.3212471,0.0781686
60,0.6025008,0.67921144,"('inefficient', 'efficient')",0.6025008,0.6792114,0.0767106
61,0.72389954,0.5227917,"('illogical', 'logical')",0.7238995,0.5227917,-0.2011078
62,0.9245611,1.1411543,"('incompetent', 'brilliant')",0.9245611,1.1411543,0.2165932
63,0.34471264,0.34025112,"('unperceptive', 'insightful')",0.3447126,0.3402511,-0.0044615
64,-6.480363,-6.386799,"('shy', 'confident')",-6.4803629,-6.3867989,0.093564
65,0.32469356,0.41894698,"('insecure', 'secure')",0.3246936,0.418947,0.0942534
66,-0.45183396,-0.5203838,"('inactive', 'active')",-0.451834,-0.5203838,-0.0685498
67,-0.84101397,-0.9332701,"('doubtful', 'determined')",-0.841014,-0.9332701,-0.0922561
68,-0.926807,-0.8747922,"('dependent', 'independent')",-0.926807,-0.8747922,0.0520148
69,-1.822463,-1.833688,"('lazy', 'industrious')",-1.822463,-1.833688,-0.011225
70,1.033149,1.0084574,"('lethargic', 'energetic')",1.033149,1.0084574,-0.0246916
71,0.25149664,0.2395101,"('diffident', 'self-confident')",0.2514966,0.2395101,-0.0119865
72,0.39021587,0.444471,"('unambitious', 'ambitious')",0.3902159,0.444471,0.0542551
73,-2.6199167,-2.4929028,"('helpless', 'self-reliant')",-2.6199167,-2.4929028,0.1270139
74,0.21421655,0.027733587,"('undedicated', 'dedicated')",0.2142165,0.0277336,-0.1864829
75,-1.5305465,-1.4442089,"('meek', 'impulsive')",-1.5305465,-1.4442089,0.0863376
76,-0.0026649311,-0.13284886,"('anxious', 'daring')",-0.0026649,-0.1328489,-0.130184
77,-1.3961021,-1.2041205,"('unmotivated', 'motivated')",-1.3961021,-1.2041205,0.1919816
78,-0.62839586,-0.5795193,"('nonresilient', 'resilient')",-0.6283959,-0.5795193,0.0488766
79,-0.20306215,-0.21348558,"('wavering', 'unwavering')",-0.2030621,-0.2134856,-0.0104235
80,-0.20658273,-0.21348797,"('dominated', 'dominating')",-0.2065827,-0.213488,-0.0069053
81,-0.23709233,-0.26165295,"('submissive', 'aggressive')",-0.2370923,-0.2616529,-0.0245606
82,6.083275,6.224377,"('poor', 'rich')",6.0832748,6.2243772,0.1411024
83,-0.6905368,-0.73333186,"('powerless', 'powerful')",-0.6905368,-0.7333319,-0.0427951
84,0.14008373,0.15803742,"('inferior', 'superior')",0.1400837,0.1580374,0.0179537
85,-0.6464257,-0.8290246,"('insignificant', 'prestigious')",-0.6464257,-0.8290246,-0.1825989
86,0.51878315,0.32210276,"('uninfluential', 'influential')",0.5187832,0.3221028,-0.1966804
87,0.49703228,0.5495403,"('unsuccessful', 'successful')",0.4970323,0.5495403,0.052508
88,-0.097811155,-0.12635188,"('low', 'eminent')",-0.0978112,-0.1263519,-0.0285407
