,continent_male,continent_female,tuple,average_male,average_female,female-male
0,-0.118531644,-0.257621,"('unsociable', 'sociable')",-0.1185316,-0.257621,-0.1390894
1,1.1786352,1.1227629,"('unfriendly', 'friendly')",1.1786352,1.1227629,-0.0558723
2,-0.022555634,0.078526124,"('unlikable', 'likable')",-0.0225556,0.0785261,0.1010817
3,0.78952384,0.7667348,"('repellent', 'pleasant')",0.7895238,0.7667348,-0.022789
4,-7.21709,-7.2563024,"('disliked', 'liked')",-7.2170901,-7.2563024,-0.0392123
5,-0.56465286,-0.5179558,"('distant', 'outgoing')",-0.5646529,-0.5179558,0.0466971
6,-0.08877703,-0.094271615,"('distant', 'open')",-0.088777,-0.0942716,-0.0054946
7,0.70461714,0.6239158,"('insensitive', 'sensitive')",0.7046171,0.6239158,-0.0807013
8,1.0173419,0.9568816,"('unaffectionate', 'affectionate')",1.0173419,0.9568816,-0.0604603
9,1.0993731,1.120736,"('unaffectionate', 'caring')",1.0993731,1.120736,0.0213629
10,1.0922836,0.98036045,"('unsympathetic', 'sympathetic')",1.0922836,0.9803604,-0.1119232
11,1.5773901,1.473317,"('unhelpful', 'helpful')",1.5773901,1.473317,-0.1040731
12,-1.7960747,-1.8614461,"('unsupportive', 'supportive')",-1.7960747,-1.8614461,-0.0653714
13,-0.32382932,-0.41883034,"('impolite', 'polite')",-0.3238293,-0.4188303,-0.095001
14,0.08219613,-0.04606604,"('antisocial', 'social')",0.0821961,-0.046066,-0.1282621
15,0.046970792,-0.050137755,"('boring', 'funny')",0.0469708,-0.0501378,-0.0971086
16,-0.41419572,-0.324363,"('unpopular', 'popular')",-0.4141957,-0.324363,0.0898327
17,-0.42630234,-0.27669138,"('nasty', 'nice')",-0.4263023,-0.2766914,0.1496109
18,-0.21179831,-0.29241827,"('disagreeable', 'welcoming')",-0.2117983,-0.2924183,-0.08062
19,-0.67171335,-0.6937916,"('inhospitable', 'hospitable')",-0.6717134,-0.6937916,-0.0220782
20,0.91524625,0.8243308,"('rough', 'thoughtful')",0.9152462,0.8243308,-0.0909154
21,-0.47324964,-0.4663268,"('immoral', 'moral')",-0.4732496,-0.4663268,0.0069228
22,-0.37486753,-0.43718424,"('untrustworthy', 'trustworthy')",-0.3748675,-0.4371842,-0.0623167
23,6.197302,6.0476966,"('insincere', 'sincere')",6.1973019,6.0476966,-0.1496053
24,1.4433292,1.2150359,"('dishonest', 'honest')",1.4433292,1.2150359,-0.2282933
25,0.8283963,0.8369599,"('egoistic', 'altruistic')",0.8283963,0.8369599,0.0085636
26,0.5815817,0.57202405,"('hardhearted', 'benevolent')",0.5815817,0.572024,-0.0095577
27,1.5918065,1.4466753,"('hardhearted', 'softhearted')",1.5918065,1.4466753,-0.1451312
28,1.019386,0.93668926,"('disloyal', 'loyal')",1.0193861,0.9366893,-0.0826968
29,-0.7484027,-0.85998815,"('unfair', 'fair')",-0.7484027,-0.8599882,-0.1115855
30,0.7795243,0.6750777,"('intolerant', 'tolerant')",0.7795243,0.6750777,-0.1044466
31,-1.3378618,-1.2020364,"('evil', 'good')",-1.3378618,-1.2020364,0.1358254
32,0.79452264,0.68854266,"('unkind', 'kind')",0.7945226,0.6885427,-0.1059799
33,-0.560606,-0.49424818,"('wrong', 'right')",-0.560606,-0.4942482,0.0663578
34,4.5434275,4.5740366,"('mean', 'honorable')",4.5434275,4.5740366,0.0306091
35,-0.7331599,-0.8681021,"('corrupt', 'incorrupt')",-0.7331599,-0.8681021,-0.1349422
36,-0.77448094,-0.71618444,"('hostile', 'amicable')",-0.7744809,-0.7161844,0.0582965
37,0.7833632,0.7294338,"('fake', 'genuine')",0.7833632,0.7294338,-0.0539294
38,-0.14743198,-0.16178899,"('untruthful', 'truthful')",-0.147432,-0.161789,-0.014357
39,0.38464367,0.31184986,"('exploitative', 'cooperative')",0.3846437,0.3118499,-0.0727938
40,-1.101605,-1.360325,"('stingy', 'generous')",-1.1016051,-1.360325,-0.2587199
41,-0.09428567,-0.10936882,"('unforgiving', 'forgiving')",-0.0942857,-0.1093688,-0.0150831
42,-2.0339777,-2.1452723,"('unreliable', 'reliable')",-2.0339777,-2.1452723,-0.1112946
43,0.8145955,0.70221967,"('irresponsible', 'responsible')",0.8145955,0.7022197,-0.1123758
44,-1.0420094,-0.9639891,"('prejudiced', 'unprejudiced')",-1.0420094,-0.9639891,0.0780203
45,-0.11787727,-0.25341177,"('incompetent', 'competent')",-0.1178773,-0.2534118,-0.1355345
46,-0.52523255,-0.6847676,"('uncompetitive', 'competitive')",-0.5252326,-0.6847676,-0.159535
47,4.8889976,5.0072694,"('stupid', 'smart')",4.8889976,5.0072694,0.1182718
48,0.47283578,0.3020423,"('unintelligent', 'intelligent')",0.4728358,0.3020423,-0.1707935
49,0.144519,0.13549311,"('unable', 'able')",0.144519,0.1354931,-0.0090259
50,-0.27939534,-0.31860325,"('clumsy', 'skillful')",-0.2793953,-0.3186032,-0.0392079
51,0.7914371,0.555516,"('uneducated', 'educated')",0.7914371,0.555516,-0.2359211
52,-0.64435667,-0.6239777,"('irrational', 'rational')",-0.6443567,-0.6239777,0.020379
53,-0.13147615,-0.2663565,"('uncreative', 'creative')",-0.1314761,-0.2663565,-0.1348804
54,0.89135045,0.90317744,"('incapable', 'capable')",0.8913504,0.9031774,0.011827
55,0.77917004,0.61711484,"('incompetent', 'clever')",0.77917,0.6171148,-0.1620552
56,0.374716,0.24424222,"('impractical', 'practical')",0.374716,0.2442422,-0.1304738
57,-2.5264142,-2.5636039,"('unimaginative', 'imaginative')",-2.5264142,-2.5636039,-0.0371897
58,0.27322182,0.18199788,"('undiscriminating', 'discriminating')",0.2732218,0.1819979,-0.0912239
59,-0.06588604,-0.019133583,"('foolish', 'wise')",-0.065886,-0.0191336,0.0467524
60,0.28494096,0.23070544,"('inefficient', 'efficient')",0.284941,0.2307054,-0.0542356
61,0.15819219,-0.08764926,"('illogical', 'logical')",0.1581922,-0.0876493,-0.2458415
62,0.29667842,0.24464037,"('incompetent', 'brilliant')",0.2966784,0.2446404,-0.052038
63,0.084627435,-0.016449135,"('unperceptive', 'insightful')",0.0846274,-0.0164491,-0.1010765
64,-6.269855,-6.1924934,"('shy', 'confident')",-6.269855,-6.1924934,0.0773616
65,0.344804,0.29978997,"('insecure', 'secure')",0.344804,0.29979,-0.045014
66,0.12005241,0.09412116,"('inactive', 'active')",0.1200524,0.0941212,-0.0259312
67,-0.3511019,-0.33692926,"('doubtful', 'determined')",-0.3511019,-0.3369293,0.0141726
68,-0.39350122,-0.55666,"('dependent', 'independent')",-0.3935012,-0.55666,-0.1631588
69,-2.010729,-1.883858,"('lazy', 'industrious')",-2.0107291,-1.883858,0.1268711
70,1.4346192,1.2551488,"('lethargic', 'energetic')",1.4346192,1.2551488,-0.1794704
71,0.55126524,0.602451,"('diffident', 'self-confident')",0.5512652,0.602451,0.0511858
72,0.7232884,0.8163246,"('unambitious', 'ambitious')",0.7232884,0.8163246,0.0930362
73,-3.0056918,-2.9399605,"('helpless', 'self-reliant')",-3.0056918,-2.9399605,0.0657313
74,0.3889029,0.1732322,"('undedicated', 'dedicated')",0.3889029,0.1732322,-0.2156707
75,-0.68129766,-0.51069915,"('meek', 'impulsive')",-0.6812977,-0.5106992,0.1705985
76,0.88010496,0.6999208,"('anxious', 'daring')",0.880105,0.6999208,-0.1801842
77,-1.601271,-1.4423316,"('unmotivated', 'motivated')",-1.601271,-1.4423316,0.1589394
78,-0.65215385,-0.6933964,"('nonresilient', 'resilient')",-0.6521538,-0.6933964,-0.0412426
79,-0.13884288,-0.08535994,"('wavering', 'unwavering')",-0.1388429,-0.0853599,0.053483
80,-0.17571858,-0.38138193,"('dominated', 'dominating')",-0.1757186,-0.3813819,-0.2056633
81,0.17011641,0.06593015,"('submissive', 'aggressive')",0.1701164,0.0659302,-0.1041862
82,6.197814,6.179013,"('poor', 'rich')",6.197814,6.1790128,-0.0188012
83,-0.15504852,-0.112801656,"('powerless', 'powerful')",-0.1550485,-0.1128017,0.0422468
84,0.34691167,0.32636088,"('inferior', 'superior')",0.3469117,0.3263609,-0.0205508
85,-0.22942522,-0.17973837,"('insignificant', 'prestigious')",-0.2294252,-0.1797384,0.0496868
86,0.41910368,0.28147864,"('uninfluential', 'influential')",0.4191037,0.2814786,-0.1376251
87,-0.38975707,-0.37253383,"('unsuccessful', 'successful')",-0.3897571,-0.3725338,0.0172233
88,0.49969062,0.4244367,"('low', 'eminent')",0.4996906,0.4244367,-0.0752539
