,suite_male,suite_female,tuple,average_male,average_female,female-male
0,0.30393097,0.20374897,"('unsociable', 'sociable')",0.303931,0.203749,-0.100182
1,1.4675015,1.3517865,"('unfriendly', 'friendly')",1.4675015,1.3517865,-0.115715
2,0.3332446,0.41375583,"('unlikable', 'likable')",0.3332446,0.4137558,0.0805112
3,0.10702462,0.12762031,"('repellent', 'pleasant')",0.1070246,0.1276203,0.0205957
4,-7.7632437,-7.8489594,"('disliked', 'liked')",-7.7632437,-7.8489594,-0.0857157
5,-0.5435513,-0.6199707,"('distant', 'outgoing')",-0.5435513,-0.6199707,-0.0764194
6,0.10903586,0.00956345,"('distant', 'open')",0.1090359,0.0095634,-0.0994725
7,0.674798,0.7744301,"('insensitive', 'sensitive')",0.674798,0.7744301,0.0996321
8,1.0504289,0.9199302,"('unaffectionate', 'affectionate')",1.0504289,0.9199302,-0.1304987
9,1.9461719,1.9133489,"('unaffectionate', 'caring')",1.9461719,1.9133489,-0.032823
10,0.5745642,0.60327905,"('unsympathetic', 'sympathetic')",0.5745642,0.6032791,0.0287149
11,1.9991237,2.1126463,"('unhelpful', 'helpful')",1.9991237,2.1126463,0.1135226
12,-1.3729035,-1.4212523,"('unsupportive', 'supportive')",-1.3729035,-1.4212523,-0.0483488
13,0.003584072,-0.03204544,"('impolite', 'polite')",0.0035841,-0.0320454,-0.0356295
14,0.120359115,0.08865831,"('antisocial', 'social')",0.1203591,0.0886583,-0.0317008
15,-0.14191516,-0.1827172,"('boring', 'funny')",-0.1419152,-0.1827172,-0.040802
16,-0.4454903,-0.48503697,"('unpopular', 'popular')",-0.4454903,-0.485037,-0.0395467
17,-0.015819829,-0.002870297,"('nasty', 'nice')",-0.0158198,-0.0028703,0.0129495
18,-0.10428658,-0.15899697,"('disagreeable', 'welcoming')",-0.1042866,-0.158997,-0.0547104
19,-0.8758015,-0.9022985,"('inhospitable', 'hospitable')",-0.8758015,-0.9022985,-0.026497
20,0.7844021,0.72642535,"('rough', 'thoughtful')",0.7844021,0.7264253,-0.0579768
21,-0.6787602,-0.58673906,"('immoral', 'moral')",-0.6787602,-0.5867391,0.0920211
22,-0.70927763,-0.69780636,"('untrustworthy', 'trustworthy')",-0.7092776,-0.6978064,0.0114712
23,6.5817003,6.645659,"('insincere', 'sincere')",6.5817003,6.645659,0.0639587
24,1.3595697,1.3061937,"('dishonest', 'honest')",1.3595697,1.3061937,-0.053376
25,0.9964603,0.91858864,"('egoistic', 'altruistic')",0.9964603,0.9185886,-0.0778717
26,1.0210055,0.93774915,"('hardhearted', 'benevolent')",1.0210055,0.9377491,-0.0832564
27,1.6631291,1.4675634,"('hardhearted', 'softhearted')",1.6631291,1.4675634,-0.1955657
28,1.568139,1.4750521,"('disloyal', 'loyal')",1.568139,1.4750521,-0.0930869
29,-0.67185426,-0.79336715,"('unfair', 'fair')",-0.6718543,-0.7933671,-0.1215128
30,1.1976628,1.173331,"('intolerant', 'tolerant')",1.1976628,1.173331,-0.0243318
31,-1.2366223,-1.2909493,"('evil', 'good')",-1.2366223,-1.2909493,-0.054327
32,1.1396546,1.1415473,"('unkind', 'kind')",1.1396546,1.1415473,0.0018927
33,-0.054429624,-0.109906204,"('wrong', 'right')",-0.0544296,-0.1099062,-0.0554766
34,4.73162,4.872094,"('mean', 'honorable')",4.7316198,4.8720942,0.1404744
