,pepsico_male,pepsico_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.29607773,0.21272756,"('unsociable', 'sociable')",-0.36218792,-0.56625956,-0.0330551,-0.176766,-0.1437109
1,0.37535444,0.33715537,"('unfriendly', 'friendly')",1.9346313,1.8536516,1.1549929,1.0954036,-0.0595893
2,0.5696914,0.6012295,"('unlikable', 'likable')",0.8522091,0.9502775,0.7109503,0.7757535,0.0648032
3,-0.51527035,-0.42314222,"('repellent', 'pleasant')",0.39891902,0.41746414,-0.0581757,-0.002839,0.0553367
4,0.15628359,0.13729955,"('disliked', 'liked')",-6.418537,-6.4275975,-3.1311269,-3.145149,-0.0140221
5,0.36302656,0.36032516,"('distant', 'outgoing')",-0.37639523,-0.28462186,-0.0066843,0.0378516,0.0445359
6,-0.19571373,-0.18985099,"('distant', 'open')",-0.07953386,0.026416238,-0.1376238,-0.0817174,0.0559064
7,-0.530228,-0.45910203,"('insensitive', 'sensitive')",0.61379915,0.6256678,0.0417856,0.0832829,0.0414973
8,-0.61709106,-0.6451627,"('unaffectionate', 'affectionate')",0.6362901,0.6069049,0.0095995,-0.0191289,-0.0287284
9,0.2127246,0.19366702,"('unaffectionate', 'caring')",0.94870424,0.91922015,0.5807144,0.5564436,-0.0242708
10,-0.6677222,-0.6241789,"('unsympathetic', 'sympathetic')",-0.21813825,-0.2561004,-0.4429302,-0.4401397,0.0027905
11,0.37017256,0.41007718,"('unhelpful', 'helpful')",1.9101717,1.9654554,1.1401721,1.1877663,0.0475942
12,0.50930464,0.590284,"('unsupportive', 'supportive')",-1.7391014,-1.7238381,-0.6148984,-0.5667771,0.0481213
13,-0.14644195,-0.18017301,"('impolite', 'polite')",-0.29942805,-0.3500467,-0.222935,-0.2651098,-0.0421748
14,-0.70418274,-0.67836547,"('antisocial', 'social')",-0.46070462,-0.58367753,-0.5824437,-0.6310215,-0.0485778
15,1.0587438,0.9619746,"('boring', 'funny')",0.7440423,0.7412256,0.9013931,0.8516001,-0.049793
16,-0.38076288,-0.3381529,"('unpopular', 'popular')",0.47828853,0.49011952,0.0487628,0.0759833,0.0272205
17,0.15451881,0.2748966,"('nasty', 'nice')",-0.3841066,-0.2639448,-0.1147939,0.0054759,0.1202698
18,-1.0667691,-1.0696057,"('disagreeable', 'welcoming')",-0.31592286,-0.32241,-0.691346,-0.6960078,-0.0046618
19,-0.06718525,-0.06634674,"('inhospitable', 'hospitable')",0.2700609,0.381952,0.1014378,0.1578026,0.0563648
20,-0.6003925,-0.5447431,"('rough', 'thoughtful')",0.98989516,1.0050375,0.1947513,0.2301472,0.0353959
21,0.7328192,0.7363443,"('immoral', 'moral')",-0.08415126,-0.12316418,0.324334,0.3065901,-0.0177439
22,-0.3817002,-0.41565728,"('untrustworthy', 'trustworthy')",-0.8808219,-0.90896463,-0.6312611,-0.662311,-0.0310499
23,-0.013331655,-0.037326977,"('insincere', 'sincere')",6.109568,6.0123262,3.0481181,2.9874997,-0.0606184
24,-0.020095633,-0.0632664,"('dishonest', 'honest')",1.188402,1.1364731,0.5841532,0.5366033,-0.0475499
25,-0.035747726,-0.05123984,"('egoistic', 'altruistic')",1.4326223,1.4238074,0.6984373,0.6862838,-0.0121535
26,0.25368848,0.1887015,"('hardhearted', 'benevolent')",1.6605611,1.5369304,0.9571248,0.862816,-0.0943088
27,-0.16195047,-0.11798228,"('hardhearted', 'softhearted')",1.5012943,1.455343,0.6696719,0.6686804,-0.0009915
28,-0.24771677,-0.38124043,"('disloyal', 'loyal')",0.8978672,0.7354173,0.3250752,0.1770884,-0.1479868
29,-0.30094355,-0.26921198,"('unfair', 'fair')",-0.46534112,-0.57910806,-0.3831424,-0.42416,-0.0410176
30,0.69716316,0.6998642,"('intolerant', 'tolerant')",1.4586918,1.4065174,1.0779275,1.0531908,-0.0247367
31,-0.12378362,-0.05197932,"('evil', 'good')",-1.0576963,-0.99243647,-0.59074,-0.5222079,0.0685321
32,0.54189634,0.43277657,"('unkind', 'kind')",1.2454867,1.028426,0.8936915,0.7306013,-0.1630902
33,1.0318118,0.9433551,"('wrong', 'right')",-0.5322302,-0.5642198,0.2497908,0.1895677,-0.0602231
34,0.22599146,0.40325302,"('mean', 'honorable')",6.1359725,6.3315067,3.1809819,3.3673799,0.186398
35,-0.85663235,-0.9534931,"('corrupt', 'incorrupt')",-0.27988645,-0.3668154,-0.5682594,-0.6601542,-0.0918948
36,-0.43388456,-0.49877703,"('hostile', 'amicable')",0.045870148,-0.11223383,-0.1940072,-0.3055054,-0.1114982
37,-0.22137137,-0.23879477,"('fake', 'genuine')",0.2731667,0.3213567,0.0258977,0.041281,0.0153833
38,0.07664051,0.08617228,"('untruthful', 'truthful')",0.40699276,0.49093577,0.2418166,0.288554,0.0467374
39,1.1668006,1.1725895,"('exploitative', 'cooperative')",0.11794711,0.12340641,0.6423739,0.647998,0.0056241
40,-0.18881726,-0.16903718,"('stingy', 'generous')",-1.5991831,-1.6218771,-0.8940002,-0.8954571,-0.0014569
41,0.13914917,0.12808067,"('unforgiving', 'forgiving')",0.21186459,0.1034208,0.1755069,0.1157507,-0.0597562
42,0.34285545,0.31711754,"('unreliable', 'reliable')",-3.3191247,-3.213682,-1.4881346,-1.4482822,0.0398524
43,-0.5215997,-0.4446253,"('irresponsible', 'responsible')",0.6281775,0.6708866,0.0532889,0.1131306,0.0598417
44,-0.6949769,-0.70132095,"('prejudiced', 'unprejudiced')",-1.8145337,-1.7251561,-1.2547553,-1.2132385,0.0415168
45,-0.52662456,-0.41047847,"('incompetent', 'competent')",-0.2311113,-0.22960299,-0.3788679,-0.3200407,0.0588272
46,0.16843042,0.22573498,"('uncompetitive', 'competitive')",-0.51069266,-0.5991899,-0.1711311,-0.1867274,-0.0155963
47,0.08128206,0.22670208,"('stupid', 'smart')",5.2106714,5.3323607,2.6459768,2.7795315,0.1335547
48,0.18144438,0.19584712,"('unintelligent', 'intelligent')",0.663254,0.6234666,0.4223492,0.4096569,-0.0126923
49,0.31478098,0.42030424,"('unable', 'able')",-0.31888238,-0.22558212,-0.0020507,0.0973611,0.0994118
50,-0.12518433,-0.18505116,"('clumsy', 'skillful')",0.07506304,0.025630452,-0.0250606,-0.0797103,-0.0546497
51,-0.4555269,-0.53817606,"('uneducated', 'educated')",1.1824434,1.0966961,0.3634582,0.27926,-0.0841982
52,0.24456373,0.1271602,"('irrational', 'rational')",0.13816108,0.08277151,0.1913624,0.1049659,-0.0863965
53,0.17546993,0.16598693,"('uncreative', 'creative')",0.7007353,0.67582434,0.4381026,0.4209056,-0.017197
54,0.3881861,0.34826797,"('incapable', 'capable')",1.2657012,1.2734417,0.8269436,0.8108548,-0.0160888
55,-0.60086834,-0.529117,"('incompetent', 'clever')",0.027580082,-0.014514852,-0.2866441,-0.2718159,0.0148282
56,0.9204579,0.92268574,"('impractical', 'practical')",0.0020915605,0.005543735,0.4612747,0.4641147,0.00284
57,-1.0334363,-1.0193193,"('unimaginative', 'imaginative')",-2.6756148,-2.6982968,-1.8545256,-1.858808,-0.0042824
58,0.028225731,0.08253909,"('undiscriminating', 'discriminating')",0.27342805,0.21308932,0.1508269,0.1478142,-0.0030127
59,0.4782901,0.44274607,"('foolish', 'wise')",0.25223967,0.26610324,0.3652649,0.3544247,-0.0108402
60,-0.032770135,0.05404037,"('inefficient', 'efficient')",0.035642736,0.1335873,0.0014363,0.0938138,0.0923775
61,0.57517064,0.5156024,"('illogical', 'logical')",0.52743804,0.38501164,0.5513043,0.450307,-0.1009973
62,0.45169157,0.57331467,"('incompetent', 'brilliant')",0.35213387,0.5390007,0.4019127,0.5561577,0.154245
63,0.556716,0.60791737,"('unperceptive', 'insightful')",1.0753756,1.1499429,0.8160458,0.8789301,0.0628843
64,-0.4203719,-0.47961834,"('shy', 'confident')",-6.8033333,-6.794751,-3.6118526,-3.6371849,-0.0253323
65,-0.33527032,-0.38045436,"('insecure', 'secure')",-0.31350023,-0.35850763,-0.3243853,-0.369481,-0.0450957
66,-0.72829354,-0.7299143,"('inactive', 'active')",0.57928693,0.58493894,-0.0745033,-0.0724877,0.0020156
67,0.49401042,0.41831023,"('doubtful', 'determined')",-0.55884933,-0.57826596,-0.0324195,-0.0799779,-0.0475584
68,-0.5645297,-0.5855311,"('dependent', 'independent')",-0.34948307,-0.37079492,-0.4570064,-0.478163,-0.0211566
69,0.4903677,0.5205885,"('lazy', 'industrious')",-1.1549009,-1.0671852,-0.3322666,-0.2732983,0.0589683
70,-0.8839074,-0.81873924,"('lethargic', 'energetic')",0.51916665,0.57900983,-0.1823704,-0.1198647,0.0625057
71,0.66583717,0.72082776,"('diffident', 'self-confident')",0.15374698,0.15936628,0.4097921,0.440097,0.0303049
72,-0.7069999,-0.70563346,"('unambitious', 'ambitious')",-0.7030456,-0.6951437,-0.7050228,-0.7003886,0.0046342
73,1.0843574,1.0155166,"('helpless', 'self-reliant')",-3.1628008,-3.0777225,-1.0392218,-1.0311029,0.0081189
74,0.45519146,0.46494833,"('undedicated', 'dedicated')",0.3949551,0.33976418,0.4250733,0.4023563,-0.022717
75,-0.6384828,-0.59979504,"('meek', 'impulsive')",-0.48032793,-0.3612744,-0.5594054,-0.4805347,0.0788707
76,-0.59790105,-0.5348332,"('anxious', 'daring')",0.029143158,0.06806791,-0.2843789,-0.2333826,0.0509963
77,-0.17346446,-0.14787367,"('unmotivated', 'motivated')",-1.1476638,-1.0030432,-0.6605641,-0.5754584,0.0851057
