,awe_male,awe_female,tuple,average_male,average_female,female-male
0,0.30440202,0.3181244,"('unsociable', 'sociable')",0.304402,0.3181244,0.0137224
1,0.93470806,1.1763234,"('unfriendly', 'friendly')",0.9347081,1.1763234,0.2416153
2,0.089445725,0.35879058,"('unlikable', 'likable')",0.0894457,0.3587906,0.2693449
3,1.0158887,1.1558641,"('repellent', 'pleasant')",1.0158887,1.1558641,0.1399754
4,-7.07434,-7.270689,"('disliked', 'liked')",-7.0743399,-7.270689,-0.1963491
5,-0.40054286,-0.1952806,"('distant', 'outgoing')",-0.4005429,-0.1952806,0.2052623
6,-0.037239984,0.080365755,"('distant', 'open')",-0.03724,0.0803658,0.1176058
7,1.3277631,1.5394725,"('insensitive', 'sensitive')",1.3277631,1.5394725,0.2117094
8,0.797951,0.84071577,"('unaffectionate', 'affectionate')",0.797951,0.8407158,0.0427648
9,1.1325228,1.3905718,"('unaffectionate', 'caring')",1.1325228,1.3905718,0.258049
10,1.1626848,1.230684,"('unsympathetic', 'sympathetic')",1.1626848,1.230684,0.0679992
11,1.54083,1.8263886,"('unhelpful', 'helpful')",1.54083,1.8263886,0.2855586
12,-1.3481821,-1.1224767,"('unsupportive', 'supportive')",-1.3481821,-1.1224767,0.2257054
13,0.11271575,0.29690385,"('impolite', 'polite')",0.1127158,0.2969038,0.184188
14,0.35038278,0.23401615,"('antisocial', 'social')",0.3503828,0.2340162,-0.1163666
15,0.53724825,0.5089572,"('boring', 'funny')",0.5372483,0.5089572,-0.0282911
16,-0.67361003,-0.5092409,"('unpopular', 'popular')",-0.67361,-0.5092409,0.1643691
17,0.010797471,-0.063951045,"('nasty', 'nice')",0.0107975,-0.063951,-0.0747485
18,-0.2810179,-0.16180152,"('disagreeable', 'welcoming')",-0.2810179,-0.1618015,0.1192164
19,-0.755456,-0.46146506,"('inhospitable', 'hospitable')",-0.755456,-0.4614651,0.2939909
20,0.60013586,0.4492917,"('rough', 'thoughtful')",0.6001359,0.4492917,-0.1508442
21,0.08681084,0.4152588,"('immoral', 'moral')",0.0868108,0.4152588,0.328448
22,0.064584665,0.15602373,"('untrustworthy', 'trustworthy')",0.0645847,0.1560237,0.091439
23,6.0018363,6.579685,"('insincere', 'sincere')",6.0018363,6.5796852,0.5778489
24,1.4372865,1.747221,"('dishonest', 'honest')",1.4372865,1.747221,0.3099345
25,0.6617582,0.6734395,"('egoistic', 'altruistic')",0.6617582,0.6734395,0.0116813
26,0.986868,0.57729787,"('hardhearted', 'benevolent')",0.986868,0.5772979,-0.4095701
27,1.7477797,1.667765,"('hardhearted', 'softhearted')",1.7477797,1.667765,-0.0800147
28,1.1737952,1.1267093,"('disloyal', 'loyal')",1.1737952,1.1267093,-0.0470859
29,-0.42025155,-0.5336113,"('unfair', 'fair')",-0.4202515,-0.5336113,-0.1133598
30,0.9085267,0.98764277,"('intolerant', 'tolerant')",0.9085267,0.9876428,0.0791161
31,-1.2688046,-1.3791893,"('evil', 'good')",-1.2688046,-1.3791893,-0.1103847
32,1.099602,1.1748906,"('unkind', 'kind')",1.099602,1.1748906,0.0752886
33,-0.38860628,-0.29036406,"('wrong', 'right')",-0.3886063,-0.2903641,0.0982422
34,4.0830956,4.6532097,"('mean', 'honorable')",4.0830956,4.6532097,0.5701141
35,-1.0500242,-1.3547568,"('corrupt', 'incorrupt')",-1.0500242,-1.3547568,-0.3047326
36,-0.93183833,-1.1794379,"('hostile', 'amicable')",-0.9318383,-1.1794379,-0.2475996
37,1.0208905,1.003378,"('fake', 'genuine')",1.0208905,1.003378,-0.0175125
38,-0.58624196,-0.32447472,"('untruthful', 'truthful')",-0.586242,-0.3244747,0.2617673
39,0.3072552,0.36913466,"('exploitative', 'cooperative')",0.3072552,0.3691347,0.0618795
40,-0.81183636,-0.8115456,"('stingy', 'generous')",-0.8118364,-0.8115456,0.0002908
41,0.60399365,0.33279145,"('unforgiving', 'forgiving')",0.6039937,0.3327914,-0.2712023
42,-1.827845,-1.8297755,"('unreliable', 'reliable')",-1.827845,-1.8297755,-0.0019305
43,1.0328803,1.2879248,"('irresponsible', 'responsible')",1.0328803,1.2879248,0.2550445
44,-1.0901874,-1.4156723,"('prejudiced', 'unprejudiced')",-1.0901874,-1.4156723,-0.3254849
45,0.44455427,0.43789393,"('incompetent', 'competent')",0.4445543,0.4378939,-0.0066604
46,-0.366142,-0.2736049,"('uncompetitive', 'competitive')",-0.366142,-0.2736049,0.0925371
47,4.616742,5.0934806,"('stupid', 'smart')",4.6167421,5.0934806,0.4767385
48,0.36378688,0.5523316,"('unintelligent', 'intelligent')",0.3637869,0.5523316,0.1885447
49,-0.36153102,-0.046887696,"('unable', 'able')",-0.361531,-0.0468877,0.3146433
50,-0.31698695,-0.13917011,"('clumsy', 'skillful')",-0.3169869,-0.1391701,0.1778168
51,0.586741,0.8074349,"('uneducated', 'educated')",0.586741,0.8074349,0.2206939
52,-0.26172048,-0.27979252,"('irrational', 'rational')",-0.2617205,-0.2797925,-0.018072
53,-0.28202894,-0.11926391,"('uncreative', 'creative')",-0.2820289,-0.1192639,0.162765
54,0.6964652,1.1016881,"('incapable', 'capable')",0.6964652,1.1016881,0.4052229
55,0.9544827,1.2057219,"('incompetent', 'clever')",0.9544827,1.2057219,0.2512392
56,0.36697525,0.65046835,"('impractical', 'practical')",0.3669752,0.6504683,0.2834931
57,-1.8031691,-2.010196,"('unimaginative', 'imaginative')",-1.8031691,-2.010196,-0.2070269
58,0.41047665,0.3337899,"('undiscriminating', 'discriminating')",0.4104767,0.3337899,-0.0766868
59,0.042594668,0.22048911,"('foolish', 'wise')",0.0425947,0.2204891,0.1778944
60,0.41357738,0.7550979,"('inefficient', 'efficient')",0.4135774,0.7550979,0.3415205
61,0.2780025,0.33295578,"('illogical', 'logical')",0.2780025,0.3329558,0.0549533
62,0.7055697,1.2409989,"('incompetent', 'brilliant')",0.7055697,1.2409989,0.5354292
63,0.27282432,0.6953148,"('unperceptive', 'insightful')",0.2728243,0.6953148,0.4224905
64,-5.59558,-5.5801105,"('shy', 'confident')",-5.5955801,-5.5801105,0.0154696
65,0.65234786,0.969996,"('insecure', 'secure')",0.6523479,0.969996,0.3176481
66,-0.23163773,-0.49752653,"('inactive', 'active')",-0.2316377,-0.4975265,-0.2658888
67,-0.8609341,-0.9175561,"('doubtful', 'determined')",-0.8609341,-0.9175561,-0.056622
68,-0.7713708,-0.4292306,"('dependent', 'independent')",-0.7713708,-0.4292306,0.3421402
69,-1.9568472,-2.0373514,"('lazy', 'industrious')",-1.9568472,-2.0373514,-0.0805042
70,1.8387427,1.8948197,"('lethargic', 'energetic')",1.8387427,1.8948197,0.056077
71,0.21957563,0.4649056,"('diffident', 'self-confident')",0.2195756,0.4649056,0.24533
72,1.1131461,1.370718,"('unambitious', 'ambitious')",1.1131461,1.370718,0.2575719
73,-2.5712092,-2.4677947,"('helpless', 'self-reliant')",-2.5712092,-2.4677947,0.1034145
74,0.3016389,0.27643716,"('undedicated', 'dedicated')",0.3016389,0.2764372,-0.0252017
75,-0.7231196,-0.85073435,"('meek', 'impulsive')",-0.7231196,-0.8507344,-0.1276148
76,0.553702,0.5898392,"('anxious', 'daring')",0.553702,0.5898392,0.0361372
77,-1.562915,-1.3479657,"('unmotivated', 'motivated')",-1.562915,-1.3479657,0.2149493
78,-0.9846419,-0.8429182,"('nonresilient', 'resilient')",-0.9846419,-0.8429182,0.1417237
79,-0.23838039,-0.22422653,"('wavering', 'unwavering')",-0.2383804,-0.2242265,0.0141539
80,0.17762415,0.12172343,"('dominated', 'dominating')",0.1776242,0.1217234,-0.0559008
81,0.16966985,0.24026728,"('submissive', 'aggressive')",0.1696699,0.2402673,0.0705974
82,5.897197,6.4305663,"('poor', 'rich')",5.8971968,6.4305663,0.5333695
83,-0.30425984,-0.33732194,"('powerless', 'powerful')",-0.3042598,-0.3373219,-0.0330621
84,0.26197582,0.2894357,"('inferior', 'superior')",0.2619758,0.2894357,0.0274599
85,-1.3001425,-1.5270393,"('insignificant', 'prestigious')",-1.3001425,-1.5270393,-0.2268968
86,0.68917805,0.7540929,"('uninfluential', 'influential')",0.689178,0.7540929,0.0649149
87,-0.03026954,0.41519874,"('unsuccessful', 'successful')",-0.0302695,0.4151987,0.4454682
88,-0.054457277,0.039073255,"('low', 'eminent')",-0.0544573,0.0390733,0.0935306
