,grasp_male,grasp_female,tuple,average_male,average_female,female-male
0,0.43601164,0.2404195,"('unsociable', 'sociable')",0.4360116,0.2404195,-0.1955921
1,0.9843279,1.0408894,"('unfriendly', 'friendly')",0.9843279,1.0408894,0.0565615
2,-0.022021143,0.12228381,"('unlikable', 'likable')",-0.0220211,0.1222838,0.1443049
3,0.98834306,1.1736958,"('repellent', 'pleasant')",0.9883431,1.1736958,0.1853527
4,-7.576204,-7.8138685,"('disliked', 'liked')",-7.5762038,-7.8138685,-0.2376647
5,-0.83041376,-0.7125627,"('distant', 'outgoing')",-0.8304138,-0.7125627,0.1178511
6,-0.33818054,-0.32024246,"('distant', 'open')",-0.3381805,-0.3202425,0.017938
7,1.6359088,1.614896,"('insensitive', 'sensitive')",1.6359088,1.6148961,-0.0210127
8,1.1825287,1.1139963,"('unaffectionate', 'affectionate')",1.1825287,1.1139963,-0.0685324
9,1.4512613,1.525558,"('unaffectionate', 'caring')",1.4512613,1.525558,0.0742967
10,1.255591,1.2431619,"('unsympathetic', 'sympathetic')",1.255591,1.2431619,-0.0124291
11,1.82037,1.9467669,"('unhelpful', 'helpful')",1.82037,1.9467669,0.1263969
12,-1.36666,-1.3710462,"('unsupportive', 'supportive')",-1.36666,-1.3710462,-0.0043862
13,0.09819173,0.21408865,"('impolite', 'polite')",0.0981917,0.2140886,0.1158969
14,0.77514166,0.66490805,"('antisocial', 'social')",0.7751417,0.6649081,-0.1102336
15,0.5630384,0.48386195,"('boring', 'funny')",0.5630384,0.483862,-0.0791764
16,-1.0000564,-0.8929427,"('unpopular', 'popular')",-1.0000564,-0.8929427,0.1071137
17,-0.25678197,-0.28929955,"('nasty', 'nice')",-0.256782,-0.2892995,-0.0325175
18,-0.5748427,-0.46844548,"('disagreeable', 'welcoming')",-0.5748427,-0.4684455,0.1063972
19,-0.9684239,-0.8967687,"('inhospitable', 'hospitable')",-0.9684239,-0.8967687,0.0716552
20,0.86655945,0.76562107,"('rough', 'thoughtful')",0.8665594,0.7656211,-0.1009383
21,-0.08646306,0.08339527,"('immoral', 'moral')",-0.0864631,0.0833953,0.1698584
22,-0.08983577,-0.17096537,"('untrustworthy', 'trustworthy')",-0.0898358,-0.1709654,-0.0811296
23,6.457705,6.7704215,"('insincere', 'sincere')",6.457705,6.7704215,0.3127165
24,1.6434716,1.655697,"('dishonest', 'honest')",1.6434716,1.655697,0.0122254
25,0.8948747,0.9322925,"('egoistic', 'altruistic')",0.8948747,0.9322925,0.0374178
26,1.3855247,1.0984017,"('hardhearted', 'benevolent')",1.3855247,1.0984017,-0.287123
27,1.6458788,1.5088958,"('hardhearted', 'softhearted')",1.6458788,1.5088958,-0.136983
28,1.4611785,1.3054785,"('disloyal', 'loyal')",1.4611785,1.3054785,-0.1557
29,-0.32784998,-0.5176395,"('unfair', 'fair')",-0.32785,-0.5176395,-0.1897895
30,1.0268759,1.1202738,"('intolerant', 'tolerant')",1.0268759,1.1202738,0.0933979
31,-1.4900336,-1.5043063,"('evil', 'good')",-1.4900336,-1.5043063,-0.0142727
32,1.241034,1.158821,"('unkind', 'kind')",1.241034,1.158821,-0.082213
33,-0.53268117,-0.6348128,"('wrong', 'right')",-0.5326812,-0.6348128,-0.1021316
34,4.197345,4.6604652,"('mean', 'honorable')",4.1973448,4.6604652,0.4631204
35,-0.9189552,-1.2874576,"('corrupt', 'incorrupt')",-0.9189552,-1.2874576,-0.3685024
36,-0.9279063,-1.0652649,"('hostile', 'amicable')",-0.9279063,-1.0652649,-0.1373586
37,1.1711159,1.1058421,"('fake', 'genuine')",1.1711159,1.1058421,-0.0652738
38,-0.60654175,-0.42036188,"('untruthful', 'truthful')",-0.6065418,-0.4203619,0.1861799
39,0.39571217,0.39788032,"('exploitative', 'cooperative')",0.3957122,0.3978803,0.0021681
40,-1.1140935,-1.2372662,"('stingy', 'generous')",-1.1140935,-1.2372662,-0.1231727
41,0.59604615,0.37306654,"('unforgiving', 'forgiving')",0.5960461,0.3730665,-0.2229796
42,-2.102906,-2.1996899,"('unreliable', 'reliable')",-2.102906,-2.1996899,-0.0967839
43,1.2292492,1.3733441,"('irresponsible', 'responsible')",1.2292492,1.3733441,0.1440949
44,-1.0853516,-1.084327,"('prejudiced', 'unprejudiced')",-1.0853516,-1.084327,0.0010246
45,0.9496643,0.7514967,"('incompetent', 'competent')",0.9496643,0.7514967,-0.1981676
46,-0.35622925,-0.43976554,"('uncompetitive', 'competitive')",-0.3562292,-0.4397655,-0.0835363
47,5.0133433,5.2253466,"('stupid', 'smart')",5.0133433,5.2253466,0.2120033
48,0.5289655,0.6599887,"('unintelligent', 'intelligent')",0.5289655,0.6599887,0.1310232
49,-0.53247046,-0.3320278,"('unable', 'able')",-0.5324705,-0.3320278,0.2004427
50,-0.48475483,-0.4051036,"('clumsy', 'skillful')",-0.4847548,-0.4051036,0.0796512
51,0.5147206,0.5612928,"('uneducated', 'educated')",0.5147206,0.5612928,0.0465722
52,-0.38711774,-0.5259679,"('irrational', 'rational')",-0.3871177,-0.5259679,-0.1388502
53,0.14690652,0.028252864,"('uncreative', 'creative')",0.1469065,0.0282529,-0.1186536
54,0.715956,0.8302925,"('incapable', 'capable')",0.715956,0.8302925,0.1143365
55,1.3513567,1.3866736,"('incompetent', 'clever')",1.3513567,1.3866736,0.0353169
56,0.43110362,0.44476837,"('impractical', 'practical')",0.4311036,0.4447684,0.0136648
57,-1.8810836,-2.1909263,"('unimaginative', 'imaginative')",-1.8810836,-2.1909263,-0.3098427
58,0.35083178,0.24629775,"('undiscriminating', 'discriminating')",0.3508318,0.2462977,-0.1045341
59,-0.42215952,-0.31897163,"('foolish', 'wise')",-0.4221595,-0.3189716,0.1031879
60,0.5274119,0.85239685,"('inefficient', 'efficient')",0.5274119,0.8523968,0.3249849
61,0.5746632,0.39571926,"('illogical', 'logical')",0.5746632,0.3957193,-0.1789439
62,0.80920607,1.0685546,"('incompetent', 'brilliant')",0.8092061,1.0685546,0.2593485
63,0.45194972,0.5963441,"('unperceptive', 'insightful')",0.4519497,0.5963441,0.1443944
64,-6.272926,-6.2880273,"('shy', 'confident')",-6.2729259,-6.2880273,-0.0151014
65,0.5109607,0.6922041,"('insecure', 'secure')",0.5109607,0.6922041,0.1812434
66,-0.055436786,-0.2947191,"('inactive', 'active')",-0.0554368,-0.2947191,-0.2392823
67,-0.72248095,-0.69905436,"('doubtful', 'determined')",-0.722481,-0.6990544,0.0234266
68,-1.0560708,-0.8388027,"('dependent', 'independent')",-1.0560708,-0.8388027,0.2172681
69,-2.159368,-2.2102764,"('lazy', 'industrious')",-2.159368,-2.2102764,-0.0509084
70,1.743206,1.6543026,"('lethargic', 'energetic')",1.743206,1.6543026,-0.0889034
