,sink_male,sink_female,tuple,average_male,average_female,female-male
0,0.482246,0.42700237,"('unsociable', 'sociable')",0.482246,0.4270024,-0.0552436
1,1.1383635,1.2203972,"('unfriendly', 'friendly')",1.1383635,1.2203972,0.0820337
2,0.47843006,0.612441,"('unlikable', 'likable')",0.4784301,0.612441,0.1340109
3,1.0884949,1.1996233,"('repellent', 'pleasant')",1.0884949,1.1996233,0.1111284
4,-7.2548637,-7.219021,"('disliked', 'liked')",-7.2548637,-7.2190208,0.0358429
5,-0.5782203,-0.41748503,"('distant', 'outgoing')",-0.5782203,-0.417485,0.1607353
6,-0.15066059,-0.0057482645,"('distant', 'open')",-0.1506606,-0.0057483,0.1449123
7,1.7306242,1.7345306,"('insensitive', 'sensitive')",1.7306242,1.7345306,0.0039064
8,0.94512016,0.9025725,"('unaffectionate', 'affectionate')",0.9451202,0.9025725,-0.0425477
9,1.2206498,1.2974902,"('unaffectionate', 'caring')",1.2206498,1.2974902,0.0768404
10,1.9188362,1.7680082,"('unsympathetic', 'sympathetic')",1.9188362,1.7680082,-0.150828
11,2.0037596,1.9769217,"('unhelpful', 'helpful')",2.0037596,1.9769217,-0.0268379
12,-0.985796,-0.93729925,"('unsupportive', 'supportive')",-0.985796,-0.9372993,0.0484967
13,0.40186903,0.36074466,"('impolite', 'polite')",0.401869,0.3607447,-0.0411243
14,0.4544958,0.3888024,"('antisocial', 'social')",0.4544958,0.3888024,-0.0656934
15,0.1680838,0.2233519,"('boring', 'funny')",0.1680838,0.2233519,0.0552681
16,-0.7346383,-0.5219591,"('unpopular', 'popular')",-0.7346383,-0.5219591,0.2126792
17,0.121293165,0.07738131,"('nasty', 'nice')",0.1212932,0.0773813,-0.0439119
18,-0.4223021,-0.31959134,"('disagreeable', 'welcoming')",-0.4223021,-0.3195913,0.1027108
19,-0.50152546,-0.42305914,"('inhospitable', 'hospitable')",-0.5015255,-0.4230591,0.0784664
20,0.85437113,0.7378412,"('rough', 'thoughtful')",0.8543711,0.7378412,-0.1165299
21,0.31679332,0.3443083,"('immoral', 'moral')",0.3167933,0.3443083,0.027515
22,0.24219969,0.1860365,"('untrustworthy', 'trustworthy')",0.2421997,0.1860365,-0.0561632
23,6.570028,6.6765976,"('insincere', 'sincere')",6.5700278,6.6765976,0.1065698
24,1.9138254,1.9331976,"('dishonest', 'honest')",1.9138254,1.9331976,0.0193722
25,0.23350288,0.2318058,"('egoistic', 'altruistic')",0.2335029,0.2318058,-0.0016971
26,0.26507804,0.16496788,"('hardhearted', 'benevolent')",0.265078,0.1649679,-0.1001101
27,1.8164867,1.6512189,"('hardhearted', 'softhearted')",1.8164867,1.6512189,-0.1652678
28,1.0802436,1.022974,"('disloyal', 'loyal')",1.0802436,1.022974,-0.0572696
29,-0.30136377,-0.4103287,"('unfair', 'fair')",-0.3013638,-0.4103287,-0.1089649
30,1.2767295,1.189154,"('intolerant', 'tolerant')",1.2767295,1.189154,-0.0875755
31,-1.3070596,-1.1923354,"('evil', 'good')",-1.3070596,-1.1923354,0.1147242
32,1.3586023,1.2826806,"('unkind', 'kind')",1.3586023,1.2826806,-0.0759217
33,-1.1052654,-0.9767709,"('wrong', 'right')",-1.1052654,-0.9767709,0.1284945
34,4.368575,4.5933995,"('mean', 'honorable')",4.3685751,4.5933995,0.2248244
35,-1.3536738,-1.4081728,"('corrupt', 'incorrupt')",-1.3536738,-1.4081728,-0.054499
36,-1.0304074,-1.0578469,"('hostile', 'amicable')",-1.0304074,-1.0578469,-0.0274395
37,0.95417637,0.925089,"('fake', 'genuine')",0.9541764,0.925089,-0.0290874
38,-0.24296837,-0.20119362,"('untruthful', 'truthful')",-0.2429684,-0.2011936,0.0417748
39,0.014734492,0.029046979,"('exploitative', 'cooperative')",0.0147345,0.029047,0.0143125
40,-0.75226104,-0.8388771,"('stingy', 'generous')",-0.752261,-0.8388771,-0.0866161
41,0.26094064,0.113993794,"('unforgiving', 'forgiving')",0.2609406,0.1139938,-0.1469468
42,-1.3651557,-1.4565881,"('unreliable', 'reliable')",-1.3651557,-1.4565881,-0.0914324
43,1.7201607,1.6560601,"('irresponsible', 'responsible')",1.7201607,1.6560601,-0.0641006
44,-1.2732502,-1.4444947,"('prejudiced', 'unprejudiced')",-1.2732502,-1.4444947,-0.1712445
45,0.8025086,0.7589366,"('incompetent', 'competent')",0.8025086,0.7589366,-0.043572
46,-0.059494548,-0.15179855,"('uncompetitive', 'competitive')",-0.0594945,-0.1517985,-0.092304
47,5.6697755,5.85061,"('stupid', 'smart')",5.6697755,5.8506098,0.1808343
48,1.0740397,1.0317348,"('unintelligent', 'intelligent')",1.0740397,1.0317348,-0.0423049
49,-0.09198944,0.10581112,"('unable', 'able')",-0.0919894,0.1058111,0.1978005
50,-0.102891654,-0.042278364,"('clumsy', 'skillful')",-0.1028917,-0.0422784,0.0606133
51,0.8335386,0.810251,"('uneducated', 'educated')",0.8335386,0.810251,-0.0232876
52,-0.76028925,-0.6950209,"('irrational', 'rational')",-0.7602893,-0.6950209,0.0652684
53,0.49135932,0.5244979,"('uncreative', 'creative')",0.4913593,0.5244979,0.0331386
54,0.97855943,1.1583632,"('incapable', 'capable')",0.9785594,1.1583632,0.1798038
55,1.3471663,1.333886,"('incompetent', 'clever')",1.3471663,1.333886,-0.0132803
56,0.8863097,0.9452619,"('impractical', 'practical')",0.8863097,0.9452619,0.0589522
57,-2.0298686,-2.098805,"('unimaginative', 'imaginative')",-2.0298686,-2.098805,-0.0689364
58,0.072883785,-0.0454134,"('undiscriminating', 'discriminating')",0.0728838,-0.0454134,-0.1182972
59,-0.14700481,0.002698075,"('foolish', 'wise')",-0.1470048,0.0026981,0.1497029
60,0.8249524,0.8746895,"('inefficient', 'efficient')",0.8249524,0.8746895,0.0497371
61,0.6615122,0.53763604,"('illogical', 'logical')",0.6615122,0.537636,-0.1238762
62,1.7052262,1.8110873,"('incompetent', 'brilliant')",1.7052262,1.8110873,0.1058611
63,1.2057524,1.2883376,"('unperceptive', 'insightful')",1.2057524,1.2883376,0.0825852
64,-5.625787,-5.5922384,"('shy', 'confident')",-5.6257868,-5.5922384,0.0335484
65,1.438886,1.3268358,"('insecure', 'secure')",1.438886,1.3268358,-0.1120502
66,0.039601475,-0.009446964,"('inactive', 'active')",0.0396015,-0.009447,-0.0490485
67,-0.774485,-0.6929162,"('doubtful', 'determined')",-0.774485,-0.6929162,0.0815688
68,-0.3494374,-0.26748413,"('dependent', 'independent')",-0.3494374,-0.2674841,0.0819533
69,-2.0301607,-1.907451,"('lazy', 'industrious')",-2.0301607,-1.907451,0.1227097
70,2.2215261,2.107382,"('lethargic', 'energetic')",2.2215261,2.1073821,-0.114144
71,0.28427565,0.4785325,"('diffident', 'self-confident')",0.2842757,0.4785325,0.1942568
72,1.0775069,1.1118685,"('unambitious', 'ambitious')",1.0775069,1.1118685,0.0343616
73,-3.040381,-2.958616,"('helpless', 'self-reliant')",-3.040381,-2.958616,0.081765
74,0.42895576,0.39836267,"('undedicated', 'dedicated')",0.4289558,0.3983627,-0.0305931
75,-0.9128637,-0.8565718,"('meek', 'impulsive')",-0.9128637,-0.8565718,0.0562919
76,1.3127928,1.1897336,"('anxious', 'daring')",1.3127928,1.1897336,-0.1230592
77,-0.9963701,-0.9179167,"('unmotivated', 'motivated')",-0.9963701,-0.9179167,0.0784534
78,-0.3345545,-0.32430094,"('nonresilient', 'resilient')",-0.3345545,-0.3243009,0.0102536
79,-0.14311787,-0.12648264,"('wavering', 'unwavering')",-0.1431179,-0.1264826,0.0166353
80,0.4586737,0.3330208,"('dominated', 'dominating')",0.4586737,0.3330208,-0.1256529
81,0.629657,0.5366179,"('submissive', 'aggressive')",0.629657,0.5366179,-0.0930391
82,6.3306446,6.608705,"('poor', 'rich')",6.3306446,6.608705,0.2780604
83,-0.5510233,-0.5753912,"('powerless', 'powerful')",-0.5510233,-0.5753912,-0.0243679
84,0.12588373,0.14853662,"('inferior', 'superior')",0.1258837,0.1485366,0.0226529
85,-1.7561951,-1.7429738,"('insignificant', 'prestigious')",-1.7561951,-1.7429738,0.0132213
86,0.7719669,0.75062364,"('uninfluential', 'influential')",0.7719669,0.7506236,-0.0213433
87,0.20627874,0.44460362,"('unsuccessful', 'successful')",0.2062787,0.4446036,0.2383249
88,-0.07480801,0.034145415,"('low', 'eminent')",-0.074808,0.0341454,0.1089534
