,teleflex_male,teleflex_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.8918463,-1.959231,"('unsociable', 'sociable')",-0.45921552,-0.65199,-1.1755309,-1.3056105,-0.1300796
1,-1.3375653,-1.561122,"('unfriendly', 'friendly')",1.6512557,1.5243534,0.1568452,-0.0183843,-0.1752295
2,0.48103866,0.50511116,"('unlikable', 'likable')",0.5239582,0.6379466,0.5024984,0.5715289,0.0690305
3,-0.6640136,-0.6142661,"('repellent', 'pleasant')",0.11050621,0.15183474,-0.2767537,-0.2312157,0.045538
4,0.1407635,0.040491723,"('disliked', 'liked')",-5.6461935,-5.7963643,-2.7527151,-2.8779364,-0.1252213
5,-0.21670738,-0.30200207,"('distant', 'outgoing')",-0.19325069,-0.18179482,-0.204979,-0.2418984,-0.0369194
6,-0.35749823,-0.49154648,"('distant', 'open')",0.20441246,0.20932052,-0.0765429,-0.141113,-0.0645701
7,-1.0282935,-0.98076445,"('insensitive', 'sensitive')",0.53509945,0.50236124,-0.246597,-0.2392016,0.0073954
8,-1.0679331,-1.1590387,"('unaffectionate', 'affectionate')",0.87804747,0.79634356,-0.0949428,-0.1813475,-0.0864047
9,-1.4576397,-1.5648693,"('unaffectionate', 'caring')",0.87316954,0.8050994,-0.2922351,-0.3798849,-0.0876498
10,-2.139767,-2.148215,"('unsympathetic', 'sympathetic')",-0.7618521,-0.82096446,-1.4508095,-1.4845898,-0.0337803
11,-1.4316162,-1.3303082,"('unhelpful', 'helpful')",0.9257095,1.0330728,-0.2529534,-0.1486177,0.1043357
12,-1.6547157,-1.5736713,"('unsupportive', 'supportive')",-1.7152257,-1.737844,-1.6849706,-1.6557577,0.0292129
13,-0.89342,-0.84367734,"('impolite', 'polite')",-0.65740436,-0.60391915,-0.7754122,-0.7237983,0.0516139
14,-0.00020663068,0.04246237,"('antisocial', 'social')",-0.3172578,-0.41557056,-0.1587322,-0.1865541,-0.0278219
15,0.78382456,0.71660113,"('boring', 'funny')",0.80831647,0.781855,0.7960705,0.7492281,-0.0468424
16,-0.22861311,-0.22930282,"('unpopular', 'popular')",0.25086886,0.32795125,0.0111279,0.0493242,0.0381963
17,-0.16950245,-0.10371446,"('nasty', 'nice')",-0.7064575,-0.6635064,-0.43798,-0.3836104,0.0543696
18,-0.19544795,-0.2161609,"('disagreeable', 'welcoming')",-0.23265769,-0.25458428,-0.2140528,-0.2353726,-0.0213198
19,-0.53460723,-0.6187195,"('inhospitable', 'hospitable')",0.051040065,0.12953846,-0.2417836,-0.2445905,-0.0028069
20,-0.35772172,-0.35332772,"('rough', 'thoughtful')",0.97932965,0.8903229,0.3108039,0.2684976,-0.0423063
21,-0.45657432,-0.46196967,"('immoral', 'moral')",-0.70055,-0.71947384,-0.5785621,-0.5907217,-0.0121596
22,-0.72733027,-0.7732515,"('untrustworthy', 'trustworthy')",-0.7382962,-0.882957,-0.7328132,-0.8281043,-0.0952911
23,-1.7009908,-1.7245837,"('insincere', 'sincere')",4.700993,4.676325,1.5000012,1.4758706,-0.0241306
24,-0.83908314,-0.82961076,"('dishonest', 'honest')",0.5374765,0.4866301,-0.1508033,-0.1714903,-0.020687
25,0.8364424,0.7526704,"('egoistic', 'altruistic')",1.727338,1.6695415,1.2818902,1.2111059,-0.0707843
26,0.03638185,-0.119029805,"('hardhearted', 'benevolent')",2.0806875,1.928353,1.0585347,0.9046616,-0.1538731
27,-0.8547032,-0.8188885,"('hardhearted', 'softhearted')",1.2609097,1.1826484,0.2031032,0.18188,-0.0212232
28,-0.7333231,-0.8481879,"('disloyal', 'loyal')",0.6034095,0.45210734,-0.0649568,-0.1980403,-0.1330835
29,-0.36922026,-0.4554591,"('unfair', 'fair')",-0.3726703,-0.5337626,-0.3709453,-0.4946108,-0.1236655
30,-0.57751167,-0.5426881,"('intolerant', 'tolerant')",1.2099625,1.1717546,0.3162254,0.3145333,-0.0016921
31,-0.037712038,-0.10962634,"('evil', 'good')",-0.67898273,-0.82493925,-0.3583474,-0.4672828,-0.1089354
32,-0.17382428,-0.17984878,"('unkind', 'kind')",0.84239286,0.69677526,0.3342843,0.2584632,-0.0758211
33,0.32381913,0.21092024,"('wrong', 'right')",-0.16593525,-0.25383532,0.0789419,-0.0214575,-0.1003994
34,-0.6336167,-0.50434583,"('mean', 'honorable')",5.160909,5.4150176,2.2636461,2.4553359,0.1916898
35,1.6194737,1.446737,"('corrupt', 'incorrupt')",0.3111642,0.13895273,0.9653189,0.7928449,-0.172474
36,0.29368275,0.03886572,"('hostile', 'amicable')",0.51156163,0.25432,0.4026222,0.1465929,-0.2560293
37,-0.34459275,-0.29215294,"('fake', 'genuine')",0.28018114,0.32613507,-0.0322058,0.0169911,0.0491969
38,-1.0112429,-1.0462613,"('untruthful', 'truthful')",-0.54044586,-0.46072388,-0.7758443,-0.7534926,0.0223517
39,0.65434545,0.6935153,"('exploitative', 'cooperative')",0.20817213,0.1376841,0.4312588,0.4155997,-0.0156591
40,0.2653774,0.21729213,"('stingy', 'generous')",-0.99886334,-1.1841577,-0.366743,-0.4834328,-0.1166898
41,-0.6169374,-0.6755711,"('unforgiving', 'forgiving')",0.22627217,0.08576663,-0.1953326,-0.2949022,-0.0995696
42,-0.050911166,0.10851903,"('unreliable', 'reliable')",-3.1200724,-3.0036657,-1.5854918,-1.4475733,0.1379185
