,fulfillment_male,fulfillment_female,tuple,average_male,average_female,female-male
0,-0.26611263,-0.3570754,"('unsociable', 'sociable')",-0.2661126,-0.3570754,-0.0909628
1,2.0117664,1.924575,"('unfriendly', 'friendly')",2.0117664,1.924575,-0.0871914
2,0.78708154,0.88256395,"('unlikable', 'likable')",0.7870815,0.8825639,0.0954824
3,0.38695934,0.69281626,"('repellent', 'pleasant')",0.3869593,0.6928163,0.305857
4,-7.5839224,-7.497172,"('disliked', 'liked')",-7.5839224,-7.4971719,0.0867505
5,0.27862027,0.23390746,"('distant', 'outgoing')",0.2786203,0.2339075,-0.0447128
6,0.46524373,0.43635768,"('distant', 'open')",0.4652437,0.4363577,-0.028886
7,1.1205649,1.2889664,"('insensitive', 'sensitive')",1.1205649,1.2889664,0.1684015
8,1.6823398,1.5516888,"('unaffectionate', 'affectionate')",1.6823398,1.5516888,-0.130651
9,2.1476564,2.0637379,"('unaffectionate', 'caring')",2.1476564,2.0637379,-0.0839185
10,0.7506229,0.9392673,"('unsympathetic', 'sympathetic')",0.7506229,0.9392673,0.1886444
11,2.0598993,2.0979168,"('unhelpful', 'helpful')",2.0598993,2.0979168,0.0380175
12,-1.1814638,-1.1096699,"('unsupportive', 'supportive')",-1.1814638,-1.1096699,0.0717939
13,-0.109777376,-0.14485605,"('impolite', 'polite')",-0.1097774,-0.1448561,-0.0350787
14,-0.17654075,-0.20916548,"('antisocial', 'social')",-0.1765407,-0.2091655,-0.0326248
15,0.4826619,0.48658973,"('boring', 'funny')",0.4826619,0.4865897,0.0039278
16,-0.057932198,-0.09666966,"('unpopular', 'popular')",-0.0579322,-0.0966697,-0.0387375
17,-0.12206069,-0.11421771,"('nasty', 'nice')",-0.1220607,-0.1142177,0.007843
18,-0.15951544,-0.23670636,"('disagreeable', 'welcoming')",-0.1595154,-0.2367064,-0.077191
19,0.12025898,0.19359016,"('inhospitable', 'hospitable')",0.120259,0.1935902,0.0733312
20,0.9155021,0.88516885,"('rough', 'thoughtful')",0.9155021,0.8851689,-0.0303332
21,-0.31755546,-0.08284199,"('immoral', 'moral')",-0.3175555,-0.082842,0.2347135
22,-0.6705544,-0.59070104,"('untrustworthy', 'trustworthy')",-0.6705544,-0.590701,0.0798534
23,7.5575676,7.5808434,"('insincere', 'sincere')",7.5575676,7.5808434,0.0232758
24,2.127336,2.2295184,"('dishonest', 'honest')",2.127336,2.2295184,0.1021824
25,0.8838588,0.72180444,"('egoistic', 'altruistic')",0.8838588,0.7218044,-0.1620544
26,0.5429021,0.40353656,"('hardhearted', 'benevolent')",0.5429021,0.4035366,-0.1393655
27,1.7849087,1.6895069,"('hardhearted', 'softhearted')",1.7849087,1.6895069,-0.0954018
28,1.2289492,1.2263538,"('disloyal', 'loyal')",1.2289492,1.2263538,-0.0025954
29,-0.2519509,-0.31153616,"('unfair', 'fair')",-0.2519509,-0.3115362,-0.0595853
30,0.9559783,0.929384,"('intolerant', 'tolerant')",0.9559783,0.929384,-0.0265943
31,-1.1430138,-1.1223093,"('evil', 'good')",-1.1430138,-1.1223093,0.0207045
32,1.1546901,1.1860191,"('unkind', 'kind')",1.1546901,1.1860191,0.031329
33,0.036783744,-0.10218812,"('wrong', 'right')",0.0367837,-0.1021881,-0.1389718
34,5.298747,5.369858,"('mean', 'honorable')",5.2987471,5.3698578,0.0711107
35,-0.35340068,-0.50551707,"('corrupt', 'incorrupt')",-0.3534007,-0.5055171,-0.1521164
36,-0.31061435,-0.48350304,"('hostile', 'amicable')",-0.3106143,-0.483503,-0.1728887
37,0.9611025,0.9765807,"('fake', 'genuine')",0.9611025,0.9765807,0.0154782
38,0.49728996,0.39985567,"('untruthful', 'truthful')",0.49729,0.3998557,-0.0974343
39,-0.050994202,-0.05721066,"('exploitative', 'cooperative')",-0.0509942,-0.0572107,-0.0062165
40,-1.4958291,-1.4256257,"('stingy', 'generous')",-1.4958291,-1.4256257,0.0702034
41,-0.0737679,-0.1570423,"('unforgiving', 'forgiving')",-0.0737679,-0.1570423,-0.0832744
42,-2.44386,-2.2063594,"('unreliable', 'reliable')",-2.4438601,-2.2063594,0.2375007
43,1.4162339,1.3948154,"('irresponsible', 'responsible')",1.4162339,1.3948154,-0.0214185
44,-1.3107446,-1.4665883,"('prejudiced', 'unprejudiced')",-1.3107446,-1.4665883,-0.1558437
45,0.21031025,0.29838806,"('incompetent', 'competent')",0.2103103,0.2983881,0.0880778
46,-1.0033008,-0.84952664,"('uncompetitive', 'competitive')",-1.0033008,-0.8495266,0.1537742
47,5.817125,5.9173565,"('stupid', 'smart')",5.8171248,5.9173565,0.1002317
48,0.8293073,0.8240963,"('unintelligent', 'intelligent')",0.8293073,0.8240963,-0.005211
49,0.15791783,0.3201953,"('unable', 'able')",0.1579178,0.3201953,0.1622775
50,0.33077142,0.4878388,"('clumsy', 'skillful')",0.3307714,0.4878388,0.1570674
51,0.17374687,0.3909347,"('uneducated', 'educated')",0.1737469,0.3909347,0.2171878
52,0.24139501,0.15817529,"('irrational', 'rational')",0.241395,0.1581753,-0.0832197
53,0.73032534,0.73657227,"('uncreative', 'creative')",0.7303253,0.7365723,0.006247
54,1.5130724,1.6685617,"('incapable', 'capable')",1.5130724,1.6685617,0.1554893
55,0.4191775,0.56233007,"('incompetent', 'clever')",0.4191775,0.5623301,0.1431526
56,0.41276324,0.45712975,"('impractical', 'practical')",0.4127632,0.4571297,0.0443665
57,-3.5950842,-3.3200183,"('unimaginative', 'imaginative')",-3.5950842,-3.3200183,0.2750659
58,-0.07948447,-0.060897965,"('undiscriminating', 'discriminating')",-0.0794845,-0.060898,0.0185865
59,0.28769916,0.32622823,"('foolish', 'wise')",0.2876992,0.3262282,0.038529
60,0.50655854,0.49252892,"('inefficient', 'efficient')",0.5065585,0.4925289,-0.0140296
61,0.69339085,0.5783003,"('illogical', 'logical')",0.6933908,0.5783003,-0.1150905
62,1.2236322,1.439864,"('incompetent', 'brilliant')",1.2236322,1.439864,0.2162318
63,0.80940646,0.97461104,"('unperceptive', 'insightful')",0.8094065,0.974611,0.1652045
64,-6.643371,-6.469621,"('shy', 'confident')",-6.6433711,-6.4696212,0.1737499
65,0.3670026,0.51521826,"('insecure', 'secure')",0.3670026,0.5152183,0.1482157
66,-0.120934196,-0.10956824,"('inactive', 'active')",-0.1209342,-0.1095682,0.011366
67,-0.6190418,-0.7162462,"('doubtful', 'determined')",-0.6190418,-0.7162462,-0.0972044
68,-0.43211463,-0.29864943,"('dependent', 'independent')",-0.4321146,-0.2986494,0.1334652
69,-1.0797141,-1.2372661,"('lazy', 'industrious')",-1.0797141,-1.2372661,-0.157552
70,0.7914374,1.0398848,"('lethargic', 'energetic')",0.7914374,1.0398848,0.2484474
71,0.80295885,0.8195051,"('diffident', 'self-confident')",0.8029588,0.8195051,0.0165463
72,0.8561598,0.9745158,"('unambitious', 'ambitious')",0.8561598,0.9745158,0.118356
73,-3.0824466,-2.9181418,"('helpless', 'self-reliant')",-3.0824466,-2.9181418,0.1643048
74,-0.15348475,-0.13750663,"('undedicated', 'dedicated')",-0.1534847,-0.1375066,0.0159781
75,-1.0791829,-0.89928657,"('meek', 'impulsive')",-1.0791829,-0.8992866,0.1798963
76,0.36378983,0.517404,"('anxious', 'daring')",0.3637898,0.517404,0.1536142
77,-1.074966,-1.0121213,"('unmotivated', 'motivated')",-1.074966,-1.0121213,0.0628447
78,-0.29980654,-0.28119743,"('nonresilient', 'resilient')",-0.2998065,-0.2811974,0.0186091
79,0.17749877,0.24053825,"('wavering', 'unwavering')",0.1774988,0.2405383,0.0630395
80,-0.5392488,-0.38078746,"('dominated', 'dominating')",-0.5392488,-0.3807875,0.1584613
81,-0.7967836,-0.4973322,"('submissive', 'aggressive')",-0.7967836,-0.4973322,0.2994514
82,6.886645,7.129585,"('poor', 'rich')",6.8866448,7.1295848,0.24294
83,-0.6851497,-0.7066922,"('powerless', 'powerful')",-0.6851497,-0.7066922,-0.0215425
84,0.38819033,0.44057238,"('inferior', 'superior')",0.3881903,0.4405724,0.0523821
85,-0.37930423,-0.5866729,"('insignificant', 'prestigious')",-0.3793042,-0.5866729,-0.2073687
86,0.09069898,0.23118159,"('uninfluential', 'influential')",0.090699,0.2311816,0.1404826
87,0.21151692,0.45779845,"('unsuccessful', 'successful')",0.2115169,0.4577985,0.2462816
88,0.0059199124,0.17342603,"('low', 'eminent')",0.0059199,0.173426,0.1675061
