,gathering_male,gathering_female,tuple,average_male,average_female,female-male
0,0.11609894,0.0070537347,"('unsociable', 'sociable')",0.1160989,0.0070537,-0.1090452
1,1.3319144,1.3435744,"('unfriendly', 'friendly')",1.3319144,1.3435744,0.01166
2,0.83467406,0.9416163,"('unlikable', 'likable')",0.8346741,0.9416163,0.1069422
3,1.0820415,1.1293103,"('repellent', 'pleasant')",1.0820415,1.1293103,0.0472688
4,-7.159557,-7.003304,"('disliked', 'liked')",-7.1595569,-7.003304,0.1562529
5,-0.018801281,0.043270666,"('distant', 'outgoing')",-0.0188013,0.0432707,0.062072
6,0.0028628223,0.07494953,"('distant', 'open')",0.0028628,0.0749495,0.0720867
7,1.4459884,1.3642999,"('insensitive', 'sensitive')",1.4459884,1.3642999,-0.0816885
8,1.0537883,1.0482657,"('unaffectionate', 'affectionate')",1.0537883,1.0482657,-0.0055226
9,1.5417429,1.5836371,"('unaffectionate', 'caring')",1.5417429,1.5836371,0.0418942
10,1.2098092,1.1615369,"('unsympathetic', 'sympathetic')",1.2098092,1.1615369,-0.0482723
11,2.1323075,2.0988743,"('unhelpful', 'helpful')",2.1323075,2.0988743,-0.0334332
12,-0.873228,-0.86782813,"('unsupportive', 'supportive')",-0.873228,-0.8678281,0.0053999
13,0.11091444,0.007857084,"('impolite', 'polite')",0.1109144,0.0078571,-0.1030573
14,0.56319493,0.44309905,"('antisocial', 'social')",0.5631949,0.4430991,-0.1200958
15,0.2936311,0.31164947,"('boring', 'funny')",0.2936311,0.3116495,0.0180184
16,-0.48604062,-0.41947374,"('unpopular', 'popular')",-0.4860406,-0.4194737,0.0665669
17,-0.17563981,-0.14620428,"('nasty', 'nice')",-0.1756398,-0.1462043,0.0294355
18,-0.008177528,-0.0581443,"('disagreeable', 'welcoming')",-0.0081775,-0.0581443,-0.0499668
19,-0.24981323,-0.16604227,"('inhospitable', 'hospitable')",-0.2498132,-0.1660423,0.0837709
20,0.8024252,0.7022846,"('rough', 'thoughtful')",0.8024252,0.7022846,-0.1001406
21,0.32012668,0.28867778,"('immoral', 'moral')",0.3201267,0.2886778,-0.0314489
22,0.2704631,0.23217903,"('untrustworthy', 'trustworthy')",0.2704631,0.232179,-0.0382841
23,6.9631405,6.865766,"('insincere', 'sincere')",6.9631405,6.865766,-0.0973745
24,2.2102153,2.1476855,"('dishonest', 'honest')",2.2102153,2.1476855,-0.0625298
25,0.33948678,0.3167561,"('egoistic', 'altruistic')",0.3394868,0.3167561,-0.0227307
26,0.25414386,0.27462944,"('hardhearted', 'benevolent')",0.2541439,0.2746294,0.0204855
27,1.433575,1.3031696,"('hardhearted', 'softhearted')",1.433575,1.3031696,-0.1304054
28,1.1366825,1.1012344,"('disloyal', 'loyal')",1.1366825,1.1012344,-0.0354481
29,0.0891196,0.03491033,"('unfair', 'fair')",0.0891196,0.0349103,-0.0542093
30,1.1369506,1.013558,"('intolerant', 'tolerant')",1.1369506,1.013558,-0.1233926
31,-1.3194423,-1.2285343,"('evil', 'good')",-1.3194423,-1.2285343,0.090908
32,1.2254313,1.1041347,"('unkind', 'kind')",1.2254313,1.1041347,-0.1212966
33,-0.33722213,-0.27598876,"('wrong', 'right')",-0.3372221,-0.2759888,0.0612333
34,4.716062,4.806094,"('mean', 'honorable')",4.7160621,4.8060942,0.0900321
35,-0.9742101,-0.9762355,"('corrupt', 'incorrupt')",-0.9742101,-0.9762355,-0.0020254
36,-1.1035837,-0.9968733,"('hostile', 'amicable')",-1.1035837,-0.9968733,0.1067104
37,0.7345576,0.7019537,"('fake', 'genuine')",0.7345576,0.7019537,-0.0326039
38,0.2375053,0.2113069,"('untruthful', 'truthful')",0.2375053,0.2113069,-0.0261984
39,0.17552558,0.1426852,"('exploitative', 'cooperative')",0.1755256,0.1426852,-0.0328404
40,-1.1699761,-1.2162038,"('stingy', 'generous')",-1.1699761,-1.2162038,-0.0462277
41,0.069661975,0.01029402,"('unforgiving', 'forgiving')",0.069662,0.010294,-0.059368
42,-1.6332198,-1.6098264,"('unreliable', 'reliable')",-1.6332198,-1.6098264,0.0233934
43,1.687644,1.5461049,"('irresponsible', 'responsible')",1.687644,1.5461049,-0.1415391
44,-1.519613,-1.5971044,"('prejudiced', 'unprejudiced')",-1.519613,-1.5971044,-0.0774914
45,0.6020458,0.554928,"('incompetent', 'competent')",0.6020458,0.554928,-0.0471178
46,-0.15966217,-0.18429838,"('uncompetitive', 'competitive')",-0.1596622,-0.1842984,-0.0246362
47,5.591921,5.625855,"('stupid', 'smart')",5.5919209,5.625855,0.0339341
48,0.93597966,0.85599667,"('unintelligent', 'intelligent')",0.9359797,0.8559967,-0.079983
49,0.40085018,0.5203012,"('unable', 'able')",0.4008502,0.5203012,0.119451
50,0.13856539,0.2164232,"('clumsy', 'skillful')",0.1385654,0.2164232,0.0778578
51,0.7579302,0.75694835,"('uneducated', 'educated')",0.7579302,0.7569484,-0.0009818
52,-0.38228643,-0.31517136,"('irrational', 'rational')",-0.3822864,-0.3151714,0.067115
53,0.6206873,0.635258,"('uncreative', 'creative')",0.6206873,0.635258,0.0145707
54,1.4540771,1.5969123,"('incapable', 'capable')",1.4540771,1.5969123,0.1428352
55,1.1369157,0.99326473,"('incompetent', 'clever')",1.1369157,0.9932647,-0.143651
56,1.0335697,0.97087705,"('impractical', 'practical')",1.0335697,0.9708771,-0.0626926
57,-2.4197912,-2.3725705,"('unimaginative', 'imaginative')",-2.4197912,-2.3725705,0.0472207
58,0.11030901,0.10707694,"('undiscriminating', 'discriminating')",0.110309,0.1070769,-0.0032321
59,0.17239198,0.34405407,"('foolish', 'wise')",0.172392,0.3440541,0.1716621
60,0.85587317,0.74572164,"('inefficient', 'efficient')",0.8558732,0.7457216,-0.1101516
61,0.8344256,0.7180958,"('illogical', 'logical')",0.8344256,0.7180958,-0.1163298
62,1.770321,1.7128109,"('incompetent', 'brilliant')",1.770321,1.7128109,-0.0575101
63,1.2525975,1.2465076,"('unperceptive', 'insightful')",1.2525975,1.2465076,-0.0060899
64,-5.2788687,-5.236993,"('shy', 'confident')",-5.2788687,-5.2369928,0.0418759
65,1.2776496,1.190782,"('insecure', 'secure')",1.2776496,1.190782,-0.0868676
66,0.09585142,0.12293911,"('inactive', 'active')",0.0958514,0.1229391,0.0270877
67,-0.7152052,-0.6615957,"('doubtful', 'determined')",-0.7152052,-0.6615957,0.0536095
68,-0.056513853,-0.071496576,"('dependent', 'independent')",-0.0565139,-0.0714966,-0.0149827
69,-1.466321,-1.3863782,"('lazy', 'industrious')",-1.466321,-1.3863782,0.0799428
70,1.5972528,1.5348097,"('lethargic', 'energetic')",1.5972528,1.5348097,-0.0624431
71,0.80951595,0.9358837,"('diffident', 'self-confident')",0.809516,0.9358837,0.1263677
72,1.105796,1.1213664,"('unambitious', 'ambitious')",1.105796,1.1213664,0.0155704
73,-3.0453427,-2.9495265,"('helpless', 'self-reliant')",-3.0453427,-2.9495265,0.0958162
74,0.29746386,0.1814802,"('undedicated', 'dedicated')",0.2974639,0.1814802,-0.1159837
75,-0.74262816,-0.61469424,"('meek', 'impulsive')",-0.7426282,-0.6146942,0.127934
76,0.87315154,0.72442263,"('anxious', 'daring')",0.8731515,0.7244226,-0.1487289
77,-0.79619265,-0.7982802,"('unmotivated', 'motivated')",-0.7961926,-0.7982802,-0.0020876
78,-0.26851904,-0.2895662,"('nonresilient', 'resilient')",-0.268519,-0.2895662,-0.0210472
79,-0.14588283,-0.043920267,"('wavering', 'unwavering')",-0.1458828,-0.0439203,0.1019625
80,0.102137774,-0.005739223,"('dominated', 'dominating')",0.1021378,-0.0057392,-0.107877
81,0.29598153,0.27800414,"('submissive', 'aggressive')",0.2959815,0.2780041,-0.0179774
82,6.4558816,6.5702114,"('poor', 'rich')",6.4558816,6.5702114,0.1143298
83,-0.4538886,-0.4736243,"('powerless', 'powerful')",-0.4538886,-0.4736243,-0.0197357
84,-0.051594228,-0.022259519,"('inferior', 'superior')",-0.0515942,-0.0222595,0.0293347
85,-1.4968352,-1.3880402,"('insignificant', 'prestigious')",-1.4968352,-1.3880402,0.108795
86,0.67495424,0.66287565,"('uninfluential', 'influential')",0.6749542,0.6628757,-0.0120785
87,0.4219577,0.53609174,"('unsuccessful', 'successful')",0.4219577,0.5360917,0.114134
88,0.003733999,0.07016776,"('low', 'eminent')",0.003734,0.0701678,0.0664338
