,hormel_male,hormel_female,tuple,foods_male,foods_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.3093245,-1.47092,"('unsociable', 'sociable')",0.7075269,0.59071577,-0.5111937,-0.6791226,-0.3709971,-0.5197756,-0.1487785
1,-1.2564507,-1.3887671,"('unfriendly', 'friendly')",0.6726003,0.5694122,1.3937612,1.2628605,0.2699703,0.1478352,-0.1221351
2,0.5584143,0.5147724,"('unlikable', 'likable')",0.48365283,0.45809743,0.4604378,0.5031807,0.5008349,0.4920169,-0.008818
3,-1.2782133,-1.218231,"('repellent', 'pleasant')",-1.4748286,-1.3233774,0.53245187,0.61199236,-0.7401966,-0.6432053,0.0969913
4,0.59925663,0.5010015,"('disliked', 'liked')",-0.008108368,0.0104927495,-7.466492,-7.641773,-2.2917813,-2.3767597,-0.0849784
5,0.3258873,0.30919573,"('distant', 'outgoing')",0.288859,0.2924096,-0.28751802,-0.26265836,0.1090761,0.1129823,0.0039062
6,-0.015885549,-0.03138834,"('distant', 'open')",0.13132289,0.15172869,-0.07930224,-0.042123646,0.012045,0.0260722,0.0140272
7,-1.0288755,-1.1027828,"('insensitive', 'sensitive')",-0.09364551,0.0019372478,0.38005626,0.31232172,-0.2474882,-0.2628413,-0.0153531
8,-0.26234555,-0.3718314,"('unaffectionate', 'affectionate')",0.7385374,0.6943357,1.0917642,1.0500438,0.522652,0.457516,-0.065136
9,-1.1546961,-1.2478487,"('unaffectionate', 'caring')",0.7742097,0.7295645,1.433539,1.4644154,0.3510176,0.3153771,-0.0356405
10,-2.1011586,-2.2663715,"('unsympathetic', 'sympathetic')",-0.45334628,-0.45072424,-0.7993652,-0.8690826,-1.1179567,-1.1953928,-0.0774361
11,-1.3194183,-1.3231626,"('unhelpful', 'helpful')",-0.25673497,-0.19876954,1.217457,1.3712243,-0.1195654,-0.0502359,0.0693295
12,-0.3764656,-0.46883696,"('unsupportive', 'supportive')",0.6583517,0.68804234,-2.2250671,-2.332523,-0.647727,-0.7044392,-0.0567122
13,-1.1420391,-1.328097,"('impolite', 'polite')",0.6641618,0.5951453,-0.7573508,-0.7418926,-0.4117427,-0.4916147,-0.079872
14,-0.8222149,-0.86986554,"('antisocial', 'social')",0.69783664,0.71909404,-0.41219312,-0.49555674,-0.1788571,-0.2154427,-0.0365856
15,0.20376283,0.16901192,"('boring', 'funny')",0.14292757,0.07526987,0.05579999,0.072459385,0.1341635,0.1055804,-0.0285831
