,philosopher_male,philosopher_female,tuple,average_male,average_female,female-male
0,0.5479151,0.56179184,"('unsociable', 'sociable')",0.5479151,0.5617918,0.0138767
1,0.85168326,0.6570591,"('unfriendly', 'friendly')",0.8516833,0.6570591,-0.1946242
2,0.11154368,0.22846146,"('unlikable', 'likable')",0.1115437,0.2284615,0.1169178
3,1.000997,1.1004354,"('repellent', 'pleasant')",1.0009969,1.1004354,0.0994385
4,-6.981089,-7.1745396,"('disliked', 'liked')",-6.9810891,-7.1745396,-0.1934505
5,-0.40324658,-0.5893736,"('distant', 'outgoing')",-0.4032466,-0.5893736,-0.186127
6,0.074018076,-0.2276642,"('distant', 'open')",0.0740181,-0.2276642,-0.3016823
7,1.4199498,1.4396558,"('insensitive', 'sensitive')",1.4199498,1.4396558,0.019706
8,0.77008057,0.6359051,"('unaffectionate', 'affectionate')",0.7700806,0.6359051,-0.1341755
9,1.0821817,1.065394,"('unaffectionate', 'caring')",1.0821817,1.065394,-0.0167877
10,1.253246,1.4376734,"('unsympathetic', 'sympathetic')",1.2532459,1.4376734,0.1844275
11,1.642026,1.7251613,"('unhelpful', 'helpful')",1.6420259,1.7251613,0.0831354
12,-1.2860848,-1.2381352,"('unsupportive', 'supportive')",-1.2860848,-1.2381352,0.0479496
13,-0.016042262,0.2677961,"('impolite', 'polite')",-0.0160423,0.2677961,0.2838384
14,0.49673343,0.5890102,"('antisocial', 'social')",0.4967334,0.5890102,0.0922768
15,0.63320506,0.4640848,"('boring', 'funny')",0.6332051,0.4640848,-0.1691203
16,-0.7836443,-0.8771541,"('unpopular', 'popular')",-0.7836443,-0.8771541,-0.0935098
17,0.08118682,0.079603374,"('nasty', 'nice')",0.0811868,0.0796034,-0.0015834
18,-0.37620926,-0.30521595,"('disagreeable', 'welcoming')",-0.3762093,-0.305216,0.0709933
19,-0.7456616,-0.8009218,"('inhospitable', 'hospitable')",-0.7456616,-0.8009218,-0.0552602
20,0.55567074,0.41977954,"('rough', 'thoughtful')",0.5556707,0.4197795,-0.1358912
21,0.107527435,0.4357499,"('immoral', 'moral')",0.1075274,0.4357499,0.3282225
22,0.14638478,0.20014858,"('untrustworthy', 'trustworthy')",0.1463848,0.2001486,0.0537638
23,5.987467,6.117572,"('insincere', 'sincere')",5.9874668,6.1175718,0.130105
24,1.4465545,1.4755883,"('dishonest', 'honest')",1.4465545,1.4755883,0.0290338
25,0.62931204,0.54752606,"('egoistic', 'altruistic')",0.629312,0.5475261,-0.0817859
26,0.9167806,0.71688783,"('hardhearted', 'benevolent')",0.9167806,0.7168878,-0.1998928
27,1.5966163,1.3737926,"('hardhearted', 'softhearted')",1.5966163,1.3737926,-0.2228237
28,1.2712033,1.1100619,"('disloyal', 'loyal')",1.2712033,1.1100619,-0.1611414
29,-0.2783014,-0.47729203,"('unfair', 'fair')",-0.2783014,-0.477292,-0.1989906
30,1.0503223,1.1959661,"('intolerant', 'tolerant')",1.0503223,1.1959661,0.1456438
31,-1.0883768,-1.3741434,"('evil', 'good')",-1.0883768,-1.3741434,-0.2857666
32,1.0153201,0.9663403,"('unkind', 'kind')",1.0153201,0.9663403,-0.0489798
33,-0.26642376,-0.36654493,"('wrong', 'right')",-0.2664238,-0.3665449,-0.1001211
34,4.0175114,4.2438,"('mean', 'honorable')",4.0175114,4.2438002,0.2262888
35,-1.0165863,-1.4505061,"('corrupt', 'incorrupt')",-1.0165863,-1.4505061,-0.4339198
36,-0.93830705,-1.2258143,"('hostile', 'amicable')",-0.938307,-1.2258143,-0.2875073
37,1.0735408,1.0022955,"('fake', 'genuine')",1.0735408,1.0022955,-0.0712453
38,-0.49180403,-0.38315165,"('untruthful', 'truthful')",-0.491804,-0.3831517,0.1086523
39,0.42923027,0.49672556,"('exploitative', 'cooperative')",0.4292303,0.4967256,0.0674953
40,-0.87759817,-1.0164359,"('stingy', 'generous')",-0.8775982,-1.0164359,-0.1388377
41,0.7064771,0.6105296,"('unforgiving', 'forgiving')",0.7064771,0.6105296,-0.0959475
42,-1.7144042,-1.7042328,"('unreliable', 'reliable')",-1.7144042,-1.7042328,0.0101714
43,1.037756,1.1953453,"('irresponsible', 'responsible')",1.037756,1.1953453,0.1575893
44,-1.2266886,-1.305866,"('prejudiced', 'unprejudiced')",-1.2266886,-1.305866,-0.0791774
45,0.76937544,0.56175715,"('incompetent', 'competent')",0.7693754,0.5617571,-0.2076183
46,-0.41733992,-0.24820429,"('uncompetitive', 'competitive')",-0.4173399,-0.2482043,0.1691356
47,4.5547533,4.7095003,"('stupid', 'smart')",4.5547533,4.7095003,0.154747
48,0.28793597,0.37684128,"('unintelligent', 'intelligent')",0.287936,0.3768413,0.0889053
49,-0.3047258,-0.26145044,"('unable', 'able')",-0.3047258,-0.2614504,0.0432754
50,-0.3454501,-0.47449568,"('clumsy', 'skillful')",-0.3454501,-0.4744957,-0.1290456
51,0.5669475,0.67919654,"('uneducated', 'educated')",0.5669475,0.6791965,0.112249
52,-0.091524705,-0.42311347,"('irrational', 'rational')",-0.0915247,-0.4231135,-0.3315888
53,-0.22700374,-0.40639293,"('uncreative', 'creative')",-0.2270037,-0.4063929,-0.1793892
54,0.64894927,0.692126,"('incapable', 'capable')",0.6489493,0.692126,0.0431767
55,1.1082424,1.2571315,"('incompetent', 'clever')",1.1082424,1.2571315,0.1488891
56,0.47800806,0.6198798,"('impractical', 'practical')",0.4780081,0.6198798,0.1418717
57,-1.4944661,-1.6812139,"('unimaginative', 'imaginative')",-1.4944661,-1.6812139,-0.1867478
58,0.49876922,0.4070557,"('undiscriminating', 'discriminating')",0.4987692,0.4070557,-0.0917135
59,0.042512365,-0.059275925,"('foolish', 'wise')",0.0425124,-0.0592759,-0.1017883
60,0.37790337,0.870777,"('inefficient', 'efficient')",0.3779034,0.870777,0.4928736
61,0.4385034,0.29783663,"('illogical', 'logical')",0.4385034,0.2978366,-0.1406668
62,0.780457,1.0092458,"('incompetent', 'brilliant')",0.780457,1.0092458,0.2287888
63,0.2401996,0.36395296,"('unperceptive', 'insightful')",0.2401996,0.363953,0.1237534
64,-5.5708137,-5.302729,"('shy', 'confident')",-5.5708137,-5.3027291,0.2680846
65,0.7340801,1.0546767,"('insecure', 'secure')",0.7340801,1.0546767,0.3205966
66,-0.09092137,-0.3387078,"('inactive', 'active')",-0.0909214,-0.3387078,-0.2477864
67,-0.71967226,-0.62947285,"('doubtful', 'determined')",-0.7196723,-0.6294729,0.0901994
68,-0.83164567,-0.69061476,"('dependent', 'independent')",-0.8316457,-0.6906148,0.1410309
69,-1.8247205,-2.0113225,"('lazy', 'industrious')",-1.8247205,-2.0113225,-0.186602
70,1.7204211,1.7371011,"('lethargic', 'energetic')",1.7204211,1.7371011,0.01668
71,0.18842763,0.09435167,"('diffident', 'self-confident')",0.1884276,0.0943517,-0.0940759
72,0.93269706,1.2232211,"('unambitious', 'ambitious')",0.9326971,1.2232211,0.290524
73,-2.530355,-2.5213075,"('helpless', 'self-reliant')",-2.530355,-2.5213075,0.0090475
74,0.47320235,0.29010588,"('undedicated', 'dedicated')",0.4732023,0.2901059,-0.1830964
75,-0.6600549,-0.72524846,"('meek', 'impulsive')",-0.6600549,-0.7252485,-0.0651936
76,0.52537423,0.6759029,"('anxious', 'daring')",0.5253742,0.6759029,0.1505287
77,-1.3881787,-1.1650736,"('unmotivated', 'motivated')",-1.3881787,-1.1650736,0.2231051
78,-1.0497354,-1.1146603,"('nonresilient', 'resilient')",-1.0497354,-1.1146603,-0.0649249
79,-0.044280715,-0.24007924,"('wavering', 'unwavering')",-0.0442807,-0.2400792,-0.1957985
80,0.1965875,0.24146277,"('dominated', 'dominating')",0.1965875,0.2414628,0.0448753
81,0.08158329,0.3814402,"('submissive', 'aggressive')",0.0815833,0.3814402,0.2998569
82,5.918126,5.8851905,"('poor', 'rich')",5.9181261,5.8851905,-0.0329356
83,-0.15597433,-0.06384159,"('powerless', 'powerful')",-0.1559743,-0.0638416,0.0921327
84,0.383471,0.28893003,"('inferior', 'superior')",0.383471,0.28893,-0.094541
85,-1.3087467,-1.5726789,"('insignificant', 'prestigious')",-1.3087467,-1.5726789,-0.2639322
86,0.94538105,0.8932307,"('uninfluential', 'influential')",0.945381,0.8932307,-0.0521503
87,-0.032062635,0.020307828,"('unsuccessful', 'successful')",-0.0320626,0.0203078,0.0523704
88,-0.07454273,-0.059310757,"('low', 'eminent')",-0.0745427,-0.0593108,0.0152319
