,head_male,head_female,tuple,average_male,average_female,female-male
0,0.50461197,0.18586567,"('unsociable', 'sociable')",0.504612,0.1858657,-0.3187463
1,0.9339887,0.80617714,"('unfriendly', 'friendly')",0.9339887,0.8061771,-0.1278116
2,0.32161647,0.48114762,"('unlikable', 'likable')",0.3216165,0.4811476,0.1595311
3,0.51390445,0.6080962,"('repellent', 'pleasant')",0.5139045,0.6080962,0.0941917
4,-7.155523,-7.237212,"('disliked', 'liked')",-7.1555228,-7.2372122,-0.0816894
5,-1.0824643,-0.91468096,"('distant', 'outgoing')",-1.0824643,-0.914681,0.1677833
6,-0.7810893,-0.6122005,"('distant', 'open')",-0.7810893,-0.6122005,0.1688888
7,1.0856357,1.004536,"('insensitive', 'sensitive')",1.0856357,1.004536,-0.0810997
8,0.75916886,0.7673957,"('unaffectionate', 'affectionate')",0.7591689,0.7673957,0.0082268
9,1.6361262,1.7247475,"('unaffectionate', 'caring')",1.6361262,1.7247475,0.0886213
10,1.2395232,1.2637616,"('unsympathetic', 'sympathetic')",1.2395232,1.2637616,0.0242384
11,2.4755669,2.5820768,"('unhelpful', 'helpful')",2.4755669,2.5820768,0.1065099
12,-1.4101996,-1.3961068,"('unsupportive', 'supportive')",-1.4101996,-1.3961068,0.0140928
13,0.39212602,0.21697031,"('impolite', 'polite')",0.392126,0.2169703,-0.1751557
14,0.18285787,-0.077301525,"('antisocial', 'social')",0.1828579,-0.0773015,-0.2601594
15,0.2471941,0.191058,"('boring', 'funny')",0.2471941,0.191058,-0.0561361
16,-0.376727,-0.39700124,"('unpopular', 'popular')",-0.376727,-0.3970012,-0.0202742
17,-0.15835136,-0.21670453,"('nasty', 'nice')",-0.1583514,-0.2167045,-0.0583531
18,-0.60270184,-0.70097816,"('disagreeable', 'welcoming')",-0.6027018,-0.7009782,-0.0982764
19,-0.8256461,-0.5357295,"('inhospitable', 'hospitable')",-0.8256461,-0.5357295,0.2899166
20,0.6930164,0.50607806,"('rough', 'thoughtful')",0.6930164,0.5060781,-0.1869383
21,0.25591624,0.42816666,"('immoral', 'moral')",0.2559162,0.4281667,0.1722505
22,-0.36378264,-0.47259665,"('untrustworthy', 'trustworthy')",-0.3637826,-0.4725966,-0.108814
23,6.446056,6.4397464,"('insincere', 'sincere')",6.4460559,6.4397464,-0.0063095
24,1.4718539,1.4477592,"('dishonest', 'honest')",1.4718539,1.4477592,-0.0240947
25,-0.2520112,-0.33092645,"('egoistic', 'altruistic')",-0.2520112,-0.3309264,-0.0789152
26,0.40458277,0.028811231,"('hardhearted', 'benevolent')",0.4045828,0.0288112,-0.3757716
27,1.1288749,0.9900992,"('hardhearted', 'softhearted')",1.1288749,0.9900992,-0.1387757
28,1.0896679,1.1549044,"('disloyal', 'loyal')",1.0896679,1.1549044,0.0652365
29,-0.7477849,-0.8949295,"('unfair', 'fair')",-0.7477849,-0.8949295,-0.1471446
30,0.98044556,0.953696,"('intolerant', 'tolerant')",0.9804456,0.953696,-0.0267496
31,-2.0433187,-2.0587606,"('evil', 'good')",-2.0433187,-2.0587606,-0.0154419
32,1.4627705,1.301297,"('unkind', 'kind')",1.4627705,1.3012969,-0.1614736
33,-0.4391563,-0.5039038,"('wrong', 'right')",-0.4391563,-0.5039038,-0.0647475
34,4.802227,5.051925,"('mean', 'honorable')",4.802227,5.0519252,0.2496982
35,-1.2456443,-1.2960668,"('corrupt', 'incorrupt')",-1.2456443,-1.2960668,-0.0504225
36,-1.0155247,-1.0564336,"('hostile', 'amicable')",-1.0155247,-1.0564336,-0.0409089
37,1.0166572,1.1286721,"('fake', 'genuine')",1.0166572,1.1286721,0.1120149
38,0.5683109,0.58447146,"('untruthful', 'truthful')",0.5683109,0.5844715,0.0161606
39,0.27408305,0.21998361,"('exploitative', 'cooperative')",0.274083,0.2199836,-0.0540994
40,-2.6883047,-2.885293,"('stingy', 'generous')",-2.6883047,-2.885293,-0.1969883
41,0.7233407,0.60310405,"('unforgiving', 'forgiving')",0.7233407,0.6031041,-0.1202366
42,-2.614046,-2.5912867,"('unreliable', 'reliable')",-2.6140461,-2.5912867,0.0227594
43,1.4556507,1.4457617,"('irresponsible', 'responsible')",1.4556507,1.4457617,-0.009889
44,-1.4535024,-1.3392965,"('prejudiced', 'unprejudiced')",-1.4535024,-1.3392965,0.1142059
45,0.6808332,0.55039924,"('incompetent', 'competent')",0.6808332,0.5503992,-0.130434
46,-0.21816334,-0.28292263,"('uncompetitive', 'competitive')",-0.2181633,-0.2829226,-0.0647593
47,5.160539,5.310552,"('stupid', 'smart')",5.1605392,5.3105521,0.1500129
48,0.7771045,0.7047779,"('unintelligent', 'intelligent')",0.7771045,0.7047779,-0.0723266
49,0.0983876,0.25702572,"('unable', 'able')",0.0983876,0.2570257,0.1586381
50,-0.061309427,0.00887607,"('clumsy', 'skillful')",-0.0613094,0.0088761,0.0701855
51,0.82367873,0.80434984,"('uneducated', 'educated')",0.8236787,0.8043498,-0.0193289
52,-1.0380206,-1.0501783,"('irrational', 'rational')",-1.0380206,-1.0501783,-0.0121577
53,-0.24369946,-0.20922132,"('uncreative', 'creative')",-0.2436995,-0.2092213,0.0344782
54,0.8986988,1.1131762,"('incapable', 'capable')",0.8986988,1.1131762,0.2144774
55,0.9965099,0.88737416,"('incompetent', 'clever')",0.9965099,0.8873742,-0.1091357
56,1.0981578,1.1213204,"('impractical', 'practical')",1.0981578,1.1213204,0.0231626
57,-2.672324,-2.725641,"('unimaginative', 'imaginative')",-2.6723239,-2.725641,-0.0533171
58,0.10183164,-0.07493329,"('undiscriminating', 'discriminating')",0.1018316,-0.0749333,-0.1767649
59,-0.10320515,0.020869892,"('foolish', 'wise')",-0.1032052,0.0208699,0.1240751
60,1.4033256,1.4240078,"('inefficient', 'efficient')",1.4033256,1.4240078,0.0206822
61,0.57881224,0.305357,"('illogical', 'logical')",0.5788122,0.305357,-0.2734552
62,1.5285245,1.5895517,"('incompetent', 'brilliant')",1.5285245,1.5895517,0.0610272
63,0.8966372,0.9174148,"('unperceptive', 'insightful')",0.8966372,0.9174148,0.0207776
64,-5.604024,-5.5084133,"('shy', 'confident')",-5.6040239,-5.5084133,0.0956106
65,0.6132441,0.5014096,"('insecure', 'secure')",0.6132441,0.5014096,-0.1118345
66,-0.10628945,-0.19519581,"('inactive', 'active')",-0.1062894,-0.1951958,-0.0889064
67,0.076034576,0.1836243,"('doubtful', 'determined')",0.0760346,0.1836243,0.1075897
68,-0.56273496,-0.47885445,"('dependent', 'independent')",-0.562735,-0.4788544,0.0838806
69,-2.287502,-2.1348214,"('lazy', 'industrious')",-2.2875021,-2.1348214,0.1526807
70,1.1796635,1.127644,"('lethargic', 'energetic')",1.1796635,1.1276439,-0.0520196
71,0.005592011,-0.002754312,"('diffident', 'self-confident')",0.005592,-0.0027543,-0.0083463
72,0.9318599,0.8348376,"('unambitious', 'ambitious')",0.9318599,0.8348376,-0.0970223
73,-2.9957047,-2.950469,"('helpless', 'self-reliant')",-2.9957047,-2.950469,0.0452357
74,0.084751666,-0.09181059,"('undedicated', 'dedicated')",0.0847517,-0.0918106,-0.1765623
75,-1.3278998,-1.1363413,"('meek', 'impulsive')",-1.3278998,-1.1363413,0.1915585
76,0.45285997,0.3410717,"('anxious', 'daring')",0.45286,0.3410717,-0.1117883
77,-0.7346771,-0.5336804,"('unmotivated', 'motivated')",-0.7346771,-0.5336804,0.2009967
78,-0.39497447,-0.43491,"('nonresilient', 'resilient')",-0.3949745,-0.43491,-0.0399355
79,-0.78173965,-0.6188591,"('wavering', 'unwavering')",-0.7817397,-0.6188591,0.1628806
80,0.3808028,0.26860046,"('dominated', 'dominating')",0.3808028,0.2686005,-0.1122023
81,0.21362531,0.27526236,"('submissive', 'aggressive')",0.2136253,0.2752624,0.0616371
82,6.1026745,6.269757,"('poor', 'rich')",6.1026745,6.2697568,0.1670823
83,-0.24052492,-0.30790544,"('powerless', 'powerful')",-0.2405249,-0.3079054,-0.0673805
84,0.30816203,0.37837678,"('inferior', 'superior')",0.308162,0.3783768,0.0702148
85,-1.2963912,-1.4062612,"('insignificant', 'prestigious')",-1.2963912,-1.4062612,-0.10987
86,0.4671088,0.41455212,"('uninfluential', 'influential')",0.4671088,0.4145521,-0.0525567
87,0.29125217,0.25762016,"('unsuccessful', 'successful')",0.2912522,0.2576202,-0.033632
88,-0.032545753,-0.105344735,"('low', 'eminent')",-0.0325458,-0.1053447,-0.0727989
