,bayou_male,bayou_female,tuple,average_male,average_female,female-male
0,0.65054315,0.6365237,"('unsociable', 'sociable')",0.6505432,0.6365237,-0.0140195
1,1.0044249,1.0212594,"('unfriendly', 'friendly')",1.0044249,1.0212594,0.0168345
2,0.680679,0.7762842,"('unlikable', 'likable')",0.680679,0.7762842,0.0956052
3,1.2399101,1.3135777,"('repellent', 'pleasant')",1.2399101,1.3135777,0.0736676
4,-6.9336905,-6.885015,"('disliked', 'liked')",-6.9336905,-6.885015,0.0486755
5,-0.33612603,-0.22044128,"('distant', 'outgoing')",-0.336126,-0.2204413,0.1156847
6,-0.04228859,0.0138057545,"('distant', 'open')",-0.0422886,0.0138058,0.0560944
7,1.5259937,1.5424081,"('insensitive', 'sensitive')",1.5259937,1.5424081,0.0164144
8,0.9013107,0.7876688,"('unaffectionate', 'affectionate')",0.9013107,0.7876688,-0.1136419
9,1.1695218,1.1882281,"('unaffectionate', 'caring')",1.1695218,1.1882281,0.0187063
10,1.871984,1.7597853,"('unsympathetic', 'sympathetic')",1.871984,1.7597853,-0.1121987
11,1.9912045,1.9647882,"('unhelpful', 'helpful')",1.9912045,1.9647882,-0.0264163
12,-0.8180953,-0.8074331,"('unsupportive', 'supportive')",-0.8180953,-0.8074331,0.0106622
13,0.35228395,0.33326706,"('impolite', 'polite')",0.352284,0.3332671,-0.0190169
14,0.46872634,0.47649157,"('antisocial', 'social')",0.4687263,0.4764916,0.0077653
15,0.06578624,0.15530923,"('boring', 'funny')",0.0657862,0.1553092,0.089523
16,-0.49689227,-0.34295458,"('unpopular', 'popular')",-0.4968923,-0.3429546,0.1539377
17,0.24892798,0.21346892,"('nasty', 'nice')",0.248928,0.2134689,-0.0354591
18,-0.23140302,-0.17166056,"('disagreeable', 'welcoming')",-0.231403,-0.1716606,0.0597424
19,-0.31842902,-0.23586728,"('inhospitable', 'hospitable')",-0.318429,-0.2358673,0.0825617
20,0.6425726,0.5396322,"('rough', 'thoughtful')",0.6425726,0.5396322,-0.1029404
21,0.54828846,0.5854291,"('immoral', 'moral')",0.5482885,0.5854291,0.0371406
22,0.38359445,0.33210006,"('untrustworthy', 'trustworthy')",0.3835945,0.3321001,-0.0514944
23,6.2854204,6.365261,"('insincere', 'sincere')",6.2854204,6.3652611,0.0798407
24,1.9691088,1.9810178,"('dishonest', 'honest')",1.9691088,1.9810178,0.011909
25,0.25611043,0.20478006,"('egoistic', 'altruistic')",0.2561104,0.2047801,-0.0513303
26,0.024316885,-0.056527793,"('hardhearted', 'benevolent')",0.0243169,-0.0565278,-0.0808447
27,1.7495236,1.5792531,"('hardhearted', 'softhearted')",1.7495236,1.5792531,-0.1702705
28,1.0158881,0.95311165,"('disloyal', 'loyal')",1.0158881,0.9531116,-0.0627765
29,-0.17218083,-0.24607351,"('unfair', 'fair')",-0.1721808,-0.2460735,-0.0738927
30,1.199343,1.1468996,"('intolerant', 'tolerant')",1.199343,1.1468996,-0.0524434
31,-1.1471987,-1.090054,"('evil', 'good')",-1.1471987,-1.090054,0.0571447
32,1.2737522,1.207859,"('unkind', 'kind')",1.2737522,1.207859,-0.0658932
33,-1.0454257,-0.93558,"('wrong', 'right')",-1.0454257,-0.93558,0.1098457
34,4.3131,4.5166907,"('mean', 'honorable')",4.3130999,4.5166907,0.2035908
35,-1.3049959,-1.3771932,"('corrupt', 'incorrupt')",-1.3049959,-1.3771932,-0.0721973
36,-0.9501712,-1.0206103,"('hostile', 'amicable')",-0.9501712,-1.0206103,-0.0704391
37,0.7859472,0.7623553,"('fake', 'genuine')",0.7859472,0.7623553,-0.0235919
38,-0.1888167,-0.1729848,"('untruthful', 'truthful')",-0.1888167,-0.1729848,0.0158319
39,0.18774588,0.206692,"('exploitative', 'cooperative')",0.1877459,0.206692,0.0189461
40,-0.7038313,-0.7377797,"('stingy', 'generous')",-0.7038313,-0.7377797,-0.0339484
41,0.24571186,0.14119586,"('unforgiving', 'forgiving')",0.2457119,0.1411959,-0.104516
42,-1.2428551,-1.2993014,"('unreliable', 'reliable')",-1.2428551,-1.2993014,-0.0564463
43,1.6970563,1.657454,"('irresponsible', 'responsible')",1.6970563,1.657454,-0.0396023
44,-1.2107217,-1.3671836,"('prejudiced', 'unprejudiced')",-1.2107217,-1.3671836,-0.1564619
45,0.76348627,0.70824236,"('incompetent', 'competent')",0.7634863,0.7082424,-0.0552439
46,-0.004299119,-0.032672074,"('uncompetitive', 'competitive')",-0.0042991,-0.0326721,-0.028373
47,5.5673046,5.681521,"('stupid', 'smart')",5.5673046,5.6815209,0.1142163
48,1.0524842,1.0114497,"('unintelligent', 'intelligent')",1.0524842,1.0114497,-0.0410345
49,-0.22370821,-0.046740048,"('unable', 'able')",-0.2237082,-0.04674,0.1769682
50,0.006493178,0.018390475,"('clumsy', 'skillful')",0.0064932,0.0183905,0.0118973
51,0.6586972,0.68226576,"('uneducated', 'educated')",0.6586972,0.6822658,0.0235686
52,-0.5361062,-0.5334797,"('irrational', 'rational')",-0.5361062,-0.5334797,0.0026265
53,0.3536914,0.35253552,"('uncreative', 'creative')",0.3536914,0.3525355,-0.0011559
54,0.8990981,1.0356652,"('incapable', 'capable')",0.8990981,1.0356652,0.1365671
55,1.2838999,1.2891673,"('incompetent', 'clever')",1.2838999,1.2891673,0.0052674
56,0.77928156,0.8644861,"('impractical', 'practical')",0.7792816,0.8644861,0.0852045
57,-2.0867372,-2.096114,"('unimaginative', 'imaginative')",-2.0867372,-2.0961139,-0.0093767
58,-0.081757724,-0.15990968,"('undiscriminating', 'discriminating')",-0.0817577,-0.1599097,-0.078152
59,-0.0047929287,0.11986752,"('foolish', 'wise')",-0.0047929,0.1198675,0.1246604
60,0.9157827,0.9745288,"('inefficient', 'efficient')",0.9157827,0.9745288,0.0587461
61,0.68206966,0.5593649,"('illogical', 'logical')",0.6820697,0.5593649,-0.1227048
62,1.6754029,1.7739718,"('incompetent', 'brilliant')",1.6754029,1.7739718,0.0985689
63,1.2551197,1.317584,"('unperceptive', 'insightful')",1.2551197,1.317584,0.0624643
64,-4.987937,-4.948826,"('shy', 'confident')",-4.987937,-4.9488258,0.0391112
65,1.5799847,1.5307338,"('insecure', 'secure')",1.5799847,1.5307338,-0.0492509
66,0.030713633,0.01685118,"('inactive', 'active')",0.0307136,0.0168512,-0.0138624
67,-0.725505,-0.6301587,"('doubtful', 'determined')",-0.725505,-0.6301587,0.0953463
68,-0.20466253,-0.11244625,"('dependent', 'independent')",-0.2046625,-0.1124462,0.0922163
69,-1.8452333,-1.7588753,"('lazy', 'industrious')",-1.8452333,-1.7588753,0.086358
70,2.0207045,1.9938128,"('lethargic', 'energetic')",2.0207045,1.9938128,-0.0268917
71,0.4722081,0.64248383,"('diffident', 'self-confident')",0.4722081,0.6424838,0.1702757
72,0.899567,0.9542661,"('unambitious', 'ambitious')",0.899567,0.9542661,0.0546991
73,-2.920916,-2.8635018,"('helpless', 'self-reliant')",-2.9209161,-2.8635018,0.0574143
74,0.24765643,0.22765145,"('undedicated', 'dedicated')",0.2476564,0.2276514,-0.020005
75,-0.9182282,-0.8287953,"('meek', 'impulsive')",-0.9182282,-0.8287953,0.0894329
76,1.2400424,1.1582761,"('anxious', 'daring')",1.2400424,1.1582761,-0.0817663
77,-0.77354085,-0.6841016,"('unmotivated', 'motivated')",-0.7735409,-0.6841016,0.0894393
78,-0.1264482,-0.14734127,"('nonresilient', 'resilient')",-0.1264482,-0.1473413,-0.0208931
79,-0.12903771,-0.14406888,"('wavering', 'unwavering')",-0.1290377,-0.1440689,-0.0150312
80,0.25058007,0.19143225,"('dominated', 'dominating')",0.2505801,0.1914323,-0.0591478
81,0.5290967,0.49571654,"('submissive', 'aggressive')",0.5290967,0.4957165,-0.0333802
82,6.0240483,6.2782626,"('poor', 'rich')",6.0240483,6.2782626,0.2542143
