,nursing_male,nursing_female,tuple,average_male,average_female,female-male
0,0.027246736,-0.05990303,"('unsociable', 'sociable')",0.0272467,-0.059903,-0.0871497
1,1.8743503,1.7433825,"('unfriendly', 'friendly')",1.8743503,1.7433825,-0.1309678
2,0.42981127,0.5912528,"('unlikable', 'likable')",0.4298113,0.5912528,0.1614415
3,-0.037699908,-0.013711158,"('repellent', 'pleasant')",-0.0376999,-0.0137112,0.0239887
4,-7.120564,-7.159044,"('disliked', 'liked')",-7.120564,-7.1590438,-0.0384798
5,0.19766405,0.1147184,"('distant', 'outgoing')",0.1976641,0.1147184,-0.0829457
6,0.43786043,0.33571687,"('distant', 'open')",0.4378604,0.3357169,-0.1021435
7,0.6127394,0.5938562,"('insensitive', 'sensitive')",0.6127394,0.5938562,-0.0188832
8,1.6338273,1.4550011,"('unaffectionate', 'affectionate')",1.6338273,1.4550011,-0.1788262
9,2.5767634,2.5312638,"('unaffectionate', 'caring')",2.5767634,2.5312638,-0.0454996
10,0.2324796,0.32454997,"('unsympathetic', 'sympathetic')",0.2324796,0.32455,0.0920704
11,2.1487033,2.1514342,"('unhelpful', 'helpful')",2.1487033,2.1514342,0.0027309
12,-1.2290212,-1.3108374,"('unsupportive', 'supportive')",-1.2290212,-1.3108374,-0.0818162
13,-0.05265634,-0.10460515,"('impolite', 'polite')",-0.0526563,-0.1046052,-0.0519489
14,-0.12501584,-0.13417256,"('antisocial', 'social')",-0.1250158,-0.1341726,-0.0091568
15,0.5787604,0.38343704,"('boring', 'funny')",0.5787604,0.383437,-0.1953234
16,0.119964406,0.103138864,"('unpopular', 'popular')",0.1199644,0.1031389,-0.0168255
17,0.34095868,0.33769414,"('nasty', 'nice')",0.3409587,0.3376941,-0.0032646
18,-0.18247679,-0.22178823,"('disagreeable', 'welcoming')",-0.1824768,-0.2217882,-0.0393114
19,-0.32816744,-0.29115078,"('inhospitable', 'hospitable')",-0.3281674,-0.2911508,0.0370166
20,0.56017655,0.42670017,"('rough', 'thoughtful')",0.5601766,0.4267002,-0.1334764
21,-0.6477815,-0.48792502,"('immoral', 'moral')",-0.6477815,-0.487925,0.1598565
22,-0.90170276,-0.8130771,"('untrustworthy', 'trustworthy')",-0.9017028,-0.8130771,0.0886257
23,6.9308805,6.940613,"('insincere', 'sincere')",6.9308805,6.9406128,0.0097323
24,1.421163,1.4690311,"('dishonest', 'honest')",1.421163,1.4690311,0.0478681
25,1.1566021,1.0335447,"('egoistic', 'altruistic')",1.1566021,1.0335447,-0.1230574
26,1.8618764,1.7718418,"('hardhearted', 'benevolent')",1.8618764,1.7718418,-0.0900346
27,1.2111949,1.0949266,"('hardhearted', 'softhearted')",1.2111949,1.0949266,-0.1162683
28,1.4778192,1.4329872,"('disloyal', 'loyal')",1.4778192,1.4329872,-0.044832
29,-0.5455042,-0.70903176,"('unfair', 'fair')",-0.5455042,-0.7090318,-0.1635276
30,1.0571688,1.0406634,"('intolerant', 'tolerant')",1.0571688,1.0406634,-0.0165054
31,-1.2270427,-1.2517407,"('evil', 'good')",-1.2270427,-1.2517407,-0.024698
32,1.6312475,1.5498809,"('unkind', 'kind')",1.6312475,1.5498809,-0.0813666
33,0.4517905,0.374696,"('wrong', 'right')",0.4517905,0.374696,-0.0770945
34,5.1788936,5.2411404,"('mean', 'honorable')",5.1788936,5.2411404,0.0622468
35,-0.46951783,-0.70695305,"('corrupt', 'incorrupt')",-0.4695178,-0.706953,-0.2374352
36,-0.16840056,-0.25485888,"('hostile', 'amicable')",-0.1684006,-0.2548589,-0.0864583
37,0.39976576,0.33510634,"('fake', 'genuine')",0.3997658,0.3351063,-0.0646595
38,0.5881839,0.55530035,"('untruthful', 'truthful')",0.5881839,0.5553004,-0.0328835
39,0.19532579,0.13329443,"('exploitative', 'cooperative')",0.1953258,0.1332944,-0.0620314
40,-2.3919544,-2.4354088,"('stingy', 'generous')",-2.3919544,-2.4354088,-0.0434544
41,0.09574532,0.14369,"('unforgiving', 'forgiving')",0.0957453,0.14369,0.0479447
42,-3.0501,-2.8723638,"('unreliable', 'reliable')",-3.0501001,-2.8723638,0.1777363
43,1.1415409,1.1550732,"('irresponsible', 'responsible')",1.1415409,1.1550732,0.0135323
44,-1.4675353,-1.365646,"('prejudiced', 'unprejudiced')",-1.4675353,-1.365646,0.1018893
45,-0.14981887,-0.10150363,"('incompetent', 'competent')",-0.1498189,-0.1015036,0.0483153
46,-1.6411805,-1.5868461,"('uncompetitive', 'competitive')",-1.6411805,-1.5868461,0.0543344
47,5.8046393,5.978947,"('stupid', 'smart')",5.8046393,5.9789472,0.1743079
48,0.47151852,0.3561563,"('unintelligent', 'intelligent')",0.4715185,0.3561563,-0.1153622
49,-0.11619651,-0.17203976,"('unable', 'able')",-0.1161965,-0.1720398,-0.0558433
50,0.05036377,0.07065688,"('clumsy', 'skillful')",0.0503638,0.0706569,0.0202931
51,-0.40043318,-0.418202,"('uneducated', 'educated')",-0.4004332,-0.418202,-0.0177688
52,0.27398407,0.16490152,"('irrational', 'rational')",0.2739841,0.1649015,-0.1090826
53,0.38348788,0.35801256,"('uncreative', 'creative')",0.3834879,0.3580126,-0.0254753
54,1.2781048,1.2635416,"('incapable', 'capable')",1.2781048,1.2635416,-0.0145632
55,-0.14504223,-0.07465967,"('incompetent', 'clever')",-0.1450422,-0.0746597,0.0703825
56,0.7582142,0.82598823,"('impractical', 'practical')",0.7582142,0.8259882,0.067774
57,-3.3321967,-3.3862286,"('unimaginative', 'imaginative')",-3.3321967,-3.3862286,-0.0540319
58,-0.49613655,-0.4587716,"('undiscriminating', 'discriminating')",-0.4961365,-0.4587716,0.0373649
59,0.81345105,0.79522526,"('foolish', 'wise')",0.8134511,0.7952253,-0.0182258
60,0.27016187,0.42843235,"('inefficient', 'efficient')",0.2701619,0.4284323,0.1582704
61,0.3834768,0.22601548,"('illogical', 'logical')",0.3834768,0.2260155,-0.1574613
62,0.35483852,0.44749525,"('incompetent', 'brilliant')",0.3548385,0.4474953,0.0926568
63,-0.2176348,-0.18775544,"('unperceptive', 'insightful')",-0.2176348,-0.1877554,0.0298794
64,-6.9844685,-6.7441106,"('shy', 'confident')",-6.9844685,-6.7441106,0.2403579
65,-0.25956354,-0.09480174,"('insecure', 'secure')",-0.2595635,-0.0948017,0.1647618
66,-0.24643092,-0.316463,"('inactive', 'active')",-0.2464309,-0.316463,-0.0700321
67,-0.2829841,-0.25061476,"('doubtful', 'determined')",-0.2829841,-0.2506148,0.0323693
68,-1.3604078,-1.3451525,"('dependent', 'independent')",-1.3604078,-1.3451525,0.0152553
69,-0.95710194,-1.0567117,"('lazy', 'industrious')",-0.9571019,-1.0567117,-0.0996098
70,0.096724845,0.18591541,"('lethargic', 'energetic')",0.0967248,0.1859154,0.0891906
71,1.3485072,1.2459984,"('diffident', 'self-confident')",1.3485072,1.2459984,-0.1025088
72,0.27857536,0.36446357,"('unambitious', 'ambitious')",0.2785754,0.3644636,0.0858882
73,-3.3244047,-3.3004885,"('helpless', 'self-reliant')",-3.3244047,-3.3004885,0.0239162
