,jabil_male,jabil_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7137451,-0.62450606,"('unsociable', 'sociable')",0.033140365,-0.046883862,-0.3403024,-0.335695,0.0046074
1,-0.9787377,-1.4665096,"('unfriendly', 'friendly')",1.6377068,1.2750132,0.3294845,-0.0957482,-0.4252327
2,1.0234083,0.98929197,"('unlikable', 'likable')",0.5522012,0.5692097,0.7878047,0.7792509,-0.0085538
3,-0.7276126,-0.43672818,"('repellent', 'pleasant')",0.07602121,0.18933496,-0.3257957,-0.1236966,0.2020991
4,0.6542083,0.5392747,"('disliked', 'liked')",-5.879659,-5.9862733,-2.6127255,-2.7234993,-0.1107738
5,-0.4104471,-0.63870895,"('distant', 'outgoing')",-0.05884774,-0.2676889,-0.2346474,-0.4531989,-0.2185515
6,-0.32908723,-0.6476368,"('distant', 'open')",0.3821699,0.09712395,0.0265413,-0.2752564,-0.3017977
7,-0.43073165,-0.26629552,"('insensitive', 'sensitive')",0.6080581,0.64434844,0.0886632,0.1890265,0.1003633
8,-0.612952,-0.8899438,"('unaffectionate', 'affectionate')",0.9569127,0.7078885,0.1719804,-0.0910276,-0.263008
9,-0.8956481,-1.1911696,"('unaffectionate', 'caring')",0.97980726,0.78893363,0.0420796,-0.201118,-0.2431976
10,-1.0466841,-0.8038783,"('unsympathetic', 'sympathetic')",-0.44695163,-0.33565542,-0.7468179,-0.5697669,0.177051
11,-0.9961754,-0.71249676,"('unhelpful', 'helpful')",1.4081402,1.5533385,0.2059824,0.4204209,0.2144385
12,-0.18737592,-0.070470795,"('unsupportive', 'supportive')",-1.6392007,-1.6079642,-0.9132883,-0.8392175,0.0740708
13,-1.128406,-0.97447026,"('impolite', 'polite')",-0.72521555,-0.5735129,-0.9268108,-0.7739916,0.1528192
14,-0.46514696,-0.013365708,"('antisocial', 'social')",-0.32490814,-0.21037084,-0.3950275,-0.1118683,0.2831592
15,0.504319,0.279347,"('boring', 'funny')",1.0776545,0.96413386,0.7909868,0.6217405,-0.1692463
16,-0.009021459,-0.06530226,"('unpopular', 'popular')",0.72439194,0.6595591,0.3576852,0.2971284,-0.0605568
17,-0.5117513,-0.46048543,"('nasty', 'nice')",-0.2559689,-0.28619045,-0.3838601,-0.3733379,0.0105222
18,0.3889499,0.480916,"('disagreeable', 'welcoming')",-0.12120065,-0.23513243,0.1338746,0.1228918,-0.0109828
19,-0.4761454,-0.74381816,"('inhospitable', 'hospitable')",-0.01623975,-0.08098364,-0.2461926,-0.4124009,-0.1662083
20,-0.363397,-0.24789502,"('rough', 'thoughtful')",1.2761462,1.2188767,0.4563746,0.4854909,0.0291163
21,-0.26318988,-0.1294761,"('immoral', 'moral')",-0.47326684,-0.32223183,-0.3682284,-0.225854,0.1423744
22,0.55222106,0.72717667,"('untrustworthy', 'trustworthy')",-0.7131693,-0.654062,-0.0804741,0.0365573,0.1170314
23,-1.1360382,-0.89559674,"('insincere', 'sincere')",5.188909,5.176266,2.0264354,2.1403346,0.1138992
24,0.17167145,0.13087888,"('dishonest', 'honest')",0.520952,0.45170945,0.3463117,0.2912942,-0.0550175
25,0.2812951,-0.08742198,"('egoistic', 'altruistic')",1.5285687,1.2930528,0.9049319,0.6028154,-0.3021165
26,0.17931919,-0.11827446,"('hardhearted', 'benevolent')",1.8553516,1.6817837,1.0173354,0.7817546,-0.2355808
27,0.013573363,0.09933553,"('hardhearted', 'softhearted')",1.21679,1.0797105,0.6151817,0.589523,-0.0256587
28,-0.8361289,-0.804153,"('disloyal', 'loyal')",0.7868792,0.7000579,-0.0246249,-0.0520476,-0.0274227
29,0.52051693,0.34501994,"('unfair', 'fair')",-0.35354164,-0.5645736,0.0834876,-0.1097768,-0.1932644
30,0.18091029,0.50164115,"('intolerant', 'tolerant')",1.6608033,1.7011614,0.9208568,1.1014013,0.1805445
31,0.059667617,-0.19006322,"('evil', 'good')",-0.40359032,-0.68574476,-0.1719614,-0.437904,-0.2659426
32,-0.1746504,-0.2663578,"('unkind', 'kind')",0.66984516,0.5031552,0.2475974,0.1183987,-0.1291987
33,-0.22032407,-0.39252633,"('wrong', 'right')",-0.4443865,-0.5460601,-0.3323553,-0.4692932,-0.1369379
34,-0.6421128,-0.6087838,"('mean', 'honorable')",5.55219,5.6468296,2.4550385,2.5190229,0.0639844
35,0.60655487,0.07674144,"('corrupt', 'incorrupt')",0.13740534,-0.13276461,0.3719801,-0.0280116,-0.3999917
36,-0.03975327,-0.57797873,"('hostile', 'amicable')",0.5414509,0.19963154,0.2508488,-0.1891736,-0.4400224
37,-0.19846484,-0.22581467,"('fake', 'genuine')",0.4729873,0.487178,0.1372612,0.1306817,-0.0065795
38,-0.70960844,-0.77609193,"('untruthful', 'truthful')",-0.3536801,-0.29826653,-0.5316443,-0.5371792,-0.0055349
39,0.1562691,0.26956794,"('exploitative', 'cooperative')",0.10593971,0.13112223,0.1311044,0.2003451,0.0692407
40,-0.1304064,-0.04105645,"('stingy', 'generous')",-1.5055755,-1.6751496,-0.817991,-0.858103,-0.040112
41,0.07504725,0.25984177,"('unforgiving', 'forgiving')",-0.02042013,-0.101583846,0.0273136,0.079129,0.0518154
42,0.61732304,1.0080359,"('unreliable', 'reliable')",-2.7937715,-2.6975336,-1.0882242,-0.8447489,0.2434753
43,-0.43104717,-0.16666588,"('irresponsible', 'responsible')",0.6445135,0.73459965,0.1067332,0.2839669,0.1772337
44,0.24785797,0.33485812,"('prejudiced', 'unprejudiced')",-1.4270171,-1.406187,-0.5895796,-0.5356644,0.0539152
45,-0.118649654,0.22366792,"('incompetent', 'competent')",0.1401266,0.17269522,0.0107385,0.1981816,0.1874431
