,sediment_male,sediment_female,tuple,average_male,average_female,female-male
0,0.41349298,0.22153303,"('unsociable', 'sociable')",0.413493,0.221533,-0.19196
1,0.9559396,0.97069824,"('unfriendly', 'friendly')",0.9559396,0.9706982,0.0147586
2,0.39715958,0.6128476,"('unlikable', 'likable')",0.3971596,0.6128476,0.215688
3,1.0601394,1.2405803,"('repellent', 'pleasant')",1.0601394,1.2405803,0.1804409
4,-7.535902,-7.4049773,"('disliked', 'liked')",-7.535902,-7.4049773,0.1309247
5,-0.8595139,-0.48948804,"('distant', 'outgoing')",-0.8595139,-0.489488,0.3700259
6,-0.5964782,-0.25705636,"('distant', 'open')",-0.5964782,-0.2570564,0.3394218
7,0.90182036,0.865769,"('insensitive', 'sensitive')",0.9018204,0.865769,-0.0360514
8,0.81138784,0.80780846,"('unaffectionate', 'affectionate')",0.8113878,0.8078085,-0.0035793
9,1.264514,1.3970786,"('unaffectionate', 'caring')",1.264514,1.3970786,0.1325646
10,1.772977,1.8400792,"('unsympathetic', 'sympathetic')",1.772977,1.8400792,0.0671022
11,2.4511278,2.3912344,"('unhelpful', 'helpful')",2.4511278,2.3912344,-0.0598934
12,-1.5324184,-1.4725199,"('unsupportive', 'supportive')",-1.5324184,-1.4725199,0.0598985
13,0.6822307,0.58190674,"('impolite', 'polite')",0.6822307,0.5819067,-0.100324
14,0.31471777,0.0739698,"('antisocial', 'social')",0.3147178,0.0739698,-0.240748
15,0.37421116,0.2889655,"('boring', 'funny')",0.3742112,0.2889655,-0.0852457
16,-0.5843654,-0.5123341,"('unpopular', 'popular')",-0.5843654,-0.5123341,0.0720313
17,-0.36864823,-0.28635618,"('nasty', 'nice')",-0.3686482,-0.2863562,0.082292
18,-0.8487575,-0.9121334,"('disagreeable', 'welcoming')",-0.8487575,-0.9121334,-0.0633759
19,-0.87454504,-0.6304275,"('inhospitable', 'hospitable')",-0.874545,-0.6304275,0.2441175
20,0.73986125,0.54906505,"('rough', 'thoughtful')",0.7398612,0.5490651,-0.1907961
21,0.40487596,0.58237356,"('immoral', 'moral')",0.404876,0.5823736,0.1774976
22,-0.24353796,-0.19445273,"('untrustworthy', 'trustworthy')",-0.243538,-0.1944527,0.0490853
23,6.8237944,6.719382,"('insincere', 'sincere')",6.8237944,6.7193818,-0.1044126
24,1.7211996,1.835744,"('dishonest', 'honest')",1.7211996,1.835744,0.1145444
25,0.056219183,0.037145406,"('egoistic', 'altruistic')",0.0562192,0.0371454,-0.0190738
26,0.2849553,-0.036141783,"('hardhearted', 'benevolent')",0.2849553,-0.0361418,-0.3210971
27,1.4523418,1.3491391,"('hardhearted', 'softhearted')",1.4523418,1.3491391,-0.1032027
28,1.241388,1.2078326,"('disloyal', 'loyal')",1.241388,1.2078326,-0.0335554
29,-0.74104756,-0.86020494,"('unfair', 'fair')",-0.7410476,-0.8602049,-0.1191573
30,1.1091768,1.0163261,"('intolerant', 'tolerant')",1.1091768,1.0163261,-0.0928507
31,-1.8730205,-1.788989,"('evil', 'good')",-1.8730205,-1.7889889,0.0840316
32,1.5352658,1.390382,"('unkind', 'kind')",1.5352658,1.3903821,-0.1448837
33,-1.0134472,-0.83495283,"('wrong', 'right')",-1.0134472,-0.8349528,0.1784944
34,4.6445093,4.7870026,"('mean', 'honorable')",4.6445093,4.7870026,0.1424933
35,-1.6798456,-1.7158054,"('corrupt', 'incorrupt')",-1.6798456,-1.7158054,-0.0359598
36,-1.5257782,-1.5336239,"('hostile', 'amicable')",-1.5257782,-1.5336239,-0.0078457
37,1.1334069,1.1208372,"('fake', 'genuine')",1.1334069,1.1208372,-0.0125697
38,0.014516711,0.093616724,"('untruthful', 'truthful')",0.0145167,0.0936167,0.0791
39,0.08320243,0.06485607,"('exploitative', 'cooperative')",0.0832024,0.0648561,-0.0183463
40,-1.8671231,-1.8884916,"('stingy', 'generous')",-1.8671231,-1.8884916,-0.0213685
41,0.10839504,0.051417302,"('unforgiving', 'forgiving')",0.108395,0.0514173,-0.0569777
42,-1.8941867,-1.7964054,"('unreliable', 'reliable')",-1.8941867,-1.7964054,0.0977813
43,1.4993532,1.5242246,"('irresponsible', 'responsible')",1.4993532,1.5242246,0.0248714
44,-1.132218,-1.214976,"('prejudiced', 'unprejudiced')",-1.132218,-1.214976,-0.082758
45,0.7968053,0.7902839,"('incompetent', 'competent')",0.7968053,0.7902839,-0.0065214
46,0.029229783,0.094136715,"('uncompetitive', 'competitive')",0.0292298,0.0941367,0.0649069
47,5.449947,5.5854654,"('stupid', 'smart')",5.4499469,5.5854654,0.1355185
48,0.7821699,0.7190137,"('unintelligent', 'intelligent')",0.7821699,0.7190137,-0.0631562
49,0.16184467,0.40308315,"('unable', 'able')",0.1618447,0.4030831,0.2412384
50,-0.026642894,0.013795827,"('clumsy', 'skillful')",-0.0266429,0.0137958,0.0404387
51,0.83145475,0.76329225,"('uneducated', 'educated')",0.8314548,0.7632923,-0.0681625
52,-0.7449799,-0.73940736,"('irrational', 'rational')",-0.7449799,-0.7394074,0.0055725
53,-0.017412055,-0.029626355,"('uncreative', 'creative')",-0.0174121,-0.0296264,-0.0122143
54,0.9567113,1.1951689,"('incapable', 'capable')",0.9567113,1.1951689,0.2384576
55,1.3013396,1.2727531,"('incompetent', 'clever')",1.3013396,1.2727531,-0.0285865
56,1.3086667,1.2970698,"('impractical', 'practical')",1.3086667,1.2970698,-0.0115969
57,-2.3995838,-2.3160894,"('unimaginative', 'imaginative')",-2.3995838,-2.3160894,0.0834944
58,-0.035877768,-0.15303202,"('undiscriminating', 'discriminating')",-0.0358778,-0.153032,-0.1171542
59,-0.43087187,-0.2866433,"('foolish', 'wise')",-0.4308719,-0.2866433,0.1442286
60,1.3274411,1.373534,"('inefficient', 'efficient')",1.3274411,1.373534,0.0460929
