,foal_male,foal_female,tuple,average_male,average_female,female-male
0,-0.894406,-0.9829964,"('unsociable', 'sociable')",-0.894406,-0.9829964,-0.0885904
1,-0.53846604,-0.8460686,"('unfriendly', 'friendly')",-0.538466,-0.8460686,-0.3076026
2,0.18435907,0.17035037,"('unlikable', 'likable')",0.1843591,0.1703504,-0.0140087
3,-1.0496641,-0.8218069,"('repellent', 'pleasant')",-1.0496641,-0.8218069,0.2278572
4,-1.6207802,-1.7938935,"('disliked', 'liked')",-1.6207802,-1.7938935,-0.1731133
5,-0.2571041,-0.41073522,"('distant', 'outgoing')",-0.2571041,-0.4107352,-0.1536311
6,-0.24390373,-0.4378542,"('distant', 'open')",-0.2439037,-0.4378542,-0.1939505
7,0.043038785,0.027245365,"('insensitive', 'sensitive')",0.0430388,0.0272454,-0.0157934
8,1.3037673,1.0674406,"('unaffectionate', 'affectionate')",1.3037673,1.0674406,-0.2363267
9,0.26296857,0.050380267,"('unaffectionate', 'caring')",0.2629686,0.0503803,-0.2125883
10,-0.8612212,-0.86965424,"('unsympathetic', 'sympathetic')",-0.8612212,-0.8696542,-0.008433
11,0.042217467,0.08454968,"('unhelpful', 'helpful')",0.0422175,0.0845497,0.0423322
12,-0.32549012,-0.5134592,"('unsupportive', 'supportive')",-0.3254901,-0.5134592,-0.1879691
13,-0.35631958,-0.4590869,"('impolite', 'polite')",-0.3563196,-0.4590869,-0.1027673
14,-0.23598936,-0.21802211,"('antisocial', 'social')",-0.2359894,-0.2180221,0.0179673
15,0.8517686,0.6565033,"('boring', 'funny')",0.8517686,0.6565033,-0.1952653
16,0.002621781,0.035595298,"('unpopular', 'popular')",0.0026218,0.0355953,0.0329735
17,-0.65191895,-0.53066504,"('nasty', 'nice')",-0.6519189,-0.530665,0.1212539
18,-0.70344996,-0.61831534,"('disagreeable', 'welcoming')",-0.70345,-0.6183153,0.0851347
19,-0.16864242,-0.12913129,"('inhospitable', 'hospitable')",-0.1686424,-0.1291313,0.0395111
20,-0.7820165,-0.64458495,"('rough', 'thoughtful')",-0.7820165,-0.644585,0.1374315
21,-0.28928778,-0.05913548,"('immoral', 'moral')",-0.2892878,-0.0591355,0.2301523
22,-0.09095074,-0.22256932,"('untrustworthy', 'trustworthy')",-0.0909507,-0.2225693,-0.1316186
23,1.3919959,1.47556,"('insincere', 'sincere')",1.3919959,1.4755599,0.083564
24,0.033649966,-0.13044924,"('dishonest', 'honest')",0.03365,-0.1304492,-0.1640992
25,0.5972588,0.52607375,"('egoistic', 'altruistic')",0.5972588,0.5260738,-0.071185
26,1.1901184,0.764735,"('hardhearted', 'benevolent')",1.1901184,0.764735,-0.4253834
27,0.34488237,0.24875376,"('hardhearted', 'softhearted')",0.3448824,0.2487538,-0.0961286
28,-0.033113107,-0.091924384,"('disloyal', 'loyal')",-0.0331131,-0.0919244,-0.0588113
29,-0.45880294,-0.58365715,"('unfair', 'fair')",-0.4588029,-0.5836571,-0.1248542
30,-0.5116126,-0.47769603,"('intolerant', 'tolerant')",-0.5116126,-0.477696,0.0339166
31,-0.6122389,-0.86419123,"('evil', 'good')",-0.6122389,-0.8641912,-0.2519523
32,0.18677643,0.07861557,"('unkind', 'kind')",0.1867764,0.0786156,-0.1081608
33,0.67742616,0.5409575,"('wrong', 'right')",0.6774262,0.5409575,-0.1364687
34,1.4216317,1.7171658,"('mean', 'honorable')",1.4216317,1.7171658,0.2955341
35,-0.22302535,-0.28316572,"('corrupt', 'incorrupt')",-0.2230254,-0.2831657,-0.0601403
36,-0.19830385,-0.14283358,"('hostile', 'amicable')",-0.1983038,-0.1428336,0.0554702
37,0.19540584,0.24604255,"('fake', 'genuine')",0.1954058,0.2460425,0.0506367
38,-0.121673204,-0.26368865,"('untruthful', 'truthful')",-0.1216732,-0.2636887,-0.1420155
39,-0.11624487,-0.034551606,"('exploitative', 'cooperative')",-0.1162449,-0.0345516,0.0816933
40,-0.82543236,-0.9908989,"('stingy', 'generous')",-0.8254324,-0.9908989,-0.1654665
41,0.35685593,0.2607804,"('unforgiving', 'forgiving')",0.3568559,0.2607804,-0.0960755
42,-0.23110539,-0.20832159,"('unreliable', 'reliable')",-0.2311054,-0.2083216,0.0227838
43,0.15166777,0.010885786,"('irresponsible', 'responsible')",0.1516678,0.0108858,-0.140782
44,-0.4657109,-0.45362973,"('prejudiced', 'unprejudiced')",-0.4657109,-0.4536297,0.0120812
45,0.10727475,0.020741573,"('incompetent', 'competent')",0.1072747,0.0207416,-0.0865331
46,0.13449673,0.0802255,"('uncompetitive', 'competitive')",0.1344967,0.0802255,-0.0542712
47,1.3561164,1.4622896,"('stupid', 'smart')",1.3561164,1.4622896,0.1061732
48,0.11892317,0.1409713,"('unintelligent', 'intelligent')",0.1189232,0.1409713,0.0220481
49,0.08154542,0.28912103,"('unable', 'able')",0.0815454,0.289121,0.2075756
50,0.66140395,0.89648813,"('clumsy', 'skillful')",0.661404,0.8964881,0.2350841
51,-0.21120037,-0.1779123,"('uneducated', 'educated')",-0.2112004,-0.1779123,0.0332881
52,-0.3828805,-0.42497382,"('irrational', 'rational')",-0.3828805,-0.4249738,-0.0420933
53,-0.9190544,-1.0190563,"('uncreative', 'creative')",-0.9190544,-1.0190563,-0.1000019
54,0.45580503,0.34425777,"('incapable', 'capable')",0.455805,0.3442578,-0.1115472
55,-0.28733027,-0.10972096,"('incompetent', 'clever')",-0.2873303,-0.109721,0.1776093
56,0.26138535,0.19585234,"('impractical', 'practical')",0.2613854,0.1958523,-0.0655331
57,-1.1866181,-1.4579706,"('unimaginative', 'imaginative')",-1.1866181,-1.4579706,-0.2713525
58,-0.625311,-0.7795635,"('undiscriminating', 'discriminating')",-0.625311,-0.7795635,-0.1542525
59,0.6453558,0.61503696,"('foolish', 'wise')",0.6453558,0.615037,-0.0303188
60,-0.5997729,-0.44998193,"('inefficient', 'efficient')",-0.5997729,-0.4499819,0.149791
61,-0.17114216,-0.27280796,"('illogical', 'logical')",-0.1711422,-0.272808,-0.1016658
62,0.151175,0.1869311,"('incompetent', 'brilliant')",0.151175,0.1869311,0.0357561
63,-0.042201806,-0.046162505,"('unperceptive', 'insightful')",-0.0422018,-0.0461625,-0.0039607
64,-2.0851707,-2.15884,"('shy', 'confident')",-2.0851707,-2.1588399,-0.0736692
65,-0.32995877,-0.2940035,"('insecure', 'secure')",-0.3299588,-0.2940035,0.0359553
66,-0.36365002,-0.5799084,"('inactive', 'active')",-0.36365,-0.5799084,-0.2162584
67,0.16045372,0.20963384,"('doubtful', 'determined')",0.1604537,0.2096338,0.0491801
68,-1.7891308,-1.523636,"('dependent', 'independent')",-1.7891308,-1.523636,0.2654948
69,-0.1100732,-0.13392669,"('lazy', 'industrious')",-0.1100732,-0.1339267,-0.0238535
70,0.30460456,0.18578443,"('lethargic', 'energetic')",0.3046046,0.1857844,-0.1188202
71,-0.083057635,-0.22237958,"('diffident', 'self-confident')",-0.0830576,-0.2223796,-0.139322
72,0.17761892,0.022894777,"('unambitious', 'ambitious')",0.1776189,0.0228948,-0.1547241
73,-2.0864964,-2.0013108,"('helpless', 'self-reliant')",-2.0864964,-2.0013108,0.0851856
74,-0.09416972,-0.2586273,"('undedicated', 'dedicated')",-0.0941697,-0.2586273,-0.1644576
75,-0.0940317,-0.23044202,"('meek', 'impulsive')",-0.0940317,-0.230442,-0.1364103
76,-0.32178307,-0.13178483,"('anxious', 'daring')",-0.3217831,-0.1317848,0.1899983
77,-0.45041728,-0.28640535,"('unmotivated', 'motivated')",-0.4504173,-0.2864054,0.1640119
78,1.1389154,1.1880277,"('nonresilient', 'resilient')",1.1389154,1.1880277,0.0491123
79,0.13103877,0.10178419,"('wavering', 'unwavering')",0.1310388,0.1017842,-0.0292546
80,-0.65379024,-0.64483505,"('dominated', 'dominating')",-0.6537902,-0.6448351,0.0089551
81,-1.3689959,-1.2015265,"('submissive', 'aggressive')",-1.3689959,-1.2015265,0.1674694
82,2.2387211,2.3215985,"('poor', 'rich')",2.2387211,2.3215985,0.0828774
83,-0.20322147,-0.2785772,"('powerless', 'powerful')",-0.2032215,-0.2785772,-0.0753557
84,0.55116284,0.5177244,"('inferior', 'superior')",0.5511628,0.5177244,-0.0334384
85,0.3192109,0.13085523,"('insignificant', 'prestigious')",0.3192109,0.1308552,-0.1883557
86,-0.2269705,-0.44911748,"('uninfluential', 'influential')",-0.2269705,-0.4491175,-0.222147
87,-0.6073803,-0.64908975,"('unsuccessful', 'successful')",-0.6073803,-0.6490898,-0.0417095
88,-0.8447799,-0.8543994,"('low', 'eminent')",-0.8447799,-0.8543994,-0.0096195
