,ninja_male,ninja_female,tuple,average_male,average_female,female-male
0,-0.43884403,-0.51184833,"('unsociable', 'sociable')",-0.438844,-0.5118483,-0.0730043
1,1.9974478,1.940961,"('unfriendly', 'friendly')",1.9974478,1.940961,-0.0564868
2,0.19428557,0.19092998,"('unlikable', 'likable')",0.1942856,0.19093,-0.0033556
3,0.07332331,0.16076522,"('repellent', 'pleasant')",0.0733233,0.1607652,0.0874419
4,-7.69174,-7.826759,"('disliked', 'liked')",-7.69174,-7.8267589,-0.1350189
5,0.102516845,0.033774495,"('distant', 'outgoing')",0.1025168,0.0337745,-0.0687423
6,0.5173851,0.47470573,"('distant', 'open')",0.5173851,0.4747057,-0.0426794
7,0.6489179,0.71760494,"('insensitive', 'sensitive')",0.6489179,0.7176049,0.068687
8,1.2494059,1.2276149,"('unaffectionate', 'affectionate')",1.2494059,1.2276149,-0.021791
9,2.2045667,2.190335,"('unaffectionate', 'caring')",2.2045667,2.190335,-0.0142317
10,0.3372581,0.35193625,"('unsympathetic', 'sympathetic')",0.3372581,0.3519363,0.0146782
11,1.5808858,1.6941284,"('unhelpful', 'helpful')",1.5808858,1.6941284,0.1132426
12,-1.564888,-1.5774648,"('unsupportive', 'supportive')",-1.564888,-1.5774648,-0.0125768
13,-0.1347175,-0.20130387,"('impolite', 'polite')",-0.1347175,-0.2013039,-0.0665864
14,-0.56172717,-0.57204956,"('antisocial', 'social')",-0.5617272,-0.5720496,-0.0103224
15,0.22207475,0.15638526,"('boring', 'funny')",0.2220747,0.1563853,-0.0656894
16,0.20225656,0.2417451,"('unpopular', 'popular')",0.2022566,0.2417451,0.0394885
17,-0.79607403,-0.77468455,"('nasty', 'nice')",-0.796074,-0.7746845,0.0213895
18,-0.35130936,-0.42260784,"('disagreeable', 'welcoming')",-0.3513094,-0.4226078,-0.0712984
19,-0.23435171,-0.22824155,"('inhospitable', 'hospitable')",-0.2343517,-0.2282415,0.0061102
20,0.69457346,0.6914235,"('rough', 'thoughtful')",0.6945735,0.6914235,-0.00315
21,-0.5930255,-0.53571504,"('immoral', 'moral')",-0.5930255,-0.535715,0.0573105
22,-0.9634176,-1.0452253,"('untrustworthy', 'trustworthy')",-0.9634176,-1.0452253,-0.0818077
23,6.555874,6.6347327,"('insincere', 'sincere')",6.5558739,6.6347327,0.0788588
24,1.5681634,1.4917316,"('dishonest', 'honest')",1.5681634,1.4917316,-0.0764318
25,1.1607909,1.0954221,"('egoistic', 'altruistic')",1.1607909,1.0954221,-0.0653688
26,1.0831149,1.0243253,"('hardhearted', 'benevolent')",1.0831149,1.0243253,-0.0587896
27,1.2260033,1.1257337,"('hardhearted', 'softhearted')",1.2260033,1.1257337,-0.1002696
28,1.7389734,1.6811779,"('disloyal', 'loyal')",1.7389734,1.6811779,-0.0577955
29,-0.62184286,-0.7378069,"('unfair', 'fair')",-0.6218429,-0.7378069,-0.115964
30,1.0542011,1.0052238,"('intolerant', 'tolerant')",1.0542011,1.0052238,-0.0489773
31,-1.2142612,-1.1987841,"('evil', 'good')",-1.2142612,-1.1987841,0.0154771
32,1.025089,0.9979736,"('unkind', 'kind')",1.025089,0.9979736,-0.0271154
33,0.1193123,-0.008476157,"('wrong', 'right')",0.1193123,-0.0084762,-0.1277885
34,4.875599,5.041041,"('mean', 'honorable')",4.8755989,5.0410409,0.165442
35,-0.54172343,-0.6570748,"('corrupt', 'incorrupt')",-0.5417234,-0.6570748,-0.1153514
36,0.028656866,-0.0834259,"('hostile', 'amicable')",0.0286569,-0.0834259,-0.1120828
37,0.24650313,0.24965894,"('fake', 'genuine')",0.2465031,0.2496589,0.0031558
38,0.36684722,0.35633856,"('untruthful', 'truthful')",0.3668472,0.3563386,-0.0105086
39,0.5571243,0.5633155,"('exploitative', 'cooperative')",0.5571243,0.5633155,0.0061912
40,-2.0260127,-2.1325698,"('stingy', 'generous')",-2.0260127,-2.1325698,-0.1065571
41,0.28042686,0.19316389,"('unforgiving', 'forgiving')",0.2804269,0.1931639,-0.087263
42,-3.5635557,-3.605905,"('unreliable', 'reliable')",-3.5635557,-3.6059051,-0.0423494
43,0.83023226,0.83256406,"('irresponsible', 'responsible')",0.8302323,0.8325641,0.0023318
44,-1.9480672,-1.947635,"('prejudiced', 'unprejudiced')",-1.9480672,-1.9476351,0.0004321
45,-0.34463716,-0.33682027,"('incompetent', 'competent')",-0.3446372,-0.3368203,0.0078169
46,-1.1627718,-1.1594502,"('uncompetitive', 'competitive')",-1.1627718,-1.1594502,0.0033216
47,5.3090105,5.4283557,"('stupid', 'smart')",5.3090105,5.4283557,0.1193452
48,0.799551,0.8055943,"('unintelligent', 'intelligent')",0.799551,0.8055943,0.0060433
49,0.3608117,0.39301783,"('unable', 'able')",0.3608117,0.3930178,0.0322061
50,-0.26549804,-0.2605487,"('clumsy', 'skillful')",-0.265498,-0.2605487,0.0049493
51,-0.07699877,-0.03322825,"('uneducated', 'educated')",-0.0769988,-0.0332282,0.0437706
52,-0.013328569,-0.096408814,"('irrational', 'rational')",-0.0133286,-0.0964088,-0.0830802
53,0.5621977,0.5419512,"('uncreative', 'creative')",0.5621977,0.5419512,-0.0202465
54,1.4106625,1.4686022,"('incapable', 'capable')",1.4106625,1.4686022,0.0579397
55,0.26043478,0.32314175,"('incompetent', 'clever')",0.2604348,0.3231418,0.062707
56,0.15168235,0.16571471,"('impractical', 'practical')",0.1516823,0.1657147,0.0140324
57,-3.2389908,-3.2195523,"('unimaginative', 'imaginative')",-3.2389908,-3.2195523,0.0194385
58,-0.36506948,-0.37502113,"('undiscriminating', 'discriminating')",-0.3650695,-0.3750211,-0.0099516
59,0.34728396,0.30665144,"('foolish', 'wise')",0.347284,0.3066514,-0.0406326
60,0.6149493,0.6766397,"('inefficient', 'efficient')",0.6149493,0.6766397,0.0616904
61,0.74058366,0.6123846,"('illogical', 'logical')",0.7405837,0.6123846,-0.1281991
62,0.18503383,0.31421578,"('incompetent', 'brilliant')",0.1850338,0.3142158,0.129182
63,0.08658267,0.17873996,"('unperceptive', 'insightful')",0.0865827,0.17874,0.0921573
64,-7.114039,-7.2423663,"('shy', 'confident')",-7.1140389,-7.2423663,-0.1283274
65,-0.1046961,-0.09449737,"('insecure', 'secure')",-0.1046961,-0.0944974,0.0101987
66,-0.7859101,-0.83932567,"('inactive', 'active')",-0.7859101,-0.8393257,-0.0534156
67,-0.28649563,-0.26829505,"('doubtful', 'determined')",-0.2864956,-0.268295,0.0182006
68,-0.6530598,-0.6799675,"('dependent', 'independent')",-0.6530598,-0.6799675,-0.0269077
69,-1.5084131,-1.5598426,"('lazy', 'industrious')",-1.5084131,-1.5598426,-0.0514295
70,0.22055876,0.25150183,"('lethargic', 'energetic')",0.2205588,0.2515018,0.030943
71,1.0275257,1.0108701,"('diffident', 'self-confident')",1.0275257,1.0108701,-0.0166556
72,0.28746065,0.33179048,"('unambitious', 'ambitious')",0.2874607,0.3317905,0.0443298
73,-3.4091992,-3.3994255,"('helpless', 'self-reliant')",-3.4091992,-3.3994255,0.0097737
74,0.27372175,0.21786347,"('undedicated', 'dedicated')",0.2737218,0.2178635,-0.0558583
75,-1.304937,-1.224662,"('meek', 'impulsive')",-1.304937,-1.2246619,0.0802751
76,-0.058209088,0.03363913,"('anxious', 'daring')",-0.0582091,0.0336391,0.0918482
77,-0.5827066,-0.5303004,"('unmotivated', 'motivated')",-0.5827066,-0.5303004,0.0524062
78,0.0010411441,-0.023314979,"('nonresilient', 'resilient')",0.0010411,-0.023315,-0.0243561
79,0.14408283,0.13369349,"('wavering', 'unwavering')",0.1440828,0.1336935,-0.0103893
80,-0.9235183,-0.8898008,"('dominated', 'dominating')",-0.9235183,-0.8898008,0.0337175
81,-0.5539176,-0.42820433,"('submissive', 'aggressive')",-0.5539176,-0.4282043,0.1257133
82,6.0859613,6.2865224,"('poor', 'rich')",6.0859613,6.2865224,0.2005611
83,-0.3672931,-0.4007118,"('powerless', 'powerful')",-0.3672931,-0.4007118,-0.0334187
84,0.72939134,0.71629655,"('inferior', 'superior')",0.7293913,0.7162966,-0.0130947
85,0.81228083,0.7893055,"('insignificant', 'prestigious')",0.8122808,0.7893055,-0.0229753
86,0.36634865,0.2890255,"('uninfluential', 'influential')",0.3663487,0.2890255,-0.0773232
87,-0.23516539,-0.07326959,"('unsuccessful', 'successful')",-0.2351654,-0.0732696,0.1618958
88,0.3193031,0.38838318,"('low', 'eminent')",0.3193031,0.3883832,0.0690801
