,saxophone_male,saxophone_female,tuple,average_male,average_female,female-male
0,-0.2501069,-0.49713105,"('unsociable', 'sociable')",-0.2501069,-0.497131,-0.2470241
1,1.8759071,1.7126765,"('unfriendly', 'friendly')",1.8759071,1.7126765,-0.1632306
2,0.41424742,0.65135574,"('unlikable', 'likable')",0.4142474,0.6513557,0.2371083
3,0.018504377,0.5276506,"('repellent', 'pleasant')",0.0185044,0.5276506,0.5091462
4,-7.136647,-7.182736,"('disliked', 'liked')",-7.1366472,-7.1827359,-0.0460887
5,0.0041956306,0.1686107,"('distant', 'outgoing')",0.0041956,0.1686107,0.1644151
6,0.3199047,0.5025616,"('distant', 'open')",0.3199047,0.5025616,0.1826569
7,0.1744363,0.24072483,"('insensitive', 'sensitive')",0.1744363,0.2407248,0.0662885
8,1.6159543,1.5783442,"('unaffectionate', 'affectionate')",1.6159543,1.5783442,-0.0376101
9,2.0250762,2.031215,"('unaffectionate', 'caring')",2.0250762,2.031215,0.0061388
10,0.49199203,0.81219774,"('unsympathetic', 'sympathetic')",0.491992,0.8121977,0.3202057
11,1.7463222,1.7322335,"('unhelpful', 'helpful')",1.7463222,1.7322335,-0.0140887
12,-1.6485534,-1.6445742,"('unsupportive', 'supportive')",-1.6485534,-1.6445742,0.0039792
13,-0.07212995,-0.14631891,"('impolite', 'polite')",-0.0721299,-0.1463189,-0.074189
14,-0.6986976,-0.9045718,"('antisocial', 'social')",-0.6986976,-0.9045718,-0.2058742
15,0.4348114,0.4872321,"('boring', 'funny')",0.4348114,0.4872321,0.0524207
16,-0.102181055,-0.12350906,"('unpopular', 'popular')",-0.1021811,-0.1235091,-0.021328
17,-0.03584476,0.018273152,"('nasty', 'nice')",-0.0358448,0.0182732,0.054118
18,-0.6323402,-0.78232044,"('disagreeable', 'welcoming')",-0.6323402,-0.7823204,-0.1499802
19,-0.11868126,-0.0024949722,"('inhospitable', 'hospitable')",-0.1186813,-0.002495,0.1161863
20,0.8280437,0.7181567,"('rough', 'thoughtful')",0.8280437,0.7181567,-0.109887
21,-0.6408315,-0.35006413,"('immoral', 'moral')",-0.6408315,-0.3500641,0.2907674
22,-1.0184966,-0.99492407,"('untrustworthy', 'trustworthy')",-1.0184966,-0.9949241,0.0235725
23,6.2076097,6.2092,"('insincere', 'sincere')",6.2076097,6.2091999,0.0015902
24,1.0391676,1.1202126,"('dishonest', 'honest')",1.0391676,1.1202126,0.081045
25,1.0250416,0.8046873,"('egoistic', 'altruistic')",1.0250416,0.8046873,-0.2203543
26,1.2311318,0.5573734,"('hardhearted', 'benevolent')",1.2311318,0.5573734,-0.6737584
27,1.3476603,1.3855951,"('hardhearted', 'softhearted')",1.3476603,1.3855951,0.0379348
28,1.2186749,1.0555869,"('disloyal', 'loyal')",1.2186749,1.0555869,-0.163088
29,-0.8031771,-0.7897959,"('unfair', 'fair')",-0.8031771,-0.7897959,0.0133812
30,0.8037114,0.714412,"('intolerant', 'tolerant')",0.8037114,0.714412,-0.0892994
31,-1.3118443,-1.226886,"('evil', 'good')",-1.3118443,-1.226886,0.0849583
32,1.4280019,1.1737729,"('unkind', 'kind')",1.4280019,1.1737729,-0.254229
33,0.06220936,-0.13683943,"('wrong', 'right')",0.0622094,-0.1368394,-0.1990488
34,4.6185718,4.6009607,"('mean', 'honorable')",4.6185718,4.6009607,-0.0176111
35,-0.4025388,-0.708928,"('corrupt', 'incorrupt')",-0.4025388,-0.708928,-0.3063892
36,-0.21892671,-0.5273038,"('hostile', 'amicable')",-0.2189267,-0.5273038,-0.3083771
37,0.9276176,1.0598106,"('fake', 'genuine')",0.9276176,1.0598106,0.132193
38,0.32280752,0.076528,"('untruthful', 'truthful')",0.3228075,0.076528,-0.2462795
39,0.25615144,-0.07552113,"('exploitative', 'cooperative')",0.2561514,-0.0755211,-0.3316725
40,-2.2452767,-2.1953819,"('stingy', 'generous')",-2.2452767,-2.1953819,0.0498948
41,0.089881025,-0.10804437,"('unforgiving', 'forgiving')",0.089881,-0.1080444,-0.1979254
