,glider_male,glider_female,tuple,average_male,average_female,female-male
0,-0.20723887,-0.30611435,"('unsociable', 'sociable')",-0.2072389,-0.3061143,-0.0988754
1,0.8554685,0.8941175,"('unfriendly', 'friendly')",0.8554685,0.8941175,0.038649
2,-0.14324233,-0.09180568,"('unlikable', 'likable')",-0.1432423,-0.0918057,0.0514366
3,0.369402,0.42002538,"('repellent', 'pleasant')",0.369402,0.4200254,0.0506234
4,-7.6187825,-7.733915,"('disliked', 'liked')",-7.6187825,-7.7339149,-0.1151324
5,-0.6502545,-0.58029336,"('distant', 'outgoing')",-0.6502545,-0.5802934,0.0699611
6,-0.18513523,-0.14332691,"('distant', 'open')",-0.1851352,-0.1433269,0.0418083
7,0.8480146,0.8420148,"('insensitive', 'sensitive')",0.8480146,0.8420148,-0.0059998
8,1.1986495,1.1605573,"('unaffectionate', 'affectionate')",1.1986495,1.1605573,-0.0380922
9,1.5450078,1.5269929,"('unaffectionate', 'caring')",1.5450078,1.5269929,-0.0180149
10,0.88806856,0.8416678,"('unsympathetic', 'sympathetic')",0.8880686,0.8416678,-0.0464008
11,1.3082056,1.3262154,"('unhelpful', 'helpful')",1.3082056,1.3262154,0.0180098
12,-1.9412961,-2.001248,"('unsupportive', 'supportive')",-1.9412961,-2.0012479,-0.0599518
13,-0.50412434,-0.559402,"('impolite', 'polite')",-0.5041243,-0.559402,-0.0552777
14,0.1742697,0.095842496,"('antisocial', 'social')",0.1742697,0.0958425,-0.0784272
15,0.28878525,0.19356138,"('boring', 'funny')",0.2887852,0.1935614,-0.0952238
16,-0.74807215,-0.6913212,"('unpopular', 'popular')",-0.7480721,-0.6913212,0.0567509
17,-0.5811075,-0.5195102,"('nasty', 'nice')",-0.5811075,-0.5195102,0.0615973
18,-0.516609,-0.5157466,"('disagreeable', 'welcoming')",-0.516609,-0.5157466,0.0008624
19,-0.93289554,-0.85088843,"('inhospitable', 'hospitable')",-0.9328955,-0.8508884,0.0820071
20,0.8797873,0.8664192,"('rough', 'thoughtful')",0.8797873,0.8664192,-0.0133681
21,-0.42966828,-0.44929317,"('immoral', 'moral')",-0.4296683,-0.4492932,-0.0196249
22,-0.58125347,-0.63162935,"('untrustworthy', 'trustworthy')",-0.5812535,-0.6316293,-0.0503758
23,5.9818196,6.106342,"('insincere', 'sincere')",5.9818196,6.1063418,0.1245222
24,1.2723715,1.1522461,"('dishonest', 'honest')",1.2723715,1.1522461,-0.1201254
25,0.6237781,0.5981848,"('egoistic', 'altruistic')",0.6237781,0.5981848,-0.0255933
26,1.0022361,0.9242957,"('hardhearted', 'benevolent')",1.0022361,0.9242957,-0.0779404
