,paramount_male,paramount_female,tuple,global_male,global_female,average_male,average_female,female-male
0,-0.19366652,-0.37758005,"('unsociable', 'sociable')",-0.28103006,-0.32924077,-0.2373483,-0.3534104,-0.1160621
1,0.62583405,0.97446007,"('unfriendly', 'friendly')",2.0742228,2.0889916,1.3500284,1.5317259,0.1816975
2,0.9677771,1.1025444,"('unlikable', 'likable')",0.8810992,0.9756634,0.9244381,1.039104,0.1146659
3,-0.89119095,-0.8650812,"('repellent', 'pleasant')",-0.0031434717,0.08439523,-0.4471672,-0.390343,0.0568242
4,-0.6694663,-0.51767397,"('disliked', 'liked')",-7.2285314,-7.417471,-3.9489989,-3.9675725,-0.0185736
5,-0.37418795,-0.030470518,"('distant', 'outgoing')",0.070434615,0.14133161,-0.1518767,0.0554305,0.2073072
6,-0.6102744,-0.13049367,"('distant', 'open')",0.173224,0.27968892,-0.2185252,0.0745976,0.2931228
7,0.266334,0.1640737,"('insensitive', 'sensitive')",0.4039705,0.50822324,0.3351523,0.3361485,0.0009962
8,0.86478573,1.1286144,"('unaffectionate', 'affectionate')",1.2421594,1.2650236,1.0534725,1.1968191,0.1433466
9,1.2700382,1.5290978,"('unaffectionate', 'caring')",1.7786477,1.8234131,1.524343,1.6762555,0.1519125
10,0.15435612,-0.010273233,"('unsympathetic', 'sympathetic')",-0.21432602,-0.22734798,-0.029985,-0.1188106,-0.0888256
11,-0.26769048,-0.3448944,"('unhelpful', 'helpful')",2.3089597,2.2865794,1.0206347,0.9708425,-0.0497922
12,1.0320244,1.246659,"('unsupportive', 'supportive')",-1.2187287,-1.1666487,-0.0933521,0.0400051,0.1333572
13,-0.43082437,-0.81185895,"('impolite', 'polite')",-0.3579718,-0.41286924,-0.3943981,-0.6123641,-0.217966
14,-0.025075976,-0.357949,"('antisocial', 'social')",-0.44254488,-0.52684796,-0.2338104,-0.4423985,-0.2085881
15,1.3974904,1.361082,"('boring', 'funny')",0.18607628,0.17288706,0.7917833,0.7669845,-0.0247988
16,-0.89757997,-0.67938656,"('unpopular', 'popular')",0.41043463,0.48951638,-0.2435727,-0.0949351,0.1486376
17,-0.33810368,-0.26277125,"('nasty', 'nice')",-0.7856345,-0.6970137,-0.5618691,-0.4798925,0.0819766
18,0.087243564,0.17232922,"('disagreeable', 'welcoming')",-0.14213897,-0.12045536,-0.0274477,0.0259369,0.0533846
19,-0.19716036,0.09610168,"('inhospitable', 'hospitable')",0.389845,0.48270753,0.0963423,0.2894046,0.1930623
20,0.57894576,0.5570506,"('rough', 'thoughtful')",0.40377185,0.44625118,0.4913588,0.5016509,0.0102921
21,0.28849432,0.030329399,"('immoral', 'moral')",-0.8025958,-0.7369196,-0.2570508,-0.3532951,-0.0962443
22,-0.45031536,-0.48425734,"('untrustworthy', 'trustworthy')",-0.86126065,-0.90724623,-0.655788,-0.6957518,-0.0399638
23,0.27502552,0.15695152,"('insincere', 'sincere')",6.773438,6.8478003,3.5242317,3.5023758,-0.0218559
24,0.58675057,0.5154558,"('dishonest', 'honest')",1.2859046,1.2458173,0.9363276,0.8806366,-0.055691
25,0.45590433,0.647716,"('egoistic', 'altruistic')",0.90220827,0.9801435,0.6790563,0.8139297,0.1348734
26,1.3203454,1.44641,"('hardhearted', 'benevolent')",1.3782783,1.3104873,1.3493118,1.3784486,0.0291368
27,0.6845685,0.8654562,"('hardhearted', 'softhearted')",1.0929861,1.1020242,0.8887773,0.9837402,0.0949629
28,0.3990857,0.29060885,"('disloyal', 'loyal')",1.0410949,0.9410328,0.7200903,0.6158208,-0.1042695
29,-1.2939297,-1.248255,"('unfair', 'fair')",-0.27905387,-0.29865706,-0.7864918,-0.773456,0.0130358
30,0.020987261,-0.19372287,"('intolerant', 'tolerant')",1.0554222,0.971639,0.5382047,0.388958,-0.1492467
31,-0.89444804,-0.38105315,"('evil', 'good')",-1.2446141,-1.1365697,-1.0695311,-0.7588115,0.3107196
32,0.3524868,0.23092908,"('unkind', 'kind')",0.9225786,0.872703,0.6375327,0.551816,-0.0857167
33,0.40772474,0.5530747,"('wrong', 'right')",0.31971592,0.24737215,0.3637203,0.4002234,0.0365031
34,0.4503254,0.57454395,"('mean', 'honorable')",5.7966785,5.975974,3.123502,3.275259,0.151757
35,-0.12690467,0.040688664,"('corrupt', 'incorrupt')",-0.39309287,-0.4382055,-0.2599988,-0.1987584,0.0612404
36,0.19263314,0.62227064,"('hostile', 'amicable')",0.030597666,0.0029329304,0.1116154,0.3126018,0.2009864
37,0.23843704,0.24183074,"('fake', 'genuine')",0.49027777,0.4696644,0.3643574,0.3557476,-0.0086098
38,0.043436892,0.14176747,"('untruthful', 'truthful')",0.9367196,0.92904437,0.4900782,0.5354059,0.0453277
39,0.021944359,-0.06503641,"('exploitative', 'cooperative')",-0.017042723,-0.049194045,0.0024508,-0.0571152,-0.059566
40,-0.22301753,-0.09330627,"('stingy', 'generous')",-2.3920856,-2.4374504,-1.3075515,-1.2653784,0.0421731
41,0.11596175,0.14070126,"('unforgiving', 'forgiving')",0.34099063,0.2921259,0.2284762,0.2164136,-0.0120626
