,webpage_male,webpage_female,tuple,average_male,average_female,female-male
0,0.096499786,-0.1292437,"('unsociable', 'sociable')",0.0964998,-0.1292437,-0.2257435
1,0.6134045,0.6756816,"('unfriendly', 'friendly')",0.6134045,0.6756816,0.0622771
2,-0.39077672,-0.39907694,"('unlikable', 'likable')",-0.3907767,-0.3990769,-0.0083002
3,-0.16002777,-0.07560826,"('repellent', 'pleasant')",-0.1600278,-0.0756083,0.0844195
4,-3.2382417,-3.2657673,"('disliked', 'liked')",-3.2382417,-3.2657673,-0.0275256
5,0.4830475,0.70423543,"('distant', 'outgoing')",0.4830475,0.7042354,0.2211879
6,0.7821771,1.0277674,"('distant', 'open')",0.7821771,1.0277674,0.2455903
7,0.45451504,0.41661602,"('insensitive', 'sensitive')",0.454515,0.416616,-0.037899
8,-0.29295185,-0.2095826,"('unaffectionate', 'affectionate')",-0.2929519,-0.2095826,0.0833693
9,0.010681432,0.08203811,"('unaffectionate', 'caring')",0.0106814,0.0820381,0.0713567
10,-0.5612655,-0.7109278,"('unsympathetic', 'sympathetic')",-0.5612655,-0.7109278,-0.1496623
11,1.6714058,1.5643342,"('unhelpful', 'helpful')",1.6714058,1.5643342,-0.1070716
12,-0.46679258,-0.3660197,"('unsupportive', 'supportive')",-0.4667926,-0.3660197,0.1007729
13,0.26907107,0.053307362,"('impolite', 'polite')",0.2690711,0.0533074,-0.2157637
14,0.34354663,0.12616788,"('antisocial', 'social')",0.3435466,0.1261679,-0.2173787
15,-0.4286791,-0.60852575,"('boring', 'funny')",-0.4286791,-0.6085258,-0.1798467
16,0.8772997,1.0188271,"('unpopular', 'popular')",0.8772997,1.0188271,0.1415274
17,0.31541988,0.3043985,"('nasty', 'nice')",0.3154199,0.3043985,-0.0110214
18,-0.26629797,-0.17473316,"('disagreeable', 'welcoming')",-0.266298,-0.1747332,0.0915648
19,0.07621214,0.109725386,"('inhospitable', 'hospitable')",0.0762121,0.1097254,0.0335133
20,0.41700593,0.36854562,"('rough', 'thoughtful')",0.4170059,0.3685456,-0.0484603
21,-0.291046,-0.562811,"('immoral', 'moral')",-0.291046,-0.562811,-0.271765
22,0.26321232,0.0869122,"('untrustworthy', 'trustworthy')",0.2632123,0.0869122,-0.1763001
23,3.2223895,3.143703,"('insincere', 'sincere')",3.2223895,3.143703,-0.0786865
24,-0.089569375,-0.15823208,"('dishonest', 'honest')",-0.0895694,-0.1582321,-0.0686627
25,0.015299227,0.07943408,"('egoistic', 'altruistic')",0.0152992,0.0794341,0.0641349
26,-0.8136573,-0.9216284,"('hardhearted', 'benevolent')",-0.8136573,-0.9216284,-0.1079711
27,-0.88273394,-0.8201767,"('hardhearted', 'softhearted')",-0.8827339,-0.8201767,0.0625572
28,-0.7235224,-0.79469824,"('disloyal', 'loyal')",-0.7235224,-0.7946982,-0.0711758
29,-0.7739771,-0.73541033,"('unfair', 'fair')",-0.7739771,-0.7354103,0.0385668
30,0.5811793,0.353949,"('intolerant', 'tolerant')",0.5811793,0.353949,-0.2272303
31,-1.5102323,-1.3377616,"('evil', 'good')",-1.5102323,-1.3377616,0.1724707
32,0.22109321,0.116379976,"('unkind', 'kind')",0.2210932,0.11638,-0.1047132
33,-0.22774164,-0.106223255,"('wrong', 'right')",-0.2277416,-0.1062233,0.1215183
34,2.4681814,2.4628146,"('mean', 'honorable')",2.4681814,2.4628146,-0.0053668
35,-0.2470561,-0.23234582,"('corrupt', 'incorrupt')",-0.2470561,-0.2323458,0.0147103
36,-0.8258561,-0.77336836,"('hostile', 'amicable')",-0.8258561,-0.7733684,0.0524877
37,-0.6210943,-0.6371848,"('fake', 'genuine')",-0.6210943,-0.6371848,-0.0160905
38,0.34211805,0.29109216,"('untruthful', 'truthful')",0.3421181,0.2910922,-0.0510259
39,0.7294295,0.5490045,"('exploitative', 'cooperative')",0.7294295,0.5490045,-0.180425
40,-1.0110915,-0.74292094,"('stingy', 'generous')",-1.0110915,-0.7429209,0.2681706
41,-0.3890562,-0.46972105,"('unforgiving', 'forgiving')",-0.3890562,-0.469721,-0.0806648
42,-0.6715121,-0.68726885,"('unreliable', 'reliable')",-0.6715121,-0.6872689,-0.0157568
43,0.22121283,0.055821683,"('irresponsible', 'responsible')",0.2212128,0.0558217,-0.1653911
44,-0.91077983,-1.0329446,"('prejudiced', 'unprejudiced')",-0.9107798,-1.0329446,-0.1221648
45,-0.7938769,-0.8337014,"('incompetent', 'competent')",-0.7938769,-0.8337014,-0.0398245
46,0.7048025,0.6091496,"('uncompetitive', 'competitive')",0.7048025,0.6091496,-0.0956529
47,2.6074185,2.68208,"('stupid', 'smart')",2.6074185,2.68208,0.0746615
48,-0.6329785,-0.7252521,"('unintelligent', 'intelligent')",-0.6329785,-0.7252521,-0.0922736
49,0.105845645,0.09517673,"('unable', 'able')",0.1058456,0.0951767,-0.0106689
50,0.6222585,0.75944495,"('clumsy', 'skillful')",0.6222585,0.759445,0.1371865
51,0.42001444,0.32654274,"('uneducated', 'educated')",0.4200144,0.3265427,-0.0934717
52,-0.8950709,-0.8488789,"('irrational', 'rational')",-0.8950709,-0.8488789,0.046192
53,0.33377922,0.35065222,"('uncreative', 'creative')",0.3337792,0.3506522,0.016873
54,1.2489091,1.2979155,"('incapable', 'capable')",1.2489091,1.2979155,0.0490064
55,0.48538545,0.3739076,"('incompetent', 'clever')",0.4853854,0.3739076,-0.1114778
56,1.4133718,1.2020177,"('impractical', 'practical')",1.4133718,1.2020177,-0.2113541
57,-1.3934481,-1.4166269,"('unimaginative', 'imaginative')",-1.3934481,-1.4166269,-0.0231788
58,0.45325252,0.41351366,"('undiscriminating', 'discriminating')",0.4532525,0.4135137,-0.0397388
59,-0.11773625,-0.072184056,"('foolish', 'wise')",-0.1177363,-0.0721841,0.0455522
60,0.82860404,0.60616684,"('inefficient', 'efficient')",0.828604,0.6061668,-0.2224372
61,0.26511034,0.14886686,"('illogical', 'logical')",0.2651103,0.1488669,-0.1162434
62,0.14701203,0.14728463,"('incompetent', 'brilliant')",0.147012,0.1472846,0.0002726
63,1.4178855,1.355795,"('unperceptive', 'insightful')",1.4178855,1.355795,-0.0620905
64,-1.781371,-1.8223913,"('shy', 'confident')",-1.781371,-1.8223913,-0.0410203
65,0.20965818,-0.0062314346,"('insecure', 'secure')",0.2096582,-0.0062314,-0.2158896
66,0.5732281,0.48530248,"('inactive', 'active')",0.5732281,0.4853025,-0.0879256
67,0.21999939,0.08353793,"('doubtful', 'determined')",0.2199994,0.0835379,-0.1364615
68,-0.3586731,-0.3599956,"('dependent', 'independent')",-0.3586731,-0.3599956,-0.0013225
69,-0.85450417,-0.57949084,"('lazy', 'industrious')",-0.8545042,-0.5794908,0.2750134
70,1.3848004,1.2093921,"('lethargic', 'energetic')",1.3848004,1.2093921,-0.1754083
71,0.128845,0.1980372,"('diffident', 'self-confident')",0.128845,0.1980372,0.0691922
72,-0.76960254,-0.6754946,"('unambitious', 'ambitious')",-0.7696025,-0.6754946,0.0941079
73,-0.77161956,-0.62198603,"('helpless', 'self-reliant')",-0.7716196,-0.621986,0.1496336
74,0.7229725,0.65707946,"('undedicated', 'dedicated')",0.7229725,0.6570795,-0.065893
75,0.346951,0.4853834,"('meek', 'impulsive')",0.346951,0.4853834,0.1384324
76,0.09979581,-0.13294709,"('anxious', 'daring')",0.0997958,-0.1329471,-0.2327429
77,-0.26436925,-0.36527857,"('unmotivated', 'motivated')",-0.2643692,-0.3652786,-0.1009094
78,-0.14142925,0.06517785,"('nonresilient', 'resilient')",-0.1414292,0.0651779,0.2066071
79,0.49820435,0.52766395,"('wavering', 'unwavering')",0.4982044,0.5276639,0.0294595
80,-0.0031890995,-0.10918533,"('dominated', 'dominating')",-0.0031891,-0.1091853,-0.1059962
81,0.72081196,0.60142994,"('submissive', 'aggressive')",0.720812,0.6014299,-0.1193821
82,2.763762,2.8537893,"('poor', 'rich')",2.763762,2.8537893,0.0900273
83,0.34156537,0.18721458,"('powerless', 'powerful')",0.3415654,0.1872146,-0.1543508
84,-0.678073,-0.64469314,"('inferior', 'superior')",-0.678073,-0.6446931,0.0333799
85,-0.28525817,-0.3822492,"('insignificant', 'prestigious')",-0.2852582,-0.3822492,-0.096991
86,0.30112505,0.15985009,"('uninfluential', 'influential')",0.301125,0.1598501,-0.1412749
87,-0.30132353,-0.30613565,"('unsuccessful', 'successful')",-0.3013235,-0.3061357,-0.0048122
88,0.051503114,-0.13882956,"('low', 'eminent')",0.0515031,-0.1388296,-0.1903327
