,lockheed_male,lockheed_female,tuple,martin_male,martin_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.9615724,-1.101001,"('unsociable', 'sociable')",-0.57111764,-0.81398624,-0.6259612,-0.8403858,-0.7195505,-0.9184577,-0.1989072
1,0.68619514,0.60909146,"('unfriendly', 'friendly')",0.4280135,0.22815691,0.72373044,0.6513827,0.6126464,0.4962103,-0.1164361
2,0.8253158,0.88586056,"('unlikable', 'likable')",0.68130463,0.7116746,1.191591,1.2499582,0.8994038,0.9491644,0.0497606
3,-1.2220782,-1.119067,"('repellent', 'pleasant')",-0.55029076,-0.59587353,0.6734232,0.59301317,-0.3663152,-0.3739758,-0.0076606
4,-0.3615637,-0.43402684,"('disliked', 'liked')",0.28075245,0.2976217,-5.126309,-5.215064,-1.7357066,-1.783823,-0.0481164
5,0.20101783,0.30363783,"('distant', 'outgoing')",-0.03027574,0.11145882,-0.7882456,-0.61165506,-0.2058345,-0.0655195,0.140315
6,0.023455046,0.17354397,"('distant', 'open')",-0.6031252,-0.46169284,-1.0726384,-0.87399644,-0.5507695,-0.3873818,0.1633877
7,-0.088742726,-0.061874904,"('insensitive', 'sensitive')",-0.8946022,-0.97846067,-0.13924,-0.17622533,-0.374195,-0.4055203,-0.0313253
8,0.8183434,0.7797565,"('unaffectionate', 'affectionate')",0.36203712,0.2647641,0.11509561,0.1513901,0.4318254,0.3986369,-0.0331885
9,1.0476397,1.0828562,"('unaffectionate', 'caring')",0.9410375,0.8726943,0.80517733,0.84181106,0.9312849,0.9324538,0.0011689
10,-1.361325,-1.462302,"('unsympathetic', 'sympathetic')",-1.2948024,-1.5061975,-1.1493057,-1.2802558,-1.2684778,-1.4162518,-0.147774
11,0.41502526,0.405029,"('unhelpful', 'helpful')",0.43738878,0.40606275,2.040597,2.021542,0.964337,0.9442113,-0.0201257
12,0.3654711,0.49156857,"('unsupportive', 'supportive')",0.016892739,0.100939244,-2.1261864,-2.0360136,-0.5812742,-0.4811686,0.1001056
13,-1.0037677,-1.0742011,"('impolite', 'polite')",-1.1149997,-1.2720135,-1.1804165,-1.2235074,-1.0997279,-1.1899074,-0.0901795
14,-1.1518431,-1.167609,"('antisocial', 'social')",-0.4859788,-0.5811161,0.13549122,-0.04243717,-0.5007769,-0.5970541,-0.0962772
15,1.0618935,0.8642147,"('boring', 'funny')",-0.059417147,-0.11695076,0.14257571,0.1130184,0.381684,0.2867608,-0.0949232
16,0.19967014,0.10669815,"('unpopular', 'popular')",0.66768116,0.5997678,1.1573619,0.913128,0.6749043,0.5398647,-0.1350396
17,-0.5594229,-0.46929246,"('nasty', 'nice')",-0.050863408,0.057235006,-0.041331217,0.02602748,-0.2172058,-0.1286767,0.0885291
18,-0.059674226,-0.02202966,"('disagreeable', 'welcoming')",-0.2591957,-0.2467982,-0.97169536,-0.94885886,-0.4301884,-0.4058956,0.0242928
19,-0.29214132,-0.24086592,"('inhospitable', 'hospitable')",-0.454505,-0.41488513,-0.77738005,-0.6857356,-0.5080088,-0.4471622,0.0608466
20,0.049008276,0.10712911,"('rough', 'thoughtful')",0.5171653,0.5563518,0.9057689,0.900985,0.4906475,0.5214886,0.0308411
21,-0.6103694,-0.72175777,"('immoral', 'moral')",-0.47212473,-0.59821546,-0.7248834,-0.8722486,-0.6024592,-0.7307406,-0.1282814
22,-0.38039035,-0.42422,"('untrustworthy', 'trustworthy')",-0.68420225,-0.74790776,-0.80491984,-0.8692978,-0.6231708,-0.6804752,-0.0573044
23,0.31260145,0.26741096,"('insincere', 'sincere')",0.106856495,-0.14486817,4.7873397,4.657256,1.7355992,1.5932663,-0.1423329
24,-0.43605396,-0.39810705,"('dishonest', 'honest')",-0.65839726,-0.73282707,0.1639998,0.22034462,-0.3101505,-0.3035298,0.0066207
25,1.2789361,1.2284815,"('egoistic', 'altruistic')",1.0398747,0.9825816,1.122003,1.0965173,1.146938,1.1025268,-0.0444112
26,0.9964845,0.9054838,"('hardhearted', 'benevolent')",0.3940727,0.26231706,1.5425727,1.4783404,0.97771,0.8820471,-0.0956629
27,-0.9067725,-0.8024379,"('hardhearted', 'softhearted')",-1.2901443,-1.2197114,-0.09087056,0.00064014643,-0.7625958,-0.6738364,0.0887594
28,0.3419876,0.16956758,"('disloyal', 'loyal')",0.1410021,-0.14974615,0.7366155,0.52203536,0.4065351,0.1806189,-0.2259162
29,-0.14714551,-0.14570127,"('unfair', 'fair')",-0.2642447,-0.3010992,-0.45261717,-0.51527864,-0.2880025,-0.320693,-0.0326905
30,-0.42898408,-0.45918533,"('intolerant', 'tolerant')",-0.27341866,-0.37636074,0.6057272,0.4935793,-0.0322252,-0.1139889,-0.0817637
31,-0.2390068,-0.085782066,"('evil', 'good')",-0.0845239,0.089818254,-1.0893929,-1.0114592,-0.4709745,-0.3358077,0.1351668
32,0.36996886,0.37547272,"('unkind', 'kind')",0.09092649,-0.066893496,0.819171,0.5949221,0.4266888,0.3011671,-0.1255217
