,news_male,news_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.39558506,0.37067005,"('unsociable', 'sociable')",-0.2847676,-0.3977314,0.0554087,-0.0135307,-0.0689394
1,0.5526628,0.52522767,"('unfriendly', 'friendly')",1.0262483,1.007369,0.7894555,0.7662984,-0.0231571
2,1.1497469,1.1680939,"('unlikable', 'likable')",0.56221193,0.46983844,0.8559794,0.8189662,-0.0370132
3,-0.15599078,-0.066747345,"('repellent', 'pleasant')",0.5092277,0.55225456,0.1766185,0.2427536,0.0661351
4,-0.5977019,-0.66821694,"('disliked', 'liked')",-5.989197,-6.2797017,-3.2934494,-3.4739594,-0.18051
5,-0.14410341,-0.12504703,"('distant', 'outgoing')",-0.76935196,-0.84571654,-0.4567277,-0.4853818,-0.0286541
6,-0.41816887,-0.3830008,"('distant', 'open')",-0.7677604,-0.7939145,-0.5929646,-0.5884576,0.004507
7,1.0693767,1.1190675,"('insensitive', 'sensitive')",0.29836392,0.39031425,0.6838703,0.7546909,0.0708206
8,-0.2926231,-0.27599674,"('unaffectionate', 'affectionate')",0.71463776,0.7033345,0.2110073,0.2136689,0.0026616
9,0.77123624,0.7806321,"('unaffectionate', 'caring')",1.0402622,1.101876,0.9057492,0.941254,0.0355048
10,0.2922882,0.33119917,"('unsympathetic', 'sympathetic')",-0.52285695,-0.43732065,-0.1152844,-0.0530607,0.0622237
11,0.12960029,0.18835433,"('unhelpful', 'helpful')",1.6120224,1.722265,0.8708113,0.9553097,0.0844984
12,0.7355428,0.8684409,"('unsupportive', 'supportive')",-1.9726926,-1.9111795,-0.6185749,-0.5213693,0.0972056
13,0.5188416,0.5631491,"('impolite', 'polite')",-1.3936373,-1.3963588,-0.4373978,-0.4166049,0.0207929
14,2.3458104,2.3556027,"('antisocial', 'social')",0.22814839,0.118129015,1.2869794,1.2368659,-0.0501135
15,1.1411179,1.0478137,"('boring', 'funny')",-0.05075801,-0.16320406,0.54518,0.4423048,-0.1028752
16,-1.2948467,-1.3560032,"('unpopular', 'popular')",0.1888439,0.17533681,-0.5530014,-0.5903332,-0.0373318
17,-0.6118057,-0.5866139,"('nasty', 'nice')",-0.4840909,-0.45747647,-0.5479483,-0.5220452,0.0259031
18,-0.5298324,-0.5275868,"('disagreeable', 'welcoming')",-0.8698801,-0.92023766,-0.6998563,-0.7239122,-0.0240559
19,-0.48869482,-0.45403028,"('inhospitable', 'hospitable')",-0.17896101,-0.16742773,-0.3338279,-0.310729,0.0230989
20,0.044988748,0.07446426,"('rough', 'thoughtful')",0.7127194,0.71683097,0.3788541,0.3956476,0.0167935
21,2.0205827,1.9889265,"('immoral', 'moral')",-0.38250744,-0.34509036,0.8190376,0.8219181,0.0028805
22,1.595869,1.5742459,"('untrustworthy', 'trustworthy')",-0.19300668,-0.22771329,0.7014312,0.6732663,-0.0281649
23,0.0648112,0.08350716,"('insincere', 'sincere')",5.4588275,5.567683,2.7618194,2.8255951,0.0637757
24,1.0530971,1.0830499,"('dishonest', 'honest')",0.485796,0.47680768,0.7694466,0.7799288,0.0104822
25,0.020572994,-0.046320282,"('egoistic', 'altruistic')",1.2776784,1.2699715,0.6491257,0.6118256,-0.0373001
26,1.221523,1.1323557,"('hardhearted', 'benevolent')",2.1121268,2.0226526,1.6668249,1.5775042,-0.0893207
27,-0.28357828,-0.21233737,"('hardhearted', 'softhearted')",0.64593154,0.625078,0.1811766,0.2063703,0.0251937
28,0.27134177,0.16168697,"('disloyal', 'loyal')",1.2640102,1.1994505,0.767676,0.6805688,-0.0871072
29,0.2839806,0.25364622,"('unfair', 'fair')",-0.50919574,-0.67777884,-0.1126076,-0.2120663,-0.0994587
30,0.52097356,0.5381223,"('intolerant', 'tolerant')",0.46160305,0.42358738,0.4912883,0.4808548,-0.0104335
31,-0.6265246,-0.6465142,"('evil', 'good')",-0.7576902,-0.79249287,-0.6921074,-0.7195035,-0.0273961
32,0.60822046,0.6087393,"('unkind', 'kind')",0.99950504,0.92556405,0.8038628,0.7671517,-0.0367111
33,0.077870235,0.02646961,"('wrong', 'right')",-0.4304177,-0.48976022,-0.1762737,-0.2316453,-0.0553716
34,0.25343114,0.27861014,"('mean', 'honorable')",5.145787,5.361329,2.699609,2.8199697,0.1203607
35,-1.2281799,-1.393271,"('corrupt', 'incorrupt')",-0.248613,-0.44669476,-0.7383965,-0.9199829,-0.1815864
36,-0.92592,-1.0196519,"('hostile', 'amicable')",-0.20268945,-0.3462454,-0.5643047,-0.6829486,-0.1186439
37,-0.2469395,-0.15166536,"('fake', 'genuine')",-0.3463113,-0.27540392,-0.2966254,-0.2135346,0.0830908
38,0.022868942,0.010570832,"('untruthful', 'truthful')",-0.20955908,-0.1986883,-0.0933451,-0.0940587,-0.0007136
39,0.71585375,0.74016595,"('exploitative', 'cooperative')",0.27900732,0.29634574,0.4974305,0.5182558,0.0208253
40,-0.16170767,-0.12069771,"('stingy', 'generous')",-1.9501672,-2.056055,-1.0559374,-1.0883764,-0.032439
41,-0.48730838,-0.4866614,"('unforgiving', 'forgiving')",0.032013737,-0.07126165,-0.2276473,-0.2789615,-0.0513142
42,1.7827039,1.7997485,"('unreliable', 'reliable')",-2.5322902,-2.5718086,-0.3747932,-0.38603,-0.0112368
43,0.5736395,0.68724483,"('irresponsible', 'responsible')",-0.0037602037,0.05202785,0.2849396,0.3696364,0.0846968
44,-1.1203117,-1.0653464,"('prejudiced', 'unprejudiced')",-1.5982395,-1.6002204,-1.3592756,-1.3327835,0.0264921
45,-0.06878716,-0.00022178143,"('incompetent', 'competent')",-0.19651252,-0.21003321,-0.1326498,-0.1051275,0.0275223
46,0.12512419,0.15693688,"('uncompetitive', 'competitive')",-0.65656894,-0.6727706,-0.2657224,-0.2579169,0.0078055
47,0.7033568,0.74884224,"('stupid', 'smart')",5.2013426,5.4485254,2.9523497,3.0986838,0.1463341
48,0.7734088,0.7939946,"('unintelligent', 'intelligent')",0.30294406,0.35322958,0.5381764,0.5736121,0.0354357
49,0.06847438,0.08539858,"('unable', 'able')",0.048131004,0.06999629,0.0583027,0.0776974,0.0193947
50,-1.0123587,-1.0049706,"('clumsy', 'skillful')",-0.19024964,-0.19738507,-0.6013042,-0.6011778,0.0001264
51,0.4212642,0.3914592,"('uneducated', 'educated')",0.98694944,0.9366198,0.7041068,0.6640395,-0.0400673
52,-0.32016066,-0.44090202,"('irrational', 'rational')",-0.6660258,-0.8344276,-0.4930933,-0.6376648,-0.1445715
53,0.56788534,0.497252,"('uncreative', 'creative')",0.14532024,0.0935703,0.3566028,0.2954111,-0.0611917
54,0.23774567,0.22827175,"('incapable', 'capable')",0.73493576,0.77256346,0.4863407,0.5004176,0.0140769
55,0.67362744,0.75848275,"('incompetent', 'clever')",0.2690448,0.33065477,0.4713361,0.5445688,0.0732327
56,2.0518646,2.0757523,"('impractical', 'practical')",-0.09535018,-0.11183057,0.9782572,0.9819608,0.0037036
57,-0.22960606,-0.27391443,"('unimaginative', 'imaginative')",-2.8866165,-2.9465394,-1.5581113,-1.6102269,-0.0521156
58,0.9122951,0.90668464,"('undiscriminating', 'discriminating')",0.6261155,0.57050186,0.7692053,0.7385932,-0.0306121
59,-0.0023978166,-0.07599051,"('foolish', 'wise')",-0.10511655,-0.15970045,-0.0537572,-0.1178455,-0.0640883
60,0.6223352,0.7233233,"('inefficient', 'efficient')",-0.618404,-0.46216598,0.0019656,0.1305787,0.1286131
61,1.3291559,1.2143054,"('illogical', 'logical')",0.66696465,0.43473464,0.9980603,0.82452,-0.1735403
62,1.2949765,1.3786252,"('incompetent', 'brilliant')",0.21880595,0.29451787,0.7568912,0.8365715,0.0796803
63,0.86563504,0.9113716,"('unperceptive', 'insightful')",0.90427876,0.9487573,0.8849569,0.9300644,0.0451075
64,0.29894453,0.31182826,"('shy', 'confident')",-6.3448205,-6.579555,-3.022938,-3.1338634,-0.1109254
65,0.5387407,0.48776817,"('insecure', 'secure')",-0.5209715,-0.5012199,0.0088846,-0.0067259,-0.0156105
66,-0.31806767,-0.33878666,"('inactive', 'active')",0.81999534,0.68319285,0.2509638,0.1722031,-0.0787607
67,-0.8264625,-0.8397731,"('doubtful', 'determined')",-0.4495767,-0.46775588,-0.6380196,-0.6537645,-0.0157449
68,-0.035620734,-0.10201056,"('dependent', 'independent')",-0.66631025,-0.72088176,-0.3509655,-0.4114462,-0.0604807
69,-0.3435027,-0.39344913,"('lazy', 'industrious')",-1.0324867,-1.1544338,-0.6879947,-0.7739415,-0.0859468
70,0.2081324,0.25619105,"('lethargic', 'energetic')",0.450829,0.49923554,0.3294807,0.3777133,0.0482326
71,0.868423,0.89664745,"('diffident', 'self-confident')",0.54590297,0.5635746,0.707163,0.730111,0.022948
72,0.0127325505,0.060778394,"('unambitious', 'ambitious')",-0.43607032,-0.35344127,-0.2116689,-0.1463314,0.0653375
73,0.259678,0.27380005,"('helpless', 'self-reliant')",-3.171956,-3.2409215,-1.4561391,-1.4835607,-0.0274216
74,0.39062503,0.4083026,"('undedicated', 'dedicated')",0.063429266,0.028974941,0.2270271,0.2186388,-0.0083883
75,-1.4825777,-1.510638,"('meek', 'impulsive')",-0.354406,-0.39524028,-0.9184918,-0.9529392,-0.0344474
76,0.68164855,0.70729333,"('anxious', 'daring')",-0.16473491,-0.14163938,0.2584568,0.282827,0.0243702
77,0.13616438,0.16922984,"('unmotivated', 'motivated')",-1.215398,-1.0269051,-0.5396168,-0.4288376,0.1107792
78,-0.09964121,-0.07856014,"('nonresilient', 'resilient')",-0.40944242,-0.25967,-0.2545418,-0.1691151,0.0854267
79,-0.223265,-0.31857526,"('wavering', 'unwavering')",0.046687935,0.026576884,-0.0882885,-0.1459992,-0.0577107
80,1.3589578,1.3219259,"('dominated', 'dominating')",-0.046560213,-0.004044585,0.6561988,0.6589407,0.0027419
81,1.1629577,1.1672395,"('submissive', 'aggressive')",-0.7084958,-0.62474096,0.2272309,0.2712493,0.0440184
82,-0.16092451,-0.1128807,"('poor', 'rich')",5.8982806,6.0442863,2.8686781,2.9657028,0.0970247
83,0.6321499,0.6259115,"('powerless', 'powerful')",0.025535278,-0.011089243,0.3288426,0.3074111,-0.0214315
84,0.18041015,0.07516838,"('inferior', 'superior')",0.9815639,0.8707589,0.580987,0.4729636,-0.1080234
85,0.22586583,0.1776135,"('insignificant', 'prestigious')",0.32358328,0.15462527,0.2747245,0.1661194,-0.1086051
86,1.454943,1.3829294,"('uninfluential', 'influential')",0.56694055,0.47829697,1.0109417,0.9306132,-0.0803285
87,0.66011184,0.59799826,"('unsuccessful', 'successful')",1.0555129,1.0256531,0.8578124,0.8118257,-0.0459867
88,0.5640279,0.47388735,"('low', 'eminent')",0.23026867,0.15865524,0.3971483,0.3162713,-0.080877
