,perspecta_male,perspecta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.43555048,-0.5192547,"('unsociable', 'sociable')",0.03223594,-0.094404444,-0.2016573,-0.3068296,-0.1051723
1,-1.9451466,-1.9557056,"('unfriendly', 'friendly')",1.5271513,1.3330809,-0.2089976,-0.3113124,-0.1023148
2,0.7010797,0.71380913,"('unlikable', 'likable')",0.87571764,0.95726013,0.7883987,0.8355346,0.0471359
3,-0.82594186,-0.6210005,"('repellent', 'pleasant')",0.36280793,0.50738454,-0.231567,-0.056808,0.174759
4,0.04535829,0.027952803,"('disliked', 'liked')",-5.934796,-5.8821235,-2.9447188,-2.9270854,0.0176334
5,-1.017392,-0.9700168,"('distant', 'outgoing')",-0.32202187,-0.4228472,-0.6697069,-0.696432,-0.0267251
6,-1.3575482,-1.2923895,"('distant', 'open')",0.044649303,-0.088727176,-0.6564494,-0.6905583,-0.0341089
7,-0.81750965,-0.70033455,"('insensitive', 'sensitive')",0.7131359,0.7509801,-0.0521869,0.0253228,0.0775097
8,-1.7911667,-1.7517269,"('unaffectionate', 'affectionate')",0.4815754,0.32499945,-0.6547956,-0.7133637,-0.0585681
9,-2.024133,-1.9357305,"('unaffectionate', 'caring')",0.90518546,0.81332564,-0.5594738,-0.5612024,-0.0017286
10,-1.4483476,-1.3390527,"('unsympathetic', 'sympathetic')",0.07494062,0.049587872,-0.6867034,-0.6447324,0.041971
11,-0.6419633,-0.55241466,"('unhelpful', 'helpful')",1.7501649,1.7594941,0.5541008,0.6035397,0.0494389
12,-1.1374187,-0.87507457,"('unsupportive', 'supportive')",-1.5455861,-1.4646803,-1.3415024,-1.1698774,0.171625
13,0.12719534,0.12219308,"('impolite', 'polite')",-0.30648658,-0.28055352,-0.0896456,-0.0791802,0.0104654
14,0.78890854,0.8318033,"('antisocial', 'social')",0.29729936,0.29513818,0.5431039,0.5634707,0.0203668
15,0.19561544,0.057524726,"('boring', 'funny')",0.6147316,0.5204584,0.4051735,0.2889916,-0.1161819
16,-1.2002853,-1.0909325,"('unpopular', 'popular')",0.18373731,0.2955795,-0.508274,-0.3976765,0.1105975
17,-0.19547807,-0.09100524,"('nasty', 'nice')",-0.13310431,-0.14730503,-0.1642912,-0.1191551,0.0451361
18,-0.49420804,-0.33893675,"('disagreeable', 'welcoming')",-0.27773148,-0.25138348,-0.3859698,-0.2951601,0.0908097
19,-1.3904064,-1.4010403,"('inhospitable', 'hospitable')",-0.33114845,-0.36845154,-0.8607774,-0.884746,-0.0239686
20,0.32945877,0.4139126,"('rough', 'thoughtful')",1.1748917,1.1776531,0.7521752,0.7957828,0.0436076
21,0.13101996,0.13441521,"('immoral', 'moral')",-0.16518113,0.024523888,-0.0170806,0.0794695,0.0965501
22,0.7301886,0.7798531,"('untrustworthy', 'trustworthy')",-0.6114916,-0.64842725,0.0593485,0.0657129,0.0063644
23,-1.2581805,-1.241477,"('insincere', 'sincere')",5.3551817,5.2278733,2.0485005,1.9931982,-0.0553023
24,-0.86280805,-0.93285596,"('dishonest', 'honest')",0.92723227,0.87785876,0.0322121,-0.0274986,-0.0597107
25,-0.43647212,-0.47620347,"('egoistic', 'altruistic')",1.5273211,1.449974,0.5454245,0.4868852,-0.0585393
26,0.33931655,0.25729817,"('hardhearted', 'benevolent')",1.9272698,1.8321496,1.1332932,1.0447239,-0.0885693
27,-0.004798545,0.118737526,"('hardhearted', 'softhearted')",1.2383676,1.1656162,0.6167845,0.6421769,0.0253924
