,cry_male,cry_female,tuple,average_male,average_female,female-male
0,-0.047757294,-0.12537007,"('unsociable', 'sociable')",-0.0477573,-0.1253701,-0.0776128
1,1.304679,1.2752298,"('unfriendly', 'friendly')",1.304679,1.2752298,-0.0294492
2,-0.039691806,0.15485653,"('unlikable', 'likable')",-0.0396918,0.1548565,0.1945483
3,0.7617611,0.80597806,"('repellent', 'pleasant')",0.7617611,0.8059781,0.044217
4,-7.4680605,-7.74372,"('disliked', 'liked')",-7.4680605,-7.7437201,-0.2756596
5,-0.50274116,-0.42029384,"('distant', 'outgoing')",-0.5027412,-0.4202938,0.0824474
6,0.015139893,-0.006382983,"('distant', 'open')",0.0151399,-0.006383,-0.0215229
7,0.99621403,0.95271385,"('insensitive', 'sensitive')",0.996214,0.9527138,-0.0435002
8,1.3229208,1.252661,"('unaffectionate', 'affectionate')",1.3229208,1.252661,-0.0702598
9,1.7859349,1.8738433,"('unaffectionate', 'caring')",1.7859349,1.8738433,0.0879084
10,1.1478462,1.1892263,"('unsympathetic', 'sympathetic')",1.1478462,1.1892263,0.0413801
11,1.6884785,1.8062423,"('unhelpful', 'helpful')",1.6884785,1.8062423,0.1177638
12,-1.6731098,-1.6903212,"('unsupportive', 'supportive')",-1.6731098,-1.6903212,-0.0172114
13,-0.1636882,-0.088192634,"('impolite', 'polite')",-0.1636882,-0.0881926,0.0754956
14,0.099549614,0.023706082,"('antisocial', 'social')",0.0995496,0.0237061,-0.0758435
15,0.07935782,-0.0076896884,"('boring', 'funny')",0.0793578,-0.0076897,-0.0870475
16,-0.2957858,-0.28703526,"('unpopular', 'popular')",-0.2957858,-0.2870353,0.0087505
17,-0.07074551,-0.077825844,"('nasty', 'nice')",-0.0707455,-0.0778258,-0.0070803
18,-0.41730365,-0.42612785,"('disagreeable', 'welcoming')",-0.4173037,-0.4261279,-0.0088242
19,-0.98568135,-0.8954498,"('inhospitable', 'hospitable')",-0.9856814,-0.8954498,0.0902316
20,1.0682005,0.94048655,"('rough', 'thoughtful')",1.0682005,0.9404866,-0.1277139
21,-0.329856,-0.14434633,"('immoral', 'moral')",-0.329856,-0.1443463,0.1855097
22,-0.34128258,-0.39036924,"('untrustworthy', 'trustworthy')",-0.3412826,-0.3903692,-0.0490866
23,6.172225,6.3739066,"('insincere', 'sincere')",6.172225,6.3739066,0.2016816
24,1.5007375,1.4736848,"('dishonest', 'honest')",1.5007375,1.4736848,-0.0270527
25,0.4312942,0.38464826,"('egoistic', 'altruistic')",0.4312942,0.3846483,-0.0466459
