,oneok_male,oneok_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.568773,-0.6889781,"('unsociable', 'sociable')",-0.34312397,-0.49773,-0.4559485,-0.593354,-0.1374055
1,-0.8628292,-0.81461596,"('unfriendly', 'friendly')",1.8138272,1.6914281,0.475499,0.4384061,-0.0370929
2,0.3834904,0.42748225,"('unlikable', 'likable')",0.5264542,0.5696282,0.4549723,0.4985552,0.0435829
3,-0.12981936,-0.06783012,"('repellent', 'pleasant')",0.14452538,0.105908856,0.007353,0.0190394,0.0116864
4,-0.18379344,-0.1383813,"('disliked', 'liked')",-5.8877616,-5.996639,-3.0357776,-3.0675101,-0.0317325
5,-1.0116885,-0.8723314,"('distant', 'outgoing')",-0.29460612,-0.2331093,-0.6531473,-0.5527203,0.100427
6,-1.3797109,-1.2009962,"('distant', 'open')",0.034097947,0.059286594,-0.6728065,-0.5708548,0.1019517
7,0.23605534,0.20157099,"('insensitive', 'sensitive')",0.51384825,0.5164798,0.3749518,0.3590254,-0.0159264
8,-0.2840945,-0.23656656,"('unaffectionate', 'affectionate')",0.998459,0.9559784,0.3571822,0.3597059,0.0025237
9,-0.64735323,-0.5835148,"('unaffectionate', 'caring')",0.9932112,0.961702,0.172929,0.1890936,0.0161646
10,-0.120743215,-0.14746895,"('unsympathetic', 'sympathetic')",-0.70859504,-0.7542953,-0.4146691,-0.4508821,-0.036213
11,0.33672285,0.28935266,"('unhelpful', 'helpful')",1.6438997,1.6845185,0.9903113,0.9869356,-0.0033757
12,-0.19136125,-0.030725865,"('unsupportive', 'supportive')",-1.7575332,-1.7157488,-0.9744473,-0.8732373,0.10121
13,0.5218226,0.371572,"('impolite', 'polite')",-0.76739246,-0.7881678,-0.1227849,-0.2082979,-0.085513
14,0.832364,0.67252314,"('antisocial', 'social')",-0.39524406,-0.5098798,0.21856,0.0813217,-0.1372383
15,0.9526663,0.8368401,"('boring', 'funny')",0.65291137,0.6251137,0.8027889,0.7309769,-0.071812
16,-0.98944455,-0.9191386,"('unpopular', 'popular')",0.48848385,0.47563723,-0.2504804,-0.2217507,0.0287297
17,-0.16010481,-0.1164448,"('nasty', 'nice')",-0.25077957,-0.2295069,-0.2054422,-0.1729758,0.0324664
18,-0.042780932,-0.03126335,"('disagreeable', 'welcoming')",-0.17537709,-0.2604777,-0.109079,-0.1458705,-0.0367915
19,-1.2810113,-1.1537404,"('inhospitable', 'hospitable')",0.014311189,0.10792522,-0.6333501,-0.5229076,0.1104425
20,-0.511306,-0.5487906,"('rough', 'thoughtful')",1.087654,1.0462959,0.288174,0.2487527,-0.0394213
21,0.84636366,0.74793416,"('immoral', 'moral')",-0.29415748,-0.3295398,0.2761031,0.2091972,-0.0669059
22,0.43729895,0.3760211,"('untrustworthy', 'trustworthy')",-0.8669314,-0.97496814,-0.2148162,-0.2994735,-0.0846573
23,-0.021796897,-0.12097584,"('insincere', 'sincere')",5.2825465,5.2171717,2.6303749,2.5480978,-0.0822771
24,0.5039179,0.38765138,"('dishonest', 'honest')",0.55007035,0.48994017,0.5269941,0.4387958,-0.0881983
25,-0.59307927,-0.58482385,"('egoistic', 'altruistic')",1.5588946,1.523883,0.4829077,0.4695296,-0.0133781
26,0.13656263,0.12603022,"('hardhearted', 'benevolent')",1.8450963,1.7743378,0.9908295,0.950184,-0.0406455
27,0.35760516,0.35458836,"('hardhearted', 'softhearted')",1.2600706,1.1969248,0.8088379,0.7757566,-0.0330813
28,-0.6668425,-0.75933546,"('disloyal', 'loyal')",1.1872257,1.0494072,0.2601916,0.1450359,-0.1151557
29,-0.7150489,-0.7705802,"('unfair', 'fair')",-0.5457169,-0.6699405,-0.6303829,-0.7202603,-0.0898774
30,0.9733198,0.88940126,"('intolerant', 'tolerant')",1.6090201,1.4744236,1.29117,1.1819124,-0.1092576
31,-1.4245654,-1.1658001,"('evil', 'good')",-0.7258622,-0.70866483,-1.0752138,-0.9372325,0.1379813
32,0.20241258,0.053069536,"('unkind', 'kind')",0.73631376,0.59706855,0.4693632,0.325069,-0.1442942
33,0.058368076,0.025576368,"('wrong', 'right')",-0.5511447,-0.5574241,-0.2463883,-0.2659239,-0.0195356
34,-0.3611041,-0.18478024,"('mean', 'honorable')",5.7700205,5.8587213,2.7044582,2.8369706,0.1325124
35,-0.99785954,-1.0056752,"('corrupt', 'incorrupt')",-0.14020884,-0.15708701,-0.5690342,-0.5813811,-0.0123469
36,-1.4473288,-1.3808482,"('hostile', 'amicable')",0.27710897,0.11732323,-0.5851099,-0.6317624,-0.0466525
37,-0.22885326,-0.26419458,"('fake', 'genuine')",0.21914296,0.2434109,-0.0048551,-0.0103918,-0.0055367
38,-0.68393326,-0.59904826,"('untruthful', 'truthful')",-0.2411151,-0.2050701,-0.4625242,-0.4020592,0.060465
39,1.1762327,1.1795493,"('exploitative', 'cooperative')",0.36668342,0.37832743,0.771458,0.7789384,0.0074804
40,-0.43147543,-0.3941933,"('stingy', 'generous')",-1.5465842,-1.6406378,-0.9890298,-1.0174155,-0.0283857
41,0.3732694,0.45026273,"('unforgiving', 'forgiving')",0.02891553,-0.10314103,0.2010925,0.1735608,-0.0275317
42,0.13466123,0.16490722,"('unreliable', 'reliable')",-3.3163815,-3.2962127,-1.5908601,-1.5656527,0.0252074
43,0.23850554,0.29549718,"('irresponsible', 'responsible')",0.4864408,0.50148743,0.3624732,0.3984923,0.0360191
44,0.55464405,0.55796003,"('prejudiced', 'unprejudiced')",-1.3619925,-1.3010614,-0.4036742,-0.3715507,0.0321235
45,-0.179135,-0.07465872,"('incompetent', 'competent')",-0.24539709,-0.28345403,-0.212266,-0.1790564,0.0332096
46,0.46320626,0.45368883,"('uncompetitive', 'competitive')",-0.42832038,-0.46717167,0.0174429,-0.0067414,-0.0241843
47,0.3507402,0.38625973,"('stupid', 'smart')",4.9932394,5.0432143,2.6719899,2.7147369,0.042747
48,0.7561112,0.696027,"('unintelligent', 'intelligent')",0.85876685,0.8297976,0.807439,0.7629123,-0.0445267
49,0.3363107,0.41680345,"('unable', 'able')",-0.07117243,-0.015407257,0.1325691,0.2006981,0.068129
50,-0.5822959,-0.57847977,"('clumsy', 'skillful')",0.13536024,0.091631055,-0.2234678,-0.2434244,-0.0199566
51,-0.43148643,-0.6328533,"('uneducated', 'educated')",0.40063542,0.26266733,-0.0154255,-0.185093,-0.1696675
52,-0.64747447,-0.718818,"('irrational', 'rational')",0.4620825,0.35873947,-0.092696,-0.1800393,-0.0873433
53,-0.86968344,-0.89283323,"('uncreative', 'creative')",0.6008462,0.55129826,-0.1344186,-0.1707675,-0.0363489
54,-0.49722382,-0.5272676,"('incapable', 'capable')",1.1630698,1.2140546,0.332923,0.3433935,0.0104705
55,0.84107065,0.78975254,"('incompetent', 'clever')",0.29530925,0.23901087,0.56819,0.5143817,-0.0538083
56,1.402611,1.3104223,"('impractical', 'practical')",-0.06150361,-0.104671,0.6705537,0.6028756,-0.0676781
