,speaking_male,speaking_female,tuple,average_male,average_female,female-male
0,-0.30936873,-0.39966363,"('unsociable', 'sociable')",-0.3093687,-0.3996636,-0.0902949
1,1.1008849,1.1348765,"('unfriendly', 'friendly')",1.1008849,1.1348765,0.0339916
2,0.04095053,0.15727243,"('unlikable', 'likable')",0.0409505,0.1572724,0.1163219
3,0.7028077,0.7603106,"('repellent', 'pleasant')",0.7028077,0.7603106,0.0575029
4,-6.9665966,-7.0296025,"('disliked', 'liked')",-6.9665966,-7.0296025,-0.0630059
5,-0.5035051,-0.44687504,"('distant', 'outgoing')",-0.5035051,-0.446875,0.0566301
6,0.20411345,0.23027116,"('distant', 'open')",0.2041135,0.2302712,0.0261577
7,0.88518184,0.8814164,"('insensitive', 'sensitive')",0.8851818,0.8814164,-0.0037654
8,0.972695,0.93137425,"('unaffectionate', 'affectionate')",0.972695,0.9313743,-0.0413207
9,1.4531219,1.5127548,"('unaffectionate', 'caring')",1.4531219,1.5127548,0.0596329
10,1.0069929,0.93922156,"('unsympathetic', 'sympathetic')",1.0069929,0.9392216,-0.0677713
11,1.4406815,1.4816532,"('unhelpful', 'helpful')",1.4406815,1.4816532,0.0409717
12,-1.6164869,-1.5980227,"('unsupportive', 'supportive')",-1.6164869,-1.5980227,0.0184642
13,-0.37280908,-0.45771503,"('impolite', 'polite')",-0.3728091,-0.457715,-0.0849059
14,-0.016245395,-0.10529273,"('antisocial', 'social')",-0.0162454,-0.1052927,-0.0890473
15,0.077118486,0.026235068,"('boring', 'funny')",0.0771185,0.0262351,-0.0508834
16,-0.46513548,-0.3469273,"('unpopular', 'popular')",-0.4651355,-0.3469273,0.1182082
17,-0.6665373,-0.5555335,"('nasty', 'nice')",-0.6665373,-0.5555335,0.1110038
18,-0.27107775,-0.30981183,"('disagreeable', 'welcoming')",-0.2710778,-0.3098118,-0.038734
19,-0.4646503,-0.44457638,"('inhospitable', 'hospitable')",-0.4646503,-0.4445764,0.0200739
20,1.1164858,1.0779124,"('rough', 'thoughtful')",1.1164858,1.0779124,-0.0385734
21,-0.30387032,-0.24694122,"('immoral', 'moral')",-0.3038703,-0.2469412,0.0569291
22,-0.6754264,-0.70624155,"('untrustworthy', 'trustworthy')",-0.6754264,-0.7062415,-0.0308151
23,6.167779,6.2028937,"('insincere', 'sincere')",6.167779,6.2028937,0.0351147
24,1.5925033,1.4400139,"('dishonest', 'honest')",1.5925033,1.4400139,-0.1524894
25,0.8665142,0.86208487,"('egoistic', 'altruistic')",0.8665142,0.8620849,-0.0044293
26,0.9458676,0.9341659,"('hardhearted', 'benevolent')",0.9458676,0.9341659,-0.0117017
27,1.9165139,1.7939678,"('hardhearted', 'softhearted')",1.9165139,1.7939678,-0.1225461
28,1.1857597,1.1507747,"('disloyal', 'loyal')",1.1857597,1.1507747,-0.034985
29,-0.6189133,-0.7080487,"('unfair', 'fair')",-0.6189133,-0.7080487,-0.0891354
30,0.84265596,0.7907061,"('intolerant', 'tolerant')",0.842656,0.7907061,-0.0519499
31,-1.3388064,-1.2099,"('evil', 'good')",-1.3388064,-1.2099,0.1289064
