,ferry_male,ferry_female,tuple,average_male,average_female,female-male
0,0.4377454,0.5962942,"('unsociable', 'sociable')",0.4377454,0.5962942,0.1585488
1,1.6038233,1.7568183,"('unfriendly', 'friendly')",1.6038233,1.7568183,0.152995
2,0.45345363,0.6165301,"('unlikable', 'likable')",0.4534536,0.6165301,0.1630765
3,0.41634405,0.47266296,"('repellent', 'pleasant')",0.416344,0.472663,0.056319
4,-6.882035,-6.8744073,"('disliked', 'liked')",-6.8820348,-6.8744073,0.0076275
5,-0.52179545,-0.46963206,"('distant', 'outgoing')",-0.5217955,-0.4696321,0.0521634
6,0.15836227,0.17985721,"('distant', 'open')",0.1583623,0.1798572,0.0214949
7,1.0117542,1.1705085,"('insensitive', 'sensitive')",1.0117542,1.1705085,0.1587543
8,1.415738,1.3024426,"('unaffectionate', 'affectionate')",1.415738,1.3024426,-0.1132954
9,2.0927718,2.0976274,"('unaffectionate', 'caring')",2.0927718,2.0976274,0.0048556
10,0.5478358,0.6374966,"('unsympathetic', 'sympathetic')",0.5478358,0.6374966,0.0896608
11,1.6571916,1.9275637,"('unhelpful', 'helpful')",1.6571916,1.9275637,0.2703721
12,-1.3716633,-1.2117935,"('unsupportive', 'supportive')",-1.3716633,-1.2117935,0.1598698
13,-0.17391706,-0.06549212,"('impolite', 'polite')",-0.1739171,-0.0654921,0.108425
14,0.14598101,0.326522,"('antisocial', 'social')",0.145981,0.326522,0.180541
15,0.33053687,0.2740081,"('boring', 'funny')",0.3305369,0.2740081,-0.0565288
16,-0.006919548,-0.02480331,"('unpopular', 'popular')",-0.0069195,-0.0248033,-0.0178838
17,-0.061853316,-0.03663849,"('nasty', 'nice')",-0.0618533,-0.0366385,0.0252148
18,-0.75994337,-0.71294045,"('disagreeable', 'welcoming')",-0.7599434,-0.7129405,0.0470029
19,-1.0800985,-1.0511802,"('inhospitable', 'hospitable')",-1.0800985,-1.0511802,0.0289183
20,0.35425076,0.21889518,"('rough', 'thoughtful')",0.3542508,0.2188952,-0.1353556
21,-0.47658485,-0.28359112,"('immoral', 'moral')",-0.4765849,-0.2835911,0.1929938
22,-0.38444668,-0.2705857,"('untrustworthy', 'trustworthy')",-0.3844467,-0.2705857,0.113861
23,5.75794,6.0542216,"('insincere', 'sincere')",5.7579398,6.0542216,0.2962818
24,1.5101129,1.4439023,"('dishonest', 'honest')",1.5101129,1.4439023,-0.0662106
25,0.8147031,0.79661304,"('egoistic', 'altruistic')",0.8147031,0.796613,-0.0180901
26,1.626621,1.7630987,"('hardhearted', 'benevolent')",1.626621,1.7630987,0.1364777
27,1.3121641,1.0328671,"('hardhearted', 'softhearted')",1.3121641,1.0328671,-0.279297
28,1.2361215,1.4216794,"('disloyal', 'loyal')",1.2361215,1.4216794,0.1855579
29,0.005121138,-0.081391945,"('unfair', 'fair')",0.0051211,-0.0813919,-0.086513
30,0.4926657,0.6676052,"('intolerant', 'tolerant')",0.4926657,0.6676052,0.1749395
31,-1.2855196,-1.367602,"('evil', 'good')",-1.2855196,-1.367602,-0.0820824
32,1.1780871,1.1866736,"('unkind', 'kind')",1.1780871,1.1866736,0.0085865
