,tesla_male,tesla_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.27364084,-0.23071684,"('unsociable', 'sociable')",-0.31999153,-0.4319171,-0.2968162,-0.331317,-0.0345008
1,1.2026745,0.96827936,"('unfriendly', 'friendly')",1.4977674,1.2801956,1.3502209,1.1242375,-0.2259834
2,0.21847023,0.21530992,"('unlikable', 'likable')",0.58371484,0.6142469,0.4010925,0.4147784,0.0136859
3,-1.5024233,-1.3306559,"('repellent', 'pleasant')",0.24439645,0.24410117,-0.6290134,-0.5432774,0.085736
4,0.02833997,-0.15945208,"('disliked', 'liked')",-5.9266086,-6.087845,-2.9491343,-3.1236484,-0.1745141
5,0.56733924,0.28046203,"('distant', 'outgoing')",-0.31745115,-0.46619093,0.124944,-0.0928645,-0.2178085
6,0.28406996,0.0020262524,"('distant', 'open')",-0.021985665,-0.21286371,0.1310422,-0.1054187,-0.2364609
7,0.23819861,0.3226194,"('insensitive', 'sensitive')",0.01785294,0.0037891008,0.1280258,0.1632043,0.0351785
8,1.7555192,1.5948308,"('unaffectionate', 'affectionate')",0.64338064,0.5070874,1.1994499,1.0509591,-0.1484908
9,1.71146,1.5907527,"('unaffectionate', 'caring')",0.65616983,0.5523681,1.1838149,1.0715604,-0.1122545
10,-0.0897685,0.0888031,"('unsympathetic', 'sympathetic')",-0.71114767,-0.7820622,-0.4004581,-0.3466295,0.0538286
11,0.14592461,0.28054023,"('unhelpful', 'helpful')",1.259755,1.3343272,0.7028398,0.8074337,0.1045939
12,0.6276744,0.7178938,"('unsupportive', 'supportive')",-2.0183847,-2.0514731,-0.6953552,-0.6667897,0.0285655
13,-0.14261414,-0.06119453,"('impolite', 'polite')",-0.8000598,-0.78089076,-0.471337,-0.4210427,0.0502943
14,0.23373924,0.35475037,"('antisocial', 'social')",-0.32854834,-0.298569,-0.0474046,0.0280907,0.0754953
15,1.0070077,0.8353046,"('boring', 'funny')",0.5239333,0.46796882,0.7654705,0.6516367,-0.1138338
16,-0.6956203,-0.8134221,"('unpopular', 'popular')",0.7212274,0.673918,0.0128036,-0.069752,-0.0825556
17,-0.061655503,-0.069234446,"('nasty', 'nice')",-0.25979212,-0.19517706,-0.1607238,-0.1322058,0.028518
18,0.18067384,0.1107926,"('disagreeable', 'welcoming')",-0.24368295,-0.36098444,-0.0315046,-0.1250959,-0.0935913
19,0.38800746,0.26459208,"('inhospitable', 'hospitable')",0.23325248,0.16249952,0.31063,0.2135458,-0.0970842
20,1.1152202,1.1310436,"('rough', 'thoughtful')",1.5252017,1.4558614,1.3202109,1.2934525,-0.0267584
21,0.08997815,0.18048957,"('immoral', 'moral')",-0.4941675,-0.5099724,-0.2020947,-0.1647414,0.0373533
22,-0.311944,-0.26092234,"('untrustworthy', 'trustworthy')",-1.0355952,-1.1010518,-0.6737696,-0.6809871,-0.0072175
23,0.13507974,0.18364154,"('insincere', 'sincere')",5.2145195,5.1709065,2.6747997,2.677274,0.0024743
24,0.6612877,0.6863099,"('dishonest', 'honest')",0.33780113,0.26601103,0.4995444,0.4761605,-0.0233839
25,0.7135317,0.5958931,"('egoistic', 'altruistic')",1.3124397,1.2509313,1.0129857,0.9234122,-0.0895735
26,2.2013834,2.0785606,"('hardhearted', 'benevolent')",1.7691727,1.7388952,1.985278,1.9087279,-0.0765501
