,alphabet_male,alphabet_female,tuple,average_male,average_female,female-male
0,-0.11919096,-0.14283262,"('unsociable', 'sociable')",-0.119191,-0.1428326,-0.0236416
1,1.0503522,0.93168426,"('unfriendly', 'friendly')",1.0503522,0.9316843,-0.1186679
2,-0.15093897,0.032898944,"('unlikable', 'likable')",-0.150939,0.0328989,0.1838379
3,0.8418934,0.9183014,"('repellent', 'pleasant')",0.8418934,0.9183014,0.076408
4,-7.6877093,-7.835647,"('disliked', 'liked')",-7.6877093,-7.8356471,-0.1479378
5,-0.85174716,-0.84264773,"('distant', 'outgoing')",-0.8517472,-0.8426477,0.0090995
6,-0.3323514,-0.38890955,"('distant', 'open')",-0.3323514,-0.3889095,-0.0565581
7,1.2255468,1.2139378,"('insensitive', 'sensitive')",1.2255468,1.2139378,-0.011609
8,1.0053741,0.86979556,"('unaffectionate', 'affectionate')",1.0053741,0.8697956,-0.1355785
9,1.3948692,1.4068861,"('unaffectionate', 'caring')",1.3948692,1.4068861,0.0120169
10,1.2030042,1.2561567,"('unsympathetic', 'sympathetic')",1.2030042,1.2561567,0.0531525
11,1.5753124,1.6497674,"('unhelpful', 'helpful')",1.5753124,1.6497674,0.074455
12,-1.8217764,-1.8165001,"('unsupportive', 'supportive')",-1.8217764,-1.8165001,0.0052763
13,-0.041128173,0.04618837,"('impolite', 'polite')",-0.0411282,0.0461884,0.0873166
14,-0.02620649,-0.054736983,"('antisocial', 'social')",-0.0262065,-0.054737,-0.0285305
15,0.22523701,0.12082724,"('boring', 'funny')",0.225237,0.1208272,-0.1044098
16,-0.53903514,-0.51336694,"('unpopular', 'popular')",-0.5390351,-0.5133669,0.0256682
17,-0.3170883,-0.27501053,"('nasty', 'nice')",-0.3170883,-0.2750105,0.0420778
18,-0.4429791,-0.4096773,"('disagreeable', 'welcoming')",-0.4429791,-0.4096773,0.0333018
19,-1.0382285,-0.9882795,"('inhospitable', 'hospitable')",-1.0382285,-0.9882795,0.049949
20,1.2974343,1.2136985,"('rough', 'thoughtful')",1.2974343,1.2136985,-0.0837358
21,-0.13917226,0.053302307,"('immoral', 'moral')",-0.1391723,0.0533023,0.1924746
22,-0.47550905,-0.39858422,"('untrustworthy', 'trustworthy')",-0.475509,-0.3985842,0.0769248
23,6.0978227,6.2156267,"('insincere', 'sincere')",6.0978227,6.2156267,0.117804
24,1.516776,1.492493,"('dishonest', 'honest')",1.516776,1.492493,-0.024283
25,0.58098626,0.5324873,"('egoistic', 'altruistic')",0.5809863,0.5324873,-0.048499
26,0.77553964,0.5117192,"('hardhearted', 'benevolent')",0.7755396,0.5117192,-0.2638204
27,1.7384808,1.5475856,"('hardhearted', 'softhearted')",1.7384808,1.5475856,-0.1908952
28,1.0623366,0.96353215,"('disloyal', 'loyal')",1.0623366,0.9635321,-0.0988045
29,-0.68488944,-0.78083783,"('unfair', 'fair')",-0.6848894,-0.7808378,-0.0959484
30,0.77475476,0.83010495,"('intolerant', 'tolerant')",0.7747548,0.8301049,0.0553501
31,-1.3142728,-1.4414146,"('evil', 'good')",-1.3142728,-1.4414146,-0.1271418
32,1.1370091,1.0579655,"('unkind', 'kind')",1.1370091,1.0579655,-0.0790436
33,-0.64108205,-0.6711535,"('wrong', 'right')",-0.641082,-0.6711535,-0.0300715
34,4.147244,4.387365,"('mean', 'honorable')",4.147244,4.3873649,0.2401209
35,-0.96084344,-1.2944977,"('corrupt', 'incorrupt')",-0.9608434,-1.2944977,-0.3336543
36,-0.97662175,-1.0989307,"('hostile', 'amicable')",-0.9766217,-1.0989307,-0.122309
37,1.1008706,1.0958698,"('fake', 'genuine')",1.1008706,1.0958698,-0.0050008
38,-0.6342161,-0.5275168,"('untruthful', 'truthful')",-0.6342161,-0.5275168,0.1066993
39,0.30418465,0.3427937,"('exploitative', 'cooperative')",0.3041846,0.3427937,0.0386091
40,-1.2796249,-1.4916861,"('stingy', 'generous')",-1.2796249,-1.4916861,-0.2120612
41,0.13347395,0.12326859,"('unforgiving', 'forgiving')",0.1334739,0.1232686,-0.0102053
42,-1.9001135,-1.9033499,"('unreliable', 'reliable')",-1.9001135,-1.9033499,-0.0032364
43,1.0387874,1.2102206,"('irresponsible', 'responsible')",1.0387874,1.2102206,0.1714332
44,-1.0796489,-1.0079712,"('prejudiced', 'unprejudiced')",-1.0796489,-1.0079712,0.0716777
45,0.18426982,0.10962416,"('incompetent', 'competent')",0.1842698,0.1096242,-0.0746456
46,-0.47462168,-0.41661778,"('uncompetitive', 'competitive')",-0.4746217,-0.4166178,0.0580039
47,4.7588115,4.986615,"('stupid', 'smart')",4.7588115,4.9866152,0.2278037
48,0.6513635,0.59106845,"('unintelligent', 'intelligent')",0.6513635,0.5910684,-0.0602951
49,-0.32168442,-0.13839927,"('unable', 'able')",-0.3216844,-0.1383993,0.1832851
50,-0.34030798,-0.37945837,"('clumsy', 'skillful')",-0.340308,-0.3794584,-0.0391504
51,0.1266365,0.06436912,"('uneducated', 'educated')",0.1266365,0.0643691,-0.0622674
52,-0.6328519,-0.84219,"('irrational', 'rational')",-0.6328519,-0.84219,-0.2093381
53,0.019264996,-0.05080546,"('uncreative', 'creative')",0.019265,-0.0508055,-0.0700705
54,0.7763397,0.9002836,"('incapable', 'capable')",0.7763397,0.9002836,0.1239439
55,0.88284814,0.94042623,"('incompetent', 'clever')",0.8828481,0.9404262,0.0575781
56,0.5587463,0.58086336,"('impractical', 'practical')",0.5587463,0.5808634,0.0221171
57,-2.2872467,-2.3298428,"('unimaginative', 'imaginative')",-2.2872467,-2.3298428,-0.0425961
58,0.1587261,0.06842778,"('undiscriminating', 'discriminating')",0.1587261,0.0684278,-0.0902983
59,-0.28753757,-0.3219528,"('foolish', 'wise')",-0.2875376,-0.3219528,-0.0344152
60,0.7260103,1.0255219,"('inefficient', 'efficient')",0.7260103,1.0255219,0.2995116
61,0.3555072,0.17860475,"('illogical', 'logical')",0.3555072,0.1786048,-0.1769024
62,0.80309916,0.9348532,"('incompetent', 'brilliant')",0.8030992,0.9348532,0.131754
63,0.17266144,0.25135025,"('unperceptive', 'insightful')",0.1726614,0.2513503,0.0786889
64,-6.385065,-6.2549095,"('shy', 'confident')",-6.3850651,-6.2549095,0.1301556
65,0.5483349,0.69380975,"('insecure', 'secure')",0.5483349,0.6938097,0.1454748
66,-0.32339892,-0.44741726,"('inactive', 'active')",-0.3233989,-0.4474173,-0.1240184
67,-0.4762718,-0.35548532,"('doubtful', 'determined')",-0.4762718,-0.3554853,0.1207865
68,-0.922269,-0.8462326,"('dependent', 'independent')",-0.922269,-0.8462326,0.0760364
69,-2.1024532,-2.140608,"('lazy', 'industrious')",-2.1024532,-2.1406081,-0.0381549
70,1.4170462,1.4366847,"('lethargic', 'energetic')",1.4170462,1.4366847,0.0196385
71,0.15746228,0.13950175,"('diffident', 'self-confident')",0.1574623,0.1395018,-0.0179605
72,1.0172095,1.1580942,"('unambitious', 'ambitious')",1.0172095,1.1580942,0.1408847
73,-3.1143053,-3.0785613,"('helpless', 'self-reliant')",-3.1143053,-3.0785613,0.035744
74,0.10308345,-0.017012304,"('undedicated', 'dedicated')",0.1030834,-0.0170123,-0.1200957
75,-1.0252883,-0.92232424,"('meek', 'impulsive')",-1.0252883,-0.9223242,0.1029641
76,1.0805523,1.1546569,"('anxious', 'daring')",1.0805523,1.1546569,0.0741046
77,-1.3279781,-1.1240317,"('unmotivated', 'motivated')",-1.3279781,-1.1240317,0.2039464
78,-0.60183495,-0.6262907,"('nonresilient', 'resilient')",-0.601835,-0.6262907,-0.0244557
79,-0.62204325,-0.66204804,"('wavering', 'unwavering')",-0.6220433,-0.662048,-0.0400047
80,-0.0066660605,-0.07756413,"('dominated', 'dominating')",-0.0066661,-0.0775641,-0.070898
81,0.15155435,0.28255898,"('submissive', 'aggressive')",0.1515543,0.282559,0.1310047
82,6.1280127,6.287561,"('poor', 'rich')",6.1280127,6.2875609,0.1595482
83,-0.45049995,-0.42636195,"('powerless', 'powerful')",-0.4505,-0.4263619,0.0241381
84,0.25042713,0.19873287,"('inferior', 'superior')",0.2504271,0.1987329,-0.0516942
85,-1.1411123,-1.3016852,"('insignificant', 'prestigious')",-1.1411123,-1.3016852,-0.1605729
86,0.3878863,0.33116782,"('uninfluential', 'influential')",0.3878863,0.3311678,-0.0567185
87,-0.27670717,-0.32495996,"('unsuccessful', 'successful')",-0.2767072,-0.32496,-0.0482528
88,0.11554197,0.108919,"('low', 'eminent')",0.115542,0.108919,-0.006623
