,aes_male,aes_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.7290169,-0.97176653,"('unsociable', 'sociable')",0.075138375,-0.11150493,-0.3269393,-0.5416358,-0.2146965
1,-1.9171517,-1.9622767,"('unfriendly', 'friendly')",0.965474,0.84983057,-0.4758388,-0.556223,-0.0803842
2,0.7719133,0.7052236,"('unlikable', 'likable')",0.6142026,0.5426957,0.693058,0.6239597,-0.0690983
3,0.15902911,0.2997334,"('repellent', 'pleasant')",0.8701184,0.9043926,0.5145738,0.602063,0.0874892
4,-0.3161262,-0.26865748,"('disliked', 'liked')",-6.8097415,-6.714036,-3.5629339,-3.4913468,0.0715871
5,-1.7086552,-1.6932337,"('distant', 'outgoing')",-0.89310074,-0.83585685,-1.300878,-1.2645453,0.0363327
6,-1.9662586,-1.8898902,"('distant', 'open')",-0.82448006,-0.8095575,-1.3953693,-1.3497238,0.0456455
7,0.24329072,0.24183601,"('insensitive', 'sensitive')",0.72187954,0.7145465,0.4825851,0.4781913,-0.0043938
8,-1.2939217,-1.2791765,"('unaffectionate', 'affectionate')",0.15683101,0.090110704,-0.5685453,-0.5945329,-0.0259876
9,-1.2396604,-1.21023,"('unaffectionate', 'caring')",0.91072863,0.8783642,-0.1644659,-0.1659329,-0.001467
10,-0.74073404,-0.92426175,"('unsympathetic', 'sympathetic')",-0.23574658,-0.37653893,-0.4882403,-0.6504003,-0.16216
11,0.1853308,0.03876484,"('unhelpful', 'helpful')",2.0005617,1.9704149,1.0929463,1.0045899,-0.0883564
12,-0.24049705,-0.21933562,"('unsupportive', 'supportive')",-1.968737,-1.9913014,-1.104617,-1.1053185,-0.0007015
13,0.0009012073,-0.18652666,"('impolite', 'polite')",-0.1474718,-0.1745762,-0.0732853,-0.1805514,-0.1072661
14,0.7383281,0.58847135,"('antisocial', 'social')",0.5138198,0.36003268,0.626074,0.474252,-0.151822
