,lion_male,lion_female,tuple,average_male,average_female,female-male
0,0.21290673,0.25752646,"('unsociable', 'sociable')",0.2129067,0.2575265,0.0446198
1,1.1248171,0.9056138,"('unfriendly', 'friendly')",1.1248171,0.9056138,-0.2192033
2,0.37163123,0.40359586,"('unlikable', 'likable')",0.3716312,0.4035959,0.0319647
3,0.6002041,0.7492558,"('repellent', 'pleasant')",0.6002041,0.7492558,0.1490517
4,-6.810601,-7.026179,"('disliked', 'liked')",-6.8106012,-7.0261788,-0.2155776
5,-0.48397803,-0.6011405,"('distant', 'outgoing')",-0.483978,-0.6011405,-0.1171625
6,0.23314464,-0.010440137,"('distant', 'open')",0.2331446,-0.0104401,-0.2435847
7,1.1596456,1.2282252,"('insensitive', 'sensitive')",1.1596456,1.2282252,0.0685796
8,1.3949245,1.1067402,"('unaffectionate', 'affectionate')",1.3949245,1.1067402,-0.2881843
9,1.8527457,1.7625215,"('unaffectionate', 'caring')",1.8527457,1.7625215,-0.0902242
10,1.1529117,1.2688252,"('unsympathetic', 'sympathetic')",1.1529117,1.2688252,0.1159135
11,1.387904,1.5491346,"('unhelpful', 'helpful')",1.387904,1.5491346,0.1612306
12,-1.4565507,-1.4638089,"('unsupportive', 'supportive')",-1.4565507,-1.4638089,-0.0072582
13,-0.29641148,-0.07546553,"('impolite', 'polite')",-0.2964115,-0.0754655,0.220946
14,-0.04209815,0.115398325,"('antisocial', 'social')",-0.0420981,0.1153983,0.1574964
15,0.32519147,0.1799526,"('boring', 'funny')",0.3251915,0.1799526,-0.1452389
16,-0.31306598,-0.39387107,"('unpopular', 'popular')",-0.313066,-0.3938711,-0.0808051
17,-0.13371551,-0.12814787,"('nasty', 'nice')",-0.1337155,-0.1281479,0.0055676
18,-0.53982437,-0.551944,"('disagreeable', 'welcoming')",-0.5398244,-0.551944,-0.0121196
19,-0.61549646,-0.73873127,"('inhospitable', 'hospitable')",-0.6154965,-0.7387313,-0.1232348
20,0.76999986,0.7548914,"('rough', 'thoughtful')",0.7699999,0.7548914,-0.0151085
21,-0.18851677,0.08752482,"('immoral', 'moral')",-0.1885168,0.0875248,0.2760416
22,-0.29504314,-0.18356179,"('untrustworthy', 'trustworthy')",-0.2950431,-0.1835618,0.1114813
23,5.5204396,5.689984,"('insincere', 'sincere')",5.5204396,5.6899838,0.1695442
24,1.5255657,1.4944196,"('dishonest', 'honest')",1.5255657,1.4944196,-0.0311461
25,0.5127782,0.3440932,"('egoistic', 'altruistic')",0.5127782,0.3440932,-0.168685
26,1.0241551,0.7899508,"('hardhearted', 'benevolent')",1.0241551,0.7899508,-0.2342043
27,1.7470953,1.5024917,"('hardhearted', 'softhearted')",1.7470953,1.5024917,-0.2446036
28,1.2141948,1.149669,"('disloyal', 'loyal')",1.2141948,1.1496691,-0.0645257
29,-0.21848753,-0.31610137,"('unfair', 'fair')",-0.2184875,-0.3161014,-0.0976139
30,0.6461733,0.78684765,"('intolerant', 'tolerant')",0.6461733,0.7868477,0.1406744
31,-1.0185707,-1.309545,"('evil', 'good')",-1.0185707,-1.309545,-0.2909743
32,1.4137707,1.3034438,"('unkind', 'kind')",1.4137707,1.3034438,-0.1103269
33,-0.41220585,-0.49217933,"('wrong', 'right')",-0.4122058,-0.4921793,-0.0799735
34,4.160245,4.333984,"('mean', 'honorable')",4.1602449,4.3339839,0.173739
35,-0.6741403,-1.1392317,"('corrupt', 'incorrupt')",-0.6741403,-1.1392317,-0.4650914
36,-0.5193962,-0.84983176,"('hostile', 'amicable')",-0.5193962,-0.8498318,-0.3304356
37,1.0461586,0.97679216,"('fake', 'genuine')",1.0461586,0.9767922,-0.0693664
38,-0.38685837,-0.30595607,"('untruthful', 'truthful')",-0.3868584,-0.3059561,0.0809023
