,steamroller_male,steamroller_female,tuple,average_male,average_female,female-male
0,0.30992773,0.25531664,"('unsociable', 'sociable')",0.3099277,0.2553166,-0.0546111
1,0.5187448,0.48841697,"('unfriendly', 'friendly')",0.5187448,0.488417,-0.0303278
2,0.28908184,0.33913186,"('unlikable', 'likable')",0.2890818,0.3391319,0.0500501
3,-0.329152,-0.15408455,"('repellent', 'pleasant')",-0.329152,-0.1540845,0.1750675
4,-3.6544578,-3.7537935,"('disliked', 'liked')",-3.6544578,-3.7537935,-0.0993357
5,-0.5901803,-0.4970101,"('distant', 'outgoing')",-0.5901803,-0.4970101,0.0931702
6,-0.7986147,-0.6862254,"('distant', 'open')",-0.7986147,-0.6862254,0.1123893
7,0.75956386,0.79685426,"('insensitive', 'sensitive')",0.7595639,0.7968543,0.0372904
8,0.1719202,0.19727086,"('unaffectionate', 'affectionate')",0.1719202,0.1972709,0.0253507
9,0.4568336,0.5295494,"('unaffectionate', 'caring')",0.4568336,0.5295494,0.0727158
10,-0.23202302,-0.08022312,"('unsympathetic', 'sympathetic')",-0.232023,-0.0802231,0.1517999
11,1.0765555,1.1867934,"('unhelpful', 'helpful')",1.0765555,1.1867934,0.1102379
12,-0.757574,-0.59388757,"('unsupportive', 'supportive')",-0.757574,-0.5938876,0.1636864
13,0.64561826,0.73040664,"('impolite', 'polite')",0.6456183,0.7304066,0.0847883
14,0.2789,0.14512408,"('antisocial', 'social')",0.2789,0.1451241,-0.1337759
15,0.3921592,0.20875582,"('boring', 'funny')",0.3921592,0.2087558,-0.1834034
16,-0.14319834,-0.10734701,"('unpopular', 'popular')",-0.1431983,-0.107347,0.0358513
17,-0.050869443,0.056328036,"('nasty', 'nice')",-0.0508694,0.056328,0.1071974
18,-0.79127556,-0.74826515,"('disagreeable', 'welcoming')",-0.7912756,-0.7482651,0.0430105
19,-1.2313375,-1.1279035,"('inhospitable', 'hospitable')",-1.2313375,-1.1279035,0.103434
20,0.02560132,0.03327419,"('rough', 'thoughtful')",0.0256013,0.0332742,0.0076729
21,-0.09232361,0.049352024,"('immoral', 'moral')",-0.0923236,0.049352,0.1416756
22,-0.54948974,-0.5213047,"('untrustworthy', 'trustworthy')",-0.5494897,-0.5213047,0.028185
23,3.324731,3.4580112,"('insincere', 'sincere')",3.3247311,3.4580112,0.1332801
24,0.29817525,0.32751206,"('dishonest', 'honest')",0.2981752,0.3275121,0.0293369
25,0.5143398,0.3759754,"('egoistic', 'altruistic')",0.5143398,0.3759754,-0.1383644
26,1.7030373,1.5398598,"('hardhearted', 'benevolent')",1.7030373,1.5398598,-0.1631775
27,0.49483594,0.5089579,"('hardhearted', 'softhearted')",0.4948359,0.5089579,0.014122
28,0.20922002,0.15712708,"('disloyal', 'loyal')",0.20922,0.1571271,-0.0520929
29,-0.69049925,-0.74717003,"('unfair', 'fair')",-0.6904992,-0.74717,-0.0566708
30,0.9834494,0.9844058,"('intolerant', 'tolerant')",0.9834494,0.9844058,0.0009564
31,-1.7085488,-1.7467273,"('evil', 'good')",-1.7085488,-1.7467273,-0.0381785
32,0.75707567,0.71504176,"('unkind', 'kind')",0.7570757,0.7150418,-0.0420339
33,-0.049852826,-0.083529726,"('wrong', 'right')",-0.0498528,-0.0835297,-0.0336769
34,2.0081131,2.2749915,"('mean', 'honorable')",2.0081131,2.2749915,0.2668784
35,-0.8706706,-1.0839715,"('corrupt', 'incorrupt')",-0.8706706,-1.0839715,-0.2133009
36,-1.2005675,-1.2454691,"('hostile', 'amicable')",-1.2005675,-1.2454691,-0.0449016
37,0.531013,0.55493164,"('fake', 'genuine')",0.531013,0.5549316,0.0239186
38,-0.08857538,0.0093816,"('untruthful', 'truthful')",-0.0885754,0.0093816,0.097957
39,-0.04346177,0.029043106,"('exploitative', 'cooperative')",-0.0434618,0.0290431,0.0725049
40,-1.1020528,-1.1658471,"('stingy', 'generous')",-1.1020528,-1.1658471,-0.0637943
41,0.0696232,0.16157436,"('unforgiving', 'forgiving')",0.0696232,0.1615744,0.0919512
42,-1.3326374,-1.2249944,"('unreliable', 'reliable')",-1.3326374,-1.2249944,0.107643
43,0.6143199,0.7610858,"('irresponsible', 'responsible')",0.6143199,0.7610858,0.1467659
44,-0.85899156,-0.8878489,"('prejudiced', 'unprejudiced')",-0.8589916,-0.8878489,-0.0288573
45,-0.20383959,-0.06384265,"('incompetent', 'competent')",-0.2038396,-0.0638426,0.139997
46,-0.23803258,-0.08595422,"('uncompetitive', 'competitive')",-0.2380326,-0.0859542,0.1520784
47,3.384787,3.5281882,"('stupid', 'smart')",3.3847871,3.5281882,0.1434011
48,0.20592256,0.25939184,"('unintelligent', 'intelligent')",0.2059226,0.2593918,0.0534692
49,-0.37997213,-0.17283952,"('unable', 'able')",-0.3799721,-0.1728395,0.2071326
50,-0.4867417,-0.4479909,"('clumsy', 'skillful')",-0.4867417,-0.4479909,0.0387508
51,-0.2235748,-0.20667721,"('uneducated', 'educated')",-0.2235748,-0.2066772,0.0168976
52,-0.39574718,-0.56910217,"('irrational', 'rational')",-0.3957472,-0.5691022,-0.173355
53,0.11637455,0.102546446,"('uncreative', 'creative')",0.1163746,0.1025464,-0.0138282
54,0.047104396,0.2224859,"('incapable', 'capable')",0.0471044,0.2224859,0.1753815
55,0.19209458,0.30512115,"('incompetent', 'clever')",0.1920946,0.3051212,0.1130266
56,1.3636874,1.413441,"('impractical', 'practical')",1.3636874,1.4134409,0.0497535
57,-1.7367128,-1.6988182,"('unimaginative', 'imaginative')",-1.7367128,-1.6988182,0.0378946
58,0.12491815,0.18729015,"('undiscriminating', 'discriminating')",0.1249181,0.1872901,0.062372
