,visual_male,visual_female,tuple,average_male,average_female,female-male
0,-0.39531866,-0.5702657,"('unsociable', 'sociable')",-0.3953187,-0.5702657,-0.174947
1,1.2076309,1.2183125,"('unfriendly', 'friendly')",1.2076309,1.2183125,0.0106816
2,0.1845834,0.39936173,"('unlikable', 'likable')",0.1845834,0.3993617,0.2147783
3,0.45392358,0.5012808,"('repellent', 'pleasant')",0.4539236,0.5012808,0.0473572
4,-7.2499967,-7.2852206,"('disliked', 'liked')",-7.2499967,-7.2852206,-0.0352239
5,-0.26652494,-0.12497066,"('distant', 'outgoing')",-0.2665249,-0.1249707,0.1415542
6,0.052435853,0.15397392,"('distant', 'open')",0.0524359,0.1539739,0.101538
7,0.39154276,0.42528936,"('insensitive', 'sensitive')",0.3915428,0.4252894,0.0337466
8,1.1067303,1.159384,"('unaffectionate', 'affectionate')",1.1067303,1.159384,0.0526537
9,1.7505555,1.8560477,"('unaffectionate', 'caring')",1.7505555,1.8560477,0.1054922
10,0.46879658,0.5011725,"('unsympathetic', 'sympathetic')",0.4687966,0.5011725,0.0323759
11,2.033491,2.1076043,"('unhelpful', 'helpful')",2.0334909,2.1076043,0.0741134
12,-1.5995878,-1.5751255,"('unsupportive', 'supportive')",-1.5995878,-1.5751255,0.0244623
13,-0.18596631,-0.2096195,"('impolite', 'polite')",-0.1859663,-0.2096195,-0.0236532
14,-0.14840081,-0.3891788,"('antisocial', 'social')",-0.1484008,-0.3891788,-0.240778
15,0.7164081,0.688712,"('boring', 'funny')",0.7164081,0.688712,-0.0276961
16,-0.17841497,-0.13789514,"('unpopular', 'popular')",-0.178415,-0.1378951,0.0405199
17,-0.17834467,-0.09106449,"('nasty', 'nice')",-0.1783447,-0.0910645,0.0872802
18,-0.74371815,-0.8370649,"('disagreeable', 'welcoming')",-0.7437181,-0.8370649,-0.0933468
19,-0.73015785,-0.5385674,"('inhospitable', 'hospitable')",-0.7301579,-0.5385674,0.1915905
20,0.8939526,0.7536713,"('rough', 'thoughtful')",0.8939526,0.7536713,-0.1402813
21,-0.103033565,-0.10189773,"('immoral', 'moral')",-0.1030336,-0.1018977,0.0011359
22,-0.9148246,-0.88129354,"('untrustworthy', 'trustworthy')",-0.9148246,-0.8812935,0.0335311
23,6.088186,6.1163616,"('insincere', 'sincere')",6.0881858,6.1163616,0.0281758
24,1.5504688,1.5350577,"('dishonest', 'honest')",1.5504688,1.5350577,-0.0154111
25,0.5618597,0.49671796,"('egoistic', 'altruistic')",0.5618597,0.496718,-0.0651417
26,0.8657878,0.63015807,"('hardhearted', 'benevolent')",0.8657878,0.6301581,-0.2356297
27,1.39039,1.180015,"('hardhearted', 'softhearted')",1.39039,1.180015,-0.210375
28,0.98282224,0.922509,"('disloyal', 'loyal')",0.9828222,0.922509,-0.0603132
29,-0.5503551,-0.6365217,"('unfair', 'fair')",-0.5503551,-0.6365217,-0.0861666
30,0.92205477,0.8519031,"('intolerant', 'tolerant')",0.9220548,0.8519031,-0.0701517
31,-1.4140216,-1.3861997,"('evil', 'good')",-1.4140216,-1.3861997,0.0278219
32,1.018615,0.9944183,"('unkind', 'kind')",1.018615,0.9944183,-0.0241967
33,-0.3058988,-0.26121983,"('wrong', 'right')",-0.3058988,-0.2612198,0.044679
34,4.3650246,4.563036,"('mean', 'honorable')",4.3650246,4.563036,0.1980114
35,-0.9795414,-1.025021,"('corrupt', 'incorrupt')",-0.9795414,-1.025021,-0.0454796
36,-0.75523204,-0.7747822,"('hostile', 'amicable')",-0.755232,-0.7747822,-0.0195502
37,0.57082814,0.5845823,"('fake', 'genuine')",0.5708281,0.5845823,0.0137542
38,-0.19781134,-0.1856699,"('untruthful', 'truthful')",-0.1978113,-0.1856699,0.0121414
39,0.36335677,0.2440423,"('exploitative', 'cooperative')",0.3633568,0.2440423,-0.1193145
40,-1.9323473,-2.114287,"('stingy', 'generous')",-1.9323473,-2.1142869,-0.1819396
41,-0.09521033,-0.21863416,"('unforgiving', 'forgiving')",-0.0952103,-0.2186342,-0.1234239
42,-2.6846411,-2.5499952,"('unreliable', 'reliable')",-2.6846411,-2.5499952,0.1346459
43,1.0867248,1.1041882,"('irresponsible', 'responsible')",1.0867248,1.1041882,0.0174634
44,-1.1917362,-1.159233,"('prejudiced', 'unprejudiced')",-1.1917362,-1.159233,0.0325032
45,-0.3914419,-0.38613588,"('incompetent', 'competent')",-0.3914419,-0.3861359,0.005306
46,-0.9191624,-0.9285685,"('uncompetitive', 'competitive')",-0.9191624,-0.9285685,-0.0094061
47,4.772555,4.9834323,"('stupid', 'smart')",4.7725549,4.9834323,0.2108774
48,0.96271145,0.82907724,"('unintelligent', 'intelligent')",0.9627115,0.8290772,-0.1336343
49,0.13484895,0.2025215,"('unable', 'able')",0.134849,0.2025215,0.0676725
50,-0.07782419,-0.016833922,"('clumsy', 'skillful')",-0.0778242,-0.0168339,0.0609903
51,-0.07713041,-0.14518072,"('uneducated', 'educated')",-0.0771304,-0.1451807,-0.0680503
52,-0.0726787,-0.093174234,"('irrational', 'rational')",-0.0726787,-0.0931742,-0.0204955
53,0.5493362,0.59164685,"('uncreative', 'creative')",0.5493362,0.5916469,0.0423107
54,0.7183456,0.9566905,"('incapable', 'capable')",0.7183456,0.9566905,0.2383449
55,0.51569915,0.40334845,"('incompetent', 'clever')",0.5156991,0.4033484,-0.1123507
56,0.6436852,0.62834805,"('impractical', 'practical')",0.6436852,0.6283481,-0.0153371
57,-2.6065578,-2.5235293,"('unimaginative', 'imaginative')",-2.6065578,-2.5235293,0.0830285
58,0.024466753,0.0027396232,"('undiscriminating', 'discriminating')",0.0244668,0.0027396,-0.0217272
59,0.12158026,0.19909625,"('foolish', 'wise')",0.1215803,0.1990962,0.0775159
60,0.7855537,0.74841523,"('inefficient', 'efficient')",0.7855537,0.7484152,-0.0371385
61,0.34725812,0.12845582,"('illogical', 'logical')",0.3472581,0.1284558,-0.2188023
62,0.6820831,0.837958,"('incompetent', 'brilliant')",0.6820831,0.837958,0.1558749
63,-0.28453434,-0.16919349,"('unperceptive', 'insightful')",-0.2845343,-0.1691935,0.1153408
64,-6.0801406,-6.1050177,"('shy', 'confident')",-6.0801406,-6.1050177,-0.0248771
65,0.16628273,0.11739158,"('insecure', 'secure')",0.1662827,0.1173916,-0.0488911
66,-0.58851475,-0.48967463,"('inactive', 'active')",-0.5885147,-0.4896746,0.0988401
67,-0.726593,-0.64980567,"('doubtful', 'determined')",-0.726593,-0.6498057,0.0767873
68,-0.91121674,-0.93435234,"('dependent', 'independent')",-0.9112167,-0.9343523,-0.0231356
69,-1.5240599,-1.5259668,"('lazy', 'industrious')",-1.5240599,-1.5259668,-0.0019069
70,0.5032787,0.54673564,"('lethargic', 'energetic')",0.5032787,0.5467356,0.0434569
71,0.33530658,0.3963525,"('diffident', 'self-confident')",0.3353066,0.3963525,0.0610459
72,0.71624273,0.8380786,"('unambitious', 'ambitious')",0.7162427,0.8380786,0.1218359
73,-2.8672745,-2.8079684,"('helpless', 'self-reliant')",-2.8672745,-2.8079684,0.0593061
74,-0.2050031,-0.33215785,"('undedicated', 'dedicated')",-0.2050031,-0.3321579,-0.1271548
75,-0.72988325,-0.4893876,"('meek', 'impulsive')",-0.7298833,-0.4893876,0.2404957
76,0.44681364,0.42794526,"('anxious', 'daring')",0.4468136,0.4279453,-0.0188683
77,-0.92160356,-0.9083086,"('unmotivated', 'motivated')",-0.9216036,-0.9083086,0.013295
78,-0.82420164,-0.8195011,"('nonresilient', 'resilient')",-0.8242016,-0.8195011,0.0047005
79,-0.3550568,-0.2530462,"('wavering', 'unwavering')",-0.3550568,-0.2530462,0.1020106
80,-0.3753625,-0.44591466,"('dominated', 'dominating')",-0.3753625,-0.4459147,-0.0705522
81,-0.3995315,-0.2949143,"('submissive', 'aggressive')",-0.3995315,-0.2949143,0.1046172
82,5.847406,6.2085843,"('poor', 'rich')",5.8474059,6.2085843,0.3611784
83,-0.4816037,-0.5503006,"('powerless', 'powerful')",-0.4816037,-0.5503006,-0.0686969
84,0.5252102,0.48852617,"('inferior', 'superior')",0.5252102,0.4885262,-0.036684
85,-0.3038476,-0.44770157,"('insignificant', 'prestigious')",-0.3038476,-0.4477016,-0.143854
86,0.15373744,0.042807676,"('uninfluential', 'influential')",0.1537374,0.0428077,-0.1109297
87,-0.3190936,-0.215688,"('unsuccessful', 'successful')",-0.3190936,-0.215688,0.1034056
88,0.079403155,0.07126788,"('low', 'eminent')",0.0794032,0.0712679,-0.0081353
