,compuware_male,compuware_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.1972072,-1.3826861,"('unsociable', 'sociable')",-0.17773977,-0.33833042,-0.6874735,-0.8605083,-0.1730348
1,-0.04811618,-0.24555641,"('unfriendly', 'friendly')",1.2411957,1.1286362,0.5965397,0.4415399,-0.1549998
2,0.39097443,0.30068988,"('unlikable', 'likable')",0.8784429,0.82401943,0.6347086,0.5623547,-0.0723539
3,-1.1971338,-1.175503,"('repellent', 'pleasant')",0.76769465,0.6660287,-0.2147196,-0.2547372,-0.0400176
4,0.07003391,0.0725783,"('disliked', 'liked')",-6.7805004,-6.981985,-3.3552332,-3.4547033,-0.0994701
5,0.23123012,0.24509998,"('distant', 'outgoing')",-0.89421797,-0.6440773,-0.3314939,-0.1994887,0.1320052
6,0.12639487,0.1124499,"('distant', 'open')",-0.8713325,-0.6235391,-0.3724688,-0.2555446,0.1169242
7,-1.2688642,-1.2014208,"('insensitive', 'sensitive')",-0.105054505,-0.044486377,-0.6869593,-0.6229536,0.0640057
8,-0.113860525,-0.2663813,"('unaffectionate', 'affectionate')",0.6574145,0.6672646,0.271777,0.2004416,-0.0713354
9,-0.23503901,-0.39332572,"('unaffectionate', 'caring')",1.0979316,1.235137,0.4314463,0.4209056,-0.0105407
10,-2.3108914,-2.3309617,"('unsympathetic', 'sympathetic')",-0.31526008,-0.2845743,-1.3130758,-1.307768,0.0053078
11,-0.27827442,-0.28290537,"('unhelpful', 'helpful')",2.0176094,2.1314833,0.8696675,0.924289,0.0546215
12,-0.95046484,-0.84270275,"('unsupportive', 'supportive')",-2.092362,-1.9976085,-1.5214133,-1.4201556,0.1012577
13,-1.0551639,-1.1319348,"('impolite', 'polite')",-0.8939881,-0.8354771,-0.974576,-0.9837059,-0.0091299
14,-0.71970236,-0.72019243,"('antisocial', 'social')",-0.0002773814,-0.22613508,-0.3599899,-0.4731638,-0.1131739
15,0.93215317,0.76952213,"('boring', 'funny')",-0.11221671,-0.16692999,0.4099682,0.3012961,-0.1086721
16,0.09452526,0.113182575,"('unpopular', 'popular')",0.1325056,0.022525415,0.1135154,0.067854,-0.0456614
17,0.13597053,0.22638308,"('nasty', 'nice')",-0.6356265,-0.61115694,-0.249828,-0.1923869,0.0574411
18,-0.542472,-0.51863337,"('disagreeable', 'welcoming')",-0.60741234,-0.66072834,-0.5749422,-0.5896809,-0.0147387
19,-0.6493562,-0.68899226,"('inhospitable', 'hospitable')",-0.67519933,-0.5109079,-0.6622778,-0.5999501,0.0623277
20,0.118579924,0.12568887,"('rough', 'thoughtful')",0.8047253,0.77192044,0.4616526,0.4488046,-0.012848
21,-0.7500241,-0.8810574,"('immoral', 'moral')",-0.32236588,-0.39428553,-0.536195,-0.6376715,-0.1014765
22,-0.59050953,-0.71291447,"('untrustworthy', 'trustworthy')",-0.6706743,-0.8479346,-0.6305919,-0.7804245,-0.1498326
23,-0.75403684,-0.80258995,"('insincere', 'sincere')",5.960704,6.0131493,2.6033335,2.6052797,0.0019462
24,-0.7713101,-0.8052497,"('dishonest', 'honest')",0.8831276,0.9174728,0.0559088,0.0561115,0.0002027
25,0.16876997,-0.004989147,"('egoistic', 'altruistic')",0.8896245,0.74836224,0.5291972,0.3716865,-0.1575107
26,0.3789471,0.18483394,"('hardhearted', 'benevolent')",1.6344328,1.3802425,1.0066899,0.7825382,-0.2241517
27,-0.3955421,-0.33306566,"('hardhearted', 'softhearted')",0.84717757,0.8688827,0.2258177,0.2679085,0.0420908
28,-0.57141316,-0.68647283,"('disloyal', 'loyal')",1.3172145,1.2092016,0.3729007,0.2613644,-0.1115363
29,-0.014872069,-0.024314113,"('unfair', 'fair')",-0.15459132,-0.26221618,-0.0847317,-0.1432651,-0.0585334
30,0.10817186,0.11702892,"('intolerant', 'tolerant')",0.7337713,0.71360946,0.4209716,0.4153192,-0.0056524
31,0.23431732,0.27222124,"('evil', 'good')",-1.1540188,-1.2115982,-0.4598507,-0.4696885,-0.0098378
32,-0.73407006,-0.8913862,"('unkind', 'kind')",0.9297686,0.7486269,0.0978493,-0.0713797,-0.169229
33,0.5818061,0.4887856,"('wrong', 'right')",-0.7492993,-0.74844074,-0.0837466,-0.1298276,-0.046081
34,-0.44951007,-0.24841386,"('mean', 'honorable')",5.361043,5.710313,2.4557664,2.7309494,0.275183
35,0.81253296,0.73915124,"('corrupt', 'incorrupt')",-0.69526917,-0.7048023,0.0586319,0.0171745,-0.0414574
36,0.3902082,0.25168374,"('hostile', 'amicable')",-0.3453882,-0.46615487,0.02241,-0.1072356,-0.1296456
37,-0.6061161,-0.58321244,"('fake', 'genuine')",0.073410906,0.22370797,-0.2663526,-0.1797522,0.0866004
38,-0.656669,-0.6491727,"('untruthful', 'truthful')",-0.10306184,0.091054626,-0.3798654,-0.2790591,0.1008063
39,1.289087,1.1911716,"('exploitative', 'cooperative')",0.27389005,0.25511754,0.7814885,0.7231446,-0.0583439
40,-0.04354878,0.012250315,"('stingy', 'generous')",-2.16524,-2.3025515,-1.1043944,-1.1451505,-0.0407561
41,-0.35439384,-0.3049305,"('unforgiving', 'forgiving')",0.25584897,0.14899084,-0.0492724,-0.0779698,-0.0286974
42,-0.9801853,-0.8101756,"('unreliable', 'reliable')",-3.0831969,-3.0726404,-2.0316911,-1.941408,0.0902831
43,-1.5064213,-1.4850694,"('irresponsible', 'responsible')",0.34846094,0.40092823,-0.5789802,-0.5420706,0.0369096
44,0.8008202,0.8221287,"('prejudiced', 'unprejudiced')",-1.4120133,-1.4484899,-0.3055966,-0.3131806,-0.007584
45,-1.2875865,-1.2299782,"('incompetent', 'competent')",0.14782697,0.104887776,-0.5698798,-0.5625452,0.0073346
46,-1.6168902,-1.5897073,"('uncompetitive', 'competitive')",-0.82216126,-0.8466057,-1.2195257,-1.2181565,0.0013692
47,-0.0905342,0.031769626,"('stupid', 'smart')",5.529271,5.761626,2.7193685,2.8966978,0.1773293
48,0.029364921,0.08232339,"('unintelligent', 'intelligent')",0.9961045,1.0202206,0.5127347,0.551272,0.0385373
49,0.2162063,0.48855963,"('unable', 'able')",-0.2595423,-0.14892273,-0.021668,0.1698185,0.1914865
50,0.07588912,0.15804793,"('clumsy', 'skillful')",-0.25665653,-0.26135883,-0.0903837,-0.0516554,0.0387283
