,village_male,village_female,tuple,average_male,average_female,female-male
0,1.0500152,0.8664446,"('unsociable', 'sociable')",1.0500152,0.8664446,-0.1835706
1,1.4912304,1.3551685,"('unfriendly', 'friendly')",1.4912304,1.3551685,-0.1360619
2,0.17023191,0.15726617,"('unlikable', 'likable')",0.1702319,0.1572662,-0.0129657
3,0.20871338,0.28306872,"('repellent', 'pleasant')",0.2087134,0.2830687,0.0743553
4,-6.1567154,-6.422088,"('disliked', 'liked')",-6.1567154,-6.4220881,-0.2653727
5,-0.7077919,-0.7183271,"('distant', 'outgoing')",-0.7077919,-0.7183271,-0.0105352
6,-0.19966151,-0.2245795,"('distant', 'open')",-0.1996615,-0.2245795,-0.024918
7,1.564408,1.5937741,"('insensitive', 'sensitive')",1.5644079,1.5937741,0.0293662
8,1.3046069,1.1743513,"('unaffectionate', 'affectionate')",1.3046069,1.1743513,-0.1302556
9,1.8999499,1.8391104,"('unaffectionate', 'caring')",1.8999499,1.8391104,-0.0608395
10,1.0132217,1.0991927,"('unsympathetic', 'sympathetic')",1.0132217,1.0991927,0.085971
11,2.0896933,2.1323578,"('unhelpful', 'helpful')",2.0896933,2.1323578,0.0426645
12,-1.066305,-1.1588182,"('unsupportive', 'supportive')",-1.066305,-1.1588182,-0.0925132
13,-0.10594278,-0.18624705,"('impolite', 'polite')",-0.1059428,-0.1862471,-0.0803043
14,0.11525539,0.15703452,"('antisocial', 'social')",0.1152554,0.1570345,0.0417791
15,1.2149862,1.0754116,"('boring', 'funny')",1.2149862,1.0754116,-0.1395746
16,0.46654144,0.33143333,"('unpopular', 'popular')",0.4665414,0.3314333,-0.1351081
17,-0.018103115,-0.028731354,"('nasty', 'nice')",-0.0181031,-0.0287314,-0.0106283
18,-0.6923784,-0.7790867,"('disagreeable', 'welcoming')",-0.6923784,-0.7790867,-0.0867083
19,0.19190574,0.109715596,"('inhospitable', 'hospitable')",0.1919057,0.1097156,-0.0821901
20,0.60702544,0.5986374,"('rough', 'thoughtful')",0.6070254,0.5986374,-0.008388
21,-0.09706556,-0.05712896,"('immoral', 'moral')",-0.0970656,-0.057129,0.0399366
22,-0.17863688,-0.23288664,"('untrustworthy', 'trustworthy')",-0.1786369,-0.2328866,-0.0542497
23,6.4016395,6.4687276,"('insincere', 'sincere')",6.4016395,6.4687276,0.0670881
24,1.1542184,1.1470813,"('dishonest', 'honest')",1.1542184,1.1470813,-0.0071371
25,1.2316278,1.0485915,"('egoistic', 'altruistic')",1.2316278,1.0485915,-0.1830363
26,0.68290126,0.7042659,"('hardhearted', 'benevolent')",0.6829013,0.7042659,0.0213646
27,1.4385214,1.3152664,"('hardhearted', 'softhearted')",1.4385214,1.3152664,-0.123255
28,0.7517758,0.74872035,"('disloyal', 'loyal')",0.7517758,0.7487203,-0.0030555
29,-0.72095764,-0.7559158,"('unfair', 'fair')",-0.7209576,-0.7559158,-0.0349582
30,1.6055626,1.5186285,"('intolerant', 'tolerant')",1.6055626,1.5186285,-0.0869341
31,-1.1922044,-1.3159534,"('evil', 'good')",-1.1922044,-1.3159534,-0.123749
32,0.86885065,0.8577273,"('unkind', 'kind')",0.8688506,0.8577273,-0.0111233
33,-0.108451895,-0.22485057,"('wrong', 'right')",-0.1084519,-0.2248506,-0.1163987
34,5.234582,5.3098598,"('mean', 'honorable')",5.2345819,5.3098598,0.0752779
35,-0.54488516,-0.7424794,"('corrupt', 'incorrupt')",-0.5448852,-0.7424794,-0.1975942
36,-0.17125362,-0.40755245,"('hostile', 'amicable')",-0.1712536,-0.4075525,-0.2362989
37,0.627106,0.6132899,"('fake', 'genuine')",0.627106,0.6132899,-0.0138161
38,0.88147885,0.7914236,"('untruthful', 'truthful')",0.8814788,0.7914236,-0.0900552
39,0.47389972,0.45995143,"('exploitative', 'cooperative')",0.4738997,0.4599514,-0.0139483
40,-1.873588,-2.018582,"('stingy', 'generous')",-1.873588,-2.0185821,-0.1449941
41,0.43202022,0.32121354,"('unforgiving', 'forgiving')",0.4320202,0.3212135,-0.1108067
42,-2.461419,-2.4556677,"('unreliable', 'reliable')",-2.4614191,-2.4556677,0.0057514
43,1.4762441,1.4764872,"('irresponsible', 'responsible')",1.4762441,1.4764872,0.0002431
44,-1.8622384,-1.7759703,"('prejudiced', 'unprejudiced')",-1.8622384,-1.7759703,0.0862681
45,0.69316643,0.6453382,"('incompetent', 'competent')",0.6931664,0.6453382,-0.0478282
46,-0.093924,-0.14487419,"('uncompetitive', 'competitive')",-0.093924,-0.1448742,-0.0509502
47,5.0557384,5.253335,"('stupid', 'smart')",5.0557384,5.253335,0.1975966
48,0.5171331,0.491111,"('unintelligent', 'intelligent')",0.5171331,0.491111,-0.0260221
49,-0.2206045,-0.1570979,"('unable', 'able')",-0.2206045,-0.1570979,0.0635066
50,-0.786145,-0.82322466,"('clumsy', 'skillful')",-0.786145,-0.8232247,-0.0370797
51,0.7226232,0.7304536,"('uneducated', 'educated')",0.7226232,0.7304536,0.0078304
52,-0.038674254,-0.20735459,"('irrational', 'rational')",-0.0386743,-0.2073546,-0.1686803
53,0.16887982,0.092868105,"('uncreative', 'creative')",0.1688798,0.0928681,-0.0760117
54,1.3687582,1.4118474,"('incapable', 'capable')",1.3687582,1.4118474,0.0430892
55,0.9259621,0.9362287,"('incompetent', 'clever')",0.9259621,0.9362287,0.0102666
56,1.0991466,1.1057771,"('impractical', 'practical')",1.0991466,1.1057771,0.0066305
57,-2.2815046,-2.3229525,"('unimaginative', 'imaginative')",-2.2815046,-2.3229525,-0.0414479
58,0.3748188,0.4396132,"('undiscriminating', 'discriminating')",0.3748188,0.4396132,0.0647944
59,0.14110477,0.108740546,"('foolish', 'wise')",0.1411048,0.1087405,-0.0323643
60,0.4253042,0.5177671,"('inefficient', 'efficient')",0.4253042,0.5177671,0.0924629
61,0.38589838,0.34391415,"('illogical', 'logical')",0.3858984,0.3439142,-0.0419842
62,0.84962946,0.8940099,"('incompetent', 'brilliant')",0.8496295,0.8940099,0.0443804
63,0.8705205,0.8730413,"('unperceptive', 'insightful')",0.8705205,0.8730413,0.0025208
64,-6.64402,-6.6306186,"('shy', 'confident')",-6.6440201,-6.6306186,0.0134015
65,-0.30976453,-0.21115759,"('insecure', 'secure')",-0.3097645,-0.2111576,0.0986069
66,-0.0050368384,0.02032961,"('inactive', 'active')",-0.0050368,0.0203296,0.0253664
67,0.1649782,0.21654436,"('doubtful', 'determined')",0.1649782,0.2165444,0.0515662
68,-0.56111014,-0.5363636,"('dependent', 'independent')",-0.5611101,-0.5363636,0.0247465
69,-1.3245782,-1.476502,"('lazy', 'industrious')",-1.3245782,-1.4765019,-0.1519237
70,1.4912267,1.5444449,"('lethargic', 'energetic')",1.4912267,1.5444449,0.0532182
71,1.1395248,1.0855983,"('diffident', 'self-confident')",1.1395248,1.0855983,-0.0539265
72,0.20509914,0.33976805,"('unambitious', 'ambitious')",0.2050991,0.3397681,0.134669
73,-3.2034957,-3.2509856,"('helpless', 'self-reliant')",-3.2034957,-3.2509856,-0.0474899
74,0.53034765,0.45983237,"('undedicated', 'dedicated')",0.5303476,0.4598324,-0.0705152
75,-0.65765685,-0.62209815,"('meek', 'impulsive')",-0.6576568,-0.6220981,0.0355587
76,-0.05205646,0.08841339,"('anxious', 'daring')",-0.0520565,0.0884134,0.1404699
77,-0.85462797,-0.82321274,"('unmotivated', 'motivated')",-0.854628,-0.8232127,0.0314153
78,-0.27316558,-0.39277253,"('nonresilient', 'resilient')",-0.2731656,-0.3927725,-0.1196069
79,-0.013055984,-0.017590474,"('wavering', 'unwavering')",-0.013056,-0.0175905,-0.0045345
80,-0.28548297,-0.19791776,"('dominated', 'dominating')",-0.285483,-0.1979178,0.0875652
81,-0.38333085,-0.15216406,"('submissive', 'aggressive')",-0.3833309,-0.1521641,0.2311668
82,6.5827107,6.686678,"('poor', 'rich')",6.5827107,6.6866779,0.1039672
83,-0.5886719,-0.59640396,"('powerless', 'powerful')",-0.5886719,-0.596404,-0.0077321
84,0.06580746,0.1423781,"('inferior', 'superior')",0.0658075,0.1423781,0.0765706
85,-0.0026845746,-0.16487737,"('insignificant', 'prestigious')",-0.0026846,-0.1648774,-0.1621928
86,0.8087402,0.7698753,"('uninfluential', 'influential')",0.8087402,0.7698753,-0.0388649
87,0.310398,0.4401691,"('unsuccessful', 'successful')",0.310398,0.4401691,0.1297711
88,0.8474444,0.7948062,"('low', 'eminent')",0.8474444,0.7948062,-0.0526382
