,steamroller_male,steamroller_female,tuple,average_male,average_female,female-male
0,0.3449566,0.39606336,"('unsociable', 'sociable')",0.3449566,0.3960634,0.0511068
1,-0.104999214,-0.20505717,"('unfriendly', 'friendly')",-0.1049992,-0.2050572,-0.100058
2,-0.10319161,-0.01673437,"('unlikable', 'likable')",-0.1031916,-0.0167344,0.0864572
3,-0.6129595,-0.37025732,"('repellent', 'pleasant')",-0.6129595,-0.3702573,0.2427022
4,-3.2444391,-3.2955375,"('disliked', 'liked')",-3.2444391,-3.2955375,-0.0510984
5,-0.8061719,-0.98867357,"('distant', 'outgoing')",-0.8061719,-0.9886736,-0.1825017
6,-1.0194926,-1.1963543,"('distant', 'open')",-1.0194926,-1.1963543,-0.1768617
7,0.8829387,1.0381005,"('insensitive', 'sensitive')",0.8829387,1.0381005,0.1551618
8,-0.14758089,-0.24822742,"('unaffectionate', 'affectionate')",-0.1475809,-0.2482274,-0.1006465
9,0.13494363,0.10271482,"('unaffectionate', 'caring')",0.1349436,0.1027148,-0.0322288
10,0.17271057,0.30795032,"('unsympathetic', 'sympathetic')",0.1727106,0.3079503,0.1352397
11,0.90446943,0.9625909,"('unhelpful', 'helpful')",0.9044694,0.9625909,0.0581215
12,-0.68640053,-0.54119146,"('unsupportive', 'supportive')",-0.6864005,-0.5411915,0.145209
13,0.24841782,0.39908072,"('impolite', 'polite')",0.2484178,0.3990807,0.1506629
14,0.19025116,0.40540808,"('antisocial', 'social')",0.1902512,0.4054081,0.2151569
15,0.1690535,0.08968893,"('boring', 'funny')",0.1690535,0.0896889,-0.0793646
16,-0.65852123,-0.52454245,"('unpopular', 'popular')",-0.6585212,-0.5245425,0.1339787
17,-0.0075086793,0.03381345,"('nasty', 'nice')",-0.0075087,0.0338135,0.0413222
18,-1.4881765,-1.3810699,"('disagreeable', 'welcoming')",-1.4881765,-1.3810699,0.1071066
19,-1.4093941,-1.4544158,"('inhospitable', 'hospitable')",-1.4093941,-1.4544158,-0.0450217
20,-0.15255933,-0.039725967,"('rough', 'thoughtful')",-0.1525593,-0.039726,0.1128333
21,-0.24951234,0.032796122,"('immoral', 'moral')",-0.2495123,0.0327961,0.2823084
22,-0.22304407,-0.104407385,"('untrustworthy', 'trustworthy')",-0.2230441,-0.1044074,0.1186367
23,2.511993,2.6520362,"('insincere', 'sincere')",2.5119929,2.6520362,0.1400433
24,-0.33761236,-0.24516845,"('dishonest', 'honest')",-0.3376124,-0.2451684,0.092444
25,0.14318791,0.103730634,"('egoistic', 'altruistic')",0.1431879,0.1037306,-0.0394573
26,1.6601025,1.5535829,"('hardhearted', 'benevolent')",1.6601025,1.5535829,-0.1065196
27,0.408796,0.38675353,"('hardhearted', 'softhearted')",0.408796,0.3867535,-0.0220425
28,-0.212304,-0.20954746,"('disloyal', 'loyal')",-0.212304,-0.2095475,0.0027565
29,-0.2935354,-0.39172813,"('unfair', 'fair')",-0.2935354,-0.3917281,-0.0981927
30,0.6772333,0.6988688,"('intolerant', 'tolerant')",0.6772333,0.6988688,0.0216355
31,-1.5050004,-1.6823967,"('evil', 'good')",-1.5050004,-1.6823967,-0.1773963
32,0.5978015,0.63456804,"('unkind', 'kind')",0.5978015,0.634568,0.0367665
33,-0.38824326,-0.4048965,"('wrong', 'right')",-0.3882433,-0.4048965,-0.0166532
34,1.3642013,1.4484925,"('mean', 'honorable')",1.3642013,1.4484925,0.0842912
35,-0.6714646,-0.9540013,"('corrupt', 'incorrupt')",-0.6714646,-0.9540013,-0.2825367
36,-0.850219,-1.14557,"('hostile', 'amicable')",-0.850219,-1.14557,-0.295351
37,0.39279303,0.48654974,"('fake', 'genuine')",0.392793,0.4865497,0.0937567
38,-0.294229,-0.3476858,"('untruthful', 'truthful')",-0.294229,-0.3476858,-0.0534568
39,-0.48220238,-0.3206848,"('exploitative', 'cooperative')",-0.4822024,-0.3206848,0.1615176
40,-1.0462073,-1.030058,"('stingy', 'generous')",-1.0462073,-1.030058,0.0161493
41,0.1663217,0.12968785,"('unforgiving', 'forgiving')",0.1663217,0.1296878,-0.0366339
42,-0.7287468,-0.45257336,"('unreliable', 'reliable')",-0.7287468,-0.4525734,0.2761734
43,0.52717316,0.68036234,"('irresponsible', 'responsible')",0.5271732,0.6803623,0.1531891
44,-0.9827771,-0.96287584,"('prejudiced', 'unprejudiced')",-0.9827771,-0.9628758,0.0199013
45,0.0371252,0.17110837,"('incompetent', 'competent')",0.0371252,0.1711084,0.1339832
46,0.24721509,0.4176972,"('uncompetitive', 'competitive')",0.2472151,0.4176972,0.1704821
47,2.9866683,3.1264958,"('stupid', 'smart')",2.9866683,3.1264958,0.1398275
48,-0.21854766,-0.07484201,"('unintelligent', 'intelligent')",-0.2185477,-0.074842,0.1437057
49,-0.9070752,-0.6161959,"('unable', 'able')",-0.9070752,-0.6161959,0.2908793
50,-0.5898149,-0.5201688,"('clumsy', 'skillful')",-0.5898149,-0.5201688,0.0696461
51,-0.07138834,0.07765344,"('uneducated', 'educated')",-0.0713883,0.0776534,0.1490417
52,-0.54942787,-0.7773935,"('irrational', 'rational')",-0.5494279,-0.7773935,-0.2279656
53,0.040029835,0.054030262,"('uncreative', 'creative')",0.0400298,0.0540303,0.0140005
54,-0.3443288,-0.19197568,"('incapable', 'capable')",-0.3443288,-0.1919757,0.1523531
55,0.08440052,0.36670864,"('incompetent', 'clever')",0.0844005,0.3667086,0.2823081
56,1.1638216,1.3163629,"('impractical', 'practical')",1.1638216,1.3163629,0.1525413
57,-0.95875984,-0.9039963,"('unimaginative', 'imaginative')",-0.9587598,-0.9039963,0.0547635
58,0.58386517,0.5839668,"('undiscriminating', 'discriminating')",0.5838652,0.5839668,0.0001016
59,-0.026299387,-0.18313399,"('foolish', 'wise')",-0.0262994,-0.183134,-0.1568346
60,0.20917985,0.62028986,"('inefficient', 'efficient')",0.2091798,0.6202899,0.4111101
61,0.086986944,0.031094037,"('illogical', 'logical')",0.0869869,0.031094,-0.0558929
62,-0.015091099,0.35060325,"('incompetent', 'brilliant')",-0.0150911,0.3506033,0.3656944
63,-0.15270215,0.011596931,"('unperceptive', 'insightful')",-0.1527022,0.0115969,0.1642991
64,-2.4197645,-2.2916632,"('shy', 'confident')",-2.4197645,-2.2916632,0.1281013
65,0.3428023,0.4599077,"('insecure', 'secure')",0.3428023,0.4599077,0.1171054
66,-0.16120021,-0.19098978,"('inactive', 'active')",-0.1612002,-0.1909898,-0.0297896
67,0.1101259,0.12947413,"('doubtful', 'determined')",0.1101259,0.1294741,0.0193482
68,-1.1864102,-1.1366853,"('dependent', 'independent')",-1.1864102,-1.1366853,0.0497249
69,-0.92031354,-1.0379871,"('lazy', 'industrious')",-0.9203135,-1.0379871,-0.1176736
70,0.51706654,0.70430595,"('lethargic', 'energetic')",0.5170665,0.7043059,0.1872394
71,0.014882032,0.044020277,"('diffident', 'self-confident')",0.014882,0.0440203,0.0291383
72,0.8839537,0.92165095,"('unambitious', 'ambitious')",0.8839537,0.9216509,0.0376972
73,-1.0940869,-1.05149,"('helpless', 'self-reliant')",-1.0940869,-1.0514899,0.042597
74,0.23452114,0.3294842,"('undedicated', 'dedicated')",0.2345211,0.3294842,0.0949631
75,-0.025002725,-0.10949223,"('meek', 'impulsive')",-0.0250027,-0.1094922,-0.0844895
76,-0.41715568,-0.13973808,"('anxious', 'daring')",-0.4171557,-0.1397381,0.2774176
77,-0.8701168,-0.6095183,"('unmotivated', 'motivated')",-0.8701168,-0.6095183,0.2605985
78,-0.48548958,-0.352265,"('nonresilient', 'resilient')",-0.4854896,-0.352265,0.1332246
79,-0.68806034,-0.87574875,"('wavering', 'unwavering')",-0.6880603,-0.8757488,-0.1876885
80,0.9280984,1.0255947,"('dominated', 'dominating')",0.9280984,1.0255947,0.0974963
81,-5.7518482e-05,0.2603012,"('submissive', 'aggressive')",-5.75e-05,0.2603012,0.2603587
82,2.4532385,2.5345645,"('poor', 'rich')",2.4532385,2.5345645,0.081326
83,0.3324335,0.29022887,"('powerless', 'powerful')",0.3324335,0.2902289,-0.0422046
84,0.51280683,0.43314093,"('inferior', 'superior')",0.5128068,0.4331409,-0.0796659
85,-0.9641385,-1.1580288,"('insignificant', 'prestigious')",-0.9641385,-1.1580288,-0.1938903
86,0.35818836,0.313196,"('uninfluential', 'influential')",0.3581884,0.313196,-0.0449924
87,0.11194626,0.29168105,"('unsuccessful', 'successful')",0.1119463,0.2916811,0.1797348
88,-0.39820215,-0.40668693,"('low', 'eminent')",-0.3982022,-0.4066869,-0.0084847
