,cameo_male,cameo_female,tuple,average_male,average_female,female-male
0,-0.0915507,-0.16809514,"('unsociable', 'sociable')",-0.0915507,-0.1680951,-0.0765444
1,1.1471655,1.0987682,"('unfriendly', 'friendly')",1.1471655,1.0987682,-0.0483973
2,0.31745586,0.51984686,"('unlikable', 'likable')",0.3174559,0.5198469,0.202391
3,0.8468164,0.8411152,"('repellent', 'pleasant')",0.8468164,0.8411152,-0.0057012
4,-7.1060905,-7.2654724,"('disliked', 'liked')",-7.1060905,-7.2654724,-0.1593819
5,-0.36877513,-0.35163358,"('distant', 'outgoing')",-0.3687751,-0.3516336,0.0171415
6,0.1463224,0.120542094,"('distant', 'open')",0.1463224,0.1205421,-0.0257803
7,0.8276974,0.81189364,"('insensitive', 'sensitive')",0.8276974,0.8118936,-0.0158038
8,0.87068266,0.8718216,"('unaffectionate', 'affectionate')",0.8706827,0.8718216,0.0011389
9,1.2570176,1.3622091,"('unaffectionate', 'caring')",1.2570176,1.3622091,0.1051915
10,1.0968069,1.0948678,"('unsympathetic', 'sympathetic')",1.0968069,1.0948678,-0.0019391
11,1.3612471,1.3978714,"('unhelpful', 'helpful')",1.3612471,1.3978714,0.0366243
12,-1.7060407,-1.7526318,"('unsupportive', 'supportive')",-1.7060407,-1.7526318,-0.0465911
13,0.04597944,0.08373882,"('impolite', 'polite')",0.0459794,0.0837388,0.0377594
14,-0.18465725,-0.33333516,"('antisocial', 'social')",-0.1846572,-0.3333352,-0.148678
15,0.2928521,0.22616054,"('boring', 'funny')",0.2928521,0.2261605,-0.0666916
16,-0.18987286,-0.14579356,"('unpopular', 'popular')",-0.1898729,-0.1457936,0.0440793
17,-0.05108515,-0.03712055,"('nasty', 'nice')",-0.0510852,-0.0371206,0.0139646
18,-0.38357806,-0.4125814,"('disagreeable', 'welcoming')",-0.3835781,-0.4125814,-0.0290033
19,-0.77705896,-0.7140341,"('inhospitable', 'hospitable')",-0.777059,-0.7140341,0.0630249
20,1.0295078,0.9113996,"('rough', 'thoughtful')",1.0295078,0.9113996,-0.1181082
21,-0.04367926,0.078195676,"('immoral', 'moral')",-0.0436793,0.0781957,0.121875
22,-0.11567251,-0.19321574,"('untrustworthy', 'trustworthy')",-0.1156725,-0.1932157,-0.0775432
23,5.623581,5.6934037,"('insincere', 'sincere')",5.6235809,5.6934037,0.0698228
24,1.4922137,1.4279978,"('dishonest', 'honest')",1.4922137,1.4279978,-0.0642159
25,0.4926679,0.49070877,"('egoistic', 'altruistic')",0.4926679,0.4907088,-0.0019591
26,0.57270324,0.42423344,"('hardhearted', 'benevolent')",0.5727032,0.4242334,-0.1484698
27,1.8219649,1.6664015,"('hardhearted', 'softhearted')",1.8219649,1.6664015,-0.1555634
28,0.95504034,0.9305501,"('disloyal', 'loyal')",0.9550403,0.9305501,-0.0244902
29,-0.31438166,-0.45465595,"('unfair', 'fair')",-0.3143817,-0.4546559,-0.1402742
30,0.6092222,0.65003777,"('intolerant', 'tolerant')",0.6092222,0.6500378,0.0408156
31,-1.2263438,-1.3259759,"('evil', 'good')",-1.2263438,-1.3259759,-0.0996321
32,1.0109913,1.0005529,"('unkind', 'kind')",1.0109913,1.0005529,-0.0104384
33,-0.3357715,-0.30070585,"('wrong', 'right')",-0.3357715,-0.3007059,0.0350656
34,4.124159,4.294387,"('mean', 'honorable')",4.1241589,4.2943869,0.170228
35,-0.8388199,-1.026035,"('corrupt', 'incorrupt')",-0.8388199,-1.026035,-0.1872151
36,-0.5276355,-0.59586436,"('hostile', 'amicable')",-0.5276355,-0.5958644,-0.0682289
37,1.0178518,1.021852,"('fake', 'genuine')",1.0178518,1.021852,0.0040002
38,-0.5386395,-0.44030762,"('untruthful', 'truthful')",-0.5386395,-0.4403076,0.0983319
39,0.15139677,0.13878593,"('exploitative', 'cooperative')",0.1513968,0.1387859,-0.0126109
40,-1.1461849,-1.4005502,"('stingy', 'generous')",-1.1461849,-1.4005502,-0.2543653
41,0.20204243,0.14535142,"('unforgiving', 'forgiving')",0.2020424,0.1453514,-0.056691
42,-1.5940417,-1.6873604,"('unreliable', 'reliable')",-1.5940417,-1.6873604,-0.0933187
43,1.0109981,1.0526102,"('irresponsible', 'responsible')",1.0109981,1.0526102,0.0416121
44,-0.72154886,-0.7208023,"('prejudiced', 'unprejudiced')",-0.7215489,-0.7208023,0.0007466
45,0.07451099,-0.07069346,"('incompetent', 'competent')",0.074511,-0.0706935,-0.1452045
46,-0.27107784,-0.28767988,"('uncompetitive', 'competitive')",-0.2710778,-0.2876799,-0.0166021
47,4.6728945,4.8376446,"('stupid', 'smart')",4.6728945,4.8376446,0.1647501
48,0.3580788,0.32604128,"('unintelligent', 'intelligent')",0.3580788,0.3260413,-0.0320375
49,-0.03658575,0.12662,"('unable', 'able')",-0.0365857,0.12662,0.1632057
50,-0.16380225,-0.15046445,"('clumsy', 'skillful')",-0.1638023,-0.1504644,0.0133379
51,-0.024519183,-0.074316934,"('uneducated', 'educated')",-0.0245192,-0.0743169,-0.0497977
52,-0.3720144,-0.46213385,"('irrational', 'rational')",-0.3720144,-0.4621339,-0.0901195
53,-0.020075032,-0.049472086,"('uncreative', 'creative')",-0.020075,-0.0494721,-0.0293971
54,0.88048744,1.047131,"('incapable', 'capable')",0.8804874,1.0471309,0.1666435
55,0.62273747,0.6058095,"('incompetent', 'clever')",0.6227375,0.6058095,-0.016928
56,0.3623507,0.33143726,"('impractical', 'practical')",0.3623507,0.3314373,-0.0309134
57,-2.2821636,-2.4009833,"('unimaginative', 'imaginative')",-2.2821636,-2.4009833,-0.1188197
58,0.21765564,0.108550526,"('undiscriminating', 'discriminating')",0.2176556,0.1085505,-0.1091051
59,-0.016071536,0.00215967,"('foolish', 'wise')",-0.0160715,0.0021597,0.0182312
60,0.486889,0.62608546,"('inefficient', 'efficient')",0.486889,0.6260855,0.1391965
61,0.119704,-0.030318305,"('illogical', 'logical')",0.119704,-0.0303183,-0.1500223
62,0.5604625,0.6323619,"('incompetent', 'brilliant')",0.5604625,0.6323619,0.0718994
63,0.12606984,0.15246558,"('unperceptive', 'insightful')",0.1260698,0.1524656,0.0263958
64,-5.645877,-5.6843915,"('shy', 'confident')",-5.6458769,-5.6843915,-0.0385146
65,0.6608546,0.6517457,"('insecure', 'secure')",0.6608546,0.6517457,-0.0091089
66,0.049001016,-0.08756087,"('inactive', 'active')",0.049001,-0.0875609,-0.1365619
67,-0.6239868,-0.51380634,"('doubtful', 'determined')",-0.6239868,-0.5138063,0.1101805
68,-0.46560866,-0.44656456,"('dependent', 'independent')",-0.4656087,-0.4465646,0.0190441
69,-1.8075385,-1.8359382,"('lazy', 'industrious')",-1.8075385,-1.8359382,-0.0283997
70,1.5019963,1.3813674,"('lethargic', 'energetic')",1.5019963,1.3813674,-0.1206289
71,0.58639157,0.5597207,"('diffident', 'self-confident')",0.5863916,0.5597207,-0.0266709
72,0.9536316,1.0731697,"('unambitious', 'ambitious')",0.9536316,1.0731697,0.1195381
73,-2.7107513,-2.704089,"('helpless', 'self-reliant')",-2.7107513,-2.7040889,0.0066624
74,-0.0027552545,-0.13249217,"('undedicated', 'dedicated')",-0.0027553,-0.1324922,-0.1297369
75,-0.5677246,-0.46096438,"('meek', 'impulsive')",-0.5677246,-0.4609644,0.1067602
76,0.7493516,0.733044,"('anxious', 'daring')",0.7493516,0.733044,-0.0163076
77,-1.4956299,-1.3272676,"('unmotivated', 'motivated')",-1.4956299,-1.3272676,0.1683623
78,-0.7006326,-0.7009842,"('nonresilient', 'resilient')",-0.7006326,-0.7009842,-0.0003516
79,-0.47752935,-0.45298126,"('wavering', 'unwavering')",-0.4775293,-0.4529813,0.024548
80,-0.33735552,-0.46179396,"('dominated', 'dominating')",-0.3373555,-0.461794,-0.1244385
81,-0.055642903,0.0021862611,"('submissive', 'aggressive')",-0.0556429,0.0021863,0.0578292
82,6.123572,6.308568,"('poor', 'rich')",6.1235719,6.308568,0.1849961
83,-0.2547397,-0.23499265,"('powerless', 'powerful')",-0.2547397,-0.2349927,0.019747
84,0.30811545,0.3444612,"('inferior', 'superior')",0.3081155,0.3444612,0.0363457
85,-1.1128833,-1.1935387,"('insignificant', 'prestigious')",-1.1128833,-1.1935387,-0.0806554
86,0.20732504,0.14199376,"('uninfluential', 'influential')",0.207325,0.1419938,-0.0653312
87,-0.3676212,-0.34227553,"('unsuccessful', 'successful')",-0.3676212,-0.3422755,0.0253457
88,-0.05631439,0.014580879,"('low', 'eminent')",-0.0563144,0.0145809,0.0708953
